"date","West Bengal/Alipurduar","West Bengal/Bankura","West Bengal/Birbhum","West Bengal/Cooch Behar","West Bengal/Dakshin Dinajpur","West Bengal/Darjeeling","West Bengal/Hooghly","West Bengal/Howrah","West Bengal/Jalpaiguri","West Bengal/Jhargram","West Bengal/Kalimpong","West Bengal/Kolkata","West Bengal/Malda","West Bengal/Murshidabad","West Bengal/Nadia","West Bengal/North 24 Parganas","West Bengal/Other State","West Bengal/Paschim Bardhaman","West Bengal/Paschim Medinipur","West Bengal/Purba Bardhaman","West Bengal/Purba Medinipur","West Bengal/Purulia","West Bengal/South 24 Parganas","West Bengal/Uttar Dinajpur","West Bengal/other State"
"2021-01-24","0","0","0","0","0","0","0","1","0","0","0","2","0","0","1","3","","0","0","0","0","0","1","0",""
"2021-01-25","0","0","0","0","0","0","1","0","0","0","0","3","0","0","2","1","","0","0","0","0","0","0","0",""
"2021-01-26","0","0","0","0","0","0","0","1","0","0","0","2","0","0","2","3","","0","1","0","0","0","0","0",""
"2021-01-27","0","1","0","0","0","0","1","1","1","0","0","1","0","0","0","1","","0","0","0","1","0","1","0",""
"2021-01-28","0","0","0","0","0","0","2","0","0","0","0","1","0","0","1","4","","0","0","0","0","0","1","0",""
"2021-01-29","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-01-30","0","0","0","0","0","0","2","1","0","0","0","2","0","0","0","3","","0","0","0","0","0","1","0",""
"2021-01-31","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","3","","0","0","0","0","0","1","1",""
"2021-02-01","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","4","","0","0","0","0","0","0","0",""
"2021-02-02","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","4","","0","0","0","0","0","0","0",""
"2021-02-03","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","3","","0","0","0","0","0","0","0",""
"2021-02-04","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-02-05","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-02-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","1","0",""
"2021-02-07","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","2","","0","0","0","0","0","0","1",""
"2021-02-08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","1","0","0","0","0","0","0",""
"2021-02-09","0","0","0","0","0","0","0","1","0","0","0","2","0","0","1","2","","0","0","0","0","0","0","0",""
"2021-02-10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","0","0","1","0","0","1","1",""
"2021-02-11","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-02-12","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-02-13","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-02-14","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-02-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","1","0","0","0","0",""
"2021-02-16","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-02-17","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-02-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-02-19","0","0","0","0","","0","0","0","0","0","0","0","0","0","1","1","","0","0","1","0","0","0","0",""
"2021-02-20","0","0","0","0","","0","0","1","0","0","0","2","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-02-21","","0","0","0","","0","0","1","0","0","0","2","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-02-22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","1","0","0","0","0","0","0",""
"2021-02-23","0","0","0","0","","0","0","0","0","0","1","0","0","0","0","0","","0","0","0","0","1","0","0",""
"2021-02-24","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","0","0","0","0","0","0","1",""
"2021-02-25","","0","0","0","","0","0","0","0","0","0","1","0","0","0","2","","0","0","0","0","0","0","1",""
"2021-02-26","","0","0","0","","0","1","0","0","0","0","0","0","0","0","1","","0","1","0","0","0","0","0",""
"2021-02-27","","0","0","0","","0","0","0","1","0","0","2","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-02-28","","0","0","0","","0","0","0","0","0","0","1","0","0","0","0","","0","1","0","0","0","0","0",""
"2021-03-01","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-03-02","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-03","0","0","0","0","","1","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0",""
"2021-03-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-03-06","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-07","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-08","","0","0","0","","0","0","1","0","0","","0","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-09","","0","0","0","","0","0","0","0","0","","1","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-03-10","","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-03-11","","0","0","0","","0","0","1","0","0","","0","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-03-12","","0","0","0","","0","0","0","0","0","","1","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-03-13","0","0","0","0","","0","0","0","0","0","","0","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-14","","0","0","0","","0","0","1","0","0","","1","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-03-15","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-16","0","0","0","0","","0","0","1","0","0","","0","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-17","","0","0","0","0","0","0","0","0","0","","0","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-18","0","0","0","0","","0","0","0","0","0","","2","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-03-19","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-03-20","0","0","0","0","","0","0","0","0","0","0","1","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-21","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-03-22","0","0","0","0","0","0","1","0","0","","","1","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-03-23","0","0","0","0","0","0","0","0","0","","","1","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-03-24","0","0","0","0","0","0","0","0","0","","","1","0","0","0","0","","1","0","0","0","0","0","0",""
"2021-03-25","0","0","0","0","0","0","0","0","0","","","2","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-03-26","0","0","0","0","0","0","0","0","0","","","1","0","0","0","2","","0","1","0","0","0","0","0",""
"2021-03-27","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-03-28","0","0","0","0","0","0","0","0","0","","0","2","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-03-29","0","0","0","0","0","0","0","0","0","","0","1","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-03-30","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","1","0",""
"2021-03-31","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-04-01","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","0","0","0","0","0","0","0",""
"2021-04-02","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","","0","0","0","0","0","0","0",""
"2021-04-03","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","2","","0","0","0","0","0","0","0",""
"2021-04-04","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","","1","0","0","0","0","0","0",""
"2021-04-05","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","","1","0","0","0","0","0","0",""
"2021-04-06","0","0","0","0","0","0","1","0","0","0","0","3","1","1","0","1","","0","0","0","0","0","0","0",""
"2021-04-07","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","3","","1","0","0","0","0","0","0",""
"2021-04-08","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","1","","0","0","1","0","1","0","0",""
"2021-04-09","0","0","0","0","0","0","0","1","0","0","0","6","0","1","0","0","","0","0","0","0","0","0","0",""
"2021-04-10","0","0","0","0","0","0","0","1","0","0","0","4","0","1","0","5","","0","0","0","0","0","1","0",""
"2021-04-11","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","5","","0","0","0","0","0","1","0",""
"2021-04-12","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","3","","1","0","0","1","0","2","0",""
"2021-04-13","0","0","0","0","0","0","2","2","0","0","0","11","0","0","0","4","","1","0","0","0","0","0","0",""
"2021-04-14","0","0","0","0","0","0","0","1","0","0","0","7","0","2","0","7","","4","1","1","0","0","1","0",""
"2021-04-15","0","0","1","0","0","0","0","1","1","0","0","7","1","0","0","6","","0","0","0","0","0","5","0",""
"2021-04-16","0","0","0","0","0","0","0","3","0","0","0","9","3","2","1","7","","0","0","0","1","0","0","0",""
"2021-04-17","0","0","3","0","0","0","1","1","1","0","0","10","0","5","0","8","","0","0","1","0","2","2","0",""
"2021-04-18","0","0","2","0","0","1","2","2","1","0","0","5","1","4","1","6","","1","0","0","0","0","2","0",""
"2021-04-19","0","0","4","0","0","1","0","4","0","0","0","12","0","0","1","9","","0","2","0","1","1","2","1",""
"2021-04-20","0","0","0","0","0","1","2","2","1","0","1","13","4","1","1","15","","2","0","0","1","1","1","0",""
"2021-04-21","0","0","4","0","0","2","4","4","1","0","0","13","4","3","0","14","","1","1","0","3","1","3","0",""
"2021-04-22","0","1","0","0","1","1","4","4","2","0","0","14","2","0","4","13","","2","2","0","1","0","5","0",""
"2021-04-23","1","0","2","0","1","1","4","4","2","0","0","17","3","1","0","10","","2","0","0","2","2","7","0",""
"2021-04-24","0","1","0","0","0","1","2","6","2","0","0","20","5","1","3","12","","0","0","1","2","0","3","0",""
"2021-04-25","0","0","2","0","0","2","2","5","3","0","0","18","2","0","2","15","","0","2","1","0","0","3","0",""
"2021-04-26","0","0","2","1","0","2","5","2","2","0","0","26","4","0","1","11","","1","2","0","0","0","7","2",""
"2021-04-27","0","0","2","0","2","1","4","8","4","0","0","24","4","0","0","13","","1","1","0","0","2","6","1",""
"2021-04-28","0","2","4","0","2","3","5","5","5","0","0","22","1","1","0","16","","2","1","1","0","3","2","2",""
"2021-04-29","0","5","4","0","1","0","6","7","1","0","0","23","1","1","2","21","","1","4","0","0","1","11","0",""
"2021-04-30","0","2","1","0","0","7","14","3","1","1","0","28","3","4","1","20","","2","0","0","0","1","7","1",""
"2021-05-01","0","3","3","0","0","4","3","5","4","0","1","19","4","3","3","26","","2","2","1","8","1","5","6",""
