"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-08-10","","","636","566","1000","","","","656","1774","2618","1573","1057","863","","1268","","","2123","1030","871","890","","","552","1256","1192","768","802","","704","1186","1068","2491","","","2178","1337","","","9796","1380","","2107","","","","698","1335","1649","547","310","634","1479","946","","1336","1404","",""
"2020-08-11","","","683","595","1043","","","","692","1933","2707","1638","1173","905","","1378","","","2274","1081","896","942","","","567","1300","1264","779","821","","758","1256","1122","2576","","","2312","1375","","","10306","1446","","2208","","","","758","1399","1714","597","323","686","1547","1002","","1446","1478","",""
"2020-08-12","","","722","598","1043","","","","728","1998","2838","1654","1225","949","","1453","","","2345","1081","911","975","","","567","1312","1285","806","843","","810","1298","1133","2646","","","2482","1375","","","11611","1542","","2410","","","","853","1399","1770","646","332","701","1605","1041","","1518","1504","",""
"2020-08-13","","","756","621","1140","","","","761","2078","2894","1777","1313","1004","","1550","","","2416","1126","938","1015","","","618","1433","1371","836","877","","810","1374","1175","2716","","","2490","1431","","","11611","1655","","2425","","","","952","1509","1878","684","345","804","1704","1106","","1666","1589","",""
"2020-08-14","","","817","634","1179","","","","824","2158","2964","1849","1388","1043","","1621","","","2533","1189","996","1069","","","738","1575","1406","874","890","","840","1435","1225","2848","","","2553","1454","","","11972","1765","","2523","","","","1027","1599","1985","727","357","895","1727","1158","","1782","1629","",""
"2020-08-15","","","905","673","1218","","","","896","2317","3060","1943","1502","1076","","1748","","","2621","1280","1023","1117","","","744","1900","1454","911","910","","877","1545","1282","2925","","","2680","1482","","","12243","1881","","2628","","","","1085","1740","2125","760","374","1018","1804","1224","","1917","1728","",""
"2020-08-16","","","986","711","1277","","","","948","2502","3175","2021","1558","1129","","1956","","","2768","1399","1069","1162","","","747","2198","1521","965","951","","918","1653","1330","3059","","","2815","1536","","","12793","1995","","2715","","","","1206","1870","2231","818","397","1124","1866","1262","","2052","1824","",""
"2020-08-17","","","1074","749","1343","","","","1002","2716","3276","2107","1671","1175","","2142","","","2902","1477","1102","1229","","","764","2449","1572","1041","989","","991","1834","1400","3194","","","2972","1596","","","13190","2103","","2843","","","","1346","2033","2302","908","422","1248","1947","1344","","2243","1951","",""
"2020-08-18","","","1184","785","1403","","","","1057","2881","3402","2212","1795","1232","","2286","","","2993","1541","1134","1267","","","818","2624","1637","1061","1028","","1072","1959","1466","3301","","","3111","1620","","","13789","2191","","2988","","","","1446","2194","2443","1020","450","1359","2012","1443","","2402","2075","",""
"2020-08-19","","","1282","804","1502","","","","1101","3069","3535","2316","1950","1280","","2517","","","3063","1655","1169","1320","","","857","2807","1666","1138","1070","","1128","2076","1563","3411","","","3195","1654","","","14115","2340","","3108","","","","1569","2275","2571","1094","469","1529","2088","1512","","2526","2195","",""
"2020-08-20","","","1343","832","1662","","","","1144","3269","3649","2412","2039","1337","","2687","","","3197","1725","1184","1420","","","904","2812","1733","1184","1130","","1179","2142","1637","3533","","","3286","1692","","","14668","2461","","3213","","","","1706","2355","2683","1161","479","1577","2203","1572","","2621","2273","",""
"2020-08-21","","","1407","861","1725","","","","1173","3448","3800","2557","2175","1364","","2863","","","3321","1778","1200","1487","","","968","2961","1769","1247","1173","","1241","2300","1699","3691","","","3404","1719","","","15127","2561","","3302","","","","1823","2438","2806","1195","492","1729","2239","1649","","2709","2381","",""
"2020-08-22","","","1549","922","1804","","","","1201","3653","3877","2578","2253","1418","","3020","","","3465","1841","1229","1550","","","1011","3115","1836","1295","1228","","1299","2459","1748","3824","","","3522","1750","","","15567","2676","","3396","","","","1949","2503","2940","1232","512","1805","2309","1706","","2762","2509","",""
"2020-08-23","","","1817","950","1860","","","","1237","3778","4073","2640","2312","1509","","3242","","","3601","1890","1252","1675","","","1045","3290","1885","1304","1274","","1342","2600","1787","3952","","","3588","1775","","","15726","2771","","3461","","","","2050","2546","3031","1291","533","1864","2309","1761","","2806","2568","",""
"2020-08-24","","","1904","991","1920","","","","1265","3947","4129","2736","2374","1620","","3402","","","3719","1920","1255","1767","","","1049","3427","1917","1334","1305","","1387","2757","1848","4151","","","3641","1790","","","16068","2777","","3517","","","","2138","2589","3141","1359","539","1927","2345","1797","","2878","2673","",""
"2020-08-25","","","1917","1005","2001","","","","1303","4142","4216","2798","2443","1693","","3519","","","3812","1950","1283","1850","","","1068","3583","1954","1389","1330","","1454","2926","1931","4321","","","3705","1804","","","16503","2908","","3594","","","","2274","2629","3260","1431","549","1979","2419","1859","","2928","2742","",""
"2020-08-26","","","1935","1013","2072","","","","1320","4268","4263","2856","2499","1723","","3584","","","3866","2001","1300","1889","","","1088","3622","1978","1406","1352","","1507","3095","1945","4420","","","3779","1820","","","16969","2984","","3619","","","","2397","2675","3299","1443","557","2099","2425","1897","","2959","2782","",""
"2020-08-27","","","2091","1038","2159","","","","1347","4386","4389","2903","2557","1775","","3721","","","3934","2069","1313","1948","","","1109","3689","2010","1446","1396","","1563","3243","1990","4556","","","3875","1830","","","17487","3061","","3683","","","","2492","2717","3387","1477","567","2183","2510","1925","","2986","2825","",""
"2020-08-28","","","2211","1066","2205","","","","1383","4535","4516","2961","2608","1813","","3910","","","4005","2115","1328","1984","","","1131","3770","2046","1502","1437","","1622","3417","2038","4690","","","3952","1853","","","17764","3165","","3777","","","","2560","2760","3496","1520","585","2257","2518","1960","","3031","2895","",""
"2020-08-29","","","2278","1114","2265","","","","1409","4655","4586","3017","2643","1869","","4072","","","4038","2149","1350","2008","","","1147","3897","2103","1548","1480","","1673","3556","2077","4792","","","4038","1875","","","18169","3269","","3855","","","","2631","2791","3582","1560","594","2290","2602","1994","","3072","2967","",""
"2020-08-30","","","2334","1147","2327","","","","1427","4723","4709","3084","2679","1892","","4150","","","4061","2242","1368","2058","","","1175","4019","2128","1586","1536","","1716","3657","2117","4908","","","4084","1908","","","18476","3370","","3914","","","","2633","2842","3685","1580","615","2344","2603","2024","","3103","3022","",""
"2020-08-31","","","2412","1180","2402","","","","1444","4787","4761","3140","2695","1923","","4289","","","4108","2307","1389","2093","","","1191","4112","2143","1629","1564","","1754","3803","2140","5060","","","4153","1932","","","18728","3447","","3976","","","","2734","2911","3786","1597","626","2375","2660","2062","","3138","3062","",""
"2020-09-01","","","2475","1196","2438","","","","1470","4873","4843","3168","2712","1963","","4415","","","4143","2359","1398","2118","","","1207","4183","2155","1695","1597","","1805","3923","2167","5128","","","4219","1944","","","18981","3493","","4055","","","","2815","2948","3837","1616","638","2416","2731","2111","","3163","3144","",""
"2020-09-02","","","2521","1223","2485","","","","1501","4938","4915","3235","2732","2011","","4478","","","4197","2419","1411","2154","","","1207","4257","2168","1731","1638","","1840","3993","2197","5219","","","4283","1958","","","19201","3541","","4080","","","","2913","2975","3897","1628","648","2471","2732","2160","","3203","3185","",""
"2020-09-03","","","2556","1233","2496","","","","1504","4975","4955","3286","2744","2024","","4534","","","4218","2443","1422","2191","","","1211","4295","2181","1781","1659","","1860","4059","2203","5318","","","4319","1971","","","19533","3591","","4126","","","","2924","3010","3921","1632","675","2618","2784","2197","","3244","3224","",""
"2020-09-04","","","2623","1234","2519","","","","1508","5022","4975","3330","2775","2045","","4639","","","4277","2470","1437","2211","","","1214","4326","2189","1870","1678","","1884","4128","2214","5398","","","4353","2026","","","19693","3652","","4165","","","","2961","3045","3960","1642","689","2625","2804","2231","","3269","3271","",""
"2020-09-05","","","2676","1251","2577","","","","1544","5106","5102","3363","2806","2090","","4700","","","4365","2540","1452","2224","","","1215","4373","2197","1918","1710","","1918","4210","2232","5512","","","4411","2059","","","20020","3758","","4207","","","","2981","3099","4029","1648","692","2628","2816","2281","","3304","3303","",""
"2020-09-06","","","2763","1259","2630","","","","1564","5200","5177","3409","2836","2135","","4768","","","4416","2611","1480","2242","","","1253","4434","2201","1981","1751","","1950","4289","2242","5610","","","4445","2082","","","20210","3821","","4245","","","","3122","3140","4077","1651","713","2671","2832","2340","","3327","3364","",""
"2020-09-07","","","2842","1277","2664","","","","1592","5254","5267","3462","2865","2179","","4841","","","4455","2667","1518","2256","","","1262","4479","2216","2032","1777","","1985","4390","2254","5688","","","4467","2095","","","20401","3898","","4291","","","","3216","3202","4148","1682","730","2682","2867","2377","","3371","3437","",""
"2020-09-08","","","2917","1287","2693","","","","1625","5335","5360","3511","2878","2193","","4919","","","4511","2699","1556","2305","","","1273","4542","2231","2067","1789","","2040","4460","2288","5812","","","4500","2107","","","20781","3958","","4329","","","","3217","3263","4206","1724","737","2690","2891","2433","","3411","3492","",""
"2020-09-09","","","3029","1299","2728","","","","1651","5380","5454","3553","2905","2248","","4994","","","4531","2735","1588","2342","","","1276","4592","2253","2089","1799","","2091","4540","2304","5913","","","4552","2119","","","20925","4030","","4365","","","","3316","3304","4262","1743","746","2704","2910","2481","","3434","3547","",""
"2020-09-10","","","3067","1328","2765","","","","1673","5408","5530","3584","2931","2269","","5055","","","4567","2792","1596","2359","","","1296","4612","2275","2157","1807","","2125","4615","2318","5982","","","4581","2133","","","21149","4108","","4384","","","","3383","3347","4287","1752","759","2722","2947","2503","","3467","3579","",""
"2020-09-11","","","3214","1360","2816","","","","1707","5458","5671","3607","2954","2314","","5111","","","4619","2836","1629","2381","","","1298","4658","2304","2210","1815","","2178","4718","2345","6110","","","4616","2147","","","21560","4213","","4424","","","","3451","3380","4333","1787","788","2738","2969","2575","","3486","3619","",""
"2020-09-12","","","3353","1372","2870","","","","1732","5526","5740","3622","2976","2356","","5159","","","4657","2895","1648","2401","","","1306","4701","2329","2244","1841","","2208","4801","2373","6220","","","4637","2157","","","21724","4284","","4464","","","","3489","3443","4379","1798","806","2791","2989","2619","","3509","3680","",""
"2020-09-13","","","3453","1389","2910","","","","1748","5566","5899","3655","2995","2392","","5239","","","4715","2944","1669","2435","","","1329","4740","2339","2292","1865","","2257","4895","2390","6313","","","4661","2185","","","21996","4378","","4503","","","","3493","3481","4438","1811","836","2825","3012","2689","","3528","3729","",""
"2020-09-14","","","3551","1410","2968","","","","1781","5629","5973","3683","3015","2420","","5310","","","4775","2966","1691","2457","","","1335","4792","2357","2313","1917","","2308","4984","2400","6436","","","4716","2201","","","22233","4457","","4529","","","","3616","3511","4507","1836","843","2916","3042","2751","","3554","3777","",""
"2020-09-15","","","3660","1428","3019","","","","","5652","6057","3714","3030","2445","","5389","","","4820","3006","1721","2508","","","1335","4849","2374","2333","1946","","2350","5022","2417","6556","","","4741","2220","","","22364","4538","","4553","","","","3616","3542","4568","1844","854","2934","3065","2788","","3590","3845","",""
