"date","Kerala/Alappuzha","Kerala/Emakulam","Kerala/Ernakulam","Kerala/Idukki","Kerala/KAsaragod","Kerala/Kannur","Kerala/Kasaargod","Kerala/Kasaragod","Kerala/Kollam","Kerala/Kottayam","Kerala/Kozhikode","Kerala/Malappuram","Kerala/Other State","Kerala/Palakkad","Kerala/Pathanamthitta","Kerala/Thiruvananthapuram","Kerala/Thrissur","Kerala/Wayanad","Kerala/Will add when bulletin is released","Kerala/idukki"
"2020-08-28","   .00 %","","   .00 %","   .00 %","","  4.35 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","  4.94 %","   .00 %","   .00 %","",""
"2020-08-29","   .00 %","","   .00 %","   .00 %","","  4.17 %","","  4.17 %","  5.88 %","   .00 %","  3.70 %","  4.55 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","",""
"2020-08-30","   .00 %","","   .00 %","   .00 %","","  8.00 %","","  4.00 %","   .00 %","   .00 %","  3.57 %","   .00 %","","   .00 %","   .00 %","  2.35 %","  7.69 %","   .00 %","",""
"2020-08-31","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","  5.56 %","   .00 %","  6.90 %","   .00 %","","   .00 %","   .00 %","  4.60 %","   .00 %","   .00 %","",""
"2020-09-01","   .00 %","","  3.12 %","   .00 %","","   .00 %","","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.10 %","   .00 %","   .00 %","",""
"2020-09-02","   .00 %","","  9.09 %","   .00 %","","   .00 %","","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.26 %","   .00 %","   .00 %","",""
"2020-09-03","   .00 %","","  2.78 %","   .00 %","","  3.70 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 33.33 %","   .00 %","  7.37 %","   .00 %","   .00 %","",""
"2020-09-04","   .00 %","","   .00 %","   .00 %","","  7.14 %","","  3.45 %","  5.26 %","   .00 %","   .00 %","  8.70 %","","   .00 %","   .00 %","  2.94 %"," 14.29 %","   .00 %","",""
"2020-09-05","   .00 %","","   .00 %","   .00 %","","  3.33 %","","  3.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.81 %","  6.25 %","   .00 %","",""
"2020-09-06","  7.14 %","","   .00 %","   .00 %","","  3.23 %","","  3.23 %","  4.17 %","   .00 %","  6.45 %","   .00 %","","   .00 %","   .00 %","  3.67 %","   .00 %","   .00 %","",""
"2020-09-07","   .00 %","","  2.70 %","   .00 %","","   .00 %","","   .00 %","  4.00 %","   .00 %","  9.09 %","   .00 %","","   .00 %","   .00 %","  5.31 %","  5.88 %","   .00 %","",""
"2020-09-08","   .00 %","","  7.89 %","   .00 %","","  9.38 %","","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","","   .00 %","   .00 %","  3.36 %","  5.56 %","   .00 %","",""
"2020-09-09","   .00 %","","  4.88 %","   .00 %","","   .00 %",""," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.88 %","   .00 %","   .00 %","",""
"2020-09-10","  6.67 %","","   .00 %","   .00 %","","   .00 %","","  2.78 %","   .00 %","   .00 %","   .00 %"," 28.00 %","","   .00 %","   .00 %","  1.55 %","  5.26 %","   .00 %","",""
"2020-09-11"," 12.50 %","","  4.65 %","   .00 %","","  2.86 %","","   .00 %","   .00 %","   .00 %","  2.63 %","  3.12 %",""," 25.00 %","   .00 %","  2.29 %"," 15.00 %","   .00 %","",""
"2020-09-12","   .00 %","","  2.22 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  7.69 %","  3.03 %",""," 40.00 %","   .00 %","  4.48 %","  8.70 %","   .00 %","",""
"2020-09-13","   .00 %","","  4.35 %","   .00 %","","   .00 %","","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %",""," 14.29 %","   .00 %","  5.71 %","  4.00 %","   .00 %","",""
"2020-09-14","   .00 %","","  2.08 %","   .00 %","","   .00 %","","  2.70 %"," 10.71 %","   .00 %","  2.38 %","  8.82 %",""," 37.50 %","   .00 %","  2.03 %","   .00 %","   .00 %","",""
"2020-09-15","   .00 %","","  2.04 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  2.33 %","  2.70 %","","  9.09 %","   .00 %","  3.31 %"," 11.54 %","   .00 %","",""
"2020-09-16","   .00 %","","   .00 %","   .00 %","","  2.78 %","","   .00 %","  3.23 %","   .00 %","  6.82 %","  5.26 %",""," 50.00 %","   .00 %","   .64 %","   .00 %","   .00 %","",""
"2020-09-17","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","  9.38 %","   .00 %","  2.13 %","  2.50 %","","   .00 %","   .00 %","  1.91 %","  6.90 %","   .00 %","",""
"2020-09-18","   .00 %","","  2.00 %","   .00 %","","   .00 %","","  2.63 %","  2.86 %","   .00 %","   .00 %","  7.32 %","","  5.56 %","   .00 %","  2.50 %","  3.23 %","   .00 %","",""
"2020-09-19","   .00 %","","  3.92 %","   .00 %","","   .00 %","","  5.13 %","  8.33 %","   .00 %","   .00 %","   .00 %",""," 10.53 %","   .00 %","  3.05 %"," 12.50 %","   .00 %","",""
"2020-09-20","   .00 %","","  1.89 %","   .00 %","","   .00 %","","  2.44 %","  2.56 %"," ##.## %","   .00 %","  6.82 %","","  4.76 %","   .00 %","  1.18 %","  5.56 %","   .00 %","",""
"2020-09-21","   .00 %","","   .00 %","   .00 %","","  8.11 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 17.02 %",""," 13.64 %","   .00 %","  2.34 %","   .00 %","   .00 %","",""
"2020-09-22","   .00 %","","  1.85 %","   .00 %","","  2.50 %","","   .00 %","  5.00 %","   .00 %","   .00 %","  3.64 %","","  4.00 %","   .00 %","  6.29 %","  2.63 %","   .00 %","",""
"2020-09-23","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","  7.14 %","   .00 %"," 25.00 %","  3.51 %","","   .00 %","   .00 %","  1.61 %","   .00 %","   .00 %","",""
"2020-09-24"," 38.89 %","","  1.82 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","","   .00 %","   .00 %","  5.82 %","  2.56 %","   .00 %","",""
"2020-09-25"," 16.00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","  6.67 %"," 50.00 %","  1.64 %","  1.69 %","","   .00 %"," 33.33 %","  2.50 %","  7.50 %","   .00 %","",""
"2020-09-26"," 13.79 %","","  5.36 %","   .00 %","","   .00 %",""," 14.29 %","   .00 %","   .00 %","   .00 %","  5.00 %","","   .00 %"," 25.00 %","   .98 %","  4.65 %","   .00 %","",""
"2020-09-27","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-09-28","  6.06 %","","   .00 %","   .00 %","","   .00 %","","  8.33 %","   .00 %"," 25.00 %","  8.06 %","  4.76 %","","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %","",""
"2020-09-29","   .00 %","","   .00 %","   .00 %",""," 12.20 %","","   .00 %","  6.25 %"," 13.33 %","   .00 %","  6.06 %","","  7.69 %","   .00 %","  1.43 %","  6.67 %","   .00 %","",""
"2020-09-30","  8.57 %","","  1.69 %","   .00 %","","   .00 %","","  1.92 %","   .00 %","  5.88 %","   .00 %","  2.86 %",""," 28.57 %"," 20.00 %","  2.82 %","   .00 %","   .00 %","",""
"2020-10-01","  2.63 %",""," 11.67 %","   .00 %","","   .00 %","","  5.66 %","  3.92 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.57 %"," 12.50 %","   .00 %","",""
"2020-10-02","  7.69 %","","  2.99 %","   .00 %","","   .00 %","","   .00 %"," 11.32 %"," 22.22 %","  1.49 %","   .00 %","","   .00 %","   .00 %","  1.75 %","   .00 %","   .00 %","",""
"2020-10-03","   .00 %","","   .00 %"," 33.33 %",""," 13.04 %","","  1.79 %","   .00 %","   .00 %","  7.35 %","   .00 %","","   .00 %","   .00 %","  3.43 %","  1.85 %","   .00 %","",""
"2020-10-04","  9.52 %","","  2.90 %","   .00 %","","  1.92 %","","   .00 %","  1.69 %","   .00 %","   .00 %","  8.33 %","","  2.78 %","   .00 %","  3.32 %","   .00 %","   .00 %","",""
"2020-10-05","  8.70 %","","  7.04 %","   .00 %","","  5.66 %","","   .00 %","  1.67 %","  9.09 %","  1.37 %","  2.56 %","","   .00 %","   .00 %","   .80 %","  5.45 %","   .00 %","",""
"2020-10-06","  2.00 %","","   .00 %","   .00 %","","  3.57 %","","  1.75 %","  8.20 %"," 12.50 %","   .00 %","  5.00 %","","   .00 %","   .00 %","  3.59 %","   .00 %","   .00 %","",""
"2020-10-07","  1.96 %","","   .00 %"," 25.00 %","","   .00 %","","   .00 %","  1.52 %","   .00 %","   .00 %","  5.95 %","","   .00 %","   .00 %","  5.38 %","   .00 %","   .00 %","",""
"2020-10-08","   .00 %","","  1.32 %","   .00 %","","   .00 %","","  3.45 %","  4.48 %","   .00 %"," 10.81 %","   .00 %","","   .00 %","   .00 %","  3.65 %","   .00 %","   .00 %","",""
"2020-10-09","  3.85 %","","  5.19 %","   .00 %","","   .00 %","","  1.67 %","  5.71 %","  3.70 %","  1.22 %","  4.49 %","","   .00 %","   .00 %","  2.46 %","  1.72 %","   .00 %","",""
"2020-10-10","   .00 %","","  9.88 %","   .00 %","","  3.45 %","","   .00 %","  2.70 %","   .00 %","   .00 %","  1.08 %","","  2.70 %","   .00 %","  3.09 %","   .00 %","   .00 %","",""
"2020-10-11","  7.41 %","","   .00 %","   .00 %","","  3.33 %","","  3.28 %","  3.95 %","  7.14 %","  2.41 %","  5.32 %","","   .00 %","   .00 %","   .67 %","  5.08 %","   .00 %","",""
"2020-10-12","  3.45 %","","  3.37 %"," 20.00 %","","  8.06 %","","   .00 %","  1.27 %","   .00 %","  4.71 %","   .00 %","","   .00 %","   .00 %","  1.99 %","   .00 %","   .00 %","",""
"2020-10-13","  6.67 %","","  4.35 %","   .00 %","","  1.49 %","","  1.59 %","   .00 %","   .00 %","  8.99 %","  3.03 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-10-14","  3.12 %","","  2.08 %","   .00 %","","  1.47 %","","   .00 %","  1.25 %","   .00 %","  2.06 %","  5.88 %","","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","",""
"2020-10-15","  3.03 %","","  3.06 %","   .00 %","","   .00 %","","   .00 %","  2.47 %","   .00 %","  2.02 %","  3.70 %","","   .00 %","   .00 %","  2.87 %","  1.61 %","   .00 %","",""
"2020-10-16","   .00 %","","   .00 %"," 16.67 %",""," 13.04 %","","   .00 %","   .00 %","   .00 %","  2.97 %","   .00 %","","   .00 %"," 16.67 %","  1.55 %","  7.94 %","   .00 %","",""
"2020-10-17","  2.94 %","","   .99 %","   .00 %","","  1.28 %","","   .00 %","  3.61 %"," 10.00 %","  1.92 %","  3.57 %","","   .00 %","   .00 %","  2.13 %","  4.41 %","   .00 %","",""
"2020-10-18","  1.43 %","","  3.92 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  1.89 %","  2.59 %",""," 15.79 %","   .00 %","  1.19 %","  2.82 %","   .00 %","",""
"2020-10-19","   .00 %","","  4.72 %","   .00 %","","  1.27 %","","  1.56 %","  2.33 %","   .00 %","  3.70 %","  2.52 %","","   .00 %","   .00 %","   .88 %","  2.74 %","   .00 %","",""
"2020-10-20","  2.82 %","","  1.80 %","   .00 %","","  5.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.10 %","","   .00 %"," 14.29 %","  1.46 %","  6.67 %","   .00 %","",""
"2020-10-21","  1.37 %","","  2.65 %","   .00 %","","  3.57 %","","   .00 %","  5.68 %","   .00 %","   .00 %","   .00 %","","  4.55 %"," 12.50 %","  1.44 %","  7.50 %","   .00 %","",""
"2020-10-22","  1.35 %","","  4.31 %","   .00 %","","   .00 %","","   .00 %","  2.15 %","  3.03 %","  1.79 %","  3.94 %","","   .00 %","   .00 %","  1.42 %","  2.33 %","   .00 %","",""
"2020-10-23","  9.33 %","","  1.65 %","   .00 %","","  2.30 %","","   .00 %","  2.11 %"," 14.71 %","  2.63 %","   .00 %","","   .00 %","   .00 %","  1.12 %","  1.14 %","   .00 %","",""
"2020-10-24","  1.22 %","","  2.44 %","   .00 %","","  4.49 %","","  1.54 %","  3.09 %","  5.13 %","  1.71 %","   .76 %","","   .00 %","   .00 %","  1.39 %","  3.37 %","   .00 %","",""
"2020-10-25","  6.02 %","","  3.97 %","   .00 %","","  1.08 %","","   .00 %","   .00 %","  2.44 %","   .00 %","  4.51 %","","   .00 %"," 11.11 %","  1.91 %","   .00 %","   .00 %","",""
"2020-10-26","  2.27 %","","   .76 %","   .00 %","","  3.19 %","","  3.03 %","   .00 %","  2.38 %","   .00 %","   .72 %","","  2.17 %","   .00 %","   .00 %","  4.35 %"," ##.## %","",""
"2020-10-27","   .00 %","","  3.03 %"," 14.29 %","","  2.06 %","","  1.47 %","  3.00 %","   .00 %","  1.68 %","   .71 %","","  2.13 %","   .00 %","   .80 %","  6.25 %","   .00 %","",""
"2020-10-28","  2.22 %","","  2.94 %","   .00 %","","   .00 %","","   .00 %","   .97 %","   .00 %","   .83 %","   .71 %","","  4.17 %","   .00 %","  1.33 %","  9.80 %"," 10.00 %","",""
"2020-10-29","  3.26 %","","   .71 %"," 12.50 %","","  4.04 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.52 %","","   .00 %","   .00 %","  2.36 %","  1.79 %","  9.09 %","",""
"2020-10-30","  1.05 %","","  1.42 %","   .00 %","","   .97 %","","   .00 %","  1.92 %","  4.65 %","  4.10 %","  2.04 %","","   .00 %"," 10.00 %","  1.79 %","  2.63 %","  8.33 %","",""
"2020-10-31","  2.08 %","","  4.90 %","   .00 %","","   .00 %","","   .00 %","   .94 %","  4.44 %","  2.36 %","  1.33 %","","  4.00 %","  9.09 %","   .00 %","  5.13 %","  7.69 %","",""
"2020-11-01","  4.08 %","","   .67 %","   .00 %","","  4.81 %","","   .00 %","  4.67 %","   .00 %","  2.31 %","   .66 %","","  3.85 %","   .00 %","  1.26 %","  1.63 %","   .00 %","",""
"2020-11-02","  2.94 %","","  1.99 %","   .00 %","","   .92 %","","   .00 %","  3.57 %","  2.13 %","   .75 %","   .65 %","","  1.85 %","   .00 %","  1.00 %","  1.60 %","   .00 %","",""
"2020-11-03","   .95 %","","  1.30 %","   .00 %","","   .00 %","","  1.45 %","   .86 %","  4.17 %","  3.73 %","   .65 %","","   .00 %","   .00 %","  1.97 %","  3.15 %","  7.14 %","",""
"2020-11-04","   .00 %","","  3.85 %","   .00 %","","   .00 %","","  1.43 %","   .85 %","   .00 %","  2.88 %","  1.94 %","","   .00 %","   .00 %","  1.45 %","  5.34 %","   .00 %","",""
"2020-11-05","  2.83 %","","   .62 %","   .00 %","","  1.82 %","","   .00 %","  1.69 %","   .00 %","   .00 %","  3.16 %","","  1.82 %","   .00 %","  2.14 %","  1.45 %","  6.67 %","",""
"2020-11-06","   .00 %","","  4.29 %","   .00 %","","  1.79 %","","   .00 %","   .83 %","   .00 %","   .70 %","  1.84 %","","   .00 %","   .00 %","  1.86 %","  2.86 %","  6.25 %","",""
"2020-11-07","  3.67 %","","  2.35 %","   .00 %","","  4.39 %","","   .00 %","  1.65 %","  2.00 %","   .69 %","  1.81 %","","   .00 %"," 25.00 %","   .46 %","  2.08 %","   .00 %","",""
"2020-11-08","  2.65 %","","   .57 %","   .00 %","","  3.36 %","","   .00 %","   .81 %","   .00 %","   .00 %","  1.78 %","","   .00 %","   .00 %","   .46 %","  6.12 %","  5.88 %","",""
"2020-11-09","  3.45 %","","  1.71 %","   .00 %","","   .81 %","","   .00 %","  2.42 %","   .00 %","   .00 %","   .58 %","","   .00 %","   .00 %","  1.81 %","   .00 %"," 11.11 %","",""
"2020-11-10","   .00 %","","   .56 %","   .00 %","","  2.42 %","","   .00 %","  2.36 %","  7.84 %","  2.07 %","   .58 %","","  5.36 %","  6.67 %","  1.34 %","  1.92 %","   .00 %","",""
"2020-11-11","   .83 %","","   .56 %","   .00 %","","  1.57 %","","  2.82 %","  2.31 %"," 10.91 %","   .68 %","  1.15 %","","  1.69 %","   .00 %","  1.76 %","  1.26 %","   .00 %","",""
"2020-11-12","  2.48 %","","  1.67 %","   .00 %","","   .78 %","","   .00 %","  1.50 %","  1.64 %","  3.36 %","   .57 %","","  5.00 %","   .00 %","   .65 %","  1.86 %","   .00 %","",""
"2020-11-13","  1.61 %","","  1.64 %","   .00 %","","   .77 %","","   .00 %","  1.48 %","  4.84 %","   .00 %","  1.69 %","","  3.17 %","   .00 %","  1.29 %","  1.83 %","   .00 %","",""
"2020-11-14","  1.59 %","","   .00 %"," 11.11 %","","   .00 %","","   .00 %","  1.46 %","  9.23 %","   .00 %","  3.33 %","","   .00 %","   .00 %","   .85 %","  2.99 %","   .00 %","",""
"2020-11-15","   .00 %","","   .00 %","   .00 %","","  3.05 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.61 %","","  4.62 %","   .00 %","  1.26 %","  2.33 %","  5.00 %","",""
"2020-11-16","   .00 %","","  2.15 %"," 10.00 %","","  2.96 %","","   .00 %","  1.44 %","   .00 %","   .00 %","   .53 %","","  1.47 %","   .00 %","  1.04 %","   .00 %","  4.76 %","",""
"2020-11-17","   .78 %","","  1.05 %","   .00 %","","   .72 %","","  1.37 %","  1.42 %","  1.41 %","  2.60 %","  3.16 %","","  1.45 %","   .00 %","  1.03 %","  1.70 %","   .00 %","",""
"2020-11-18","  2.33 %","","  2.08 %","   .00 %","","   .00 %","","   .00 %","  1.40 %","  5.56 %","  1.27 %","  1.53 %","","   .00 %","   .00 %","   .61 %","  3.91 %","   .00 %","",""
"2020-11-19","   .76 %","","  1.02 %","   .00 %","","   .71 %","","   .00 %","   .00 %","  2.63 %","  3.12 %","  4.02 %","","   .00 %","   .00 %","   .61 %","  2.15 %","   .00 %","",""
"2020-11-20","  2.26 %","","  1.01 %","   .00 %","","  2.13 %","","   .00 %","  2.76 %","  1.28 %","  1.82 %","   .48 %","","  1.43 %","   .00 %","   .60 %","  3.68 %","   .00 %","",""
"2020-11-21","  4.41 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .67 %","  1.27 %","  2.38 %","   .96 %","","  4.23 %","   .00 %","  1.40 %","   .51 %","   .00 %","",""
"2020-11-22","  7.75 %","","   .50 %","   .00 %","","   .00 %","","   .00 %","  2.67 %","  1.25 %","  2.91 %","  2.38 %","","  4.05 %","   .00 %","  2.95 %","  3.54 %","   .00 %","",""
"2020-11-23","   .65 %","","  1.99 %","   .00 %","","   .69 %","","  1.35 %","   .65 %","  3.70 %","  1.13 %","   .47 %","","  1.30 %","   .00 %","   .38 %","  1.95 %","  4.55 %","",""
"2020-11-24","  4.55 %","","   .98 %","   .00 %","","   .69 %","","   .00 %","  1.29 %","  2.38 %","   .00 %","   .46 %","","  2.56 %","   .00 %","   .76 %","  1.44 %","   .00 %","",""
"2020-11-25","  1.24 %","","   .97 %","   .00 %","","  1.37 %","","   .00 %","  2.55 %","  3.49 %","   .56 %","  1.84 %","","  2.50 %","   .00 %","   .38 %","  1.89 %","   .00 %","",""
"2020-11-26","  2.45 %","","  1.44 %","  9.09 %","","  2.03 %","","   .00 %","   .62 %","  1.12 %","  2.22 %","   .45 %","","  1.22 %","   .00 %","   .38 %","  2.78 %","   .00 %","",""
"2020-11-27","  1.80 %","","   .94 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  4.44 %","   .54 %","  1.80 %","","   .00 %"," 12.50 %","   .38 %","  2.25 %","   .00 %","",""
"2020-11-28","  3.53 %","","  2.34 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  1.06 %","   .00 %","  1.77 %","","   .00 %","   .00 %","   .75 %","  2.20 %","   .00 %","",""
"2020-11-29","  2.27 %","","  1.83 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  5.26 %","  1.08 %","  1.30 %","","   .00 %","   .00 %","   .37 %","  2.59 %","  4.35 %","",""
"2020-11-30","  1.11 %","","   .90 %","   .00 %","","   .00 %","","   .00 %","   .00 %","  3.00 %","  1.07 %","   .86 %","","   .00 %","   .00 %","   .74 %","  2.52 %","   .00 %","",""
"2020-12-01","   .55 %","","   .89 %","   .00 %","","  1.32 %","","   .00 %","  2.47 %","  1.94 %","  2.12 %","   .85 %","","   .00 %","   .00 %","   .73 %","  1.64 %","  4.17 %","",""
"2020-12-26","  1.09 %","","  1.32 %","   .00 %","","   .00 %","","   .00 %","  1.20 %","  1.90 %","  1.04 %","  1.69 %","","   .00 %","  5.56 %","   .91 %","   .00 %","   .00 %","",""
"2020-12-27","  1.08 %","","  1.30 %","   .00 %","","  1.96 %","","   .00 %","   .00 %","  1.87 %","  2.56 %","  1.66 %","","   .00 %","  5.26 %","   .54 %","   .40 %","  4.00 %","",""
"2020-12-28","   .00 %","","   .43 %","   .00 %","","  1.28 %","","  1.33 %","   .00 %","   .00 %","   .50 %","   .82 %","","  2.41 %","   .00 %","   .90 %","   .00 %","   .00 %","",""
"2020-12-29","   .00 %","","   .00 %","   .00 %","","  1.27 %","","   .00 %","   .60 %","  1.83 %","   .50 %","  2.43 %","","  3.53 %","   .00 %","   .36 %","  2.81 %","   .00 %","",""
"2020-12-30","  2.14 %","","   .43 %","  8.33 %","","   .62 %","","   .00 %","  1.18 %","  3.60 %","  1.98 %","   .79 %","","  2.27 %"," 15.00 %","   .53 %","   .39 %","   .00 %","",""
"2020-12-31","   .52 %","","   .85 %"," 15.38 %","","  1.24 %","","   .00 %","   .58 %","   .00 %","   .49 %","  1.57 %","","  6.67 %"," 17.39 %","   .18 %","  1.95 %","  3.85 %","",""
"2021-01-01","   .52 %","","  2.95 %","  6.67 %","","  1.23 %","","   .00 %","  1.16 %","  2.61 %","  1.45 %","   .77 %","","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","",""
"2021-01-02","  1.04 %","","   .82 %","   .00 %","","   .00 %","","  1.32 %","   .57 %","   .00 %","   .48 %","   .77 %","","  2.08 %"," 11.11 %","   .35 %","  1.53 %","  3.70 %","",""
"2021-01-03","   .51 %","","  1.63 %","  6.25 %","","  1.82 %","","   .00 %","   .00 %","  2.54 %","  2.37 %","   .76 %","","   .00 %","   .00 %","   .35 %","  1.50 %","   .00 %","",""
"2021-01-04","  1.02 %","","  1.20 %","   .00 %","","  1.19 %","","  2.60 %","  1.14 %","   .00 %","   .46 %","   .75 %","","  1.02 %","   .00 %","   .35 %","   .74 %","   .00 %","",""
"2021-01-05","   .00 %","","  1.58 %","  5.88 %","","   .59 %","","   .00 %","  1.69 %","  1.65 %","   .46 %","   .00 %","","   .00 %"," 10.00 %","   .87 %","   .37 %"," 10.71 %","",""
"2021-01-06","  1.01 %","","   .78 %","  5.56 %","","  1.17 %","","   .00 %","   .56 %","   .00 %","  1.83 %","  1.12 %","","  4.04 %","  3.03 %","   .52 %","   .37 %","  3.23 %","",""
"2021-01-07","  1.00 %","","  1.16 %","   .00 %","","  2.31 %","","   .00 %","  1.66 %","   .00 %","   .45 %","   .74 %","","   .00 %","  2.94 %","  1.20 %","   .73 %","   .00 %","",""
"2021-01-08","   .00 %","","  1.15 %","  5.26 %","","   .00 %","","   .00 %","   .54 %","  2.44 %","  1.35 %","   .74 %","","  4.85 %","   .00 %","   .17 %","  1.45 %","   .00 %","",""
"2021-01-09","  1.98 %","","  1.51 %","   .00 %","","   .56 %","","   .00 %","   .54 %","  1.59 %","  2.21 %","   .00 %","","  2.78 %","   .00 %","   .34 %","   .00 %","   .00 %","",""
"2021-01-10","  1.94 %","","   .37 %","  5.00 %","","  1.12 %","","  1.27 %","   .54 %","  2.34 %","  1.30 %","  1.09 %","","   .90 %","   .00 %","   .17 %","   .71 %","   .00 %","",""
"2021-01-11","   .48 %","","  1.48 %","   .00 %","","  1.11 %","","   .00 %","   .53 %","   .00 %","  2.14 %","   .00 %","","  2.68 %","  2.86 %","   .17 %","   .71 %","   .00 %","",""
"2021-01-12","  1.90 %","","   .36 %","   .00 %","","   .00 %","","  1.25 %","  2.13 %","   .76 %","  2.51 %","   .72 %","","   .87 %","   .00 %","   .34 %","   .70 %","  3.12 %","",""
"2021-01-13","   .93 %","","  1.82 %","  4.76 %","","  1.65 %","","   .00 %","   .00 %","   .76 %","  2.04 %","   .36 %","","   .00 %","  2.78 %","   .33 %","  1.05 %","  6.06 %","",""
"2021-01-14","  1.84 %","","   .36 %","  4.55 %","","   .54 %","","   .00 %","  1.56 %","   .75 %","   .40 %","   .71 %","","   .86 %","  2.70 %","   .50 %","   .00 %","   .00 %","",""
"2021-01-15","   .90 %","","  1.07 %","   .00 %","","   .54 %","","  1.23 %","  1.03 %","   .75 %","  1.59 %","   .71 %","","   .00 %","   .00 %","   .83 %","   .69 %","   .00 %","",""
"2021-01-16","  1.35 %","","  1.06 %","   .00 %","","  2.67 %","","   .00 %","   .00 %","  1.48 %","  2.35 %","   .00 %","","   .85 %","  5.26 %","   .49 %","   .34 %","  2.86 %","",""
"2021-01-17","   .88 %","","   .00 %","  8.70 %","","   .52 %","","   .00 %","  1.52 %","   .73 %","   .77 %","   .00 %","","   .00 %"," 12.50 %","   .33 %","   .68 %","  2.78 %","",""
"2021-01-18","  1.75 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","  1.00 %","   .72 %","  1.14 %","   .70 %","","   .85 %","  4.44 %","   .00 %","   .34 %","  2.70 %","",""
"2021-01-19","   .00 %","","   .35 %","   .00 %","","  2.07 %","","  1.22 %","  1.98 %","   .00 %","  1.13 %","   .70 %","","   .00 %","   .00 %","   .65 %","  1.69 %","  5.26 %","",""
"2021-01-20","  1.29 %","","   .69 %","   .00 %","","  1.02 %","","   .00 %","   .00 %","   .72 %","  1.12 %","  1.04 %","","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","",""
"2021-01-21","   .85 %","","  1.03 %","   .00 %","","  1.51 %","","  1.20 %","   .97 %","   .71 %","  1.10 %","   .34 %","","   .00 %","   .00 %","   .16 %","  1.33 %","   .00 %","",""
"2021-01-22","   .42 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .71 %","  1.82 %","   .68 %","","   .84 %","   .00 %","  1.13 %","   .66 %","   .00 %","",""
"2021-01-23","   .42 %","","   .68 %","  4.00 %","","   .50 %","","   .00 %","   .00 %","   .00 %","   .36 %","   .34 %","","  7.50 %","  4.26 %","   .16 %","   .65 %","  5.00 %","",""
"2021-01-24","   .84 %","","   .34 %","  3.85 %","","   .49 %","","   .00 %","   .00 %","   .70 %","   .36 %","   .34 %","","   .00 %","  4.08 %","   .79 %","  1.30 %","  2.38 %","",""
"2021-01-25","  1.24 %","","  1.69 %","   .00 %","","   .49 %","","  1.19 %","   .00 %","   .00 %","   .00 %","  1.01 %","","   .00 %","  3.92 %","   .16 %","   .00 %","  2.33 %","",""
"2021-01-26","   .41 %","","  2.33 %","   .00 %","","   .49 %","","   .00 %","   .96 %","   .00 %","  1.06 %","   .33 %","","   .00 %","   .00 %","   .31 %","   .64 %","   .00 %","",""
"2021-01-27","  2.04 %","","   .32 %","  3.70 %","","   .00 %","","   .00 %","   .48 %","   .00 %","  1.75 %","   .67 %","","   .00 %","  7.55 %","   .16 %","   .00 %","   .00 %","",""
"2021-01-28","   .80 %","","   .00 %","   .00 %","","   .49 %","","   .00 %","  1.42 %","   .70 %","   .34 %","   .00 %","","   .00 %","   .00 %","   .94 %","  1.27 %","  2.27 %","",""
