"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Lakshadweep","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2020-06-23","   .00 %","-34.83 %","","-71.99 %","-36.73 %","   .00 %"," ##.## %","  3.25 %"," 20.00 %"," ##.## %"," ##.## %","-19.81 %"," ##.## %","-59.52 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","","","   .00 %",""," ##.## %","  8.69 %"," ##.## %","-32.28 %","   .00 %"," 15.66 %"," ##.## %","-79.53 %","-18.52 %","  8.02 %","-41.80 %"
"2020-06-24","   .00 %","-34.12 %","","-71.34 %","-35.42 %","   .00 %"," ##.## %","  3.13 %"," 20.00 %"," ##.## %"," ##.## %","-13.19 %"," ##.## %","-59.06 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","","","   .00 %",""," ##.## %","  5.36 %"," ##.## %","-25.71 %","   .00 %"," 17.82 %"," ##.## %","-79.12 %","-14.61 %"," 12.61 %","-37.60 %"
"2020-06-25","   .00 %","-58.64 %","","-78.01 %","-56.53 %","   .00 %","-57.96 %","  2.91 %"," 20.00 %"," ##.## %","-50.03 %","-53.19 %"," ##.## %","-59.06 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","","","   .00 %",""," ##.## %","  5.36 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-99.05 %","-52.02 %","-90.89 %","-51.88 %"
"2020-06-26","   .00 %","-58.43 %","","-77.97 %","-56.10 %","   .00 %","-57.81 %","  2.83 %"," 20.00 %"," ##.## %","-48.18 %","-52.38 %"," ##.## %","-58.98 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","","","   .00 %",""," ##.## %","  2.50 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-99.02 %","-51.14 %","-90.12 %","-50.53 %"
"2020-06-27","","-77.78 %","","-77.77 %","-74.50 %","   .00 %","-76.99 %","  2.82 %"," 20.00 %"," ##.## %","-62.29 %","-69.88 %","-71.55 %","-78.54 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","","","   .00 %",""," ##.## %","  4.72 %","-74.61 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-99.11 %","-67.50 %","-90.05 %","-66.57 %"
"2020-06-28","   .00 %","-77.62 %","","-77.45 %","-74.25 %","   .00 %","-76.96 %","  2.72 %"," 10.00 %"," ##.## %","-61.27 %","-69.70 %","-71.30 %","-78.47 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","","","   .00 %",""," ##.## %","  4.22 %","-74.42 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-99.14 %","-67.23 %","-89.77 %","-66.02 %"
"2020-06-29","   .00 %","-58.52 %","","-77.77 %","-74.82 %","   .00 %","-78.58 %","  2.59 %"," 10.00 %"," ##.## %","-64.63 %","-75.67 %","-72.91 %","-78.75 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","","","   .00 %",""," ##.## %","  4.22 %","-76.48 %"," ##.## %",""," ##.## %"," ##.## %","-99.52 %","-52.39 %","-93.22 %","-68.56 %"
"2020-06-30","   .00 %","-78.08 %","","-97.37 %","-93.64 %","   .00 %","-98.51 %","  2.51 %"," 10.00 %","-49.99 %","-82.87 %","-95.54 %","-91.59 %","-98.57 %","-78.23 %","-77.32 %","","-78.61 %","-63.77 %","","","   .00 %","","-96.98 %","  6.04 %","-96.01 %","-60.18 %","   .00 %","-88.81 %","-80.16 %","-79.59 %","-70.69 %","-93.15 %","-87.10 %"
"2020-07-01","   .00 %"," ##.## %","","-77.80 %"," ##.## %","   .00 %","-98.49 %","  2.43 %"," 16.67 %"," 65.33 %"," ##.## %","-76.38 %"," ##.## %","-78.81 %"," ##.## %"," ##.## %",""," 37.18 %"," ##.## %","","","   .00 %",""," ##.## %","  6.04 %"," ##.## %"," 72.27 %","   .00 %"," ##.## %"," ##.## %","-59.66 %"," ##.## %","-93.04 %","  3.79 %"
"2020-07-02","   .00 %"," ##.## %","","-78.03 %"," ##.## %","   .00 %","-98.86 %","  2.33 %"," 16.67 %"," 65.09 %"," ##.## %","-77.27 %"," ##.## %","-78.94 %"," ##.## %"," ##.## %",""," 35.83 %"," ##.## %","","","   .00 %",""," ##.## %","  3.82 %"," ##.## %"," 71.63 %","   .00 %"," ##.## %"," ##.## %","-59.77 %"," ##.## %","-94.04 %","  3.26 %"
"2020-07-03","   .00 %"," ##.## %","","-78.15 %"," ##.## %","   .00 %","-98.85 %","  2.24 %","  6.67 %"," 65.63 %"," ##.## %","-77.13 %"," ##.## %","-78.89 %"," ##.## %"," ##.## %",""," 36.27 %"," ##.## %","","","   .00 %",""," ##.## %","  3.48 %"," ##.## %"," 72.02 %","   .00 %"," ##.## %"," ##.## %","-59.77 %"," ##.## %","-93.96 %","  3.51 %"
"2020-07-04","   .00 %"," ##.## %","","-58.65 %"," ##.## %","   .00 %","-70.26 %","  2.36 %"," 16.67 %"," 78.58 %"," ##.## %"," 82.19 %"," ##.## %","-51.75 %"," ##.## %"," ##.## %",""," 56.33 %"," ##.## %","","","   .00 %",""," ##.## %","  5.02 %"," ##.## %"," 80.35 %","   .00 %"," ##.## %"," ##.## %","-39.85 %"," ##.## %","-59.14 %"," 27.04 %"
"2020-07-05","   .00 %"," ##.## %","","-58.70 %"," ##.## %","   .00 %","-70.26 %","  2.31 %"," 20.00 %"," 79.09 %"," ##.## %"," 82.23 %"," ##.## %","-51.68 %"," ##.## %"," ##.## %",""," 56.51 %"," ##.## %","","","   .00 %",""," ##.## %","  3.21 %"," ##.## %"," 79.88 %","   .00 %"," ##.## %"," ##.## %","-59.78 %"," ##.## %","-59.10 %"," 27.34 %"
"2020-07-06","   .00 %","-47.10 %","","-78.33 %","-58.02 %","   .00 %","-70.41 %","  2.18 %"," 13.33 %","-37.01 %","-56.03 %"," 62.40 %","-52.68 %","-71.44 %","-46.48 %","-73.17 %","","-60.42 %","-55.01 %","","","   .00 %","","-52.21 %","  3.21 %","-61.01 %","-54.00 %","   .00 %","-50.28 %","-55.70 %","-79.72 %","-62.23 %","-59.73 %","-64.46 %"
"2020-07-07","   .00 %","-47.07 %","","-78.33 %","-57.81 %","  3.33 %","-70.69 %","  2.06 %"," 16.19 %","-37.74 %","-57.60 %"," 61.40 %","-53.04 %","-71.37 %","-46.43 %","-73.77 %","","-62.52 %","-55.68 %","","","   .00 %","","-52.29 %","  3.21 %","-61.33 %","-55.42 %","   .00 %","-50.30 %","-56.63 %","-79.77 %","-62.95 %","-60.68 %","-65.24 %"
"2020-07-08","   .00 %","-46.60 %","","-77.31 %","-56.82 %","  3.33 %","-70.31 %","  1.95 %"," 16.19 %","-35.31 %","-54.21 %"," 62.87 %","-51.18 %","-70.96 %","-45.60 %","-72.74 %","","-59.38 %","-52.70 %","","","   .00 %","","-50.90 %","  1.54 %","-60.49 %","-51.77 %","   .00 %","-48.62 %","-53.62 %","-79.70 %","-61.10 %","-59.24 %","-62.93 %"
"2020-07-09","   .00 %","-96.43 %","","-96.47 %","-91.09 %","  3.33 %","-99.10 %","  1.67 %","  8.69 %","-48.91 %","-83.99 %","-96.85 %","-89.70 %","-98.06 %","-95.82 %","-97.48 %","","-80.66 %","-76.77 %","","","","","-95.42 %","  2.86 %","-95.80 %","-75.94 %","   .00 %","-84.72 %","-77.98 %","-99.65 %","-87.76 %","-94.83 %","-87.35 %"
"2020-07-10","   .00 %","-94.13 %","","-90.66 %","-87.21 %","  3.33 %","-95.72 %","  1.50 %","  5.36 %","-42.88 %","-73.53 %","-77.03 %","-84.23 %","-96.01 %","-92.85 %","-77.70 %","","-71.29 %","-68.97 %","","","   .00 %","","-90.93 %","  4.11 %","-90.05 %","-66.85 %","   .00 %","-79.51 %","-70.54 %","-99.16 %","-80.93 %","-87.55 %","-80.12 %"
"2020-07-11","","-92.35 %","","-86.76 %","-83.91 %","  6.19 %","-93.76 %","  1.39 %"," 12.02 %","-37.49 %","-63.92 %","-67.20 %","-79.37 %","-94.22 %","-90.15 %","-73.41 %","","-63.62 %","-61.35 %","","","   .00 %","","-87.27 %","  5.28 %","-85.77 %","-57.83 %","   .00 %","-75.15 %","-64.00 %","-98.31 %","-75.09 %","-82.72 %","-73.86 %"
"2020-07-12","   .00 %","-92.20 %","","-86.20 %","-83.95 %","  2.86 %","-93.81 %","  1.29 %"," 12.50 %","-38.37 %","-64.87 %","-67.67 %","-79.33 %","-94.05 %","-89.78 %","-73.66 %","","-63.82 %","-61.75 %","","","   .00 %","","-87.25 %","  5.28 %","-85.81 %","-58.81 %","   .00 %","-74.93 %","-64.14 %","-98.23 %","-75.20 %","-82.99 %","-74.43 %"
"2020-07-13","   .00 %"," ##.## %","","-67.59 %","-66.40 %","  2.86 %","-94.17 %","  1.22 %"," 16.79 %"," ##.## %"," ##.## %","-49.57 %"," ##.## %","-74.71 %"," ##.## %","-55.02 %",""," ##.## %"," ##.## %","","","   .00 %","","-69.15 %","  5.28 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-78.35 %"," ##.## %","-84.51 %"," 55.83 %"
"2020-07-14","   .00 %"," ##.## %","","-67.28 %","-65.92 %","  7.86 %","-94.16 %","  1.15 %"," 15.46 %"," ##.## %"," ##.## %","-49.78 %"," ##.## %","-74.46 %"," ##.## %","-55.06 %",""," ##.## %"," ##.## %","","-90.41 %","   .00 %","","-68.85 %","  2.43 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-78.24 %"," ##.## %","-84.60 %"," 55.88 %"
"2020-07-15","   .00 %"," ##.## %","-48.31 %","-59.14 %","-55.35 %","  9.86 %","-77.61 %","  1.13 %"," 15.46 %"," ##.## %"," ##.## %","-60.89 %"," ##.## %","-65.03 %"," ##.## %","-55.06 %",""," ##.## %"," ##.## %","","-88.74 %","","","-58.81 %","  2.29 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-71.29 %"," ##.## %","-75.13 %"," ##.## %"
"2020-07-16","   .00 %"," ##.## %","-57.85 %","-61.75 %","-57.37 %","  7.00 %","-79.53 %","  1.26 %","  9.91 %"," ##.## %"," ##.## %","-50.89 %"," ##.## %","-47.07 %"," ##.## %","-39.56 %",""," ##.## %"," ##.## %","","-92.54 %","   .00 %","","-43.00 %","  4.27 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-72.06 %"," ##.## %","-60.58 %"," ##.## %"
"2020-07-17","   .00 %"," ##.## %","-39.02 %"," ##.## %"," 48.25 %","  7.00 %"," 35.36 %","  1.18 %","  8.68 %"," ##.## %"," ##.## %","  2.30 %"," ##.## %"," ##.## %"," ##.## %","  2.44 %",""," ##.## %"," ##.## %","","-72.75 %","   .00 %",""," ##.## %","  7.00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-52.19 %"," ##.## %","-14.24 %"," ##.## %"
"2020-07-18","   .00 %"," ##.## %","-38.11 %"," ##.## %"," 31.06 %","  8.82 %"," 35.40 %","  1.09 %","  4.39 %"," ##.## %"," 40.32 %","-17.43 %"," ##.## %"," ##.## %"," ##.## %","-17.19 %",""," ##.## %"," ##.## %","","-72.74 %","   .00 %",""," ##.## %","  7.80 %"," 43.09 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-71.93 %"," ##.## %","-14.13 %"," ##.## %"
"2020-07-19","   .00 %"," ##.## %","-56.44 %"," ##.## %"," 31.84 %","  3.82 %"," 35.45 %","  1.05 %","  4.17 %"," ##.## %"," 41.14 %","-17.25 %"," ##.## %"," ##.## %"," ##.## %","-16.97 %",""," ##.## %"," ##.## %","","-72.31 %","",""," ##.## %","  9.33 %"," 43.35 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-71.85 %"," ##.## %","-13.99 %"," ##.## %"
"2020-07-20","   .00 %"," ##.## %","-75.67 %"," ##.## %"," 19.15 %","  1.82 %"," 15.61 %","  1.01 %","  5.08 %"," ##.## %"," 24.09 %","-25.92 %"," 22.18 %"," ##.## %"," ##.## %","-36.70 %",""," ##.## %"," ##.## %","","-78.37 %","   .00 %",""," 91.74 %","  8.22 %"," 24.32 %","-21.31 %","   .00 %"," ##.## %"," ##.## %","-78.69 %"," ##.## %","-30.58 %","-25.61 %"
"2020-07-21","   .00 %"," ##.## %","-66.14 %"," ##.## %"," 51.01 %","  1.82 %"," 62.13 %","   .82 %","  6.58 %","-15.57 %"," 29.60 %","-23.42 %"," 34.03 %"," ##.## %"," ##.## %","-26.36 %","","-26.32 %","  2.87 %","","-18.57 %","",""," ##.## %","  6.49 %"," 33.48 %","-17.81 %","   .00 %"," 74.91 %"," -9.36 %","  1.17 %","   .34 %","-23.40 %","-19.52 %"
"2020-07-22","   .00 %"," ##.## %","-66.14 %","-36.25 %"," ##.## %","  3.48 %","-32.87 %","   .83 %","  6.01 %"," 17.10 %"," ##.## %"," ##.## %"," ##.## %","-21.79 %"," ##.## %"," ##.## %",""," 19.61 %"," ##.## %",""," 21.43 %","   .00 %",""," ##.## %","  4.43 %"," ##.## %"," 31.88 %","   .00 %"," ##.## %"," ##.## %","  1.17 %"," ##.## %"," ##.## %"," 27.25 %"
"2020-07-23","   .00 %"," ##.## %","-60.90 %","-23.35 %"," ##.## %","  1.67 %"," -1.03 %","   .82 %","  6.72 %"," 27.82 %"," ##.## %"," ##.## %"," ##.## %","  5.27 %"," ##.## %"," ##.## %",""," 36.95 %"," ##.## %",""," 41.24 %","   .00 %",""," ##.## %","  5.57 %"," ##.## %"," 47.22 %","   .00 %"," ##.## %"," ##.## %"," 40.90 %"," ##.## %"," ##.## %"," 47.22 %"
"2020-07-24","   .00 %"," ##.## %","-32.56 %"," ##.## %"," ##.## %","  1.67 %"," 18.82 %","   .82 %","  5.77 %"," 71.61 %"," ##.## %"," ##.## %"," ##.## %"," 24.30 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %",""," 60.61 %","   .00 %",""," ##.## %","  4.03 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 60.66 %"," ##.## %"," ##.## %"," ##.## %"
"2020-07-25","   .00 %"," ##.## %","-13.33 %"," ##.## %"," ##.## %","  1.67 %"," 38.67 %","   .78 %","  7.62 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %"," 80.00 %","   .00 %","-18.62 %"," ##.## %","  6.38 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 80.00 %"," ##.## %"," ##.## %"," ##.## %"
"2020-07-26","   .00 %"," ##.## %"," -8.33 %"," ##.## %"," ##.## %","  1.67 %"," -7.74 %","   .74 %","  6.22 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %",""," 20.71 %","   .00 %","-34.98 %"," ##.## %","  6.01 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","","   .70 %"," ##.## %"," ##.## %"," ##.## %"
"2020-07-27","   .00 %"," ##.## %","-21.67 %"," ##.## %"," ##.## %","  1.54 %","-11.82 %","   .72 %","  5.26 %"," 67.07 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 86.59 %"," ##.## %","","-19.29 %","","-29.98 %"," ##.## %","  5.84 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," -3.11 %"," ##.## %"," ##.## %"," ##.## %"
"2020-07-28","   .00 %"," ##.## %","-26.79 %"," ##.## %"," ##.## %","  1.54 %","-43.55 %","   .73 %","  4.54 %"," 57.38 %"," ##.## %"," 70.60 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 69.86 %"," ##.## %","","-39.09 %","   .00 %","-46.35 %"," ##.## %","  5.86 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-42.06 %"," ##.## %"," ##.## %"," ##.## %"
"2020-07-29"," 20.00 %"," ##.## %","-50.79 %"," ##.## %"," ##.## %","  1.54 %","-61.87 %","   .69 %","  6.21 %"," 17.34 %"," ##.## %"," 23.38 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 11.35 %"," ##.## %","","-56.01 %","   .00 %","-56.35 %"," ##.## %","  6.75 %"," ##.## %"," 28.59 %",""," ##.## %"," ##.## %","-59.96 %"," ##.## %"," ##.## %"," 29.44 %"
"2020-07-30"," 30.00 %","-68.10 %","-65.34 %","-69.03 %","-61.64 %","  1.54 %","-80.34 %","   .68 %","  4.99 %","-29.32 %","-60.49 %","-75.19 %","-59.95 %","-72.63 %","-65.03 %","-76.25 %","","-55.60 %","-53.42 %","","-75.36 %","   .00 %","-49.73 %","-67.80 %","  3.54 %","-76.13 %","-50.09 %","","-52.50 %"," ##.## %","-78.17 %","-61.31 %","-75.51 %","-61.35 %"
"2020-07-31"," 43.33 %"," ##.## %","-60.34 %"," ##.## %"," ##.## %","  2.97 %"," 99.41 %","   .71 %","  5.21 %"," -3.09 %"," 71.61 %","-31.49 %"," ##.## %"," ##.## %"," ##.## %","  9.22 %",""," -9.57 %"," 40.14 %","","-56.08 %","   .00 %","-33.36 %"," ##.## %","  4.27 %"," ##.## %","  1.81 %",""," ##.## %"," 13.07 %"," ##.## %"," 41.73 %"," 45.07 %","  6.68 %"
"2020-08-01"," 51.33 %"," ##.## %","-47.01 %"," ##.## %"," ##.## %","  5.43 %"," ##.## %","   .71 %","  5.97 %"," 34.73 %"," ##.## %"," 21.84 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 51.35 %"," ##.## %","","-56.08 %","   .00 %","-38.36 %"," ##.## %","  4.58 %"," ##.## %"," 71.49 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-02"," 54.19 %"," ##.## %","-28.55 %"," ##.## %"," ##.## %","  6.54 %"," ##.## %","   .64 %","  8.05 %"," 63.67 %"," ##.## %"," 94.88 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-37.93 %","-36.28 %","   .00 %","-22.00 %"," ##.## %","  3.02 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-03"," 39.19 %"," ##.## %","-31.21 %"," ##.## %"," ##.## %","  6.54 %"," ##.## %","   .59 %","  7.52 %"," 63.05 %"," ##.## %"," 93.09 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-37.34 %","-37.87 %","   .00 %","-25.33 %"," ##.## %","  3.67 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"
"2020-08-04"," 33.19 %"," ##.## %","-16.67 %"," ##.## %"," ##.## %","  7.59 %"," ##.## %","   .50 %","  7.41 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-18.97 %","-18.52 %","   .00 %","-20.00 %"," ##.## %","  5.24 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-05"," 23.19 %"," ##.## %","-16.67 %"," ##.## %"," ##.## %","  6.16 %"," ##.## %","   .41 %","  7.31 %"," ##.## %"," ##.## %"," 85.44 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-18.97 %","-11.85 %","   .00 %","-20.00 %"," ##.## %","  5.88 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-06"," 18.05 %"," ##.## %"," 23.33 %"," ##.## %"," ##.## %","  2.16 %"," ##.## %","   .35 %","  6.60 %"," ##.## %"," ##.## %"," 48.77 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-18.97 %","-11.85 %","   .00 %","-20.00 %"," ##.## %","  6.60 %"," ##.## %"," ##.## %",""," ##.## %"," 90.95 %"," ##.## %"," ##.## %"," ##.## %"," 97.32 %"
"2020-08-07"," 18.94 %"," ##.## %"," 23.33 %"," ##.## %"," ##.## %","  4.05 %"," ##.## %","   .39 %","  5.73 %"," ##.## %"," ##.## %"," 28.77 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-18.97 %","-11.85 %","   .00 %","-20.00 %"," ##.## %","  7.63 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-08"," 14.99 %"," ##.## %"," 21.30 %"," ##.## %"," ##.## %","  4.92 %"," ##.## %","   .39 %","  5.17 %"," ##.## %"," ##.## %"," 28.14 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-19.31 %","-12.37 %","   .00 %","-24.51 %"," ##.## %","  7.43 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-09"," 10.99 %"," ##.## %","  2.26 %"," ##.## %"," ##.## %","  4.70 %"," ##.## %","   .39 %","  4.58 %"," 33.12 %"," ##.## %","  9.15 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 46.35 %"," ##.## %","-36.87 %","-30.52 %","   .00 %","-24.51 %"," ##.## %","  8.46 %"," ##.## %"," 65.10 %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-10","  7.66 %"," ##.## %","  2.26 %"," ##.## %"," ##.## %","  4.70 %"," ##.## %","   .43 %","  4.58 %"," 65.71 %"," ##.## %"," 84.70 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 96.58 %"," ##.## %","-36.87 %","-37.19 %","   .00 %","-41.38 %"," ##.## %","  6.51 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-11","  5.80 %"," ##.## %","-37.74 %"," ##.## %"," ##.## %","  5.50 %"," ##.## %","   .40 %","  5.45 %"," 61.66 %"," ##.## %"," 85.54 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 88.97 %"," ##.## %","-36.87 %"," 42.81 %","   .00 %","-41.38 %"," ##.## %","  5.42 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-12","  2.05 %"," ##.## %","-55.44 %"," ##.## %"," ##.## %","  3.27 %"," ##.## %","   .35 %","  4.94 %"," 22.26 %"," ##.## %"," 32.45 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 25.63 %"," ##.## %","-56.44 %"," 23.86 %","   .00 %","-59.46 %"," ##.## %","  3.77 %"," ##.## %"," 48.03 %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 87.12 %"
"2020-08-13","  1.95 %"," ##.## %","-36.74 %"," ##.## %"," ##.## %","  3.14 %"," ##.## %","   .34 %","  4.81 %"," 29.21 %"," ##.## %"," 32.53 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 25.88 %"," ##.## %","-56.57 %"," 23.86 %","   .00 %","-59.61 %"," ##.## %","  5.11 %"," ##.## %"," 61.86 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 87.25 %"
"2020-08-14","  3.77 %"," ##.## %"," 62.31 %"," ##.## %"," ##.## %","  2.31 %"," ##.## %","   .33 %","  4.42 %"," 44.71 %"," ##.## %"," 77.24 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 60.48 %"," ##.## %","-39.01 %"," 42.01 %","   .00 %","-52.94 %"," ##.## %","  4.14 %"," ##.## %"," 94.14 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-15","  3.77 %"," ##.## %"," 62.31 %"," ##.## %"," ##.## %","  2.31 %"," ##.## %","   .28 %","  4.16 %"," ##.## %","  5.67 %"," 47.90 %"," 79.60 %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-39.01 %"," 42.01 %","   .00 %","-36.08 %"," ##.## %","  3.68 %"," ##.## %"," 16.06 %","   .00 %"," 82.49 %"," ##.## %"," ##.## %"," 53.89 %"," ##.## %"," 38.84 %"
"2020-08-16","  6.10 %"," ##.## %"," 45.51 %"," ##.## %"," ##.## %","  2.22 %"," ##.## %","   .28 %","  3.89 %"," ##.## %","-22.51 %"," 10.87 %"," 42.61 %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-58.04 %","-56.99 %","   .00 %","-53.93 %"," ##.## %","  3.99 %"," ##.## %"," -4.90 %","   .00 %"," 47.36 %"," ##.## %"," ##.## %"," 19.24 %"," ##.## %","  3.38 %"
"2020-08-17","  6.82 %"," ##.## %"," 45.58 %"," ##.## %"," ##.## %","  2.14 %"," ##.## %","   .30 %","  4.53 %"," ##.## %"," ##.## %"," 30.62 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-57.64 %","-38.03 %","   .00 %","-53.59 %"," ##.## %","  4.93 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-18","  6.56 %"," ##.## %"," 27.96 %"," ##.## %"," ##.## %","  1.40 %"," ##.## %","   .29 %","  4.99 %"," ##.## %"," ##.## %"," 31.05 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-56.80 %","-37.81 %","   .00 %","-52.67 %"," ##.## %","  3.85 %"," ##.## %"," ##.## %"," 20.00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-19","  4.74 %"," ##.## %","-68.19 %"," ##.## %"," ##.## %","  2.07 %","-55.30 %","   .28 %","  5.93 %"," ##.## %"," ##.## %","-13.21 %"," ##.## %","-41.94 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-73.36 %","-56.09 %","   .00 %","-62.67 %"," ##.## %","  4.04 %"," ##.## %"," ##.## %"," 30.00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-20","  5.40 %"," ##.## %","-79.86 %"," ##.## %"," ##.## %","  2.07 %","-55.30 %","   .33 %","  5.17 %"," ##.## %"," ##.## %","-57.21 %"," ##.## %","-41.94 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-88.02 %","-73.14 %","   .00 %","-68.67 %"," ##.## %","  5.28 %"," ##.## %"," ##.## %"," 30.00 %"," ##.## %"," ##.## %","-50.64 %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-21","  2.72 %"," ##.## %","-63.06 %"," ##.## %"," ##.## %","  2.65 %","-36.24 %","   .36 %","  5.38 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-27.17 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-67.82 %","-57.48 %","   .00 %","-53.33 %"," ##.## %","  5.40 %"," ##.## %"," ##.## %"," 30.00 %"," ##.## %"," ##.## %","-33.27 %"," ##.## %"," ##.## %"," ##.## %"
