"date","South Dakota/Aurora","South Dakota/Beadle","South Dakota/Bennett","South Dakota/Bon Homme","South Dakota/Brookings","South Dakota/Brown","South Dakota/Brule","South Dakota/Buffalo","South Dakota/Butte","South Dakota/Campbell","South Dakota/Charles Mix","South Dakota/Clark","South Dakota/Clay","South Dakota/Codington","South Dakota/Corson","South Dakota/Custer","South Dakota/Davison","South Dakota/Day","South Dakota/Deuel","South Dakota/Dewey","South Dakota/Douglas","South Dakota/Edmunds","South Dakota/Fall River","South Dakota/Faulk","South Dakota/Grant","South Dakota/Gregory","South Dakota/Haakon","South Dakota/Hamlin","South Dakota/Hand","South Dakota/Hanson","South Dakota/Harding","South Dakota/Hughes","South Dakota/Hutchinson","South Dakota/Hyde","South Dakota/Jackson","South Dakota/Jerauld","South Dakota/Jones","South Dakota/Kingsbury","South Dakota/Lake","South Dakota/Lawrence","South Dakota/Lincoln","South Dakota/Lyman","South Dakota/Marshall","South Dakota/McCook","South Dakota/McPherson","South Dakota/Meade","South Dakota/Mellette","South Dakota/Miner","South Dakota/Minnehaha","South Dakota/Moody","South Dakota/Oglala Lakota","South Dakota/Pennington","South Dakota/Perkins","South Dakota/Potter","South Dakota/Roberts","South Dakota/Sanborn","South Dakota/Spink","South Dakota/Stanley","South Dakota/Sully","South Dakota/Todd","South Dakota/Tripp","South Dakota/Turner","South Dakota/Unassigned","South Dakota/Union","South Dakota/Walworth","South Dakota/Yankton","South Dakota/Ziebach"
"2020-06-05","   .00 %","   .59 %","","   .00 %","   .00 %","   .34 %","   .00 %","  4.76 %","   .00 %","","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 33.33 %"," ##.## %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  9.09 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .06 %","   .00 %","  2.94 %","  3.27 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %"
"2020-06-06","  7.41 %","  5.25 %","","   .00 %"," 10.00 %","  1.37 %","   .00 %","  9.09 %","   .00 %",""," 11.11 %","   .00 %"," 42.11 %","  5.13 %","   .00 %","   .00 %"," 12.50 %"," -7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 25.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 33.33 %","  8.33 %","   .00 %","  1.63 %"," 37.50 %","   .00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","   .30 %","   .00 %","   .00 %","  4.58 %","","","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","  5.38 %","   .00 %","  1.92 %","   .00 %"
"2020-06-07","   .00 %","  5.82 %","","   .00 %","  4.55 %","  1.02 %","   .00 %","  4.17 %","   .00 %","","   .00 %","   .00 %"," 18.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","","  5.26 %","   .00 %","   .00 %","   .00 %","  2.56 %",""," 25.00 %","   .00 %","   .00 %","  1.60 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 50.00 %","   .29 %","   .00 %"," 11.43 %","  2.69 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","  2.04 %","   .00 %","  3.77 %","   .00 %"
"2020-06-08","   .00 %","   .79 %","","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  9.38 %","  4.88 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 16.67 %","   .00 %"," 50.00 %","","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","","   .00 %","   .06 %","   .00 %","   .00 %","  2.95 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.45 %","   .00 %"
"2020-06-09","   .00 %","   .26 %","","   .00 %","  4.35 %","  1.34 %","   .00 %"," 16.00 %","   .00 %","","   .00 %"," 25.00 %"," 11.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %",""," 14.29 %","   .00 %","   .00 %","","  5.00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .39 %"," 12.50 %","   .00 %","   .00 %"," 50.00 %","   .00 %","","   .00 %","   .26 %","   .00 %","  2.56 %","  2.23 %","","","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .00 %","  3.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-10","   .00 %","  3.11 %","","   .00 %","  8.33 %","   .66 %","   .00 %","  3.45 %","   .00 %","","   .00 %"," 20.00 %"," 10.26 %","  2.33 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %",""," 12.50 %","   .00 %","   .00 %","","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.18 %"," 11.11 %","   .00 %"," 16.67 %","   .00 %","  7.69 %","","   .00 %","   .35 %","   .00 %"," 12.50 %","  4.36 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .00 %"
"2020-06-11","   .00 %","  3.27 %","","   .00 %","   .00 %","   .00 %"," 50.00 %","  3.33 %","   .00 %","","  5.00 %","   .00 %"," 16.28 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .39 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .41 %","   .00 %","   .00 %","  4.78 %","","","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-12","  3.45 %","  1.70 %","","   .00 %","   .00 %","   .66 %"," ##.## %"," 25.81 %","   .00 %","","   .00 %"," 16.67 %"," 12.00 %","   .00 %"," 12.50 %"," ##.## %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 26.67 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.69 %","   .00 %","  1.16 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  7.14 %","","   .00 %","   .41 %","  5.26 %","   .00 %","  3.13 %","","","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %"," 16.67 %","   .00 %","   .00 %","  3.81 %","   .00 %","   .00 %","   .00 %"
"2020-06-13"," 10.00 %","  3.83 %","","   .00 %","   .00 %","   .98 %"," 28.57 %"," 20.51 %","   .00 %",""," 42.86 %"," 28.57 %"," 16.07 %","  2.27 %"," 11.11 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 11.11 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.15 %","  3.12 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %","  4.42 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-14","   .00 %","  2.76 %",""," 12.50 %"," 30.77 %","   .32 %"," 11.11 %"," 10.64 %","   .00 %","","  6.67 %","   .00 %","   .00 %","  2.22 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .35 %","   .00 %","  2.22 %","  2.12 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.67 %","   .00 %","   .00 %","   .00 %"
"2020-06-15","   .00 %","   .45 %","   .00 %","   .00 %","  5.88 %","   .64 %","   .00 %","  1.92 %","   .00 %","","   .00 %"," 22.22 %","  1.54 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.14 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","  1.55 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-16","   .00 %","   .89 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","  1.89 %","   .00 %","","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  4.55 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .37 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  5.41 %"," ##.## %","   .00 %","   .09 %","   .00 %","  4.35 %","  2.55 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %"," 14.29 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  3.45 %","   .00 %"
"2020-06-17","   .00 %","  3.32 %"," ##.## %"," 22.22 %","  2.63 %","   .64 %"," 20.00 %","  1.85 %","   .00 %",""," 15.62 %","   .00 %","  2.99 %","  2.17 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  6.25 %","  8.33 %","   .37 %"," 18.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","  2.08 %","  5.47 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %"," 12.50 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  3.33 %","   .00 %"
"2020-06-18","   .00 %","  1.07 %","   .00 %","   .00 %"," 17.95 %","  1.27 %","  8.33 %","  5.45 %","   .00 %",""," 10.81 %","   .00 %","  1.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %",""," -9.09 %","   .00 %","   .00 %","","  8.00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","","-40.00 %","   .00 %"," 15.38 %","  1.10 %","  2.56 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .40 %","   .00 %"," 10.20 %","  1.42 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.61 %","   .00 %"
"2020-06-19","  3.03 %","   .85 %","   .00 %","   .00 %","  2.17 %","   .63 %"," 15.38 %","   .00 %","   .00 %","","  9.76 %","   .00 %","   .00 %","   .00 %","  8.33 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  7.41 %","   .00 %","   .00 %","   .00 %"," -2.50 %","","   .00 %","   .00 %","  6.67 %","  1.09 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %"," 33.33 %","   .37 %","  5.00 %"," -1.85 %","  1.63 %","","","   .00 %"," -7.69 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","  1.59 %","   .00 %"
"2020-06-20","   .00 %","  1.05 %","   .00 %","   .00 %","  2.13 %","   .62 %","   .00 %"," 13.79 %","   .00 %","","  4.44 %","   .00 %","  4.29 %","  4.26 %"," 15.38 %"," ##.## %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 16.67 %","   .00 %","","  6.90 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 33.33 %","   .00 %","   .00 %"," 14.03 %","  4.55 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %"," 25.00 %","  -.65 %","   .00 %","  1.89 %","  2.06 %","","","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","  1.56 %","   .00 %"
"2020-06-21","   .00 %","  2.70 %","   .00 %","   .00 %","  6.25 %","   .31 %","   .00 %","   .00 %","   .00 %","","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  4.76 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 33.33 %","","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 25.00 %","   .00 %","   .00 %","  1.89 %","  2.17 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","  1.85 %","  2.47 %","","","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," -4.00 %","   .00 %","   .86 %","   .00 %","  4.62 %","   .00 %"
"2020-06-22","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .62 %","   .00 %","   .00 %","   .00 %","","  2.08 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","   .00 %"," 25.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .31 %","   .00 %","  1.82 %","  1.09 %","","","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %"
"2020-06-23","   .00 %","   .20 %"," 50.00 %","   .00 %","  3.85 %","   .31 %","  6.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.48 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.88 %","   .00 %","   .62 %","  2.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .08 %","   .00 %","  5.36 %","   .87 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.45 %","   .00 %"
"2020-06-24","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .92 %","   .00 %","  3.03 %","   .00 %",""," 14.29 %","  8.33 %"," -1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 15.15 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","  6.25 %","   .31 %"," 12.24 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .37 %","   .00 %","  1.69 %","  1.93 %","","","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .85 %"," 14.29 %","  2.94 %","   .00 %"
"2020-06-25","   .00 %","   .79 %"," 33.33 %","   .00 %","  5.56 %","  1.52 %","  6.25 %","   .00 %","   .00 %","","  1.79 %","   .00 %","  3.95 %","  4.08 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 20.00 %",""," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .92 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  2.33 %","   .00 %"," 40.00 %","   .28 %","   .00 %","  8.33 %","  1.47 %","","","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %"
"2020-06-26","   .00 %","  1.38 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","  1.47 %","   .00 %","","  1.75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.56 %","  5.88 %","   .91 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  4.55 %","   .00 %"," 14.29 %","   .48 %","   .00 %","  4.62 %","   .83 %","","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.92 %"," 15.38 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  4.23 %","   .00 %"
"2020-06-27","   .00 %","   .58 %"," 25.00 %","   .00 %","  1.75 %","  1.19 %","   .00 %","  2.90 %","   .00 %",""," 17.24 %","  7.69 %","  1.27 %","  3.92 %","   .00 %"," 14.29 %","  2.78 %"," 15.38 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 16.67 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.56 %","  1.51 %","  3.64 %","   .00 %","   .00 %"," 25.00 %","  2.17 %","   .00 %","   .00 %","   .25 %","   .00 %"," 22.06 %","  2.26 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.66 %","   .00 %","  4.17 %","   .00 %","   .85 %","   .00 %","  4.05 %","   .00 %"
"2020-06-28","   .00 %","   .77 %","   .00 %","   .00 %","  5.17 %","   .59 %","   .00 %","  1.41 %","   .00 %","","  2.94 %","   .00 %","   .00 %","  7.55 %","   .00 %","   .00 %","  5.41 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  4.08 %","  9.09 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.26 %","   .00 %","   .59 %","  3.51 %","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %"," 12.50 %","   .33 %","   .00 %","  1.20 %","  2.01 %","","","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -4.00 %","   .00 %","  1.68 %","   .00 %","  1.30 %"," 50.00 %"
"2020-06-29","   .00 %","   .19 %","   .00 %","   .00 %","   .00 %","   .29 %"," 11.11 %"," -1.39 %","   .00 %","","  7.14 %","   .00 %","   .00 %","  7.02 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %"," 50.00 %","","   .00 %","   .00 %"," 16.67 %","","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.00 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","  1.19 %","  1.18 %","","","  9.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-30","   .00 %","   .19 %","-20.00 %","   .00 %","  1.64 %","   .00 %"," 15.00 %","   .00 %","   .00 %","","  9.33 %","  7.14 %","  2.50 %","  3.28 %","  5.88 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","  5.77 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .59 %","  5.08 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .28 %","  4.76 %","   .00 %","   .97 %","","","  4.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.65 %"," 33.33 %"," -1.28 %","-33.33 %"
"2020-07-01","   .00 %","   .57 %","   .00 %","   .00 %","  4.84 %","   .00 %","  4.35 %","   .00 %","   .00 %","","  3.66 %","   .00 %","  1.22 %"," 11.11 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","","  9.09 %","   .00 %","   .00 %","","  5.45 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.17 %","  4.84 %","   .00 %","   .00 %","   .00 %","  2.08 %"," 33.33 %","   .00 %","   .47 %","  4.55 %","  2.35 %","   .97 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .81 %","  8.33 %","   .00 %","   .00 %"
"2020-07-02","   .00 %","   .95 %","   .00 %","   .00 %","  4.62 %","   .58 %","  8.33 %","  1.41 %","   .00 %","","  1.18 %","   .00 %","  2.41 %","  2.86 %","   .00 %"," 11.11 %","  4.88 %","  6.25 %","   .00 %"," 20.00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 14.29 %","","  3.45 %","  8.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.76 %","   .00 %","  1.44 %","  4.62 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .30 %","   .00 %","  1.15 %","  2.49 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","  1.61 %","  7.69 %","  1.30 %","-50.00 %"
"2020-07-03","   .00 %","  1.32 %","   .00 %","   .00 %","  2.94 %","   .00 %"," 11.54 %","  5.56 %","   .00 %","   .00 %","  4.65 %","   .00 %","  2.35 %","  4.17 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %"," 33.33 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  8.33 %","   .00 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.42 %","  1.47 %","   .00 %"," 20.00 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .47 %","   .00 %","  1.14 %","  1.87 %","","","  4.26 %","   .00 %","  9.09 %","  8.33 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","  4.76 %","   .00 %","  1.28 %","   .00 %"
"2020-07-04","   .00 %","   .00 %","   .00 %","   .00 %","  4.29 %","  -.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %"," 10.67 %","  5.56 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 12.50 %","","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.24 %","  1.45 %","   .00 %","  8.33 %"," 25.00 %","   .00 %"," 40.00 %","   .00 %","   .11 %","   .00 %","  5.62 %","  1.83 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .76 %","  7.14 %","   .00 %","   .00 %"
"2020-07-05","   .00 %","   .19 %","   .00 %","  9.09 %","  8.22 %","  1.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","  5.88 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 11.11 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %"," 11.11 %","   .11 %","   .00 %","  1.06 %","   .72 %","","","  6.12 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.53 %","   .00 %"
"2020-07-06","   .00 %","   .19 %","   .00 %","   .00 %","  2.53 %","   .58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.30 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.56 %","  7.14 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .11 %","   .00 %","  4.21 %","  2.68 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  3.01 %","   .00 %","  1.23 %","   .00 %"
"2020-07-07","   .00 %","   .74 %","   .00 %","   .00 %","  2.47 %","   .29 %","   .00 %","  1.32 %","   .00 %","   .00 %"," -1.10 %","   .00 %","  1.12 %","  2.41 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %"," 12.50 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.37 %","  2.86 %","   .00 %","  7.69 %","   .00 %","  1.96 %","-14.29 %","   .00 %","   .49 %","   .00 %","  1.01 %","  2.61 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
