"date","California/Alameda","California/Alpine","California/Amador","California/Butte","California/Calaveras","California/Colusa","California/Contra Costa","California/Del Norte","California/El Dorado","California/Fresno","California/Glenn","California/Humboldt","California/Imperial","California/Inyo","California/Kern","California/Kings","California/Lake","California/Lassen","California/Los Angeles","California/Madera","California/Marin","California/Mariposa","California/Mendocino","California/Merced","California/Modoc","California/Mono","California/Monterey","California/Napa","California/Nevada","California/Orange","California/Placer","California/Plumas","California/Riverside","California/Sacramento","California/San Benito","California/San Bernardino","California/San Diego","California/San Francisco","California/San Joaquin","California/San Luis Obispo","California/San Mateo","California/Santa Barbara","California/Santa Clara","California/Santa Cruz","California/Shasta","California/Sierra","California/Siskiyou","California/Solano","California/Sonoma","California/Stanislaus","California/Sutter","California/Tehama","California/Trinity","California/Tulare","California/Tuolumne","California/Unassigned","California/Ventura","California/Yolo","California/Yuba"
"2020-07-05","140","0","0","3","0","0","81","1","0","77","0","4","114","1","82","32","1","0","3487","5","21","1","0","11","","1","15","4","1","366","11","0","479","69","2","269","387","50","55","2","108","29","161","3","5","0","0","25","11","45","3","1","0","136","0","0","47","26","1"
"2020-07-06","140","0","0","3","0","0","85","1","0","77","0","4","117","1","82","33","1","0","3534","5","21","1","0","11","","1","15","4","1","366","11","0","486","69","2","269","387","50","55","2","108","29","164","3","4","0","0","25","11","45","3","1","0","136","0","0","50","26","2"
"2020-07-07","140","0","0","3","0","0","86","1","0","81","0","4","121","1","84","37","1","0","3582","7","26","1","0","11","","1","17","4","1","369","11","0","506","76","2","272","399","50","58","2","111","30","165","3","5","0","0","27","12","45","3","1","0","139","0","0","50","26","2"
"2020-07-08","142","0","0","4","0","0","86","0","0","84","0","4","125","1","87","38","1","0","3643","8","26","1","0","11","","1","17","4","1","376","11","0","515","78","2","293","406","50","61","3","111","30","165","3","5","0","0","27","14","50","4","1","0","148","0","0","50","28","3"
"2020-07-09","146","0","0","4","0","0","88","0","0","87","0","4","127","1","89","39","1","0","3690","8","30","1","0","12","","1","17","4","1","402","11","0","533","78","2","304","415","50","67","4","111","29","166","3","6","0","0","27","14","50","4","1","0","148","0","0","53","28","3"
"2020-07-10","147","0","0","4","0","0","88","0","0","87","0","4","132","1","97","39","1","0","3744","8","30","1","0","12","","1","18","4","1","412","11","0","537","79","2","304","420","50","68","4","112","29","166","3","6","0","0","28","14","50","4","1","0","152","0","0","53","28","3"
"2020-07-11","148","0","0","4","0","0","89","0","0","87","0","4","135","1","97","39","1","0","3795","8","30","1","0","12","","1","18","4","1","421","11","0","537","81","2","304","422","50","68","4","112","31","166","3","6","0","0","28","14","51","4","1","0","152","0","0","53","28","3"
"2020-07-12","148","0","0","4","0","0","90","0","0","88","0","4","135","1","97","39","1","0","3809","8","30","1","0","12","","1","18","4","1","423","11","0","537","83","2","306","422","50","68","4","112","31","166","3","6","0","0","28","16","51","4","1","0","152","0","0","53","28","3"
"2020-07-13","148","0","0","4","0","0","90","0","0","88","0","4","136","1","98","39","1","0","3824","8","32","1","0","12","","1","18","4","1","424","11","0","550","83","2","307","422","50","70","5","112","31","167","3","6","0","0","28","16","51","4","1","0","152","0","0","53","28","3"
"2020-07-14","152","0","0","4","0","0","92","0","0","91","0","4","141","1","98","40","1","0","3897","9","38","1","0","13","","1","18","4","1","433","11","0","553","91","2","309","436","50","73","5","114","31","180","3","6","0","0","31","16","57","4","1","0","153","0","0","53","29","3"
"2020-07-15","154","0","0","4","0","0","92","0","0","91","1","4","148","1","98","41","1","0","3943","10","40","1","0","15","","1","18","4","1","455","11","0","577","92","2","310","448","50","73","6","114","32","173","3","6","0","0","31","16","61","4","1","0","153","0","0","56","30","3"
"2020-07-16","154","0","0","4","0","0","93","0","0","91","1","4","148","1","105","41","1","0","3989","10","41","1","1","15","","1","18","4","1","466","11","0","585","94","2","310","465","51","81","6","114","32","176","3","6","0","0","31","16","61","4","1","0","161","0","0","56","30","3"
"2020-07-17","161","0","0","4","0","0","96","0","0","100","1","4","156","1","105","41","1","0","4048","11","41","1","1","15","","1","18","5","1","469","11","0","587","95","2","315","465","52","83","6","114","32","177","3","7","0","0","31","19","63","4","1","0","165","0","0","56","31","3"
"2020-07-18","162","0","0","4","0","0","98","0","0","100","1","4","161","1","105","41","1","0","4084","11","42","1","2","15","","1","18","5","1","494","11","0","587","96","2","328","478","52","83","6","114","32","177","3","7","0","0","31","19","63","4","1","0","165","0","0","57","31","3"
"2020-07-19","162","0","0","4","0","0","98","0","0","100","1","4","161","1","105","41","1","0","4096","11","42","1","2","15","","1","18","5","1","494","11","0","587","96","2","328","478","52","83","6","114","32","177","3","7","0","0","31","19","63","4","1","0","165","0","0","57","32","3"
"2020-07-20","162","0","0","5","0","0","99","0","0","100","1","4","163","1","105","42","1","0","4104","11","43","1","3","22","","1","19","7","1","494","11","0","588","96","2","329","478","52","94","6","114","32","178","3","7","0","0","34","20","71","4","1","0","167","0","0","57","34","3"
"2020-07-21","166","0","0","5","1","0","102","0","1","104","1","4","163","1","105","42","1","0","4155","13","47","1","3","22","","1","21","7","1","513","12","0","589","96","2","333","487","53","95","7","114","32","178","3","7","0","0","35","20","73","4","1","0","168","0","0","62","34","3"
"2020-07-22","171","0","0","5","1","2","102","0","1","104","1","4","165","1","115","42","1","0","4215","16","49","1","3","26","","1","21","7","1","521","12","0","617","96","2","337","505","53","98","7","114","32","180","3","7","0","0","35","22","77","4","1","0","168","0","0","63","35","3"
"2020-07-23","173","0","0","5","1","2","102","0","1","104","1","4","170","1","115","45","1","0","4263","16","50","1","4","27","","1","22","8","1","543","13","0","637","98","2","358","512","55","107","8","114","32","181","4","7","0","0","35","22","79","4","1","0","168","0","0","63","37","3"
"2020-07-24","178","0","0","5","1","2","103","0","1","112","1","4","173","1","123","45","1","0","4300","19","54","1","4","27","","1","22","8","1","556","13","0","637","103","2","372","524","56","110","8","117","32","183","4","8","0","0","35","24","86","4","1","0","168","0","0","67","37","3"
"2020-07-25","178","0","0","5","1","2","104","0","1","112","1","4","181","1","123","46","1","0","4351","19","55","1","5","27","","1","22","8","1","562","14","0","637","103","2","372","524","56","110","8","117","32","184","4","8","0","0","35","24","86","4","1","0","168","0","0","67","37","3"
"2020-07-26","178","0","0","5","1","2","104","0","1","112","1","4","181","1","123","47","1","0","4360","19","55","1","6","27","","1","23","8","1","564","14","0","637","108","2","383","533","56","110","8","117","32","184","4","8","0","0","35","24","87","4","1","0","168","0","0","67","37","3"
"2020-07-27","178","0","0","7","1","2","104","0","1","112","1","4","181","1","123","47","1","0","4375","19","58","2","6","27","","1","23","8","1","566","15","0","637","114","2","383","533","56","118","9","117","32","184","4","8","0","0","35","24","90","4","1","0","172","0","0","67","37","3"
"2020-07-28","181","0","0","7","1","2","108","0","1","112","1","4","188","1","135","49","1","0","4426","21","59","2","6","29","","1","24","8","1","581","15","0","671","121","2","395","533","56","133","9","118","32","184","4","8","0","0","36","24","95","6","1","0","173","2","0","70","39","3"
"2020-07-29","181","0","0","7","1","3","109","0","1","120","1","4","188","1","135","50","1","0","4518","28","61","2","6","35","0","1","26","8","1","587","15","0","682","126","4","419","552","57","146","12","118","32","187","4","8","0","0","37","31","103","6","1","0","173","2","0","73","41","4"
"2020-07-30","182","0","0","7","1","4","116","0","1","120","1","4","200","1","139","51","1","0","4559","28","64","2","6","39","0","1","26","8","1","604","15","0","688","127","4","419","558","58","151","14","118","32","190","4","9","0","0","37","31","104","6","1","0","173","2","0","74","41","4"
"2020-07-31","182","0","0","7","1","4","119","0","1","138","1","4","210","1","140","54","1","0","4624","30","70","2","9","39","0","1","26","8","1","618","15","0","695","133","4","409","561","59","168","15","119","60","191","4","9","0","0","37","32","104","6","1","0","178","2","0","76","41","4"
"2020-08-01","189","0","0","7","1","4","121","0","1","138","1","4","220","1","144","56","1","0","4669","30","70","2","9","50","0","1","30","8","1","649","15","0","695","133","4","417","561","61","168","15","119","60","191","4","9","0","0","37","37","104","6","1","0","178","2","0","76","41","4"
"2020-08-02","189","0","0","7","1","4","125","0","1","138","1","4","220","1","144","56","1","0","4693","30","70","2","9","50","0","1","30","8","1","651","16","0","695","142","4","417","565","61","168","15","119","60","191","4","9","0","0","37","37","110","6","1","0","178","2","0","76","42","4"
"2020-08-03","189","0","0","7","1","4","127","0","1","138","1","4","222","1","144","56","1","0","4702","30","70","2","9","50","0","1","30","8","1","651","16","0","695","145","4","418","565","61","180","16","119","60","191","4","9","0","0","37","39","112","6","1","0","189","2","0","76","42","4"
"2020-08-04","192","0","0","8","1","4","131","0","1","138","1","4","232","1","151","56","1","0","4760","32","76","2","9","51","0","1","34","9","1","653","18","0","738","148","4","477","568","61","180","16","120","63","192","4","9","0","0","38","39","135","6","1","0","193","2","0","77","42","4"
"2020-08-05","193","0","0","8","1","4","131","0","1","157","2","4","232","1","152","56","1","0","4827","32","76","2","9","51","0","1","34","9","1","665","19","0","738","148","4","487","568","62","187","16","120","64","192","4","9","0","0","38","42","135","6","1","0","193","2","0","77","42","4"
"2020-08-06","206","0","0","8","1","4","134","0","1","157","3","4","240","1","152","56","2","0","4869","36","78","2","10","62","0","1","35","9","1","697","20","0","770","155","4","490","583","63","192","16","120","68","196","4","9","0","0","39","42","151","6","1","0","196","2","0","79","42","4"
"2020-08-07","206","0","0","8","1","4","136","0","1","157","3","4","240","3","160","56","2","0","4919","36","78","2","10","62","0","1","35","10","1","704","20","0","799","155","4","497","583","64","192","16","120","68","196","4","9","0","0","39","44","151","6","1","0","196","2","0","82","42","4"
"2020-08-08","208","0","2","8","1","4","138","0","1","171","3","4","244","3","171","56","2","0","4967","39","79","2","10","64","0","1","35","10","1","720","20","0","799","161","4","502","586","67","211","15","120","69","203","6","10","0","0","40","47","161","7","1","0","196","2","0","89","43","4"
"2020-08-09","208","0","2","8","1","4","139","0","1","171","3","4","244","3","171","56","2","0","4977","39","79","2","10","64","0","1","35","10","1","726","20","0","799","161","4","546","593","67","211","15","120","69","204","6","10","0","0","40","47","162","7","1","0","196","2","0","89","43","4"
"2020-08-10","209","0","2","8","1","4","139","0","2","171","3","4","244","3","171","56","2","0","4998","39","81","2","10","70","0","1","35","11","1","726","22","0","820","177","4","546","594","67","223","16","120","69","205","6","10","0","0","41","47","169","7","1","0","196","3","0","92","44","4"
"2020-08-11","205","0","3","8","1","5","146","0","2","171","3","4","244","3","183","56","2","0","4999","39","81","2","10","70","0","1","37","11","1","724","24","0","820","179","4","546","594","67","235","17","122","72","207","6","10","0","0","41","50","169","7","1","0","198","2","0","93","44","4"
