"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/JAlandhar","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran","Punjab/hoshiarpur"
"2021-01-12","37","2","79","8","2","3","1","3","6","","15","8","25","0","6","4","28","9","61","3","14","1","",""
"2021-01-13","35","1","7","6","1","","6","9","13","","25","2","21","3","","4","21","5","56","5","1","1","0",""
"2021-01-14","47","1","13","6","0","4","0","3","21","","15","10","26","3","0","13","24","8","50","3","3","1","2",""
"2021-01-15","55","8","0","2","2","4","1","12","19","","30","8","27","5","0","7","21","2","31","1","18","4","0",""
"2021-01-16","35","","38","6","1","2","0","7","16","","33","8","40","2","0","2","23","8","93","2","4","2","0",""
"2021-01-17","0","1","0","","3","2","0","7","14","","27","3","44","4","","6","20","10","40","3","10","1","0",""
"2021-01-19","5","4","31","6","7","17","9","7","22","","74","17","86","17","","9","45","39","96","10","20","4","0",""
"2021-01-20","7","1","28","4","1","","5","9","7","","10","2","14","10","11","2","16","12","46","6","6","5","",""
"2021-01-21","24","1","23","0","2","0","2","8","4","","22","5","23","4","","9","16","0","67","0","13","2","2",""
"2021-01-22","10","2","6","24","4","0","2","10","6","","17","12","37","5","","6","9","1","38","6","13","9","0",""
"2021-01-23","9","","1","0","4","2","1","4","8","","28","11","20","4","","4","45","7","63","1","13","0","7",""
"2021-01-24","10","0","","8","1","1","","7","2","","28","7","64","1","","3","40","11","36","5","6","2","0",""
"2021-01-25","16","0","30","5","2","3","5","11","9","","24","4","0","1","16","4","50","5","62","1","2","","8",""
"2021-01-26","7","0","5","0","","4","0","5","5","","17","0","20","3","0","3","25","7","60","3","0","0","0",""
"2021-01-27","13","3","","9","14","","2","4","3","","19","8","11","1","0","1","12","3","84","2","6","5","4",""
"2021-01-28","11","0","0","","6","2","1","11","22","","14","2","57","1","0","5","10","5","32","3","1","1","8",""
"2021-01-29","17","1","19","1","2","2","0","8","4","","27","2","37","0","","7","22","4","41","0","9","5","0",""
"2021-01-30","8","1","0","5","5","0","0","13","8","","22","12","2","0","0","4","11","6","42","0","6","1","0",""
"2021-01-31","8","4","15","1","3","5","","14","17","","28","2","71","","0","1","21","","40","2","10","","",""
"2021-02-01","9","0","8","14","3","0","0","4","11","","16","22","29","1","12","1","21","10","37","3","17","0","2",""
"2021-02-02","10","1","23","8","4","1","3","8","1","","20","7","26","1","1","8","16","0","29","2","2","0","",""
"2021-02-03","8","2","9","0","4","0","2","3","6","","15","5","26","3","0","2","8","3","53","6","16","3","5",""
"2021-02-04","9","0","0","10","3","","","14","5","","4","5","31","1","","4","31","0","34","0","9","0","",""
"2021-02-05","13","3","31","0","0","0","1","4","7","","21","16","41","3","","1","13","0","43","2","10","0","5",""
"2021-02-06","10","0","11","","0","1","0","3","4","","18","4","45","2","0","1","12","7","37","0","9","0","2",""
"2021-02-07","9","0","0","20","4","4","","2","3","","23","17","30","1","","1","12","0","43","1","12","3","",""
"2021-02-08","7","2","38","9","2","1","1","7","19","","23","6","45","2","0","2","25","9","33","4","9","1","",""
"2021-02-09","12","3","0","4","2","1","2","1","3","","40","11","44","1","","0","22","6","39","4","10","7","0",""
"2021-02-10","9","0","0","4","3","3","2","2","16","","21","2","47","2","11","0","6","1","34","1","16","0","0",""
"2021-02-11","6","2","6","4","1","1","1","3","0","","28","2","36","3","","2","31","5","27","0","28","","1",""
"2021-02-12","7","","9","1","9","1","3","3","19","","28","7","26","","0","2","17","0","14","6","6","3","1",""
"2021-02-13","13","2","13","3","0","1","1","14","4","","24","8","61","0","0","0","15","5","28","2","26","1","0",""
"2021-02-15","9","1","5","0","8","0","3","7","14","","21","34","32","1","15","2","13","6","22","0","24","0","",""
"2021-02-16","13","0","7","7","6","1","0","11","4","","24","8","22","1","0","2","15","0","35","0","40","2","0",""
"2021-02-17","17","2","4","2","8","4","0","1","17","","0","10","19","0","0","4","7","24","30","6","12","1","0",""
"2021-02-18","8","1","3","3","0","1","0","7","16","","12","8","35","1","0","3","16","4","19","4","27","1","0",""
"2021-02-19","","","","","","","","","","","0","","0","","","","","","","","0","","",""
"2021-02-20","15","","17","1","8","2","8","12","18","","14","18","71","3","6","2","8","0","22","2","31","3","3",""
"2021-02-21","18","1","10","0","5","0","0","6","12","","13","7","23","1","","3","14","10","14","3","62","1","3",""
"2021-02-22","17","3","2","22","2","1","0","8","17","","18","9","27","1","2","3","14","5","23","0","42","4","5",""
"2021-02-23","16","1","1","8","8","1","1","10","11","","25","11","55","1","0","3","13","6","25","0","78","2","0",""
"2021-02-24","12","9","4","0","0","2","2","8","17","","35","7","26","2","0","0","25","5","14","2","68","8","2",""
"2021-02-25","18","4","8","4","6","1","3","12","31","","46","16","46","3","0","6","24","1","19","7","22","0","1",""
"2021-02-26","17","4","0","4","5","0","7","4","15","","27","18","48","1","0","2","28","5","24","4","42","0","0",""
"2021-02-27","19","0","17","5","5","1","0","3","27","","49","40","37","0","0","2","33","4","31","1","94","0","0",""
"2021-02-28","20","1","6","4","6","0","0","8","42","","58","25","62","1","18","6","30","0","30","6","44","9","",""
"2021-03-01","16","1","7","6","1","0","3","7","43","","38","84","53","0","0","5","32","15","16","4","56","3","4",""
"2021-03-02","35","0","6","0","3","1","6","14","19","","39","44","49","","28","2","39","0","18","1","66","0","4",""
"2021-03-03","51","0","4","5","4","1","3","3","56","","51","10","38","0","0","3","12","11","21","10","72","3","7",""
"2021-03-04","47","1","12","9","1","1","1","7","42","","43","44","77","3","4","4","39","0","19","4","23","4","0",""
"2021-03-05","55","0","11","0","3","0","2","14","74","","59","15","82","2","0","3","45","7","17","6","0","3","2",""
"2021-03-06","44","2","0","5","6","0","0","22","62","","66","113","49","1","13","2","57","9","23","3","166","1","0",""
"2021-03-07","60","0","5","5","15","4","2","19","57","","67","42","184","1","0","6","42","23","26","26","107","1","1",""
"2021-03-08","45","0","46","4","6","4","0","15","16","","81","10","45","0","15","2","51","0","244","8","92","8","0",""
"2021-03-09","45","0","15","4","16","2","13","11","83","","106","31","29","2","0","5","47","8","2","8","77","1","0",""
"2021-03-10","52","0","3","1","2","3","3","15","112","","71","10","13","1","0","3","22","6","60","16","53","1","49",""
"2021-03-11","60","2","12","2","18","2","16","44","58","","65","0","210","8","0","14","37","0","5","14","29","4","0",""
"2021-03-12","52","1","23","18","6","1","11","25","30","","93","187","142","2","14","12","72","0","165","18","128","2","9",""
"2021-03-13","60","0","15","18","7","4","9","25","240","","91","111","175","1","0","9","72","55","64","22","40","2","4",""
"2021-03-14","52","0","0","0","19","5","4","31","141","","0","91","27","1","18","16","104","9","83","5","210","2","20",""
"2021-03-15","42","3","50","26","20","2","12","50","18","","393","80","129","9","44","11","85","21","184","43","168","3","6",""
"2021-03-16","72","2","38","5","13","6","8","55","0","","110","75","107","11","0","10","67","13","83","8","60","6","2",""
"2021-03-17","104","1","0","6","8","13","20","52","340","","156","135","81","3","7","5","84","0","89","9","138","2","21",""
"2021-03-18","78","2","50","16","33","7","20","94","271","","0","28","133","2","18","17","88","133","117","19","157","2","6",""
"2021-03-19","77","0","3","15","54","8","0","55","172","","277","81","194","7","4","8","102","0","62","20","178","3","19",""
"2021-03-20","79","0","0","17","50","4","19","34","38","","0","100","205","6","26","10","121","0","138","24","135","5","0",""
"2021-03-21","80","1","8","11","15","23","28","40","252","","135","144","121","1","18","1","115","77","140","7","100","14","0",""
"2021-03-22","112","4","40","23","27","13","7","102","219","","473","103","286","0","6","22","142","0","178","58","44","11","0",""
"2021-03-23","103","0","45","27","12","7","15","43","116","","258","109","212","22","24","17","110","0","115","7","173","11","0",""
"2021-03-24","110","1","0","9","9","1","7","21","115","","382","98","196","19","25","6","123","51","158","22","102","0","0",""
"2021-03-25","147","1","47","6","45","15","12","100","171","","340","61","161","8","11","29","155","50","194","2","67","9","104",""
"2021-03-26","118","4","68","4","46","9","17","112","254","","20","137","274","18","46","20","159","135","173","58","141","3","0",""
"2021-03-27","105","6","0","30","10","11","27","101","348","","404","151","284","3","23","27","201","0","214","39","137","20","0",""
"2021-03-28","120","6","96","31","48","26","0","132","251","","216","151","350","33","29","27","184","69","210","39","113","20","4",""
"2021-03-29","176","1","0","29","83","21","21","107","475","","425","140","296","9","5","38","231","107","239","30","138","12","0",""
"2021-03-30","195","3","58","34","26","31","26","124","90","","454","200","363","26","19","37","212","0","364","10","96","46","122",""
"2021-03-31","246","6","111","13","107","30","28","76","124","","344","148","231","17","0","21","183","37","317","64","90","8","587",""
"2021-04-01","184","3","53","21","19","11","11","119","208","","332","141","368","11","43","29","223","72","293","52","62","36","0",""
"2021-04-02","190","11","0","5","7","15","40","157","245","","282","0","358","24","20","36","211","45","298","8","41","9","0",""
"2021-04-03","246","20","130","70","34","38","0","132","207","","354","294","402","15","19","77","231","48","243","75","44","5","97",""
"2021-04-04","290","3","80","35","34","0","0","107","340","","499","148","523","28","65","27","227","126","262","34","90","37","0",""
"2021-04-05","297","21","0","56","73","62","34","118","160","","388","123","381","13","21","27","211","0","275","71","111","34","39",""
"2021-04-06","204","7","62","34","3","29","95","106","190","","436","139","355","30","26","32","286","56","0","50","115","39","56",""
"2021-04-07","313","8","265","64","21","6","57","87","198","","379","185","300","25","16","15","297","154","329","25","140","58","17",""
"2021-04-08","372","42","108","11","65","33","27","188","268","","366","17","261","16","23","14","325","0","267","38","34","4","1",""
"2021-04-09","357","10","43","20","57","33","0","180","129","","314","0","388","13","24","64","231","65","447","78","50","15","0",""
"2021-04-10","331","22","167","0","35","24","90","131","143","","384","94","278","36","17","51","261","43","0","40","59","27","152",""
"2021-04-11","230","23","280","56","35","35","0","8","167","","427","0","387","41","51","36","303","191","724","66","44","17","0",""
"2021-04-12","280","56","115","145","67","8","132","74","227","","399","359","571","23","19","35","231","74","414","98","70","10","0",""
"2021-04-13","225","69","105","82","38","29","0","186","275","","365","42","467","24","18","40","245","72","0","47","34","110","139",""
"2021-04-14","250","27","92","64","47","21","22","54","129","","361","63","372","26","66","32","229","105","1032","69","31","60","21",""
"2021-04-15","185","32","201","51","29","33","11","2","177","","248","145","223","25","21","84","311","120","472","0","37","28","43",""
"2021-04-16","230","32","55","44","29","20","53","158","126","","399","81","531","17","32","68","327","50","709","66","43","20","39",""
"2021-04-17","235","6","235","30","78","18","69","0","165","","420","219","369","47","47","51","237","79","72","60","73","54","51",""
"2021-04-18","305","14","98","77","14","18","53","234","104","","442","66","513","74","44","73","203","123","448","47","55","74","62",""
"2021-04-19","300","20","128","57","55","99","20","131","157","","361","108","488","44","19","115","343","108","608","99","4","98","56",""
"2021-04-20","315","22","205","73","18","59","19","127","55","","283","98","448","117","64","65","411","82","527","59","29","38","84",""
"2021-04-21","300","29","173","46","60","70","93","59","208","","372","103","609","54","0","50","253","68","0","33","34","51","62",""
"2021-04-22","295","11","339","40","24","57","108","112","67","","424","86","336","44","2","99","365","55","1056","56","18","63","0",""
"2021-04-23","290","63","263","102","35","0","70","187","65","","314","55","564","82","0","101","308","107","484","95","55","54","0",""
"2021-04-24","300","27","186","48","62","105","52","0","195","","410","0","483","66","0","97","353","84","351","31","30","69","0",""
"2021-04-25","357","34","317","66","24","128","6","329","281","","403","166","883","71","0","135","849","60","932","71","28","57","118",""
"2021-04-26","400","14","353","66","38","147","85","197","292","","532","118","748","60","0","143","403","123","585","0","60","74","0",""
"2021-04-27","350","33","433","82","59","156","23","0","177","","0","81","773","119","0","108","201","62","733","160","40","51","133",""
"2021-04-28","730","20","387","69","59","75","104","263","50","","931","83","546","115","146","101","254","49","852","196","43","162","37",""
"2021-04-29","335","32","254","106","33","166","113","150","281","","498","61","1140","67","39","149","295","115","774","163","28","172","88",""
"2021-04-30","345","46","213","154","43","100","98","280","206","","484","134","1027","165","39","161","390","83","681","154","55","93","155",""
"2021-05-01","270","25","269","135","134","144","60","145","151","","403","163","533","180","102","135","521","70","789","19","73","123","4",""
"2021-05-02","460","69","477","97","0","131","157","188","280","","448","54","356","257","68","165","470","136","975","176","41","173","66",""
"2021-05-03","700","89","585","116","0","159","62","158","201","","598","102","738","191","21","180","412","73","1042","226","63","204","96",""
"2021-05-04","379","63","660","148","60","226","143","211","263","","0","138","1320","238","90","239","523","113","886","115","59","106","135",""
"2021-05-05","550","21","655","155","56","150","138","149","103","","1093","141","705","197","92","77","747","79","1000","152","49","299","93",""
"2021-05-06","391","45","638","85","64","238","61","157","276","","0","122","994","168","24","263","497","100","727","0","32","163","81",""
"2021-05-07","420","33","398","213","65","184","50","0","196","","0","145","1255","221","138","210","541","0","0","374","103","209","221",""
"2021-05-08","500","53","449","151","37","232","213","400","163","","725","133","1048","197","45","264","478","261","781","168","59","263","27",""
"2021-05-09","470","35","787","166","86","144","172","155","261","","0","97","1028","234","120","197","864","178","229","166","65","326","70",""
