"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/JAlandhar","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran","Punjab/hoshiarpur"
"2021-01-19","524","58","195","68","108","63","143","240","279","","596","188","929","46","","148","457","152","301","195","84","89","96",""
"2021-01-20","525","58","195","68","108","","143","240","279","","596","188","930","46","94","148","459","152","301","195","84","89","",""
"2021-01-21","527","58","198","68","109","63","143","240","279","","598","188","933","46","","148","460","152","302","197","84","89","96",""
"2021-01-22","528","58","198","68","109","63","143","240","280","","600","188","935","46","","148","460","152","302","197","84","89","98",""
"2021-01-23","528","","198","69","109","63","143","242","281","","601","188","937","46","","148","461","152","304","197","84","89","98",""
"2021-01-24","528","58","","69","109","63","","243","281","","601","188","937","46","","148","461","152","305","197","84","89","98",""
"2021-01-25","528","58","201","69","109","63","143","243","281","","602","188","937","46","94","148","461","152","306","197","84","","98",""
"2021-01-26","528","58","203","70","","64","143","244","282","","603","188","939","46","94","148","462","152","306","197","84","90","98",""
"2021-01-27","531","58","","70","109","","143","244","282","","603","188","941","46","94","148","464","152","307","197","84","90","100",""
"2021-01-28","531","58","204","","109","64","143","245","283","","604","188","941","46","94","148","464","154","310","197","84","90","100",""
"2021-01-29","531","58","204","70","109","64","144","246","287","","605","189","942","47","","148","465","154","310","197","84","90","100",""
"2021-01-30","533","58","204","70","109","64","144","247","288","","606","189","945","47","94","148","465","154","310","197","84","90","100",""
"2021-01-31","534","58","204","70","109","64","","247","288","","608","189","946","","94","148","465","","312","197","84","","",""
"2021-02-01","534","58","204","70","109","64","144","247","288","","609","189","946","47","94","148","465","154","312","197","84","90","100",""
"2021-02-02","535","58","206","72","109","65","144","247","288","","610","189","946","47","94","148","466","155","315","197","84","90","",""
"2021-02-03","535","58","206","72","109","65","144","247","289","","611","190","946","47","94","148","461","156","316","197","84","90","100",""
"2021-02-04","535","59","207","72","109","","","247","289","","611","190","949","47","","148","462","157","316","197","84","90","",""
"2021-02-05","536","59","207","72","109","65","144","247","289","","612","190","949","47","","148","462","157","317","197","84","90","96",""
"2021-02-06","537","59","207","","109","65","144","247","289","","613","190","951","47","94","148","463","157","318","197","84","90","96",""
"2021-02-07","537","59","207","73","109","65","","247","290","","613","190","951","47","","148","463","157","318","197","84","90","",""
"2021-02-08","538","59","207","74","109","65","144","247","293","","617","190","952","47","94","148","463","157","319","197","84","90","",""
"2021-02-09","538","59","208","74","110","65","144","248","294","","617","190","952","47","","148","463","157","321","198","84","90","97",""
"2021-02-10","538","59","208","75","110","65","144","253","295","","620","191","953","47","94","148","464","158","321","198","84","90","97",""
"2021-02-11","538","59","208","75","110","65","145","253","296","","621","192","954","47","","148","464","158","323","198","84","","97",""
"2021-02-12","539","","208","75","110","65","145","253","297","","622","192","957","","94","148","464","158","324","198","84","90","98",""
"2021-02-13","539","59","208","75","110","65","145","253","299","","623","192","958","47","94","148","464","158","324","198","84","90","98",""
"2021-02-15","539","59","209","75","110","65","145","253","301","","623","192","958","47","94","148","464","159","326","198","88","90","",""
"2021-02-16","539","59","209","75","110","65","145","253","303","","623","192","959","47","94","148","465","159","327","198","88","90","98",""
"2021-02-17","540","59","209","76","110","65","146","253","303","","623","192","960","47","94","148","465","159","327","199","90","90","100","1"
"2021-02-18","540","59","209","76","110","65","146","253","304","","624","192","961","47","94","148","466","159","328","199","95","90","100",""
"2021-02-19","","","","","","","","","","","624","","961","","","","","","","","95","","",""
"2021-02-20","541","","209","76","110","66","146","253","304","","626","194","961","47","94","148","466","160","329","199","95","90","100",""
"2021-02-21","541","59","209","76","110","66","146","253","305","","628","194","963","47","","148","466","160","329","199","95","90","101",""
"2021-02-22","542","59","210","76","110","66","147","255","307","","631","194","966","47","94","148","467","160","329","199","95","90","102",""
"2021-02-23","542","59","210","76","110","66","147","255","308","","631","194","968","48","94","149","468","160","330","199","98","90","102",""
"2021-02-24","544","59","210","76","110","66","148","255","310","","632","196","968","47","94","149","468","160","330","199","98","90","102",""
"2021-02-25","544","59","210","76","110","66","148","255","315","","634","196","968","47","94","149","470","160","331","199","101","90","102",""
"2021-02-26","545","59","212","76","110","66","148","258","315","","635","197","971","47","94","149","472","160","331","199","103","90","102",""
"2021-02-27","545","59","212","76","110","66","148","258","319","","635","197","974","48","94","149","474","160","331","199","103","90","103",""
"2021-02-28","547","59","212","76","110","66","149","259","320","","637","197","974","48","94","149","474","160","331","199","103","90","",""
"2021-03-01","549","59","212","76","110","66","149","259","323","","637","198","975","48","94","150","476","160","332","200","109","90","103",""
"2021-03-02","552","59","212","76","110","66","149","261","323","","639","198","975","","94","150","477","161","333","200","109","90","103",""
"2021-03-03","552","59","212","76","110","66","149","261","324","","643","199","976","48","94","150","477","161","333","200","114","90","103",""
"2021-03-04","552","59","212","76","110","66","149","261","328","","648","200","979","48","94","150","478","161","333","200","115","90","103",""
"2021-03-05","553","59","212","76","110","66","149","262","328","","651","200","979","48","94","150","481","162","335","200","115","90","103",""
"2021-03-06","554","59","212","76","110","66","150","262","329","","654","200","981","48","94","150","483","162","335","200","116","90","104",""
"2021-03-07","554","59","212","76","110","66","150","263","329","","659","200","981","48","94","150","484","162","337","200","122","92","104",""
"2021-03-08","555","59","213","76","110","66","150","263","330","","666","200","983","48","94","150","484","162","337","200","124","92","104",""
"2021-03-09","560","59","213","76","110","66","150","263","335","","672","200","986","48","94","150","484","162","338","200","124","92","104",""
"2021-03-10","562","59","214","76","111","66","150","264","337","","676","200","989","48","94","150","485","162","339","200","124","92","105",""
"2021-03-11","564","59","214","76","111","66","150","264","345","","681","200","991","48","94","150","486","162","339","200","124","92","105",""
"2021-03-12","569","59","214","76","111","67","150","266","350","","687","203","992","48","94","150","486","163","345","201","125","92","107",""
"2021-03-13","571","59","214","76","111","67","151","266","352","","693","203","995","48","94","150","490","163","348","201","125","93","107",""
"2021-03-14","571","59","214","76","111","67","151","266","354","","700","204","995","48","94","150","494","163","349","204","125","93","109",""
"2021-03-15","573","59","214","76","111","67","151","267","362","","701","206","999","48","94","150","494","164","350","204","130","94","110",""
"2021-03-16","577","59","214","76","111","67","152","269","365","","710","206","1005","48","94","150","497","164","354","204","134","96","110",""
"2021-03-17","578","59","214","76","111","67","152","271","370","","717","208","1010","48","94","150","499","164","355","205","140","96","113",""
"2021-03-18","582","60","214","76","111","67","152","273","378","","723","209","1014","48","94","150","500","166","355","206","142","96","113",""
"2021-03-19","583","60","214","76","112","68","153","276","388","","730","211","1018","48","94","150","501","166","355","206","147","97","114",""
"2021-03-20","587","62","214","76","112","69","153","279","392","","741","213","1020","48","96","150","504","166","355","208","147","97","116",""
"2021-03-21","592","62","214","76","112","69","154","286","402","","747","214","1028","48","96","151","505","166","356","209","147","97","118",""
"2021-03-22","596","62","217","79","112","70","154","290","412","","756","217","1030","49","96","151","506","168","358","210","156","97","121",""
"2021-03-23","599","62","217","79","112","70","154","292","421","","770","217","1034","49","99","151","512","170","361","211","160","97","123",""
"2021-03-24","601","62","217","80","113","70","154","295","425","","781","221","1036","49","99","151","515","174","363","212","160","98","123",""
"2021-03-25","603","62","217","80","113","70","155","296","431","","792","221","1043","49","99","151","517","174","365","213","168","98","125",""
"2021-03-26","607","62","221","81","113","70","155","297","445","","806","225","1048","49","99","151","520","175","366","215","172","98","126",""
"2021-03-27","610","62","221","81","113","71","156","298","456","","810","225","1053","49","99","152","528","177","366","215","175","99","130",""
"2021-03-28","614","62","225","82","114","74","158","304","464","","818","229","1063","49","100","152","530","180","370","217","178","99","133",""
"2021-03-29","621","63","227","82","114","74","158","307","474","","831","233","1074","49","100","152","533","181","374","217","178","99","133",""
"2021-03-30","625","64","229","82","116","74","158","310","484","","838","237","1081","49","100","153","537","186","375","223","185","99","133",""
"2021-03-31","628","64","229","84","116","74","158","312","492","","847","241","1089","49","101","154","545","186","380","226","185","99","134",""
"2021-04-01","639","65","230","84","116","74","160","314","501","","856","242","1097","49","101","155","547","186","384","227","189","99","136",""
"2021-04-02","645","65","233","84","116","74","160","319","510","","865","244","1102","49","103","157","553","186","387","227","189","99","141",""
"2021-04-03","652","65","235","84","116","75","161","324","516","","869","247","1107","49","103","158","555","190","390","230","189","99","143",""
"2021-04-04","662","65","236","84","116","75","161","331","523","","876","247","1114","49","103","158","558","194","393","230","189","99","145",""
"2021-04-05","667","66","236","84","118","75","165","339","534","","883","254","1122","49","103","159","562","194","398","231","195","100","146",""
"2021-04-06","676","67","238","85","118","76","166","343","541","","889","259","1127","49","103","159","566","195","403","232","198","102","149",""
"2021-04-07","683","67","240","86","118","77","167","346","548","","893","263","1131","49","105","161","572","200","412","234","199","102","150",""
"2021-04-08","690","69","242","87","118","78","169","347","560","","901","266","1135","49","105","161","578","200","414","237","199","102","152",""
"2021-04-09","699","69","244","89","119","79","170","351","566","","905","269","1139","49","105","161","584","203","418","238","201","103","154",""
"2021-04-10","704","70","246","89","120","79","171","358","576","","911","270","1145","49","107","163","588","207","420","239","202","103","156",""
"2021-04-11","713","70","249","91","122","80","174","361","582","","916","271","1152","49","107","163","591","207","424","246","202","103","159",""
"2021-04-12","721","70","249","93","123","81","175","366","590","","921","274","1157","49","107","165","596","209","425","246","203","104","160",""
"2021-04-13","726","71","249","93","123","83","175","372","594","","926","277","1160","49","109","166","601","210","429","252","204","104","161",""
"2021-04-14","737","72","252","93","123","87","176","374","598","","933","280","1166","49","111","168","607","210","432","254","207","105","163",""
"2021-04-15","747","72","254","94","125","88","178","380","607","","935","280","1171","49","111","169","612","210","433","255","207","106","164",""
"2021-04-16","754","72","257","95","127","88","180","384","610","","938","283","1177","49","111","169","615","213","434","260","207","107","167",""
"2021-04-17","760","73","261","94","127","88","183","390","614","","942","285","1183","50","111","171","622","214","444","260","207","109","171",""
"2021-04-18","771","75","262","96","129","91","183","399","616","","946","288","1188","51","112","172","629","220","449","260","207","109","174",""
"2021-04-19","783","75","269","98","129","92","184","404","618","","952","291","1198","53","112","174","636","225","453","268","207","109","180",""
"2021-04-20","789","76","272","100","130","95","186","405","621","","956","294","1203","54","114","174","643","225","458","273","212","109","181",""
"2021-04-21","799","77","274","101","130","97","193","408","626","","961","297","1210","54","114","176","649","225","464","273","216","110","185",""
"2021-04-22","809","78","279","101","131","99","195","417","630","","966","300","1217","54","114","180","654","228","471","274","216","112","189",""
"2021-04-23","817","80","285","103","131","100","195","424","635","","971","306","1225","55","114","182","660","231","476","277","218","115","189",""
"2021-04-24","828","80","291","105","132","103","196","432","640","","977","309","1235","55","116","184","667","234","487","283","218","118","191",""
"2021-04-25","837","82","295","107","132","107","197","437","646","","980","311","1244","57","116","186","681","237","492","284","218","118","193",""
"2021-04-26","848","82","299","108","132","109","199","444","653","","986","311","1254","59","118","189","695","239","503","291","220","121","195",""
"2021-04-27","865","83","306","110","132","115","204","444","660","","992","315","1267","60","118","190","704","239","514","291","224","124","198",""
"2021-04-28","883","84","306","110","136","119","209","466","665","","1000","315","1282","63","119","191","714","245","526","308","228","127","201",""
"2021-04-29","897","85","327","114","138","120","212","472","671","","1007","315","1300","67","120","196","725","247","534","319","232","131","205",""
"2021-04-30","914","87","327","116","141","123","217","477","676","","1014","318","1320","67","122","200","737","247","542","325","234","138","205",""
"2021-05-01","922","91","349","116","141","130","222","489","682","","1022","322","1338","68","122","202","749","251","550","335","234","143","207",""
"2021-05-02","937","92","367","121","144","143","226","500","689","","1030","324","1355","71","127","205","758","254","557","347","234","150","211",""
"2021-05-03","950","95","380","125","146","151","227","504","698","","1037","327","1376","73","128","216","768","254","569","363","236","158","216",""
"2021-05-04","966","98","400","131","148","161","233","509","704","","1045","331","1396","75","131","222","784","259","581","373","237","166","220",""
"2021-05-05","984","102","420","135","150","171","235","513","711","","1054","335","1415","78","132","228","803","259","598","392","240","175","220",""
"2021-05-06","1009","104","429","135","153","180","239","517","713","","1066","340","1434","83","137","233","818","259","604","404","240","185","222",""
"2021-05-07","1031","107","448","139","155","185","247","524","720","","1076","344","1454","86","137","239","831","259","613","420","242","189","223",""
"2021-05-08","1044","108","465","140","158","194","250","529","727","","1087","348","1473","89","137","249","844","263","623","431","245","206","230",""
"2021-05-09","1064","111","482","143","160","203","256","536","733","","1099","351","1495","92","139","253","862","277","640","443","245","215","232",""
"2021-05-10","1074","113","501","148","163","211","267","540","742","","1107","355","1525","96","140","261","876","287","654","460","248","228","233",""
"2021-05-11","1091","115","528","156","167","222","277","549","751","","1116","360","1555","101","140","269","894","289","662","471","252","241","237",""
"2021-05-12","1110","119","548","160","171","230","278","556","759","","1125","368","1583","108","140","272","911","295","669","485","258","250","241",""
"2021-05-13","1120","120","560","164","175","240","286","564","764","","1135","374","1608","110","141","277","928","299","677","508","262","265","245",""
"2021-05-14","1143","123","578","167","178","249","289","574","772","","1148","379","1627","113","144","281","941","301","687","517","268","276","247",""
"2021-05-15","1169","127","602","172","181","269","296","587","780","","1159","384","1645","116","148","280","960","304","694","532","271","290","252",""
"2021-05-16","1180","129","624","175","185","288","303","596","785","","1171","390","1665","120","154","287","975","305","708","544","273","309","254",""
"2021-05-17","1197","134","642","180","189","303","311","608","790","","1184","395","1685","122","158","288","986","307","718","562","278","318","256",""
"2021-05-18","1213","138","676","188","192","318","319","614","800","","1193","403","1706","129","160","294","1005","312","733","573","280","337","259",""
"2021-05-19","1224","145","699","192","195","329","325","619","807","","1206","408","1733","133","163","299","1021","317","748","591","284","352","260",""
"2021-05-20","1233","150","720","198","199","341","330","632","814","","1213","414","1759","137","165","308","1030","320","768","603","289","357","261",""
"2021-05-21","1242","153","739","201","203","350","333","637","819","","1222","418","1782","142","166","316","1049","324","781","614","292","364","266",""
"2021-05-22","1261","157","759","210","207","362","342","639","825","","1231","420","1799","147","171","324","1069","328","797","623","296","376","271",""
"2021-05-23","1296","160","777","214","211","372","346","642","831","","1238","425","1819","151","172","329","1088","330","813","639","300","381","272",""
"2021-05-24","1309","166","791","217","215","378","354","648","839","","1246","431","1834","159","172","335","1105","334","830","655","303","392","280",""
"2021-05-25","1325","170","805","223","219","385","362","653","842","","1258","438","1853","165","175","339","1118","336","839","672","306","401","283",""
"2021-05-26","1339","178","819","223","222","399","367","660","848","","1269","443","1873","171","179","349","1138","337","846","687","306","411","288",""
"2021-05-27","1352","185","832","238","225","410","379","669","850","","1281","450","1890","177","178","356","1150","340","850","700","308","418","291",""
"2021-05-28","1371","186","839","244","229","415","384","674","853","","1291","454","1910","183","181","360","1158","344","886","713","310","425","295",""
"2021-05-29","1383","191","853","247","231","426","390","676","855","","1299","457","1924","188","183","364","1166","345","891","722","313","430","296",""
"2021-05-30","1402","193","866","252","231","429","391","686","861","","1303","459","1936","194","186","367","1172","350","898","731","316","436","298",""
"2021-05-31","1409","196","877","256","233","434","397","695","864","","1310","462","1944","198","188","368","1184","351","907","739","319","445","299",""
"2021-06-01","1413","198","890","259","234","439","399","702","867","","1317","465","1947","201","188","369","1190","355","918","749","321","448","305",""
"2021-06-02","1420","200","895","261","235","448","406","708","871","","1321","469","1952","204","195","369","1198","357","926","756","322","452","308",""
"2021-06-03","1427","202","908","264","236","454","408","711","874","","1326","471","1958","210","196","370","1208","360","929","760","323","457","313",""
"2021-06-04","1431","203","916","266","236","455","410","716","875","","1331","473","1966","210","202","371","1219","362","932","769","327","466","316",""
"2021-06-05","1438","203","924","267","238","461","412","719","878","","1336","476","1971","215","203","374","1225","363","937","776","329","471","318",""
"2021-06-06","1442","204","931","269","238","465","414","722","879","","1341","479","1974","220","205","375","1231","365","938","781","331","478","319",""
"2021-06-07","1451","206","940","272","239","470","415","724","881","","1345","483","1980","222","207","379","1239","369","943","787","331","482","320",""
"2021-06-08","1457","207","945","273","239","472","416","725","883","","1352","481","1986","224","212","381","1244","370","948","790","333","484","322",""
"2021-06-09","1466","208","949","273","241","474","420","730","884","","1358","483","1994","227","214","383","1250","373","952","795","335","485","324",""
"2021-06-10","1472","211","958","277","244","476","425","733","886","","1362","486","1999","228","217","383","1255","373","956","798","336","491","326",""
"2021-06-11","1478","211","961","280","247","482","429","736","889","","1367","489","2003","231","217","383","1258","378","961","802","337","494","327",""
"2021-06-12","1484","212","964","284","249","487","434","741","893","","1369","493","2005","234","218","383","1263","381","964","810","337","495","328",""
"2021-06-13","1491","213","966","284","252","490","435","745","895","","1373","496","2008","239","219","384","1268","383","968","812","339","497","330",""
"2021-06-14","1493","215","967","284","252","492","438","746","897","","1376","499","2009","242","219","385","1273","384","971","816","339","498","332",""
"2021-06-15","1496","215","974","285","253","493","438","746","899","","1380","502","2010","245","221","387","1275","385","975","822","340","500","334",""
"2021-06-16","1499","216","977","285","256","495","441","750","899","","1382","505","2013","246","223","390","1277","386","979","827","340","500","337",""
"2021-06-17","1501","217","980","287","257","498","442","751","901","","1385","508","2016","249","223","391","1279","387","982","828","340","500","341",""
"2021-06-18","1503","218","982","288","259","502","443","753","904","","1386","510","2019","252","223","391","1279","387","983","830","340","502","342",""
"2021-06-19","1505","219","984","291","261","502","443","757","906","","1388","513","2020","253","223","391","1282","388","983","831","342","502","343",""
"2021-06-20","1506","222","985","291","261","503","445","759","908","","1391","514","2021","254","223","392","1282","388","983","836","342","502","343",""
"2021-06-21","1506","224","985","292","262","504","446","760","909","","1393","515","2022","257","225","392","1284","391","985","837","343","503","344",""
"2021-06-22","1508","224","986","292","262","505","451","760","910","","1395","516","2026","260","225","392","1286","392","987","841","344","504","347",""
"2021-06-23","1509","225","988","293","262","506","458","761","911","","1402","518","2027","263","225","392","1286","393","989","842","344","506","348",""
"2021-06-24","1509","226","990","295","262","508","460","761","911","","1404","520","2027","263","225","393","1286","395","990","844","345","506","349",""
"2021-06-25","1509","226","990","295","262","509","461","763","911","","1405","520","2027","263","227","393","1286","395","990","846","345","507","351",""
"2021-06-26","1510","226","992","296","262","509","462","765","911","","1406","521","2028","265","227","393","1288","397","992","846","347","508","353",""
"2021-06-27","1512","226","992","296","262","509","466","766","911","","1407","521","2028","265","227","393","1290","397","992","848","347","508","353",""
"2021-06-28","1514","227","999","297","263","509","471","768","911","","1409","521","2030","265","227","394","1293","399","993","850","347","508","353",""
"2021-06-29","1518","228","1001","297","263","509","473","768","913","","1410","522","2032","268","227","394","1293","399","994","850","347","509","355",""
"2021-06-30","1519","228","1002","298","264","510","474","768","914","","1411","524","2033","270","227","395","1293","400","995","851","347","509","357",""
"2021-07-01","1521","229","1002","298","264","512","477","769","914","","1413","525","2033","271","228","395","1294","401","996","851","349","510","357",""
"2021-07-02","1522","229","1003","298","265","512","480","769","915","","1414","526","2033","273","228","396","1294","401","997","852","349","510","357",""
"2021-07-03","1523","229","1005","298","265","516","481","770","917","","1415","528","2033","275","229","396","1294","401","997","852","349","510","357",""
"2021-07-04","1524","229","1006","298","265","516","482","770","917","","1416","528","2033","277","229","396","1294","401","997","852","349","511","357",""
"2021-07-05","1524","229","1008","299","266","516","483","770","919","","1416","529","2034","279","229","396","1294","401","997","852","349","512","357",""
"2021-07-06","1524","229","1010","300","266","516","484","770","920","","1417","529","2034","282","229","396","1294","401","997","852","349","512","357",""
"2021-07-07","1526","229","1010","300","266","516","484","770","920","","1417","530","2034","284","229","397","1295","401","998","854","349","512","357",""
"2021-07-08","1528","229","1010","301","267","516","485","771","921","","1418","531","2034","286","230","397","1295","401","999","854","350","513","358",""
"2021-07-09","1528","229","1012","301","267","516","486","771","921","","1419","532","2035","288","230","397","1295","401","1000","855","350","513","359",""
"2021-07-10","1529","229","1012","301","267","516","486","772","921","","1419","533","2035","290","230","398","1296","401","1001","855","350","513","360",""
"2021-07-11","1531","229","1014","301","268","517","486","772","921","","1419","533","2035","291","230","398","1296","401","1002","856","350","513","360",""
"2021-07-12","1532","231","1014","301","268","517","486","772","921","","1419","534","2035","292","230","398","1296","401","1003","856","350","513","361",""
"2021-07-13","1532","231","1015","302","269","517","486","772","921","","1419","534","2035","292","230","398","1296","","1003","858","351","513","361",""
"2021-07-14","1533","231","1016","302","269","517","487","772","921","","1420","534","2035","293","230","398","1297","401","1003","858","353","513","361",""
"2021-07-15","1533","232","1016","303","269","518","487","772","921","","1420","534","2036","293","230","398","1297","401","1003","858","354","513","361",""
"2021-07-16","1533","232","1016","303","269","518","487","772","921","","1420","536","2036","293","","398","1297","401","1003","858","354","514","361",""
"2021-07-17","1533","232","1017","303","269","518","487","772","922","","1420","536","2037","293","230","398","1298","401","1003","859","358","514","361",""
"2021-07-18","1534","232","1019","303","269","518","487","772","923","","1421","537","2038","293","230","398","1298","401","1003","859","360","514","",""
"2021-07-19","1534","","1019","303","271","518","487","772","923","","1421","537","2038","293","","398","1298","","1003","860","361","514","361",""
"2021-07-20","1534","232","1019","303","272","518","491","772","923","","1421","537","2038","293","230","398","1298","401","1003","860","362","515","361",""
"2021-07-21","1534","232","1019","304","","518","491","772","923","","1422","537","2038","293","230","398","1299","401","1003","860","361","515","361",""
"2021-07-22","1534","232","1020","304","273","518","491","772","923","","1422","538","2038","293","","","1299","401","1003","860","362","515","",""
"2021-07-23","1535","232","1020","304","275","518","491","772","923","","1423","538","2038","294","230","398","1299","401","1004","860","362","515","361",""
"2021-07-24","1536","232","1020","304","276","518","491","772","923","","1423","538","2038","294","230","398","1299","401","1004","","362","515","",""
"2021-07-25","1538","232","1020","304","278","518","493","772","924","","1423","538","2038","295","230","398","1299","401","1004","860","362","515","361",""
"2021-07-26","1538","232","1020","304","280","518","493","772","924","","1423","538","2038","295","232","398","1300","402","1004","861","364","515","364",""
"2021-07-27","1538","233","1020","304","282","","493","772","924","","1423","538","2038","295","232","398","1300","402","1004","861","","515","364",""
"2021-07-28","1538","","1020","304","284","518","495","772","924","","1423","538","2038","295","232","398","1300","402","1004","861","365","515","364",""
"2021-07-29","1538","234","1020","304","285","518","495","772","924","","1423","538","2038","","","","1302","402","1004","861","","515","364",""
"2021-07-30","1538","234","1020","304","286","518","496","772","924","","1423","538","2038","295","","398","1302","402","1004","861","","515","364",""
"2021-07-31","1539","234","1020","304","286","518","496","772","924","","1423","538","2038","","232","398","1302","402","1004","861","365","515","364",""
"2021-08-01","1539","","1020","304","286","518","497","772","924","","1423","538","2038","","232","398","1302","","1004","861","","515","364",""
"2021-08-02","1539","234","1020","304","","518","497","772","924","","1423","538","2038","","","398","1302","402","1004","861","","515","364",""
"2021-08-03","1540","234","1020","305","286","518","497","772","925","","1423","538","2038","295","","400","1302","","1004","861","","515","",""
"2021-08-04","1540","234","1020","305","","518","497","772","925","","1423","538","2038","","","400","1302","402","1004","861","","515","364",""
"2021-08-05","1540","","1020","","286","518","498","772","925","","1423","538","2038","","232","400","1302","402","1004","861","365","515","365",""
"2021-08-06","1540","","1020","306","286","518","498","772","925","","1423","539","2039","302","","400","1303","","1004","861","365","515","365",""
"2021-08-07","1540","","1020","306","286","518","498","772","925","","1423","539","2040","","232","401","1302","","1004","861","","515","365",""
"2021-08-08","1541","","1020","306","","518","498","772","926","","1423","539","2040","","232","401","1302","402","1004","861","","515","366",""
"2021-08-09","1541","234","1020","306","286","518","499","772","926","","1423","539","2040","304","","401","1303","402","1004","861","","515","",""
"2021-08-10","1541","234","1020","","286","519","499","772","927","","1423","539","2040","","232","401","1303","402","1004","","365","515","366",""
"2021-08-11","1541","234","1020","306","288","519","500","772","927","","1423","539","2040","","232","401","1303","402","1004","861","365","","366",""
"2021-08-12","1541","234","1020","","295","519","500","772","927","","1423","539","2040","","232","401","1305","402","1004","861","365","515","366",""
"2021-08-13","1541","","1020","306","295","519","500","772","927","","1423","539","2040","","232","401","1305","402","1004","861","365","515","366",""
"2021-08-14","1542","235","1021","306","295","519","500","772","928","","1423","","2040","304","232","401","1305","","1004","","367","","366",""
"2021-08-15","1543","235","1021","306","295","519","500","772","928","","1423","539","2040","","232","402","1305","","1004","861","","515","366",""
"2021-08-16","1543","235","1021","306","","519","500","772","929","","1423","539","2040","","232","402","1305","402","1004","","368","515","366",""
