"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-06-30","","","   .00 %"," 26.09 %"," ##.## %","   .00 %","  4.60 %","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 14.29 %"," 33.33 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %"," ##.## %","   .00 %","","   .00 %"," 50.00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 33.33 %","   .00 %"
"2020-07-01","","","   .00 %","   .00 %"," 50.00 %","   .00 %","  2.20 %",""," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","","  9.09 %","   .00 %","   .00 %","   .00 %","",""," 33.33 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-02","","","   .00 %"," 13.79 %"," 33.33 %","   .00 %","  3.23 %","","   .00 %","","   .00 %","   .00 %","   .00 %",""," 25.00 %","   .00 %","   .00 %"," 33.33 %","",""," 25.00 %","   .00 %","","","  5.88 %","   .00 %","   .00 %"," ##.## %","","   .00 %"," 33.33 %","","","   .00 %","   .00 %","   .00 %"," 20.00 %","",""," 50.00 %","   .00 %","   .00 %","   .00 %"
"2020-07-03","","","   .00 %","  3.03 %","   .00 %"," 25.00 %","  5.21 %","","  4.76 %","   .00 %"," ##.## %","","   .00 %","","   .00 %"," 12.50 %","   .00 %","   .00 %","",""," 20.00 %","   .00 %","",""," 16.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","",""," 50.00 %","   .00 %"," ##.## %","   .00 %","","","   .00 %","   .00 %"," 25.00 %","   .00 %"
"2020-07-04","","","","   .00 %","   .00 %"," 20.00 %"," 23.76 %",""," 27.27 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 26.67 %","   .00 %"," 37.50 %","   .00 %","",""," 16.67 %","   .00 %","",""," 14.29 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-05","","","   .00 %","  2.94 %"," 50.00 %",""," 12.80 %",""," 32.14 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .00 %"," 22.22 %","  9.09 %","   .00 %","",""," 14.29 %","   .00 %","","","  8.33 %","","   .00 %","   .00 %","","   .00 %"," 25.00 %","","","   .00 %","   .00 %","   .00 %"," 16.67 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-06","",""," 20.00 %","  2.86 %","","   .00 %","  7.09 %",""," 21.62 %","   .00 %"," 20.00 %","   .00 %","   .00 %",""," 10.53 %","  9.09 %","   .00 %","   .00 %","",""," 12.50 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 60.00 %","","","   .00 %","   .00 %","   .00 %"," 14.29 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-07","",""," 16.67 %","   .00 %"," 16.67 %","","   .00 %","","  8.89 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  8.33 %","  8.33 %","   .00 %","",""," 11.11 %","   .00 %","","","  7.69 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 50.00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-08","","","   .00 %"," 11.11 %","   .00 %"," 16.67 %"," 14.57 %","","  2.04 %","   .00 %"," 33.33 %"," ##.## %","   .00 %","","  4.76 %","   .00 %"," 53.85 %","   .00 %","",""," 30.00 %","   .00 %","","","  3.57 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 16.67 %","",""," ##.## %"," 40.00 %","   .00 %"," 25.00 %","","","   .00 %","   .00 %"," 20.00 %","   .00 %"
"2020-07-09","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.69 %"," 35.00 %","   .00 %","   .00 %","","  7.69 %","   .00 %","","","  6.90 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 14.29 %","",""," 16.67 %","   .00 %","   .00 %"," 10.00 %","","","   .00 %"," ##.## %","   .00 %","   .00 %"
"2020-07-10","","","   .00 %","  2.50 %","   .00 %","   .00 %"," 16.76 %","","  6.00 %","   .00 %"," 25.00 %"," 50.00 %","   .00 %",""," 36.36 %","   .00 %","  7.41 %"," 50.00 %","","","   .00 %"," 50.00 %","","","  6.45 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 25.00 %","",""," 14.29 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 50.00 %","   .00 %","   .00 %"
"2020-07-11","",""," 28.57 %","  2.44 %"," 28.57 %","   .00 %"," 11.39 %","","  1.89 %","   .00 %"," 20.00 %","   .00 %","   .00 %",""," 16.67 %"," 21.43 %"," 10.34 %"," 50.00 %","",""," 14.29 %"," 33.33 %","","","  6.06 %","   .00 %","   .00 %"," ##.## %","","   .00 %"," 40.00 %","",""," 12.50 %"," 14.29 %"," 75.00 %"," 18.18 %","","","   .00 %"," 33.33 %"," 16.67 %","   .00 %"
"2020-07-12","",""," 22.22 %","   .00 %"," 33.33 %","   .00 %"," 20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 14.29 %"," 17.65 %","  3.12 %","   .00 %","",""," 18.75 %"," 50.00 %","","","   .00 %","   .00 %","   .00 %"," 25.00 %","","   .00 %"," 10.71 %","","","   .00 %","   .00 %","   .00 %","  7.69 %","","","   .00 %","   .00 %","  7.14 %","   .00 %"
"2020-07-13","",""," 18.18 %","   .00 %"," 16.67 %","   .00 %"," 17.41 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.00 %"," 15.15 %"," 11.11 %","","","  5.26 %"," 16.67 %","","","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %"," 19.35 %","","","   .00 %",""," 42.86 %","  7.14 %","","","   .00 %"," 25.00 %","   .00 %","   .00 %"
"2020-07-14","",""," 30.77 %"," 11.90 %","   .00 %","   .00 %"," 17.67 %",""," -5.56 %"," ##.## %","   .00 %"," ##.## %","   .00 %",""," 10.00 %","  4.76 %","  2.63 %","-10.00 %","","","  5.00 %","   .00 %","","","  2.86 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 10.81 %","",""," 11.11 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 20.00 %","   .00 %"
"2020-07-15","",""," 17.65 %","   .00 %","   .00 %","   .00 %"," 16.09 %","","   .00 %","   .00 %"," 16.67 %"," 16.67 %","   .00 %","","   .00 %","   .00 %"," 12.82 %","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 14.63 %","",""," 20.00 %"," 12.50 %"," 10.00 %","  6.67 %","","","   .00 %"," 60.00 %","   .00 %","   .00 %"
"2020-07-16","",""," 25.00 %","  8.51 %"," 21.43 %","   .00 %"," 16.17 %","","  3.92 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 15.91 %","   .00 %","   .00 %","   .00 %","","","  9.52 %","   .00 %","","","  2.78 %","   .00 %"," ##.## %","   .00 %",""," ##.## %","  6.38 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-17","","","  4.00 %","  5.88 %"," 23.53 %","   .00 %"," 14.91 %","","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","","  1.96 %","  9.09 %"," 18.18 %"," 11.11 %","","","   .00 %","   .00 %","","","   .00 %"," 33.33 %"," 12.50 %","   .00 %",""," ##.## %"," 14.00 %","","","  8.33 %","   .00 %","   .00 %","  6.25 %","",""," ##.## %"," 25.00 %","  5.56 %","   .00 %"
"2020-07-18","",""," 11.54 %","  5.56 %"," 14.29 %","   .00 %","  8.48 %","","  1.89 %","   .00 %","  6.67 %","   .00 %","   .00 %",""," 13.46 %"," 12.50 %"," 11.54 %","   .00 %","","","   .00 %"," 28.57 %","",""," 13.51 %"," 25.00 %","   .00 %","   .00 %",""," 25.00 %","  3.51 %","","","   .00 %","   .00 %","  9.09 %"," 17.65 %","",""," 33.33 %","   .00 %","   .00 %","   .00 %"
"2020-07-19","","","  6.90 %","  5.26 %","  8.33 %","   .00 %","  5.74 %","","  5.56 %","   .00 %","   .00 %"," 14.29 %","   .00 %","","  1.69 %","  7.41 %","  6.90 %"," 40.00 %","","","  8.70 %"," 22.22 %","","","  7.14 %","   .00 %"," 55.56 %"," 80.00 %",""," 40.00 %"," 18.64 %","","","   .00 %","   .00 %","   .00 %"," 10.00 %","",""," 12.50 %","   .00 %","  5.26 %","   .00 %"
"2020-07-20","","","  9.68 %","  3.33 %","   .00 %","   .00 %","  4.68 %","","  7.02 %","   .00 %","   .00 %"," 12.50 %"," ##.## %",""," 11.67 %","  3.45 %","  9.68 %","   .00 %","","","  4.00 %","  9.09 %","","","  4.44 %","   .00 %","   .00 %"," 22.22 %","","   .00 %","  7.14 %","","","   .00 %","   .00 %","  8.33 %","  4.55 %","",""," 11.11 %","   .00 %","  5.00 %","   .00 %"
"2020-07-21","","","   .00 %","   .00 %"," 15.38 %","   .00 %","  3.17 %","","  3.28 %"," 33.33 %","  6.25 %"," 11.11 %","   .00 %","","  7.46 %","   .00 %","  7.35 %","  7.14 %","",""," 11.54 %"," 25.00 %","","","   .00 %","   .00 %"," 28.57 %","   .00 %","","   .00 %","  6.67 %","","","   .00 %","   .00 %","   .00 %"," 13.04 %","","","   .00 %","   .00 %","  4.76 %","   .00 %"
"2020-07-22","","","  5.88 %","   .00 %","   .00 %","   .00 %","  2.09 %","","  4.76 %"," 25.00 %"," 11.76 %"," 20.00 %","   .00 %","","  4.17 %","   .00 %","  6.85 %","   .00 %","",""," 10.34 %"," 26.67 %","","","  2.13 %","   .00 %","  5.56 %","   .00 %","","   .00 %","  6.25 %","",""," 15.38 %","   .00 %","   .00 %","  7.69 %","",""," 10.00 %"," 30.00 %","   .00 %","   .00 %"
"2020-07-23","","","   .00 %","  8.06 %"," 13.33 %","   .00 %","  6.57 %","","  4.55 %","   .00 %"," 15.79 %"," 16.67 %","   .00 %","","  9.33 %","   .00 %","  2.56 %"," 13.33 %","","","  6.25 %","  5.26 %","","","   .00 %","   .00 %","   .00 %","   .00 %",""," 28.57 %","  9.41 %","",""," 13.33 %"," 11.11 %"," 15.38 %","  7.14 %","","","   .00 %","   .00 %","  4.55 %","   .00 %"
"2020-07-24","","","   .00 %","  2.99 %","  2.94 %"," 28.57 %","  6.42 %","","   .00 %"," 20.00 %"," 13.64 %"," 21.43 %"," ##.## %","","  7.32 %","  6.67 %","  6.25 %"," 11.76 %","","","  5.88 %","  5.00 %","",""," 10.42 %","   .00 %","  5.26 %"," 18.18 %","","   .00 %","  6.45 %","","","  5.88 %","   .00 %"," 20.00 %"," 16.67 %","",""," 27.27 %","  7.69 %","   .00 %","   .00 %"
"2020-07-25","","","   .00 %","   .00 %"," 14.29 %","   .00 %","  3.50 %","","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","","  9.09 %","  3.12 %","  4.71 %","  5.26 %","","   .00 %","  5.56 %","   .00 %","","","  7.55 %","   .00 %","   .00 %"," 15.38 %","","   .00 %","  8.08 %","","","   .00 %","   .00 %"," 11.11 %","  2.86 %","","","   .00 %","   .00 %","   .00 %"," ##.## %"
"2020-07-26","","","  5.56 %","   .00 %"," 15.00 %","   .00 %","  3.38 %","","   .00 %","   .00 %","  7.41 %","  5.88 %","   .00 %","","  7.29 %","  9.09 %","  6.74 %"," 10.00 %","","","  7.89 %","   .00 %","",""," 10.53 %","   .00 %","   .00 %","   .00 %",""," 11.11 %","  4.67 %","","","   .00 %","   .00 %","  5.00 %"," 13.89 %","","","   .00 %"," 14.29 %","  4.35 %","   .00 %"
"2020-07-27","","","  5.26 %","  4.35 %"," 13.04 %"," 11.11 %","  2.93 %","","  1.45 %","   .00 %","   .00 %","  5.56 %","   .00 %","","  8.74 %","  2.78 %","  8.42 %","  4.55 %","","","  2.44 %","  4.76 %","","","  3.17 %","   .00 %"," 10.00 %","  6.67 %","","   .00 %","  2.68 %","",""," 11.11 %","   .00 %","  4.76 %","   .00 %","","","   .00 %","  6.25 %","  8.33 %","   .00 %"
"2020-07-28","","","  5.00 %","   .00 %"," 11.54 %","   .00 %","  4.38 %","","  2.86 %","   .00 %"," 10.34 %","  5.26 %","   .00 %","","  2.68 %"," 10.81 %","  5.83 %","  8.70 %","",""," 11.90 %","   .00 %","","","  9.23 %"," 20.00 %","  4.55 %","  6.25 %","","   .00 %","  6.96 %","","","  5.00 %","   .00 %","   .00 %","  2.44 %","",""," 50.00 %","  5.88 %","  3.85 %","   .00 %"
"2020-07-29","","","  4.76 %","  2.78 %","  5.17 %","   .00 %","  3.15 %",""," -1.39 %","   .00 %","  3.12 %","   .00 %","   .00 %","","  6.09 %","  9.76 %","  6.42 %"," 12.00 %","","","  8.51 %","   .00 %","",""," 14.08 %","   .00 %","   .00 %","  5.88 %","","   .00 %","  4.07 %","","","  9.52 %","   .00 %","   .00 %","  7.14 %","",""," 19.05 %"," 11.11 %","  3.70 %","   .00 %"
"2020-07-30","","","  4.55 %","   .00 %","  6.56 %","   .00 %","  2.24 %","","  2.82 %","   .00 %","   .00 %","  5.00 %","   .00 %","","  5.74 %","  2.22 %","  6.90 %","  3.57 %","",""," 11.76 %","  4.55 %","","","  8.64 %","   .00 %","  8.70 %","  5.56 %","","   .00 %","  7.03 %","","","   .00 %","   .00 %","  4.55 %","  2.22 %","",""," 16.00 %"," 10.00 %","   .00 %"," 50.00 %"
"2020-07-31","","","  2.17 %","   .00 %","  7.69 %","   .00 %","  1.99 %","","  2.74 %"," 16.67 %","   .00 %","   .00 %","   .00 %","","  7.75 %","  4.35 %","  5.65 %"," 10.34 %","","","  1.75 %","   .00 %","","","  6.82 %"," 50.00 %","   .00 %","   .00 %","","   .00 %","  3.65 %","   .00 %","","  8.70 %"," 10.00 %"," 17.39 %","  8.70 %","","","   .00 %","  4.55 %"," 17.86 %"," 33.33 %"
"2020-08-01","","","   .00 %","  1.35 %","  5.71 %","   .00 %","  2.63 %","","  5.33 %","   .00 %","  3.03 %","   .00 %"," 50.00 %","","  5.76 %","  8.33 %","  6.11 %","  6.25 %","","","  3.45 %","   .00 %","","","  5.32 %","   .00 %","   .00 %"," 10.53 %",""," 10.00 %","  6.34 %","","","   .00 %","   .00 %"," 14.81 %","  4.00 %","",""," 20.69 %","  4.35 %","  3.03 %"," 75.00 %"
"2020-08-02","","","  4.26 %","  2.67 %","  1.35 %","   .00 %","  2.00 %","","   .00 %"," 28.57 %","  2.94 %","  4.76 %","   .00 %","","  6.80 %","  5.77 %","  5.76 %","  8.82 %","","","  3.33 %","   .00 %","","","  6.06 %","   .00 %","   .00 %","  9.52 %",""," 27.27 %","  6.62 %","","","  8.00 %","   .00 %"," 12.90 %","   .00 %","","","   .00 %","   .00 %","  2.94 %","   .00 %"
"2020-08-03","","","   .00 %","  2.60 %"," 13.33 %","   .00 %","  2.52 %","","  3.80 %"," 11.11 %","  5.71 %","   .00 %","   .00 %","","  4.46 %","  3.64 %","  5.44 %","  5.41 %","","","  8.06 %","  8.70 %","","","  4.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","  8.07 %","","","  3.70 %","   .00 %","   .00 %","  5.77 %","","","  2.86 %","  4.17 %","  5.71 %"," 14.29 %"
"2020-08-04","","","  2.04 %","  6.33 %","  1.18 %","   .00 %","  2.73 %","","  3.66 %"," 30.00 %","  5.41 %","  9.09 %"," 33.33 %","","  7.93 %","  8.77 %","  5.16 %","  2.56 %","","","  2.99 %","  4.00 %","","","  1.82 %","   .00 %","   .00 %","  4.35 %",""," 14.29 %","  5.17 %","","","  7.14 %","   .00 %"," 11.43 %","  1.82 %","",""," 16.67 %","   .00 %","  2.70 %"," 25.00 %"
"2020-08-05","","","   .00 %","   .00 %","  4.65 %","   .00 %","  2.57 %","","  2.35 %","   .00 %","   .00 %","  4.17 %","   .00 %","","  5.65 %","  9.68 %","   .61 %","  2.50 %","","","  2.90 %","  7.69 %","","","  3.57 %"," 11.11 %"," 16.00 %"," 12.50 %",""," 18.75 %","  6.01 %","","","  6.67 %","   .00 %"," 15.38 %","  7.14 %","","","  4.76 %","   .00 %","   .00 %"," 20.00 %"
"2020-08-06","","","  2.00 %","  4.76 %","  1.11 %","   .00 %","  1.29 %","","  3.45 %","  7.69 %","  2.56 %","   .00 %","   .00 %","","  5.88 %"," 11.76 %","  4.88 %","  4.88 %","","","  5.63 %","  3.57 %","","","  4.31 %","   .00 %"," 13.79 %","   .00 %","","  5.26 %","  2.06 %","","","  6.25 %","   .00 %","  6.67 %","  8.33 %","",""," 13.64 %","  4.00 %","  2.63 %","  8.33 %"
"2020-08-07","","","   .00 %","  4.55 %","  2.20 %","   .00 %","  1.70 %","   .00 %","  1.11 %","  7.14 %","  2.50 %","  8.00 %","   .00 %","","  3.54 %","  2.63 %","  5.23 %","  4.65 %","",""," 12.00 %","  3.45 %","","","  5.79 %","   .00 %","  9.09 %"," 11.11 %","","   .00 %","  7.58 %","","","  5.88 %","   .00 %","  2.08 %","   .00 %","",""," 10.00 %","   .00 %","   .00 %","  7.69 %"
"2020-08-08","","","   .00 %","  9.78 %","  1.08 %","   .00 %","  1.51 %","","  2.20 %"," 20.00 %","   .00 %","  7.41 %","   .00 %","","  2.93 %","  2.56 %","  3.31 %","  2.22 %","","","  7.14 %","  6.67 %","","","  5.47 %"," 10.00 %","   .00 %","  3.33 %","","  5.00 %","  4.69 %","","","  5.56 %"," 18.18 %","  2.04 %","  3.08 %","","","  9.09 %","   .00 %","  2.56 %"," 14.29 %"
"2020-08-09","","","   .00 %","  8.91 %","   .00 %","   .00 %","  1.82 %","","  4.30 %"," 11.11 %","   .00 %","  6.90 %"," 16.67 %","","  2.84 %"," 11.25 %","  3.21 %","  2.17 %","","","  7.78 %","  3.12 %","","","  2.96 %","   .00 %"," 22.22 %","  6.45 %","","  4.76 %","  5.38 %","","","  5.26 %","   .00 %","  4.00 %","  5.97 %","","","   .00 %","   .00 %","   .00 %","  6.25 %"
"2020-08-10","","","  1.96 %","  6.36 %","  3.19 %","   .00 %","  2.92 %","","  1.03 %","  5.00 %","  2.44 %","   .00 %","   .00 %","","  3.69 %"," 12.36 %","  2.07 %","  4.26 %","","","  6.19 %","  9.09 %","","","   .72 %","   .00 %","   .00 %"," 18.18 %","","  9.09 %","  2.13 %","","","   .00 %"," 15.38 %","  5.77 %","  7.04 %","",""," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-08-11","","","  1.92 %","  3.42 %","  4.12 %","   .00 %","  1.34 %","","  2.04 %","  4.76 %","  4.76 %","  9.68 %","   .00 %","","  4.00 %","  4.00 %","  4.57 %","  4.08 %","","","  2.91 %","  8.33 %","","","   .71 %","   .00 %","   .00 %","  7.69 %","","  8.33 %","  4.58 %","","","  5.00 %","   .00 %","   .00 %","  1.32 %","","","   .00 %","   .00 %","  5.00 %","   .00 %"
"2020-08-12","","","   .00 %","  7.44 %","  5.94 %","   .00 %","  1.79 %","","  3.00 %"," 13.64 %","  4.55 %","  5.88 %","   .00 %","","  2.99 %","  5.77 %","   .97 %","  1.96 %","","","  5.66 %","  2.56 %","","","  2.13 %","   .00 %","  4.55 %","  4.76 %",""," 11.54 %","  4.38 %","","","  9.52 %","   .00 %","  7.27 %","  7.79 %","","","  4.55 %","   .00 %","  4.76 %"," 11.76 %"
"2020-08-13","   .00 %","","   .00 %","  6.92 %","  5.61 %","   .00 %","  1.68 %","","   .00 %","  4.00 %","  2.17 %","  5.56 %","   .00 %","   .00 %","   .00 %","  2.73 %","  2.88 %","   .00 %"," ##.## %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.58 %","","   .00 %","   .00 %"," 13.33 %","   .00 %","  3.61 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %"
"2020-08-14","","","   .00 %","  6.47 %","   .00 %"," 50.00 %","  1.65 %","","   .97 %","  7.69 %","   .00 %","  2.63 %","   .00 %","","  2.49 %","  6.19 %","  3.74 %","  1.92 %","","","  1.79 %","  5.00 %","","","  3.47 %","   .00 %","   .00 %"," 11.36 %","","  3.45 %","  3.65 %","","","  4.35 %","   .00 %","  5.08 %","  2.33 %","",""," 10.14 %","  3.85 %","  4.35 %","   .00 %"
"2020-08-15","","","   .00 %","  4.05 %","  4.42 %"," 13.33 %","  2.58 %","","  2.88 %","  3.57 %","  2.13 %"," 10.26 %","   .00 %","","  2.43 %","  4.17 %","  3.15 %","  3.77 %","","","  3.51 %","  4.76 %","","","  1.34 %","   .00 %","   .00 %","  4.08 %","","  3.33 %","  3.52 %","","","  6.25 %","   .00 %","  8.06 %","  2.27 %","","","  2.63 %","  3.70 %","  4.17 %","  5.26 %"
"2020-08-16","","","   .00 %","  5.84 %","  2.54 %","   .00 %","  3.53 %","","   .93 %","-27.59 %","  2.08 %","  9.30 %","   .00 %","","  2.77 %","  2.40 %","  2.18 %","  3.64 %","","","  1.69 %","  4.55 %","","","  1.32 %","   .00 %","   .00 %","  5.88 %","","  9.68 %","  3.40 %","","","  5.88 %","   .00 %","  2.99 %","  5.56 %","","","   .00 %","  7.14 %","  6.00 %"," 15.00 %"
"2020-08-17","","","  1.89 %","  3.68 %","  7.44 %","   .00 %","  2.71 %","","   .00 %","   .00 %","   .00 %","  4.26 %","   .00 %","","  3.08 %","   .00 %","  2.14 %","   .00 %","","","  7.50 %","  8.70 %","","","  4.58 %","  9.09 %","   .00 %","  7.41 %","","  2.94 %","  1.64 %","","","  5.56 %","   .00 %","  5.80 %","  2.11 %","","","  1.28 %","  3.33 %","  5.66 %","   .00 %"
"2020-08-18","","","  1.85 %","  5.33 %","  5.38 %"," 17.65 %","  3.32 %","","  7.41 %","  4.76 %","   .00 %","   .00 %","   .00 %","","  3.36 %","   .78 %","  4.18 %","  3.51 %","","","  5.43 %","  6.00 %","","","  1.25 %","   .00 %","   .00 %","  1.72 %","","  5.71 %","  1.94 %","","","  7.02 %","   .00 %","  4.11 %","  4.12 %","","","   .00 %","  3.23 %","  5.36 %"," 13.04 %"
"2020-08-19","","","   .00 %","  5.06 %","  2.19 %","  5.00 %","  3.67 %","","  2.59 %","   .00 %","   .00 %","  2.04 %","   .00 %","","  1.44 %","  5.43 %","  3.61 %","  3.39 %","","","   .00 %","  5.66 %","","","  1.85 %","   .00 %","   .00 %"," 13.56 %","","   .00 %","  1.59 %","","","  3.28 %","   .00 %","  2.63 %","  4.95 %","","","   .00 %","  3.12 %","  3.39 %","   .00 %"
"2020-08-20","","","   .00 %","  4.28 %","  2.86 %","   .00 %","  1.58 %","","   .00 %","  9.09 %","  6.12 %","  6.00 %","   .00 %","","  2.14 %","  3.68 %","   .00 %","  1.64 %","","","  5.15 %","  7.14 %","","","  2.42 %"," 16.67 %","  2.17 %"," 10.45 %","","   .00 %","   .00 %","","","  3.17 %","   .00 %","  5.13 %","   .94 %","","","  2.53 %","  9.09 %","  6.56 %"," 15.38 %"
"2020-08-21","","","   .00 %","  4.62 %","  4.86 %","   .00 %","  1.37 %","","  3.36 %","   .00 %","   .00 %","  3.77 %","   .00 %","","  1.74 %","  4.96 %","  1.16 %","  1.61 %","","","  1.40 %","  6.67 %","","","  4.14 %"," 14.29 %","  4.26 %","  6.76 %","","  2.70 %","","","","  4.62 %","   .00 %","   .00 %","  2.80 %","","","   .00 %","   .00 %","  6.15 %","   .00 %"
"2020-08-22","","","  1.82 %","  3.43 %","  1.99 %","   .00 %","  1.72 %","","  3.25 %","  8.33 %","   .00 %","  1.82 %","   .00 %","","  1.37 %","  3.38 %","  2.68 %","  3.17 %","","","   .69 %","   .00 %","","","  1.14 %","   .00 %","   .00 %","  7.59 %","","  5.26 %","","","","  4.41 %","   .00 %","  4.88 %","  5.45 %","","","   .00 %","  2.78 %","  4.35 %","  3.33 %"
"2020-08-23","","","  1.79 %","  3.32 %","  1.30 %","   .00 %","   .30 %","","   .00 %","  3.85 %","  3.85 %","   .00 %"," 21.43 %","","  1.69 %","  1.31 %","  1.12 %","   .00 %","","","  2.05 %","  6.25 %","","","  1.12 %","   .00 %","  4.08 %","  5.88 %","","  5.00 %","   .00 %","","","  2.82 %","   .00 %","  4.65 %","  4.31 %","","","  2.47 %","  2.70 %","  5.56 %","  3.23 %"
"2020-08-24","","","  5.26 %","  2.75 %","  3.21 %","   .00 %","  1.56 %","","   .79 %"," -3.70 %","  3.70 %","  5.36 %","   .00 %","","  1.99 %","  4.52 %","   .74 %","  1.54 %","","","  4.03 %","  8.82 %","","","  1.11 %","   .00 %","   .00 %","  7.78 %","","  2.38 %","  7.81 %","","","  2.74 %"," 17.65 %","   .00 %","  3.31 %","","","  4.82 %","  2.63 %","  5.26 %","  3.12 %"
"2020-08-25","","","   .00 %","  2.68 %","  1.24 %","  4.76 %","  3.61 %","","   .00 %","  7.69 %","   .00 %","  1.69 %"," 17.65 %","","   .98 %","  3.09 %","  2.93 %","  1.52 %","","","  1.29 %","  6.76 %","","","  1.65 %","   .00 %","  3.92 %","  6.19 %","","  4.65 %","  4.64 %","","","   .00 %","  5.00 %","  5.56 %","  3.20 %","","","  2.30 %","  7.69 %","  5.00 %","   .00 %"
"2020-08-26","","","  8.33 %","  3.04 %","  3.07 %","  9.09 %","  1.77 %","","  1.56 %","  7.14 %","  3.57 %","  1.67 %","   .00 %","","  3.55 %","  2.99 %","  2.85 %","  2.99 %","","","  2.55 %","  2.53 %","","","   .00 %","   .00 %","  5.66 %","  5.83 %","","  4.44 %","  5.54 %","","","  2.67 %","   .00 %","  1.05 %","  2.33 %","","","  1.12 %","  2.38 %","  3.57 %","  6.06 %"
"2020-08-27","","","  4.62 %","  2.53 %","  2.98 %"," 12.50 %","  3.31 %","","  2.31 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","  2.18 %","   .00 %","   .00 %","  2.90 %","","","  1.86 %","  6.17 %","","","  1.62 %","  6.25 %","   .00 %","  4.59 %","","  4.26 %","  4.72 %","","","  1.30 %","  9.52 %","   .00 %","  2.27 %","","","  1.11 %","  6.98 %","  3.45 %","   .00 %"
