"date","Pennsylvania/Adams","Pennsylvania/Allegheny","Pennsylvania/Armstrong","Pennsylvania/Beaver","Pennsylvania/Bedford","Pennsylvania/Berks","Pennsylvania/Blair","Pennsylvania/Bradford","Pennsylvania/Bucks","Pennsylvania/Butler","Pennsylvania/Cambria","Pennsylvania/Cameron","Pennsylvania/Carbon","Pennsylvania/Centre","Pennsylvania/Chester","Pennsylvania/Clarion","Pennsylvania/Clearfield","Pennsylvania/Clinton","Pennsylvania/Columbia","Pennsylvania/Crawford","Pennsylvania/Cumberland","Pennsylvania/Dauphin","Pennsylvania/Delaware","Pennsylvania/Elk","Pennsylvania/Erie","Pennsylvania/Fayette","Pennsylvania/Forest","Pennsylvania/Franklin","Pennsylvania/Fulton","Pennsylvania/Greene","Pennsylvania/Huntingdon","Pennsylvania/Indiana","Pennsylvania/Jefferson","Pennsylvania/Juniata","Pennsylvania/Lackawanna","Pennsylvania/Lancaster","Pennsylvania/Lawrence","Pennsylvania/Lebanon","Pennsylvania/Lehigh","Pennsylvania/Luzerne","Pennsylvania/Lycoming","Pennsylvania/McKean","Pennsylvania/Mercer","Pennsylvania/Mifflin","Pennsylvania/Monroe","Pennsylvania/Montgomery","Pennsylvania/Montour","Pennsylvania/Northampton","Pennsylvania/Northumberland","Pennsylvania/Perry","Pennsylvania/Philadelphia","Pennsylvania/Pike","Pennsylvania/Potter","Pennsylvania/Schuylkill","Pennsylvania/Snyder","Pennsylvania/Somerset","Pennsylvania/Sullivan","Pennsylvania/Susquehanna","Pennsylvania/Tioga","Pennsylvania/Unassigned","Pennsylvania/Union","Pennsylvania/Venango","Pennsylvania/Warren","Pennsylvania/Washington","Pennsylvania/Wayne","Pennsylvania/Westmoreland","Pennsylvania/Wyoming","Pennsylvania/York"
"2020-06-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-15","0","2","0","2","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","1","0","4","0","1","0","0","0","0","0","0","0","0","0","2","2","0","0","2","4","0","0","0","0","1","1","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-06-16","1","3","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","2","1","0","0","0","0","0","5","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-17","0","0","0","0","0","2","0","0","2","1","0","0","0","0","2","0","0","0","0","0","0","3","7","0","1","0","0","0","0","0","0","0","0","0","2","3","0","0","2","0","1","0","0","0","0","1","0","3","0","0","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2"
"2020-06-18","1","0","0","0","0","2","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","3","1","0","0","0","0","0","3","0","2","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-06-19","0","1","1","0","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","1","0","0","0","1","7","0","1","0","0","10","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2020-06-20","0","1","0","0","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","3","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-06-21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-22","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-23","1","0","0","1","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","2","1","0","0","0","0","1","3","0","3","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"2020-06-24","0","1","0","0","0","2","0","0","4","0","0","0","1","0","2","0","0","0","0","0","0","5","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","1","3","1","0","0","0","0","0","4","0","4","1","0","12","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2020-06-25","0","2","0","0","1","1","0","0","1","0","0","0","0","0","2","0","0","1","0","0","2","4","5","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","1","1","0","0","0","0","1","1","0","3","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2020-06-26","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","-1","2","0","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"2020-06-27","0","0","0","0","0","2","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","4","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-06-28","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-06-29","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-06-30","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","2","0","2","0","0","1","0","0","0","0","0","1","1","1","0","0","3","0","0","0","0","0","0","3","1","0","0","0","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3"
"2020-07-01","1","4","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","7","0","0","3","0","0","0","0","0","0","3","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2"
"2020-07-02","0","1","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","1","0","0","0","0","2","0","4","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"2020-07-03","0","2","0","0","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","1","0","0","0","0","1","4","0","2","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"2020-07-04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-05","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-06","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-07","0","0","0","0","0","1","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","2","1","0","0","0","0","2","4","0","2","0","0","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","1"
"2020-07-08","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","3","0","1","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","-1","0","0","2"
"2020-07-09","0","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","5","2","0","0","0","0","2","0","0","0","0","0","0","1","5","0","2","3","0","0","0","0","0","0","4","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-10","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","4","2","0","0","0","0","0","4","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"2020-07-11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","2","5","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-07-12","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-07-13","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-14","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","2","0","0","0","0","0","0","0","0","2","1","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-15","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","2","3","0","2","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3"
"2020-07-16","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1"
"2020-07-17","1","1","0","1","0","0","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"2020-07-18","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2"
"2020-07-19","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2020-07-20","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-21","0","3","0","0","0","1","0","0","0","1","0","0","0","0","7","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","2","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"2020-07-22","0","3","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","2","0","1","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2"
"2020-07-23","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"2020-07-24","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1"
"2020-07-25","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"2020-07-26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-07-27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-07-28","1","5","0","3","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3"
"2020-07-29","0","4","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2020-07-30","1","0","0","3","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"2020-07-31","1","3","0","0","0","1","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","1","0","1","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"2020-08-01","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-08-02","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-08-03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-04","0","3","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1"
"2020-08-05","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-06","0","4","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","1","0","0","0","0","0","0","0","0","0","2","2","0","1","1","0","0","0","0","0","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"2020-08-07","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"2020-08-08","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2020-08-11","0","7","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","2","1","0","0","0","0","0","1","0","0","0","3","0","1","1","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"2020-08-12","0","5","0","1","0","3","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","1","2","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"2020-08-13","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3"
"2020-08-14","1","5","0","0","0","2","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","5"
"2020-08-15","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"2020-08-16","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-18","0","4","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3"
"2020-08-19","1","3","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2"
"2020-08-20","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2020-08-21","0","5","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"2020-08-22","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2"
"2020-08-23","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020-08-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
