"date","Odisha/Angul","Odisha/Balangir","Odisha/Balasore","Odisha/Bargarh","Odisha/Bhadrak","Odisha/Boudh","Odisha/Cuttack","Odisha/Deogarh","Odisha/Dhenkanal","Odisha/Gajapati","Odisha/Ganjam","Odisha/Jagatsinghpur","Odisha/Jajpur","Odisha/Jharsuguda","Odisha/Kalahandi","Odisha/Kandhamal","Odisha/Kendrapara","Odisha/Kendujhar","Odisha/Khordha","Odisha/Koraput","Odisha/Malkangiri","Odisha/Mayurbhanj","Odisha/Nabarangapur","Odisha/Nayagarh","Odisha/Nuapada","Odisha/Others","Odisha/Puri","Odisha/Rayagada","Odisha/Sambalpur","Odisha/State","Odisha/State Pool","Odisha/Subarnapur","Odisha/Sundargarh"
"2020-11-16","28","33","86","35","25","13","132","4","25","31","242","26","23","20","25","34","25","29","286","15","24","84","15","43","20","","95","42","56","","","17","109"
"2020-11-17","28","33","86","36","26","13","133","4","25","31","243","28","23","20","25","34","25","29","287","15","24","84","15","43","20","","96","42","59","","","19","113"
"2020-11-18","28","33","87","36","26","13","133","4","25","33","243","28","24","20","25","34","26","29","288","16","24","85","15","43","20","","96","42","61","","","21","116"
"2020-11-19","28","33","87","36","27","13","134","4","25","34","244","28","24","20","25","34","27","29","290","16","24","85","15","44","20","","96","43","64","","","22","120"
"2020-11-20","28","33","87","37","27","13","137","4","25","34","246","29","24","21","25","34","27","29","290","16","24","85","15","44","20","","97","43","66","","","23","124"
"2020-11-21","28","33","87","37","27","13","139","5","25","34","248","30","24","21","25","34","27","32","291","16","24","86","15","44","20","","98","43","66","","","23","129"
"2020-11-22","29","34","87","37","27","13","142","6","25","34","251","31","24","22","25","34","27","37","295","16","24","87","15","44","20","","99","43","67","","","23","138"
"2020-11-23","29","35","87","39","27","13","142","6","25","34","251","31","24","24","25","34","28","37","299","16","24","87","15","44","20","","99","43","70","","","23","142"
"2020-11-24","30","35","87","39","27","13","143","6","25","34","251","32","24","24","25","34","28","37","300","16","24","87","15","44","21","","99","44","73","","","23","147"
"2020-11-25","31","35","87","40","28","13","144","6","26","34","252","32","25","24","25","34","28","37","302","16","24","87","15","44","21","","102","44","73","","","23","151"
"2020-11-26","33","35","87","40","28","13","144","6","27","34","252","32","25","24","26","34","28","37","305","16","24","88","15","44","21","","106","44","73","","","23","156"
"2020-11-27","37","35","89","40","28","13","144","6","27","34","252","32","25","24","26","34","28","37","307","16","24","88","15","45","21","","107","44","73","","","23","160"
"2020-11-28","39","35","90","40","28","13","144","6","28","34","252","32","26","24","26","34","28","37","310","16","24","88","15","45","21","","107","44","73","","","23","164"
"2020-11-29","39","35","91","40","28","13","144","6","29","","252","32","26","24","26","34","28","37","312","16","24","88","15","45","21","","107","44","73","","","23","164"
"2020-11-30","39","35","91","40","28","13","144","6","29","34","252","32","26","24","26","34","28","37","315","16","24","88","15","45","23","","107","44","73","","","23","164"
"2020-12-01","39","35","91","40","28","13","144","6","29","","252","33","26","24","26","34","28","37","316","16","24","88","15","45","23","","110","44","73","","","23","164"
"2020-12-26","39","35","92","40","28","13","144","6","29","34","252","33","26","24","26","34","28","37","317","16","24","89","15","45","23","","110","44","73","","","23","165"
"2020-12-27","39","35","92","40","28","13","144","6","29","34","252","33","26","24","27","","28","37","318","16","","89","15","45","24","","110","","73","","","23","166"
"2020-12-28","39","35","92","40","28","13","144","6","29","34","252","33","26","24","27","34","28","37","319","16","24","89","15","45","24","","110","45","73","","","23","167"
"2020-12-29","39","35","93","40","28","13","144","6","29","","252","33","26","24","28","","28","37","320","16","24","89","15","45","24","","111","45","73","","","23","167"
"2020-12-30","39","36","93","40","29","13","144","6","29","34","252","33","26","24","28","34","28","37","320","16","24","89","15","45","24","","112","45","73","","","23","167"
"2020-12-31","39","36","93","40","29","13","144","6","29","34","252","33","26","24","28","34","28","37","321","16","24","89","15","45","24","","113","45","73","","","23","167"
"2021-01-01","39","36","93","40","29","13","145","6","29","34","252","33","26","24","28","34","28","37","322","16","","89","16","45","24","","113","45","73","","","23","167"
"2021-01-02","39","37","93","40","29","13","146","6","","34","252","33","26","24","28","","28","37","324","16","","89","","45","24","","113","","73","","","23","167"
"2021-01-03","39","38","93","40","29","13","146","6","29","","253","33","26","24","28","","28","37","324","16","","89","16","45","24","","113","45","73","","","23","168"
"2021-01-04","39","38","94","40","29","13","146","6","29","34","253","33","26","24","28","34","28","37","324","16","24","89","16","45","24","","113","45","73","","","23","169"
"2021-01-05","39","38","94","40","29","13","146","","29","","253","33","26","24","28","","28","37","324","","","89","16","45","24","","113","45","74","","","23","170"
"2021-01-06","39","38","94","40","29","13","146","6","29","34","253","33","26","24","28","","28","37","324","16","","89","16","45","24","","113","45","74","","","23","170"
"2021-01-07","39","38","94","40","29","13","146","6","29","","253","33","26","24","28","","28","37","325","","","89","16","45","24","","113","45","74","","","23","170"
"2021-01-08","39","38","94","40","29","13","146","6","29","","253","33","26","24","28","34","28","37","326","16","24","89","16","46","24","","113","45","74","","","23","170"
"2021-01-09","39","38","94","40","29","13","146","6","29","34","253","33","26","24","28","","28","37","326","","25","89","","46","24","","113","45","74","","","23","170"
"2021-01-10","39","38","94","40","29","13","146","6","29","34","253","33","26","24","28","34","28","37","326","16","25","89","16","46","24","","113","45","74","","","23","170"
"2021-01-11","39","38","94","40","29","13","146","6","29","34","253","33","26","24","28","34","28","37","327","16","25","89","","46","24","","113","45","74","","","23","170"
"2021-01-12","39","38","94","40","29","13","146","6","","34","254","33","26","24","28","34","28","37","328","","25","89","16","46","24","","113","45","74","","","23","170"
"2021-01-13","39","38","94","40","29","","146","6","29","34","254","33","26","24","28","","28","37","329","16","25","89","16","46","24","","113","45","74","","","23","170"
"2021-01-14","39","38","94","40","29","13","146","6","","34","254","33","26","24","28","34","28","37","330","16","","89","","46","24","","113","","74","","","23","170"
"2021-01-15","39","38","94","40","29","","146","6","29","34","254","33","26","24","28","","28","37","331","16","","89","16","46","24","","113","45","74","","","23","171"
"2021-01-16","39","38","94","40","29","13","146","6","","34","254","33","26","24","28","","28","","331","16","25","89","","","24","","113","45","74","","","23","172"
"2021-01-17","39","38","94","40","29","13","146","6","","34","254","33","26","24","28","34","28","37","332","16","","89","","46","24","","113","45","74","","","23","172"
"2021-01-18","39","38","94","41","29","13","146","6","29","34","254","33","26","24","28","","28","37","332","16","25","89","16","46","24","","113","45","74","","","23","172"
"2021-01-19","39","38","94","42","29","13","146","6","","34","254","33","26","24","28","","28","37","332","16","","89","","","24","","113","45","74","","","23","172"
"2021-01-20","39","38","94","42","29","13","146","6","","34","254","33","26","24","28","34","28","37","332","16","25","89","16","46","24","","113","45","74","","","23","172"
"2021-01-21","39","38","94","42","29","13","147","6","","34","254","33","26","24","28","","28","37","332","16","25","89","","46","24","","113","45","74","","","23","172"
"2021-01-22","39","38","94","42","29","13","147","","29","34","254","33","26","24","28","","28","37","332","16","","89","","46","24","","113","","74","","","23","172"
"2021-01-23","39","","94","42","29","13","147","6","29","34","254","33","26","24","28","","28","37","333","16","","89","16","46","24","","113","45","74","","","23","172"
"2021-01-24","39","38","94","42","29","13","147","6","","34","254","33","26","24","28","34","28","37","334","16","25","89","16","","24","","113","45","74","","","23","173"
"2021-01-25","39","38","94","42","29","13","147","6","","34","254","33","26","24","28","34","28","37","334","","","89","16","46","24","","113","45","74","","","23","174"
"2021-01-26","39","38","94","42","29","13","147","6","29","","254","33","26","24","","34","28","37","334","16","","89","","","24","","113","45","74","","","","174"
"2021-01-27","39","38","94","42","29","13","147","6","","34","254","33","26","24","28","","28","37","334","","25","89","","","24","","113","45","74","","","23","174"
"2021-01-28","39","38","94","42","29","13","147","6","","34","254","33","26","24","28","","28","37","334","","","89","","","24","","113","45","74","","","23","174"
"2021-01-29","39","38","94","42","29","13","147","6","","34","254","33","26","24","28","34","28","37","334","16","25","89","","","24","","113","","74","","","23","174"
"2021-01-30","39","","94","42","","","147","6","","34","254","33","26","24","28","34","28","37","334","16","","89","","46","24","","113","45","74","","","23","174"
"2021-01-31","39","38","94","42","29","","147","6","","","254","33","26","24","28","","28","","334","16","","89","16","","24","","113","45","74","","","23","174"
"2021-02-01","39","38","94","42","29","13","147","6","","34","","33","26","24","28","34","28","37","334","16","","89","16","46","24","","113","45","74","","","23","174"
"2021-02-02","39","38","94","42","29","13","147","6","29","34","254","33","26","24","28","34","28","37","334","16","","89","16","","24","","113","45","74","","","23","174"
"2021-02-03","39","38","94","42","29","13","147","6","29","34","","33","26","24","28","","28","37","334","","","89","","","24","","113","45","74","","","23","174"
"2021-02-04","39","38","94","42","","13","147","6","","34","254","33","26","24","29","34","","37","334","16","","89","","46","24","","113","45","74","","","","174"
"2021-02-05","39","38","94","42","","","148","6","29","34","254","33","26","24","29","","28","37","334","","","89","","46","24","","113","45","74","","","23","174"
"2021-02-06","39","38","94","42","29","","148","6","","34","254","33","26","24","29","","28","37","335","16","25","89","","","24","","113","45","74","","","23","174"
"2021-02-07","39","38","94","42","29","13","148","6","","34","254","","26","24","29","","28","37","335","","25","89","16","","24","","113","45","74","","","23","174"
"2021-02-08","39","38","95","42","29","","148","6","29","34","254","33","26","24","29","","28","","335","","","89","","","24","","113","45","74","","","23","174"
"2021-02-09","39","38","95","42","29","","148","6","","34","254","33","26","24","","34","28","37","335","16","","89","","46","24","","113","45","74","","","23","174"
"2021-02-10","39","38","95","42","","13","148","6","","","254","33","26","24","29","","28","37","335","16","","89","","","24","","113","45","74","","","23","174"
"2021-02-11","39","38","95","42","","13","148","6","","","254","33","26","24","29","","","37","335","16","","89","16","","24","","113","","74","","","23","174"
"2021-02-12","39","38","95","42","29","","148","6","","34","254","","26","24","29","","28","37","335","","25","89","","","24","","113","45","74","","","","174"
"2021-02-13","39","38","95","42","","","148","6","29","34","","","26","24","29","","28","37","335","","","89","","","24","","113","45","74","","","","174"
"2021-02-14","39","38","95","42","","","148","6","29","","254","","26","24","29","","28","37","335","","25","89","16","46","","","113","45","74","","","23","174"
"2021-02-15","39","38","95","42","","13","148","6","","","254","33","26","24","29","","","37","335","","","89","","46","24","","113","45","75","","","","174"
"2021-02-16","39","38","95","42","","","148","","","","","","26","24","29","","","38","335","","","89","","","24","","113","45","75","","","23","174"
"2021-02-17","39","38","95","42","29","13","148","6","29","","254","33","26","24","","","","38","335","16","","89","","","24","","113","45","75","","","23","174"
"2021-02-18","39","38","95","42","29","13","148","6","","","254","33","26","24","","34","28","38","335","16","","90","","","24","","113","45","75","","","23","174"
