"date","Tamil Nadu/Airport Quarantine","Tamil Nadu/Airport quarantine","Tamil Nadu/Ariyalur","Tamil Nadu/CHENNAI","Tamil Nadu/Chengalpattu","Tamil Nadu/Chennai","Tamil Nadu/Coimbatore","Tamil Nadu/Cuddalore","Tamil Nadu/Dharmapuri","Tamil Nadu/Dindigul","Tamil Nadu/Erode","Tamil Nadu/KARUR","Tamil Nadu/Kallakurichi","Tamil Nadu/Kancheepuram","Tamil Nadu/Kanyakumari","Tamil Nadu/Karur","Tamil Nadu/Krishnagiri","Tamil Nadu/MADURAI","Tamil Nadu/Madurai","Tamil Nadu/Nagapattinam","Tamil Nadu/Namakkal","Tamil Nadu/Nilgiris","Tamil Nadu/Other State","Tamil Nadu/Perambalur","Tamil Nadu/Pudukkottai","Tamil Nadu/Railway Quarantine","Tamil Nadu/Ramanathapuram","Tamil Nadu/Ranipet","Tamil Nadu/Salem","Tamil Nadu/Sivaganga","Tamil Nadu/TENKASI","Tamil Nadu/Tenkasi","Tamil Nadu/Thanjavur","Tamil Nadu/Theni","Tamil Nadu/Thiruvallur","Tamil Nadu/Thiruvarur","Tamil Nadu/Thoothukkudi","Tamil Nadu/Tiruchirappalli","Tamil Nadu/Tirunelveli","Tamil Nadu/Tirupathur","Tamil Nadu/Tiruppur","Tamil Nadu/Tiruvannamalai","Tamil Nadu/Vellore","Tamil Nadu/Viluppuram","Tamil Nadu/Virudhunagar","Tamil Nadu/chengalpattu","Tamil Nadu/chennai"
"2020-07-20","  1.33 %","","  2.05 %","","  3.82 %","  1.60 %","  6.85 %","  5.25 %","  8.07 %","  4.87 %","  6.79 %","","  3.87 %","  7.52 %","  3.93 %","  4.28 %","  6.72 %","","  1.29 %"," -1.15 %","  7.91 %","  5.56 %","","  3.74 %","  6.99 %","","  3.40 %","  5.22 %","  3.45 %","  5.29 %","","  9.51 %","  7.23 %","  4.29 %","  3.45 %","  5.15 %","  5.87 %","  3.44 %","  6.75 %","   .00 %","  7.19 %","  3.93 %","  3.04 %","  3.93 %","  5.01 %","",""
"2020-07-21","  2.36 %","","  5.72 %","","  2.61 %","  1.31 %","  8.06 %","  3.11 %","  1.24 %","  2.68 %","   .60 %","","  1.97 %","  5.24 %","  6.60 %","  8.96 %","  9.20 %","","  1.92 %","  8.88 %","  3.52 %","   .58 %","","  4.95 %","  3.68 %","   .00 %","  3.09 %","  7.92 %","  3.59 %","  4.65 %","","  4.92 %","  5.70 %","  5.04 %","  3.71 %","  7.77 %","  7.44 %","  5.42 %","  2.44 %","  6.21 %","  6.71 %","  4.00 %","  3.88 %","  4.22 %"," 10.13 %","",""
"2020-07-22","  2.39 %","","  3.80 %","","  2.00 %","  1.34 %","  7.63 %","  3.64 %","  -.41 %","  5.86 %","  1.19 %","","  3.37 %","  6.25 %","  5.96 %","  1.03 %"," 15.30 %","","  2.21 %","  3.00 %"," 11.90 %","  2.33 %","","  6.44 %","  5.24 %","","  3.42 %"," 17.47 %","  4.11 %","  4.33 %","","  6.76 %","  8.05 %","  6.11 %","  4.46 %","  4.44 %","  8.35 %","  8.74 %","  4.24 %"," 10.02 %","  4.81 %","  4.98 %","  3.15 %","  4.38 %","  9.25 %","",""
"2020-07-23","  1.33 %","","  6.90 %","","  3.75 %","  1.50 %","  9.37 %","  3.97 %","  3.91 %","  5.70 %","  4.10 %","","  5.32 %","  5.50 %","  5.03 %","  9.15 %","  5.96 %","","  3.21 %","   .83 %","  9.37 %"," 11.17 %","","  2.82 %","  9.53 %","   .00 %","  3.71 %","  7.79 %","  1.92 %","  3.64 %","","  5.07 %","  8.43 %","  6.48 %","  4.08 %","   .19 %","  9.79 %","  6.92 %","  8.31 %"," 10.47 %","  5.82 %","  4.34 %","  2.59 %","  4.48 %"," 11.20 %","",""
"2020-07-24","  2.22 %","","  4.87 %","","  3.86 %","  1.44 %","  6.81 %","  4.44 %","  7.13 %","  4.25 %","  4.69 %","","  6.87 %","  5.84 %","  9.31 %","  1.55 %"," 14.88 %","","  3.54 %","  8.06 %","  6.25 %","  5.79 %","","  6.27 %","  7.31 %","","  2.61 %","  7.40 %","  4.72 %","  4.50 %","","  6.67 %"," 12.18 %","  7.58 %","  3.59 %","  8.96 %","  6.77 %","  7.56 %","  5.22 %","  6.87 %","  2.83 %","  3.11 %","  3.89 %","  5.86 %","  8.94 %","",""
"2020-07-25","  1.29 %","","   .50 %","","  4.03 %","  1.44 %","  9.14 %","  4.07 %","  5.36 %","  5.12 %","  3.94 %","","  3.71 %","  6.84 %","  8.61 %","  7.34 %","  4.90 %","","  3.15 %","  1.91 %"," 11.11 %","  6.44 %","","  9.23 %","  7.89 %","","  3.00 %","  7.57 %","  4.14 %","  4.46 %","","  6.72 %","  9.36 %","  7.08 %","  3.52 %","  8.66 %","  6.44 %","  6.47 %","  6.14 %"," 11.05 %","  8.27 %","  3.18 %","  4.48 %","  5.68 %","  7.32 %","",""
"2020-07-26","  2.46 %","","  3.38 %","","  4.27 %","  1.24 %","  6.86 %","  7.33 %"," 22.81 %","  9.60 %","  5.52 %","","  4.32 %","  5.37 %","  6.40 %","  3.42 %","  7.83 %","","  2.19 %","  6.00 %","  1.96 %","  4.69 %","","  8.78 %","  7.51 %","   .24 %","  3.02 %"," 10.59 %","  5.49 %","  4.42 %","","  4.67 %","  8.08 %","  6.10 %","  4.22 %","  7.41 %","  4.74 %","  3.98 %","  4.95 %","  4.98 %","  4.79 %","  3.57 %","  4.04 %","  7.12 %","  6.93 %","",""
"2020-07-27","   .85 %","","  5.93 %","","  3.68 %","  1.23 %","  9.14 %","  4.55 %","  4.57 %","  5.74 %","  4.41 %","","  7.77 %","  5.11 %","  6.62 %","  1.93 %","  8.38 %","","  2.57 %","  3.89 %","  6.92 %","  5.64 %","","  6.52 %","  6.06 %","   .00 %","  1.78 %","  7.12 %","  6.14 %","  2.12 %","","  6.67 %","  5.62 %","  7.42 %","  3.74 %","  4.97 %","  6.39 %","  5.38 %","  5.04 %","  5.62 %","  5.29 %","  5.23 %","  3.68 %","  4.44 %","  5.76 %","",""
"2020-07-28","  3.15 %","","  1.94 %","","  4.96 %","   .61 %","  7.34 %","  5.66 %","  1.09 %","  4.69 %","  1.72 %","","  5.90 %","  6.51 %","  5.82 %","  4.59 %","  5.28 %","","  3.33 %","  2.39 %","  3.60 %","  -.68 %","","  7.29 %","  7.52 %","","  1.23 %","  4.85 %","  3.90 %","  2.78 %","","  2.79 %","  9.53 %","  7.01 %","  3.94 %","  9.33 %","  6.48 %","  4.19 %","  9.77 %","  5.74 %","  2.71 %","  4.99 %","  2.85 %","  2.78 %","  9.24 %","",""
"2020-07-29","   .67 %","","   .45 %","","  3.69 %","  1.18 %","  7.21 %","  4.50 %","  1.35 %","  2.18 %","  3.69 %","","  3.86 %","  5.05 %","  4.96 %"," 11.11 %"," 13.10 %","","  2.18 %","  9.32 %","  4.86 %","  1.24 %","","  7.34 %","  4.45 %","","  1.18 %","  4.30 %","  3.60 %","  2.02 %","","  3.64 %","  7.94 %","  3.02 %","  2.95 %","  7.30 %","  4.99 %","  3.57 %","  8.71 %","  3.85 %","  5.02 %","  3.17 %","  1.99 %","  4.11 %","  5.40 %","",""
"2020-07-30","  2.07 %","","  1.90 %","","  2.57 %","  1.22 %","  6.98 %","  5.06 %","  2.00 %","  5.27 %","  1.48 %","","  2.56 %","  2.16 %","  5.80 %","  8.84 %","  2.81 %","","  2.07 %","  4.26 %","  7.95 %","  4.49 %","","  6.84 %","  6.65 %","","  1.45 %","  6.19 %","  2.04 %","  3.37 %","","  2.99 %","  3.80 %","  5.84 %","  2.25 %","   .24 %","  3.35 %","  3.14 %","  5.77 %","  4.47 %","  4.03 %","  3.21 %","  3.37 %","  2.72 %","  3.39 %","",""
"2020-07-31","   .51 %","","   .44 %","","  2.37 %","  1.04 %","  3.74 %","  5.43 %","  -.52 %","  1.88 %","  4.97 %","","   .51 %","  5.70 %","  3.76 %","  5.77 %","  1.89 %","","  1.58 %","  7.30 %","  6.44 %","  -.26 %",""," 13.03 %","  5.50 %","   .00 %","  1.24 %","  7.57 %","  3.55 %","  2.78 %","","  3.26 %","  3.66 %","  6.32 %","  2.63 %","  1.68 %","  4.33 %","  3.37 %","  4.20 %","  4.28 %","  5.56 %","   .70 %","  3.49 %","  4.73 %","  4.84 %","",""
"2020-08-01","  2.53 %","","  3.49 %","","  2.28 %","  1.09 %","  4.94 %","  5.93 %","  1.18 %","  2.88 %","  1.11 %","","  1.66 %","  3.19 %","  4.22 %","  7.27 %","  7.64 %","","  1.51 %","  5.03 %","  4.90 %","  4.70 %","","  4.19 %","  4.20 %","","  1.17 %","  3.31 %","  1.33 %","  2.58 %","","  8.77 %","  6.07 %","  6.50 %","  2.11 %","  2.66 %","  3.42 %","  3.28 %","  3.47 %","  1.83 %","  4.12 %","  4.16 %","  3.30 %","  4.22 %","  3.64 %","",""
"2020-08-02","  1.83 %","","  7.68 %","","  3.00 %","  1.06 %","  3.38 %","  4.40 %","  2.21 %","  3.35 %","  3.03 %","","   .87 %","  4.27 %","  4.11 %","  5.27 %","  5.76 %","","  1.59 %","  2.20 %","  3.98 %","  1.25 %","","  5.43 %","  5.54 %","","  1.37 %","  3.19 %","  3.66 %","  1.85 %","","  4.76 %","  3.19 %","  5.77 %","  2.14 %","  2.48 %","  3.78 %","  3.13 %","  3.32 %","  5.74 %","  4.40 %","  2.25 %","  2.85 %","  2.52 %","  4.17 %","",""
"2020-08-03","  1.04 %","","  2.15 %","","  2.25 %","  1.01 %","  4.36 %","  4.89 %","   .25 %","  2.54 %","  1.74 %","","  1.72 %","  3.17 %","  4.22 %","  3.40 %","  6.17 %","","   .91 %","  3.55 %","  5.81 %","  4.56 %","","  3.63 %","  3.69 %","","  1.86 %","  7.00 %","  1.68 %","  2.55 %","","  3.55 %","  4.85 %","  5.38 %","  2.22 %","  1.01 %","  2.86 %","  2.29 %","  1.24 %","  3.57 %","  4.74 %","  3.32 %","  2.15 %","  2.24 %","  4.15 %","",""
"2020-08-04","   .82 %","","  4.69 %","","  1.66 %","  1.01 %","  4.21 %","  7.37 %","   .25 %","  2.12 %","  2.89 %","","  3.81 %","  2.06 %","  2.41 %","  3.98 %","  2.22 %","","   .28 %","  6.85 %","  4.24 %","  1.65 %","","   .74 %","  1.74 %","   .24 %","  1.44 %","  1.33 %","  1.63 %","  5.64 %","","  1.92 %","  2.82 %","  4.89 %","  2.35 %","  1.72 %","  2.41 %","  1.90 %","  2.77 %","  5.16 %","   .60 %","  2.00 %","  2.35 %","  1.22 %","  4.82 %","",""
"2020-08-05","  1.49 %","","  3.29 %","","  3.56 %","   .94 %","  2.06 %","  4.42 %","  2.15 %","  2.27 %","  5.11 %","","   .20 %","  3.42 %","  3.16 %","  8.65 %","   .84 %","","   .92 %","  5.04 %","  3.95 %","  3.94 %","","  3.84 %","  6.05 %","","   .99 %","  2.41 %","  4.00 %","  2.43 %","","  4.96 %","  2.44 %","  4.44 %","  3.14 %","  1.15 %","  2.18 %","  2.82 %","   .40 %","   .89 %","  2.40 %","  1.65 %","  2.74 %","  1.85 %","   .76 %","",""
"2020-08-06","  1.87 %","","  2.12 %","","  2.51 %","  1.04 %","  3.31 %","  5.38 %","   .87 %","  4.03 %","  7.17 %","","  1.67 %","  3.17 %","  3.96 %","  3.98 %","  4.73 %","","   .83 %","   .44 %","  2.53 %","  2.45 %","","   .70 %","  3.34 %","","   .57 %","  4.43 %","  3.99 %","   .95 %","","  2.54 %","  4.88 %","  4.54 %","  2.06 %","  1.24 %","  2.92 %","  2.13 %","  4.31 %","  5.90 %","  3.42 %","  2.22 %","  2.86 %","  1.82 %","  1.09 %","",""
"2020-08-07","   .20 %","","  4.42 %","","  1.95 %","   .95 %","  3.84 %","  5.03 %","  1.84 %","  4.02 %","  7.60 %","","  3.36 %","  1.65 %","  3.19 %","  3.83 %","  3.72 %","","   .92 %","  8.47 %","  3.82 %","  1.31 %",""," 12.06 %","  6.28 %","","  1.23 %","  4.02 %","  3.98 %","  2.31 %","","  4.53 %","  6.23 %","  5.15 %","  2.08 %","  2.40 %","  2.34 %","  2.17 %","  3.20 %","  4.32 %","  2.83 %","  3.60 %","  2.31 %","  1.71 %","  1.07 %","",""
"2020-08-08","   .39 %","","  3.32 %","","  1.07 %","   .95 %","  3.58 %","  4.12 %","  2.53 %","  8.14 %","  6.01 %","","  2.90 %","  2.22 %","  3.44 %","  4.54 %","  3.89 %","","   .86 %","  7.71 %","  3.14 %","  1.83 %","","  7.02 %","  4.17 %","","  1.10 %","  2.23 %","   .86 %","  1.94 %","","  7.43 %","  6.29 %","  4.87 %","  2.42 %","  1.46 %","  2.97 %","  1.88 %","  2.55 %","  3.60 %","  1.56 %","  4.08 %","  2.13 %","  1.66 %","  2.42 %","",""
"2020-08-09","   .91 %","","  3.69 %","","  2.30 %","   .92 %","  3.41 %","  3.15 %","  3.41 %","  3.50 %","  5.17 %","","  1.96 %","  3.37 %","  2.03 %","  4.48 %","  4.48 %","","   .90 %","  6.41 %","  3.99 %","  1.05 %","","  4.66 %","  4.56 %","","  1.70 %","  3.26 %","  3.68 %","  1.70 %","","  6.10 %","  3.94 %","  4.78 %","  2.41 %","  2.62 %","  2.85 %","  1.93 %","  2.38 %","  3.41 %","  4.34 %","  2.92 %","  2.07 %","  1.50 %","  1.97 %","",""
"2020-08-10","   .91 %","","  4.18 %","","  2.93 %","   .92 %","  4.36 %","  6.01 %","  2.05 %","  4.46 %","  3.50 %","","  1.88 %","  2.74 %","  3.23 %","  5.84 %","  4.08 %","","   .83 %","  5.15 %","  2.93 %","   .73 %","","  4.87 %","  4.23 %","","   .99 %","  2.69 %","  2.64 %","  2.04 %","","  3.64 %","  3.08 %","  4.55 %","  1.92 %","  1.40 %","  2.16 %","   .80 %","  1.28 %","  5.23 %","  3.73 %","  1.99 %","  2.60 %","  1.99 %","  1.90 %","",""
"2020-08-11","   .51 %","","  6.47 %","","  2.20 %","   .85 %","  4.81 %","  5.59 %","   .89 %","  3.78 %","  1.28 %","","  1.64 %","  2.79 %","  2.95 %","  3.93 %","  2.91 %","","   .75 %","  3.74 %","  1.27 %","   .21 %","","  4.78 %","  1.93 %","   .47 %","  1.00 %","  4.70 %","  4.37 %","  1.90 %","","  4.19 %","  3.11 %","  3.60 %","  2.11 %","  4.30 %","  1.20 %","  1.55 %","  2.09 %","  2.19 %","  3.01 %","  2.07 %","  2.35 %","  2.01 %","  1.79 %","",""
"2020-08-12","   .89 %","","  4.54 %","","  2.35 %","   .91 %","  4.06 %","  6.38 %","   .77 %","  1.00 %","  4.42 %","","   .24 %","  3.06 %","  1.73 %","  4.72 %","   .46 %","","  1.40 %","  5.76 %","  3.00 %","  2.38 %","","  2.41 %","  4.31 %","","  1.64 %","  3.23 %","  4.43 %","  2.82 %","","  2.93 %","  1.38 %","  3.30 %","  2.20 %","   .28 %","  1.66 %","  2.59 %","  2.01 %","  4.23 %","  6.65 %","  1.55 %","   .61 %","  2.08 %","  2.82 %","",""
"2020-08-13","   .44 %","","  5.08 %","","  2.43 %","   .89 %","  3.85 %","  4.54 %","  2.30 %","  3.30 %","  3.63 %","","  2.04 %","  1.81 %","  2.72 %","  4.51 %","   .59 %","","  1.21 %","  5.37 %","  4.51 %","   .61 %","","  3.84 %","  3.62 %","","  1.59 %","   .74 %","  3.37 %","  2.04 %","","  4.34 %","  3.52 %","  3.24 %","  2.11 %","  1.27 %","  1.08 %","  3.04 %","  2.51 %","  3.56 %","  4.87 %","  1.85 %","  1.87 %","  1.97 %","  2.07 %","",""
"2020-08-14","   .63 %","","  4.39 %","","  2.24 %","  1.06 %","  4.95 %","  3.74 %","  3.75 %","  3.15 %"," 10.67 %","","   .65 %","  2.48 %","  1.82 %","  1.19 %","   .84 %","","   .37 %","  2.16 %","  2.88 %","  1.41 %","","  2.86 %","  4.26 %","","  1.51 %","  2.27 %","  3.61 %","  2.12 %","","  2.56 %","  1.99 %","  4.02 %","  2.60 %","  2.61 %","   .62 %","  1.87 %","  1.65 %","  3.70 %","  3.77 %","   .97 %","  2.06 %","  2.59 %","   .82 %","",""
"2020-08-15","  1.13 %","","  4.45 %","","  1.92 %","  1.04 %","  3.57 %","  5.52 %","  1.86 %","  2.68 %","  1.13 %","","  1.70 %","  1.25 %","  2.52 %","  4.58 %","  3.80 %","","   .65 %","  5.77 %","  3.23 %","  2.28 %","","  3.01 %","  4.50 %","","  1.51 %","  3.19 %","  3.61 %","  1.50 %","","  2.39 %","  2.41 %","  2.26 %","  2.24 %","  2.36 %","   .81 %","  1.91 %","  2.34 %","  3.42 %","  4.47 %","  1.27 %","  1.96 %","  1.67 %","  1.55 %","",""
"2020-08-16","   .12 %","","  4.49 %","","  2.18 %","  1.04 %","  4.64 %","  2.84 %","  2.23 %","  2.37 %","  7.15 %","","  1.28 %","  2.21 %","  1.81 %","  3.06 %","  2.92 %","","   .96 %","  4.39 %","  3.39 %","  2.32 %","","  5.51 %","  4.69 %","","  1.47 %","  1.72 %","  3.14 %","  1.63 %","","  2.39 %","  2.60 %","  2.12 %","  2.52 %","  2.89 %","   .96 %","  1.82 %","  1.68 %","   .75 %","  2.41 %","  1.14 %","  3.18 %","  2.56 %","   .68 %","",""
"2020-08-17","   .74 %","","  4.24 %","","  1.15 %","  1.02 %","  4.41 %","  5.84 %","  2.58 %","  3.26 %","  9.52 %","","  1.08 %","  1.15 %","  2.76 %","  3.56 %","   .84 %","","   .97 %","   .64 %","  5.41 %","  2.46 %","","  3.94 %","  3.95 %","","  1.22 %","  1.84 %","  4.53 %","  1.45 %","","  3.77 %","  2.29 %","  2.83 %","  1.56 %","  3.06 %","   .76 %","  2.10 %","  1.37 %","  3.58 %","  4.57 %","   .88 %","   .66 %","  2.65 %","  1.94 %","",""
"2020-08-18","   .06 %","","  3.91 %","","  1.65 %","  1.04 %","  4.23 %","  3.54 %","  1.06 %","  3.12 %","  3.68 %","","  1.35 %","  1.86 %","  1.91 %","  4.39 %","   .96 %","","   .52 %","  4.43 %","  3.03 %","   .55 %","","  3.59 %","  2.46 %","","  1.21 %","  1.59 %","  4.63 %","  1.61 %","","  2.32 %","  2.60 %","  2.90 %","  2.18 %","  1.72 %","   .68 %","  2.05 %","  1.55 %","  3.55 %","  2.87 %","  1.42 %","  1.02 %","  2.17 %","   .48 %","",""
"2020-08-19","   .25 %","","  2.63 %","","  1.51 %","  1.01 %","  4.10 %","  3.26 %","  1.72 %","  2.03 %","  5.26 %","","  1.13 %","  1.76 %","  1.55 %","  3.57 %","  1.13 %","","   .87 %","  4.12 %","  2.64 %","  2.85 %","","  3.76 %","  2.38 %","","   .88 %","  1.45 %","  4.56 %","  1.93 %","","  1.64 %","  2.24 %","  2.75 %","  1.88 %","  4.94 %","  1.01 %","  1.62 %","  1.81 %","  2.36 %","  3.64 %","  1.06 %","  2.09 %","  1.25 %","  1.61 %","",""
"2020-08-20","   .37 %","","  1.91 %","","  2.12 %","   .98 %","  3.94 %","  3.62 %","   .56 %","  2.65 %","  4.53 %","","  1.65 %","  2.02 %","  1.54 %","  3.00 %","   .18 %","","   .63 %","  1.11 %","  3.67 %","  5.18 %","","  2.67 %","  2.31 %","","  1.21 %","  1.62 %","  5.28 %","  1.35 %","","  3.35 %","  2.15 %","  2.20 %","  1.89 %","  2.39 %","   .81 %","  1.98 %","  2.09 %","  4.03 %","  3.93 %","  1.24 %","  1.25 %","  1.35 %","  1.31 %","",""
"2020-08-21","   .61 %","","  4.19 %","","  2.02 %","  1.08 %","  3.78 %","  3.12 %","  2.24 %","  2.43 %","  5.73 %","","  1.10 %","  1.27 %","  1.94 %","  3.69 %","  2.92 %","","   .67 %","  2.82 %","  4.61 %","  3.57 %","","  3.72 %","  2.12 %","","  2.57 %","  1.99 %","  3.74 %","  1.03 %","","  2.71 %","  1.85 %","  1.11 %","  1.65 %","  2.60 %","  1.25 %","  1.64 %","  1.86 %","  4.13 %","  5.69 %","   .65 %","  2.25 %","  2.18 %","   .44 %","",""
"2020-08-22","   .30 %","","  2.32 %","","  1.79 %","  1.07 %","  3.66 %","  3.84 %","  2.47 %","  2.34 %","  6.15 %","","  1.11 %","  1.72 %","  1.31 %","  3.31 %","  1.70 %","","   .69 %","  4.54 %","  2.64 %","  1.48 %","","   .63 %","  3.24 %","","   .93 %","  1.02 %","  3.93 %","  1.68 %","","  2.91 %","  2.00 %","  1.29 %","  1.68 %","  2.80 %","  1.17 %","  1.88 %","  1.73 %","  3.05 %","  3.84 %","   .95 %","  2.67 %","  2.18 %","   .35 %","",""
"2020-08-23","   .84 %","","  2.96 %","","  1.53 %","  1.06 %","  3.46 %","  4.55 %","  1.07 %","  3.20 %","  2.33 %","","  1.70 %","  1.47 %","  2.18 %","  3.92 %","  1.06 %","","   .79 %","  1.18 %","  2.77 %","  7.03 %","","  2.67 %","  3.15 %","","   .87 %","  1.69 %","  3.43 %","  1.16 %","","  3.22 %","  2.08 %","  1.51 %","  1.50 %","  1.05 %","   .86 %","  1.52 %","  1.76 %","  2.19 %","  3.75 %","  1.09 %","  1.91 %","  2.71 %","   .08 %","",""
"2020-08-24","   .66 %","","  2.33 %","","  1.31 %","  1.03 %","  3.32 %","  4.24 %","   .71 %","  2.30 %","  8.77 %","","  1.04 %","  1.47 %","  1.75 %","  1.77 %","  3.21 %","","   .56 %","  3.44 %","  3.73 %","  5.66 %","","  2.43 %","  3.71 %","","   .68 %","  1.30 %","  3.43 %","  1.31 %","","  1.87 %","  2.01 %","  1.69 %","  1.36 %","  4.02 %","   .95 %","  1.56 %","   .92 %","  2.26 %","  3.91 %","  1.55 %","  1.66 %","  2.58 %","   .48 %","",""
"2020-08-25","   .42 %","","  2.37 %","","  1.36 %","  1.00 %","  2.69 %","  4.04 %","   .70 %","  2.06 %","  6.41 %","","   .96 %","  1.39 %","  1.76 %","  2.12 %","  2.46 %","","   .61 %","  7.73 %","  3.53 %","  5.21 %","","  1.86 %","  2.21 %","","  1.56 %","  1.97 %","  3.62 %","  1.14 %","","  1.78 %","  1.29 %","  1.94 %","  1.33 %","  2.04 %","   .61 %","  1.61 %","  2.39 %","  1.51 %","  2.10 %","  1.10 %","  1.39 %","  2.98 %","   .81 %","",""
"2020-08-26","   .24 %","","  1.89 %","","  1.24 %","  1.01 %","  3.91 %","  3.03 %","  2.96 %","   .62 %","  4.27 %","","  1.31 %","  2.10 %","  1.74 %","  2.52 %","  1.62 %","","   .23 %","  4.09 %","  4.01 %","  -.07 %","","  1.50 %","  2.70 %","","   .87 %","  1.26 %","  5.35 %","   .39 %","","  2.25 %","  1.96 %","  1.55 %","  1.17 %","  3.62 %","  1.00 %","  1.22 %","  1.61 %","  2.14 %","  4.57 %","   .56 %","  1.60 %","  3.08 %","   .66 %","",""
"2020-08-27","   .89 %","","  3.11 %","","  1.31 %","  1.02 %","  3.43 %","  2.67 %","   .08 %","  1.61 %","  4.90 %","","  1.26 %","  1.44 %","  1.11 %","  2.46 %","  1.70 %","","   .47 %","  4.20 %","  4.72 %","  1.70 %","","  1.56 %","  2.48 %","","  1.68 %","  1.67 %","  4.61 %","  1.72 %","","  1.23 %","  2.04 %","  1.09 %","  1.27 %","  3.07 %","   .91 %","  1.65 %","  1.20 %","  1.42 %","  4.28 %","  1.03 %","  1.59 %","  2.23 %","  1.26 %","",""
"2020-08-28","   .35 %","","  2.73 %","","  1.25 %","  1.00 %","  3.72 %","  2.56 %","  1.35 %","  1.54 %","  4.40 %","","  1.30 %","  1.05 %","   .89 %","  2.54 %","  1.47 %","","   .75 %","  2.45 %","  5.27 %","  2.61 %","","   .73 %","  1.72 %","","   .63 %","  1.39 %","  4.65 %","  1.41 %","","  1.14 %","  2.13 %","   .94 %","  1.27 %","  3.80 %","   .94 %","  1.22 %","  1.44 %","  1.77 %","  5.18 %","  2.13 %","  1.50 %","  2.28 %","  1.24 %","",""
"2020-08-29","   .70 %","","  2.38 %","","  1.23 %","   .99 %","  3.57 %","  4.07 %","  1.50 %","  2.04 %","  5.72 %","","  1.44 %","  1.48 %","  1.75 %","  2.06 %","  1.99 %","","   .77 %","  4.32 %","  3.60 %","   .98 %","","  1.52 %","  2.16 %","","   .80 %","  1.19 %","  4.41 %","   .83 %","","  1.47 %","  2.16 %","  1.03 %","  1.11 %","  3.36 %","   .80 %","  1.44 %","  1.67 %","  1.12 %","  4.03 %","  1.59 %","  1.81 %","  2.51 %","  1.01 %","",""
"2020-08-30","   .46 %","","  3.53 %","","  1.57 %","   .95 %","  3.48 %","  3.58 %","  1.15 %","  1.40 %","  5.48 %","","  3.92 %","  1.21 %","  1.33 %","  3.57 %","  3.37 %","","   .98 %","  5.61 %","  3.27 %","  2.13 %","","  1.89 %","  1.87 %","","   .47 %","  1.92 %","  3.27 %","   .83 %","","  1.62 %","  1.90 %","  1.44 %","  1.17 %","  2.81 %","   .85 %","  1.64 %","  1.46 %","  1.22 %","  3.60 %","  1.67 %","  1.56 %","  2.60 %","   .50 %","",""
"2020-08-31","   .75 %","","  2.85 %","","  1.34 %","   .86 %","  4.00 %","  2.77 %","  1.38 %","  1.93 %","  4.21 %","","  1.10 %","  1.14 %","  1.04 %","  3.12 %","   .61 %","","   .87 %","  4.27 %","  4.53 %","  1.89 %","","   .85 %","  1.44 %","   .00 %","   .66 %","  1.23 %","  4.64 %","   .62 %","","  1.84 %","  1.79 %","   .61 %","  1.19 %","  3.02 %","  1.00 %","  1.33 %","  1.06 %","  1.70 %","  2.64 %","  1.37 %","  1.07 %","  2.43 %","   .71 %","",""
"2020-09-01","   .63 %","","  2.66 %","","  1.53 %","   .81 %","  3.78 %","  2.52 %","   .40 %","  1.69 %","  2.74 %","","  3.37 %","  1.01 %","  1.59 %","  2.08 %","  2.77 %","","   .90 %","  3.24 %","  3.54 %","  2.42 %","","  2.53 %","  1.58 %","","   .85 %","  1.80 %","  3.05 %","   .89 %","","   .91 %","  1.92 %","   .43 %","  1.15 %","  2.79 %","   .58 %","  1.30 %","  1.58 %","  1.32 %","  3.42 %","  1.49 %","  1.24 %","  2.23 %","   .53 %","",""
"2020-09-02","   .74 %","","  1.53 %","","  1.50 %","   .76 %","  3.65 %","  3.48 %","  4.39 %","  1.99 %","  2.92 %","","   .87 %","   .78 %","  1.14 %","  3.96 %","  2.24 %","","   .75 %","  2.56 %","  3.51 %","   .85 %","","   .82 %","  1.26 %","","  1.20 %","   .88 %","  3.63 %","   .61 %","","  1.50 %","  2.21 %","   .75 %","  1.11 %","  3.61 %","   .50 %","  1.44 %","  1.11 %","  3.09 %","  3.27 %","  2.00 %","  1.48 %","  2.98 %","   .49 %","",""
"2020-09-03","   .45 %","","  1.64 %","","  1.41 %","   .72 %","  3.58 %","  4.87 %","  1.60 %","  2.01 %","  3.46 %","","  1.91 %","   .88 %","   .94 %","  1.90 %","  3.85 %","","   .48 %","  2.36 %","  2.48 %","  3.18 %","","  1.56 %","  1.68 %","","  1.54 %","  1.42 %","  1.84 %","   .75 %","","  1.06 %","  2.03 %","   .65 %","   .92 %","  2.07 %","   .48 %","  1.50 %","  1.66 %","  2.23 %","  3.93 %","  1.38 %","  1.23 %","  1.92 %","  1.00 %","",""
"2020-09-04","   .34 %","","  1.99 %","","  1.35 %","   .72 %","  3.52 %","  3.91 %","  3.08 %","  1.34 %","  3.23 %","","  2.82 %","   .87 %","  1.10 %","  2.57 %","  2.93 %","","   .83 %","  3.37 %","  3.06 %","  5.23 %","","   .95 %","  1.61 %","","   .45 %","  1.06 %","  2.01 %","  1.11 %","","  1.59 %","  2.35 %","   .65 %","  1.03 %","  2.51 %","   .40 %","  1.33 %","  1.08 %","  2.48 %","  3.02 %","  1.98 %","  1.20 %","  1.86 %","   .72 %","",""
