"date","Assam/.","Assam/Airport","Assam/Airport Quarantine","Assam/Baksa","Assam/Barpeta","Assam/Biswanath","Assam/Bongaigaon","Assam/Cachar","Assam/Charaideo","Assam/Chirang","Assam/Darrang","Assam/Dhemaji","Assam/Dhubri","Assam/Dibrugarh","Assam/Dima Hasao","Assam/Goalpara","Assam/Golaghat","Assam/Hailakandi","Assam/Hojai","Assam/Jorhat","Assam/Kamrup","Assam/Kamrup Metropolitan","Assam/Karbi Anglong","Assam/KarimganJ","Assam/Karimganj","Assam/Kishanganj","Assam/KokraJhar","Assam/Kokrajhar","Assam/LakhImpur","Assam/Lakhimpur","Assam/Majuli","Assam/Morigaon","Assam/Nagaon","Assam/Nalbari","Assam/Other State","Assam/Others","Assam/Sarusajai Quarantine Centre","Assam/Sivasagar","Assam/Sonitpur","Assam/South Salmara Mankachar","Assam/Tinsukia","Assam/Tinsukla","Assam/Udalguri","Assam/West Karbi Anglong","Assam/cachar"
"2021-06-12","","","","   .77 %","   .00 %","  1.25 %","   .00 %","   .14 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","   .64 %","  2.11 %","   .31 %","  1.15 %","   .11 %","   .09 %","   .37 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","  1.25 %","   .40 %","   .29 %","   .00 %","","","   .90 %","   .78 %","   .00 %","   .14 %","","   .42 %","   .00 %",""
"2021-06-13","","","","   .77 %","   .00 %","  1.25 %","   .00 %","   .14 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","   .64 %","  2.11 %","   .31 %","  1.15 %","   .11 %","   .09 %","   .37 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","  1.25 %","   .40 %","   .29 %","","","","   .90 %","   .78 %","   .00 %","   .14 %","","   .42 %","   .00 %",""
"2021-06-14","","","","  2.25 %","   .59 %","  2.43 %","   .38 %","   .57 %","   .95 %","  2.86 %","   .59 %","   .00 %","   .62 %","   .69 %","   .00 %","   .00 %","  1.67 %","  2.11 %","   .61 %","  1.15 %","   .33 %","   .18 %","  1.46 %","","   .00 %","","","   .57 %","","   .00 %","   .00 %","  1.25 %","   .40 %","   .58 %","   .00 %","","","  1.11 %","   .96 %","   .00 %","   .83 %","","   .82 %","   .00 %",""
"2021-06-15","","","","  2.94 %","   .59 %","  2.43 %","   .38 %","   .71 %","   .95 %","  2.86 %","   .59 %","   .00 %","   .62 %","   .84 %","   .00 %","   .00 %","  2.06 %","  4.01 %","   .91 %","  1.61 %","   .44 %","   .24 %","  2.15 %","","   .37 %","","","   .57 %","","  1.63 %","   .00 %","  1.25 %","   .98 %","   .58 %","","","","  1.54 %","  1.15 %","   .00 %","  1.50 %","","  1.22 %","   .00 %",""
"2021-06-16","","","","  2.94 %","   .59 %","  2.43 %","   .38 %","   .71 %","   .95 %","  2.86 %","   .59 %","   .00 %","   .62 %","   .84 %","   .00 %","   .00 %","  2.06 %","  4.01 %","   .91 %","  1.61 %","   .44 %","   .24 %","  2.15 %","","   .37 %","","","   .57 %","","  1.63 %","   .00 %","  1.25 %","   .98 %","   .58 %","","","","  1.54 %","  1.15 %","   .00 %","  1.50 %","","  1.22 %","   .00 %",""
"2021-06-17","","","","  2.84 %","   .79 %","  1.18 %","   .38 %","   .71 %","   .00 %","  2.86 %","   .87 %","   .77 %","   .62 %","   .53 %","   .00 %","  1.18 %","  2.00 %","  1.90 %","   .60 %","  1.83 %","   .33 %","   .27 %","  2.11 %","","   .37 %","","","   .57 %","","  1.63 %","   .00 %","   .00 %","  1.15 %","   .29 %","   .00 %","","","  1.47 %","   .92 %","   .00 %","  1.87 %","","  1.20 %","   .00 %",""
"2021-06-18","","","","  3.48 %","   .79 %","  1.18 %","   .38 %","   .85 %","   .00 %","  5.36 %","  1.44 %","   .77 %","   .62 %","   .53 %","   .00 %","  1.18 %","  2.37 %","  2.77 %","   .60 %","  2.11 %","   .99 %","   .47 %","  2.11 %","","   .73 %","","","  1.13 %","","  2.01 %","   .00 %","   .59 %","  1.33 %","   .29 %","","","","  1.47 %","  1.28 %","  1.43 %","  2.00 %","","  1.20 %","   .00 %",""
"2021-06-19","","","","  2.63 %","   .57 %","   .00 %","   .38 %","   .55 %","   .00 %","  2.50 %","  1.12 %","   .77 %","   .61 %","   .22 %","   .00 %","  1.18 %","  1.53 %","  2.77 %","   .30 %","  2.11 %","  1.08 %","   .47 %","  1.02 %","","  1.45 %","","","  1.10 %","","  2.01 %","   .00 %","   .59 %","  4.24 %","   .00 %","   .00 %","","","  1.46 %","  1.79 %","  1.43 %","  1.56 %","","   .79 %","   .00 %",""
"2021-06-20","","","","  1.94 %","   .57 %","   .00 %","   .75 %","   .55 %","   .00 %","  2.50 %","  1.39 %","   .77 %","   .61 %","   .22 %","   .00 %","  1.55 %","  1.50 %","  1.70 %","   .00 %","  2.35 %","  1.39 %","   .50 %","   .66 %","","  1.08 %","","","  2.15 %","","   .38 %","   .00 %","   .59 %","  3.82 %","   .00 %","","","","  1.43 %","  1.95 %","  1.43 %","  1.02 %","","   .39 %","   .00 %",""
"2021-06-21","","","","  1.94 %","   .76 %","  1.11 %","   .75 %","   .96 %","   .00 %","  2.50 %","  1.39 %","   .77 %","  1.78 %","   .44 %","   .00 %","  2.27 %","  1.68 %","  1.70 %","   .59 %","  2.35 %","  1.49 %","   .61 %","   .98 %","","  1.42 %","","","  2.15 %","","   .38 %","   .00 %","  1.73 %","  4.29 %","   .28 %","","","","  1.62 %","  1.95 %","  1.43 %","  1.75 %","","   .39 %","   .00 %",""
"2021-06-22","","","","  2.48 %","   .75 %","  1.11 %","   .75 %","","   .91 %","  2.50 %","  1.11 %","   .00 %","  2.89 %","   .44 %","   .00 %","  1.10 %","  1.81 %","  1.70 %","  1.16 %","  1.52 %","  1.80 %","   .61 %","   .65 %","","  1.42 %","","","  2.15 %","","   .75 %","   .00 %","  1.73 %","  4.03 %","   .56 %","","","","  1.17 %","  2.06 %","  1.43 %","  1.47 %","","   .38 %","   .00 %",""
"2021-06-23","","","","  2.41 %","   .75 %","  2.16 %","   .75 %","  1.21 %","   .91 %","  1.11 %","   .54 %","   .00 %","  2.89 %","   .51 %","  4.00 %","  1.10 %","  1.43 %","   .83 %","  1.16 %","  1.24 %","  1.24 %","   .49 %","   .65 %","","  1.40 %","","","  1.59 %","","   .37 %","   .00 %","  1.68 %","  4.61 %","  1.11 %","","","","  1.36 %","  2.68 %","  1.33 %","  1.46 %","","   .38 %","   .00 %",""
"2021-06-24","","","","  1.78 %","   .56 %","  2.16 %","   .37 %","","  2.65 %","  1.11 %","   .80 %","   .00 %","  2.29 %","   .59 %","  4.00 %","  1.10 %","  1.42 %","   .83 %","  1.72 %","  1.90 %","   .92 %","   .52 %","  1.92 %","","  1.02 %","","","  1.05 %","","   .37 %","   .00 %","  2.21 %","  2.28 %","  1.11 %","","","","  1.35 %","  2.13 %","  1.33 %","  1.68 %","","   .38 %","   .00 %",""
"2021-06-25","","","","  1.78 %","   .56 %","  2.16 %","   .00 %","  1.21 %","  2.65 %","  2.16 %","   .53 %","   .00 %","  2.81 %","   .73 %","  4.00 %","  1.43 %","  1.06 %","   .00 %","  1.99 %","  1.33 %","   .81 %","   .49 %","  1.59 %","","  1.67 %","","","   .00 %","","  1.10 %","   .00 %","  2.21 %","  2.26 %","  1.37 %","   .00 %","","","  1.14 %","  1.94 %","  1.33 %","  1.55 %","","  1.14 %","   .00 %",""
"2021-06-26","","","","  2.34 %","   .73 %","  2.05 %","   .00 %","  1.07 %","  2.65 %","  2.16 %","   .79 %","   .00 %","  1.64 %","  1.07 %","  4.00 %","   .70 %","  1.05 %","   .00 %","  1.66 %","  1.33 %","   .70 %","   .43 %","  1.27 %","","  1.65 %","","","   .50 %","","  1.10 %","   .00 %","  1.07 %","  2.64 %","  1.36 %","","","","  1.13 %","  2.40 %","  1.33 %","  1.16 %","","  1.14 %","   .00 %",""
"2021-06-27","","","","  1.13 %","   .73 %","  3.01 %","   .00 %","  1.06 %","  1.74 %","  3.16 %","   .79 %","   .00 %","   .53 %","  1.48 %","  4.00 %","  1.38 %","   .84 %","   .80 %","  1.09 %","  1.67 %","   .40 %","   .34 %","  1.27 %","","  1.65 %","","","   .50 %","","   .73 %","  3.33 %","  1.58 %","  2.33 %","  1.08 %","","","","   .93 %","  2.47 %","  1.33 %","  1.26 %","","  1.12 %","   .00 %",""
"2021-06-28","","","","  1.64 %","  1.26 %","  3.77 %","   .00 %","   .91 %","  1.74 %","  3.01 %","  1.05 %","   .74 %","   .53 %","  1.95 %","   .00 %","  2.69 %","  1.50 %","  1.57 %","  1.62 %","  2.88 %","   .49 %","   .40 %","  1.57 %","","  1.62 %","","","   .50 %","","  1.78 %","  6.19 %","  2.04 %","  1.98 %","   .79 %","","","","  1.10 %","  3.07 %","   .00 %","  1.69 %","","  1.48 %","   .00 %",""
"2021-06-29","","","","  1.64 %","  1.25 %","  6.27 %","   .00 %","   .52 %","   .00 %","  3.01 %","   .77 %","  1.46 %","   .53 %","  2.01 %","  3.33 %","  3.00 %","  1.49 %","  1.57 %","  1.06 %","  2.57 %","   .59 %","   .31 %","   .59 %","","  1.59 %","","","  1.48 %","","  1.78 %","  6.19 %","  1.99 %","  1.39 %","   .79 %","","","","  1.09 %","  2.92 %","   .00 %","  1.65 %","","  1.83 %","   .00 %",""
"2021-06-30","","","","  1.64 %","  1.93 %","  6.27 %","   .00 %","   .51 %","   .80 %","  3.77 %","   .77 %","  2.14 %","   .51 %","  1.79 %","  3.33 %","  2.60 %","  1.65 %","  1.57 %","   .79 %","  2.78 %","   .29 %","   .31 %","  1.46 %","","   .94 %","","","  1.48 %","","  1.05 %","  6.19 %","  2.45 %","  1.52 %","   .52 %","","","","  1.43 %","  2.90 %","","  1.86 %","","  1.07 %","   .00 %",""
"2021-07-01","","","","  1.08 %","  1.57 %","  5.27 %","   .00 %","   .51 %","   .80 %","  3.77 %","   .51 %","  2.14 %","   .51 %","  1.22 %","  3.33 %","  2.60 %","  1.48 %","  1.57 %","   .53 %","  2.78 %","   .29 %","   .25 %","  1.46 %","","","","","","","  1.05 %","  6.19 %","  2.45 %","   .67 %","   .26 %","","","","  1.25 %","  2.44 %","   .00 %","  1.52 %","","  1.07 %","   .00 %",""
"2021-07-02","","","","  1.08 %","  1.55 %","  4.32 %","   .00 %","   .38 %","  1.57 %","  2.77 %","   .51 %","  2.14 %","   .51 %","   .74 %","  3.33 %","  1.92 %","  1.28 %","   .77 %","   .78 %","  2.33 %","   .29 %","   .25 %","  2.02 %","","   .62 %","","","   .98 %","","  1.05 %","  5.36 %","  1.94 %","  1.19 %","   .52 %","   .00 %","","","  1.06 %","  2.23 %","   .00 %","  1.60 %","","  1.05 %","   .00 %",""
"2021-07-03","","","","   .00 %","  1.02 %","  3.24 %","   .36 %","   .25 %","  3.79 %","  1.82 %","   .50 %","  1.40 %","   .51 %","   .20 %","  9.05 %","   .61 %","   .78 %","   .74 %","   .51 %","  1.45 %","   .10 %","   .17 %","  1.72 %","","   .92 %","","","  1.44 %","","   .67 %","  2.50 %","  1.85 %","  1.17 %","   .26 %","   .00 %","","","   .87 %","   .79 %","   .00 %","  1.05 %","","   .70 %","   .00 %",""
"2021-07-04","","","","   .51 %","  1.01 %","  1.46 %","   .36 %","   .38 %","  3.79 %","  1.82 %","   .50 %","   .69 %","   .51 %","   .20 %","  5.71 %","   .30 %","   .78 %","   .74 %","   .76 %","  1.21 %","   .10 %","   .17 %","  1.70 %","","   .61 %","","","  1.44 %","","   .67 %","  2.50 %","  2.68 %","  1.54 %","   .26 %","","","","   .70 %","   .79 %","   .00 %","   .73 %","","   .34 %","   .00 %",""
"2021-07-05","","","","   .51 %","   .33 %","  1.46 %","   .36 %","   .50 %","  3.66 %","   .83 %","   .50 %","   .00 %","  1.00 %","   .45 %","  5.71 %","   .00 %","  1.23 %","  2.17 %","  1.25 %","  1.19 %","   .10 %","   .11 %","   .83 %","","   .60 %","","","   .92 %","","   .67 %","  2.50 %","  2.62 %","  1.28 %","   .51 %","","","","   .34 %","  1.04 %","   .00 %","   .62 %","","   .34 %","   .00 %",""
"2021-07-06","","","","   .51 %","   .49 %","  1.46 %","   .72 %","   .50 %","  3.66 %","   .83 %","   .50 %","   .00 %","  1.00 %","   .64 %","  7.94 %","   .00 %","  1.81 %","  2.17 %","  1.49 %","  1.40 %","   .29 %","   .22 %","   .83 %","","  1.19 %","","","  1.36 %","","  1.31 %","  2.50 %","  3.02 %","  1.28 %","   .76 %","","","","   .84 %","  1.16 %","   .00 %","  1.02 %","","   .34 %","   .00 %",""
"2021-07-07","","","","   .51 %","   .81 %","  1.46 %","   .72 %","   .62 %","  4.18 %","   .83 %","   .74 %","   .00 %","  1.00 %","   .71 %","  7.94 %","   .60 %","  1.93 %","  2.17 %","  1.71 %","  1.06 %","   .29 %","   .28 %","   .27 %","","  1.19 %","","","  1.36 %","","  1.31 %","   .00 %","  3.41 %","   .76 %","   .50 %","","","","  1.66 %","   .64 %","   .00 %","   .60 %","","   .34 %","   .00 %",""
"2021-07-08","","","","   .51 %","   .81 %","  2.09 %","   .36 %","   .50 %","  1.96 %","   .83 %","   .49 %","   .00 %","  1.00 %","   .89 %","  2.22 %","   .60 %","  1.78 %","  1.43 %","  1.46 %","  1.04 %","   .29 %","   .25 %","   .80 %","","  1.17 %","","","   .90 %","","   .96 %","   .00 %","  2.89 %","   .38 %","   .75 %","","","","  1.81 %","   .88 %","   .00 %","   .70 %","","   .34 %","   .00 %",""
"2021-07-09","","","","   .00 %","   .80 %","  2.02 %","   .36 %","   .49 %","  1.96 %","   .83 %","   .24 %","   .00 %","  1.00 %","   .95 %","  4.22 %","  1.18 %","  1.62 %","  1.43 %","  1.44 %","   .94 %","   .19 %","   .30 %","  1.05 %","","  1.17 %","","","  1.33 %","","  1.27 %","   .00 %","  1.58 %","   .12 %","   .99 %","","","","  1.96 %","  1.12 %","   .00 %","   .80 %","","   .34 %","   .00 %",""
"2021-07-10","","","","   .00 %","   .80 %","  2.02 %","   .36 %","   .24 %","  1.90 %","   .00 %","   .24 %","   .00 %","   .48 %","   .81 %","  4.22 %","  1.18 %","  1.58 %","   .00 %","  1.18 %","   .82 %","   .19 %","   .30 %","  1.05 %","","  1.44 %","","","   .88 %","","  1.27 %","   .00 %","  1.18 %","   .24 %","   .74 %","","","","  2.10 %","  1.10 %","","  1.08 %","","   .34 %","   .00 %",""
"2021-07-11","","","","   .50 %","   .64 %","  2.65 %","   .35 %","   .24 %","  1.90 %","   .00 %","   .24 %","   .00 %","   .48 %","   .68 %","  2.00 %","  1.46 %","   .99 %","   .00 %","  1.17 %","   .61 %","   .00 %","   .25 %","  1.31 %","","   .85 %","","","  1.29 %","","   .62 %","   .00 %","   .78 %","   .37 %","   .73 %","","","","  1.75 %","  1.10 %","","   .78 %","","   .34 %","   .00 %",""
"2021-07-12","","","","  2.94 %","   .31 %","  2.65 %","   .35 %","   .12 %","  1.19 %","   .00 %","   .24 %","   .00 %","   .48 %","   .80 %","  2.00 %","   .86 %","   .70 %","   .00 %","   .69 %","   .61 %","   .10 %","   .22 %","  2.31 %","","   .85 %","","","  1.29 %","","  1.83 %","   .00 %","   .38 %","   .73 %","   .97 %","","","","  1.23 %","  1.68 %","   .00 %","   .87 %","","   .33 %","   .00 %",""
"2021-07-13","","","","  2.94 %","   .31 %","  1.88 %","   .35 %","   .12 %","  1.19 %","   .80 %","   .24 %","   .00 %","   .48 %","   .67 %","  3.82 %","  1.14 %","  1.10 %","   .00 %","   .91 %","   .60 %","   .19 %","   .22 %","  2.25 %","","   .56 %","","","  1.29 %","","  1.81 %","   .00 %","   .38 %","   .96 %","   .72 %","","","","   .91 %","  1.43 %","   .00 %","   .96 %","","   .33 %","   .00 %",""
"2021-07-14","","","","  2.94 %","   .31 %","  1.23 %","   .35 %","   .12 %","  1.19 %","  1.57 %","   .24 %","   .00 %","   .48 %","   .55 %","  1.82 %","   .56 %","  1.37 %","   .00 %","   .90 %","   .80 %","   .38 %","   .19 %","  2.19 %","","   .56 %","","","   .85 %","","  2.34 %","   .00 %","   .38 %","   .84 %","   .48 %","","","","   .91 %","  1.30 %","   .00 %","   .95 %","","   .33 %","   .00 %",""
"2021-07-15","","","","  2.94 %","   .47 %","  1.82 %","   .35 %","   .36 %","   .59 %","  1.57 %","   .72 %","   .00 %","   .00 %","   .60 %","  1.82 %","   .56 %","   .81 %","   .00 %","   .89 %","  1.08 %","   .47 %","   .24 %","  2.65 %","","   .00 %","","","  1.26 %","","  2.34 %","   .00 %","  1.12 %","   .72 %","   .48 %","","","","   .60 %","  1.16 %","   .00 %","   .66 %","","   .33 %","   .00 %",""
"2021-07-16","","","","  2.87 %","   .62 %","  1.77 %","   .34 %","   .48 %","  1.16 %","  1.57 %","   .95 %","   .00 %","   .93 %","   .60 %","  1.82 %","   .55 %","   .81 %","   .67 %","   .67 %","  1.36 %","   .47 %","   .24 %","  2.40 %","","   .27 %","","","   .41 %","","  3.15 %","   .00 %","  1.48 %","   .72 %","   .24 %","","","","   .45 %","  1.04 %","   .00 %","   .66 %","","   .33 %","   .00 %",""
"2021-07-17","","","","   .43 %","   .61 %","  2.32 %","   .34 %","   .72 %","   .57 %","  1.57 %","   .94 %","   .00 %","   .93 %","   .48 %","  1.82 %","   .55 %","   .93 %","   .67 %","   .88 %","  1.54 %","   .38 %","   .19 %","  1.40 %","","   .54 %","","","   .41 %","","  2.20 %","   .00 %","  1.83 %","   .47 %","   .00 %","   .00 %","","","   .59 %","   .68 %","   .00 %","   .65 %","","   .33 %","   .00 %",""
"2021-07-18","","","","   .86 %","   .76 %","  2.26 %","   .34 %","   .72 %","  1.68 %","   .77 %","   .94 %","   .00 %","   .93 %","   .48 %","   .00 %","   .27 %","   .66 %","   .67 %","   .87 %","  1.34 %","   .28 %","   .22 %","   .92 %","","   .54 %","","","   .41 %","","  1.92 %","   .00 %","  1.45 %","   .23 %","   .00 %","   .00 %","","","   .88 %","   .78 %","   .00 %","   .46 %","","   .33 %","   .00 %",""
"2021-07-19","","","","   .86 %","   .76 %","  2.26 %","   .34 %","   .71 %","  2.21 %","   .00 %","  1.17 %","   .67 %","   .93 %","   .42 %","   .00 %","   .81 %","   .90 %","   .67 %","   .65 %","  1.23 %","   .09 %","   .16 %","   .68 %","","   .81 %","","","   .41 %","","  1.07 %","   .00 %","  1.45 %","   .35 %","   .00 %","","","","   .87 %","  1.11 %","   .00 %","   .28 %","","   .33 %","   .00 %",""
"2021-07-20","","","","   .86 %","   .60 %","  1.67 %","   .68 %","   .47 %","  2.72 %","   .00 %","   .91 %","   .67 %","   .93 %","   .18 %","   .00 %","  1.08 %","  1.03 %","  1.31 %","   .65 %","   .75 %","   .09 %","   .13 %","   .22 %","","   .81 %","","","   .00 %","","  1.07 %","   .00 %","   .71 %","   .35 %","   .00 %","","","","   .87 %","   .99 %","   .00 %","   .18 %","","   .33 %","   .00 %",""
"2021-07-21","","","","   .43 %","   .60 %","  1.10 %","   .34 %","   .35 %","  2.15 %","   .00 %","   .90 %","   .67 %","   .00 %","   .29 %","   .00 %","   .80 %","  1.40 %","   .65 %","   .86 %","   .65 %","   .28 %","   .08 %","   .22 %","","  1.06 %","","","   .80 %","","   .77 %","   .00 %","   .35 %","   .23 %","   .24 %","   .00 %","","","  1.15 %","  1.31 %","   .00 %","   .09 %","","   .33 %","   .00 %",""
"2021-07-22","","","","   .43 %","   .59 %","   .54 %","  1.01 %","   .12 %","  2.15 %","   .00 %","  1.11 %","  1.31 %","   .00 %","   .35 %","   .00 %","   .80 %","  1.63 %","   .65 %","   .64 %","   .73 %","   .37 %","   .13 %","   .22 %","","  1.05 %","","","   .80 %","","   .51 %","   .00 %","   .00 %","   .23 %","   .24 %","   .00 %","","","   .71 %","  1.19 %","   .00 %","   .00 %","","   .00 %","   .00 %",""
"2021-07-23","","","","   .42 %","   .44 %","   .00 %","  1.01 %","   .12 %","  1.54 %","   .00 %","  1.33 %","  1.31 %","   .00 %","   .29 %","   .00 %","   .80 %","  1.86 %","   .65 %","   .42 %","   .81 %","   .37 %","   .11 %","   .22 %","","  1.30 %","","","  1.18 %","","   .51 %","   .00 %","   .00 %","   .34 %","   .24 %","","","","   .70 %","   .97 %","   .00 %","   .09 %","","   .00 %","   .00 %",""
"2021-07-24","","","","   .42 %","   .44 %","   .00 %","  1.01 %","   .00 %","  1.50 %","   .74 %","  1.31 %","   .65 %","   .00 %","   .35 %","   .00 %","   .52 %","  1.46 %","   .65 %","   .42 %","   .90 %","   .55 %","   .16 %","   .22 %","","  1.04 %","","","  1.18 %","","  1.26 %","   .00 %","   .34 %","   .23 %","   .47 %","","","","   .83 %","   .53 %","   .00 %","   .18 %","","   .32 %","   .00 %",""
"2021-07-25","","","","   .42 %","   .44 %","   .53 %","   .67 %","   .00 %","   .99 %","   .74 %","  1.09 %","   .65 %","   .44 %","   .41 %","   .00 %","   .26 %","  2.03 %","   .00 %","   .21 %","  1.25 %","   .55 %","   .19 %","   .22 %","","  1.04 %","","","  1.56 %","","  1.26 %","   .00 %","   .68 %","   .34 %","   .47 %","","","","   .97 %","   .53 %","   .00 %","   .27 %","","   .32 %","   .00 %",""
"2021-07-26","","","","   .42 %","   .29 %","   .53 %","   .67 %","   .12 %","   .99 %","   .74 %","   .87 %","   .65 %","   .44 %","   .23 %","   .00 %","   .77 %","  1.77 %","   .00 %","   .00 %","  1.49 %","   .73 %","   .21 %","   .44 %","","   .51 %","","","  1.13 %","","   .75 %","   .00 %","   .68 %","   .34 %","   .46 %","   .00 %","","","  1.36 %","   .42 %","   .00 %","   .45 %","","   .32 %","   .00 %",""
"2021-07-27","","","","   .42 %","   .15 %","  1.55 %","   .00 %","   .23 %","   .99 %","   .74 %","   .43 %","   .62 %","   .44 %","   .35 %","   .00 %","   .77 %","  1.28 %","   .00 %","   .00 %","  1.22 %","   .72 %","   .19 %","   .44 %","","   .25 %","","","  1.13 %","","   .99 %","   .00 %","  1.35 %","   .23 %","   .46 %","","","","  1.36 %","   .52 %","   .00 %","   .63 %","","   .32 %","   .00 %",""
"2021-07-28","","","","   .00 %","   .15 %","  1.55 %","   .32 %","   .35 %","   .49 %","   .74 %","   .21 %","   .62 %","   .88 %","   .40 %","   .00 %","   .77 %","  1.26 %","   .00 %","   .21 %","  1.37 %","   .81 %","   .21 %","   .87 %","","   .00 %","","","   .75 %","","  1.23 %","   .00 %","  1.35 %","   .11 %","   .46 %","","","","  1.21 %","   .62 %","   .00 %","   .63 %","","   .32 %","   .00 %",""
"2021-07-29","","","","   .00 %","   .29 %","  1.55 %","   .32 %","   .35 %","   .00 %","   .71 %","   .00 %","   .62 %","   .88 %","   .34 %","   .00 %","   .51 %","  1.37 %","   .62 %","   .41 %","  1.53 %","   .63 %","   .19 %","  1.07 %","","   .25 %","","","   .75 %","","   .71 %","   .00 %","  1.65 %","   .11 %","   .46 %","","","","   .94 %","   .62 %","   .00 %","   .63 %","","   .00 %","   .00 %",""
"2021-07-30","","","","   .41 %","   .72 %","  2.00 %","   .32 %","   .35 %","   .48 %","  2.09 %","   .00 %","   .62 %","   .43 %","   .34 %","   .00 %","   .51 %","   .78 %","   .62 %","   .41 %","  1.42 %","   .62 %","   .18 %","  1.07 %","","   .25 %","","","   .37 %","","   .71 %","   .00 %","  1.31 %","   .11 %","   .46 %","   .00 %","","","   .80 %","   .51 %","   .00 %","   .71 %","","   .00 %","   .00 %",""
"2021-07-31","","","","   .41 %","   .72 %","  2.00 %","   .32 %","   .34 %","   .94 %","  2.09 %","   .21 %","   .62 %","   .86 %","   .40 %","   .00 %","   .00 %","  1.10 %","   .62 %","   .41 %","  1.15 %","   .44 %","   .16 %","   .85 %","","   .25 %","","","   .73 %","","   .71 %","   .00 %","  1.62 %","   .11 %","   .45 %","   .00 %","","","   .13 %","   .31 %","   .00 %","   .70 %","","   .00 %","   .00 %",""
"2021-08-01","","","","   .41 %","   .72 %","   .98 %","   .32 %","   .23 %","   .94 %","  2.74 %","   .21 %","   .00 %","   .86 %","   .23 %","   .00 %","   .00 %","  1.20 %","   .62 %","   .41 %","  1.30 %","   .61 %","   .16 %","  1.06 %","","   .25 %","","","   .73 %","","   .47 %","   .00 %","   .96 %","   .45 %","   .45 %","","","","   .13 %","   .10 %","   .00 %","   .61 %","","   .00 %","   .00 %",""
"2021-08-02","","","","   .41 %","  1.42 %","   .98 %","   .00 %","   .23 %","   .94 %","  3.36 %","   .42 %","   .00 %","   .43 %","   .28 %","   .00 %","   .00 %","   .97 %","   .62 %","   .41 %","   .97 %","   .69 %","   .18 %","   .63 %","","   .25 %","","","   .73 %","","   .47 %","   .00 %","   .96 %","   .45 %","   .45 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .61 %","","   .00 %","   .00 %",""
