"date","Rajasthan/Ajmer","Rajasthan/Alwar","Rajasthan/BSF Camp","Rajasthan/Banswara","Rajasthan/Baran","Rajasthan/Barmer","Rajasthan/Bharatpur","Rajasthan/Bhilwara","Rajasthan/Bikaner","Rajasthan/Bundi","Rajasthan/Chittorgarh","Rajasthan/Churu","Rajasthan/Dausa","Rajasthan/Dholpur","Rajasthan/Dungarpur","Rajasthan/Evacuees","Rajasthan/Ganganagar","Rajasthan/Hanumangarh","Rajasthan/Jaipur","Rajasthan/Jaisalmer","Rajasthan/Jalore","Rajasthan/Jhalawar","Rajasthan/Jhunjhunu","Rajasthan/Jodhpur","Rajasthan/Karauli","Rajasthan/Kota","Rajasthan/Nagaur","Rajasthan/Other State","Rajasthan/Other state","Rajasthan/Pali","Rajasthan/Pratapgarh","Rajasthan/Rajsamand","Rajasthan/Sawai Madhopur","Rajasthan/Sikar","Rajasthan/Sirohi","Rajasthan/Tonk","Rajasthan/Udaipur"
"2020-06-24","  2.97 %"," 20.00 %","","","   .00 %","   .00 %","  3.77 %"," 20.00 %"," 10.00 %","   .00 %","","   .00 %"," 10.00 %","  6.67 %","   .00 %",""," 30.00 %","   .00 %","  1.27 %","","   .00 %","   .00 %","   .00 %","  5.27 %","   .00 %","  3.76 %","  4.44 %","  2.05 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 10.00 %"
"2020-06-25","  2.97 %"," 20.00 %","","   .00 %","","   .00 %","  2.17 %"," 20.00 %"," 16.67 %","   .00 %","","   .00 %"," 10.00 %","  6.67 %","   .00 %",""," 30.00 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.27 %","   .00 %","  3.76 %","  4.44 %","  1.00 %","","   .00 %","","   .00 %","  4.00 %","  6.67 %","   .00 %",""," 10.00 %"
"2020-06-26","  1.43 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .69 %"," 20.00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  6.67 %","   .00 %",""," 30.00 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.89 %","   .00 %","  3.76 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  4.00 %","  6.67 %","   .00 %","",""
"2020-06-27","  2.76 %","   .00 %","","","","   .00 %","  1.36 %"," 20.00 %"," 16.67 %","","   .00 %","   .00 %"," 10.00 %","  6.67 %","   .00 %","","","   .00 %","   .92 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.51 %","   .00 %","  2.43 %","   .00 %","   .95 %","","  2.50 %","","   .00 %","  4.00 %","  6.67 %","   .00 %",""," 10.00 %"
"2020-06-28","  4.01 %","  5.00 %","","   .00 %","","   .00 %","  2.65 %","   .00 %"," 16.67 %","","   .00 %","   .00 %"," 10.00 %","  6.67 %","   .00 %",""," 30.00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.44 %","   .00 %","  1.18 %","   .00 %","  2.77 %","","  2.50 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-29","  3.76 %","","   .00 %","","","   .00 %","  1.96 %","   .00 %","  6.67 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.67 %","   .00 %","  1.11 %","   .00 %","  2.77 %","","  2.50 %","","   .00 %","  4.00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-30","  3.76 %","  5.00 %","   .00 %","","","   .00 %","  1.96 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","   .00 %","  1.20 %","","   .00 %",""," 20.00 %","  6.67 %","   .00 %","  1.11 %","   .00 %","  3.60 %","","  2.50 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-01","  3.76 %","  5.00 %","","   .00 %","   .00 %"," 10.00 %","  1.96 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %",""," 20.00 %","  6.95 %","   .00 %","  1.11 %","   .00 %","  4.40 %","","  2.50 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","","   .00 %"
"2020-07-02","  2.43 %","  5.00 %","","","   .00 %"," 16.67 %","  3.11 %","  5.00 %","  3.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  6.00 %","   .00 %","  1.11 %","   .00 %","  3.45 %","","   .00 %","","   .00 %","  3.33 %","   .00 %","   .00 %","","   .00 %"
"2020-07-03","  2.29 %","  5.00 %","","   .00 %",""," 16.67 %","  2.37 %","  5.00 %","  4.76 %","","","   .00 %","   .00 %"," 15.00 %","   .00 %","","","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.00 %","   .00 %","  1.11 %","   .00 %","  2.40 %","","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  8.00 %","   .00 %","   .00 %"
"2020-07-04","  1.11 %","   .00 %","   .00 %","","   .00 %"," 16.67 %","  2.91 %","  5.00 %","  4.76 %","","","   .00 %","   .00 %"," 23.57 %","   .00 %","","   .00 %","   .00 %","   .87 %","","   .00 %",""," 10.00 %","  3.78 %","   .00 %","   .00 %","   .00 %","  3.14 %","","   .00 %","","   .00 %","  3.33 %","  5.00 %","  8.00 %","   .00 %","   .00 %"
"2020-07-05","  1.11 %","   .00 %","","","   .00 %"," 16.67 %","  2.91 %","  5.00 %","  6.10 %","","","   .00 %","   .00 %"," 23.57 %","   .00 %","","   .00 %","   .00 %","   .43 %","","   .00 %","   .00 %"," 10.00 %","  4.28 %","   .00 %","  1.05 %","   .00 %","  2.31 %","","   .00 %","   .00 %","   .00 %","","  5.00 %","  8.00 %","   .00 %","  6.67 %"
"2020-07-06","  3.22 %","   .00 %","   .00 %","   .00 %","","  6.67 %","  2.91 %","  5.00 %","  6.10 %","","","   .00 %","   .00 %"," 23.57 %","   .00 %","","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %",""," 10.00 %","  3.37 %","   .00 %","  1.05 %","  1.82 %","  2.22 %","","   .00 %","","   .00 %","  3.33 %","  5.00 %","  8.00 %","   .00 %","  6.67 %"
"2020-07-07","  3.22 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.62 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.57 %","   .00 %","","   .00 %","   .00 %","   .42 %","   .00 %"," 10.00 %","   .00 %"," 10.00 %","  3.24 %","   .00 %","  1.05 %","  3.48 %","  2.22 %","","  6.67 %","","   .00 %","   .00 %","  5.00 %","  8.00 %","   .00 %","  6.67 %"
"2020-07-08","  3.06 %","   .00 %","","   .00 %","","   .00 %","  1.07 %","   .00 %","  2.58 %","","   .00 %","   .00 %","  6.67 %"," 10.57 %","   .00 %","","   .00 %","   .00 %","   .83 %","   .00 %"," 10.00 %","   .00 %"," 10.00 %","  3.60 %","   .00 %","  3.05 %","  3.48 %","  1.46 %","","  6.67 %","   .00 %","   .00 %","  2.86 %","  5.00 %","   .00 %","   .00 %","  6.67 %"
"2020-07-09","  3.06 %","   .00 %","","","   .00 %","   .00 %","   .53 %","   .00 %","  2.58 %","","   .00 %","   .00 %","  6.67 %","  2.00 %","   .00 %","","   .00 %","","   .97 %","   .00 %"," 10.00 %","","   .00 %","  4.65 %","   .00 %","  3.05 %","  5.02 %","   .71 %",""," 11.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 11.67 %"
"2020-07-10","  3.97 %","   .00 %","","","","   .00 %","  1.04 %","","  4.78 %","   .00 %","   .00 %","   .00 %","  6.67 %","  2.00 %","   .00 %","","   .00 %","   .00 %","   .97 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.15 %","   .00 %","  2.00 %","  5.02 %","",""," 11.67 %","","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","  5.00 %"
"2020-07-11","  2.73 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.04 %","   .00 %","  4.78 %","","","   .00 %","  6.67 %","  2.00 %","   .00 %","","   .00 %","   .00 %","  1.10 %",""," 10.00 %","","   .00 %","  2.15 %","   .00 %","  2.91 %","  3.21 %","   .71 %",""," 11.67 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","  9.00 %"
"2020-07-12","  2.73 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","  4.78 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","","   .00 %","","   .95 %","","   .00 %","","   .00 %","  1.41 %","   .00 %","  2.91 %","  5.82 %","   .00 %","","  5.00 %","   .00 %","   .00 %","  5.36 %","   .00 %","  2.86 %","   .00 %"," 12.33 %"
"2020-07-13","  1.78 %","  4.00 %","   .00 %","   .00 %","","  5.00 %","  1.01 %","   .00 %","  3.53 %","","","   .00 %","   .00 %","  3.64 %","   .00 %","","   .00 %","   .00 %","   .80 %","","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .91 %","  5.82 %","   .69 %","","  5.00 %","   .00 %","   .00 %","  5.36 %","   .00 %","  2.86 %",""," 12.33 %"
"2020-07-14","  2.61 %","  7.33 %","","   .00 %","   .00 %","  5.00 %","  1.01 %","   .00 %","  3.53 %","   .00 %","","   .00 %","   .00 %","  3.64 %","   .00 %","","   .00 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","  4.29 %","  1.36 %","","   .00 %","   .00 %"," 40.00 %","  2.50 %","   .00 %","  2.86 %","","  7.33 %"
"2020-07-15","  2.50 %","  7.33 %","","   .00 %","   .00 %","  5.00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .91 %","  4.29 %","","","   .00 %",""," 40.00 %","   .00 %","   .00 %","  2.86 %","   .00 %"," 10.19 %"
"2020-07-16","  1.63 %","  7.33 %","","   .00 %","   .00 %","  5.00 %","   .99 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.17 %","   .00 %","","","   .00 %","   .91 %","","   .00 %","   .00 %","  6.67 %","   .00 %","  5.00 %","   .00 %","  4.29 %","  2.00 %","","   .00 %","   .00 %","","  2.22 %","  4.00 %","  5.36 %","   .00 %","  8.69 %"
"2020-07-17","  1.63 %","  7.33 %","","","   .00 %","  5.00 %","  1.94 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  5.17 %","   .00 %","","   .00 %","   .00 %","   .78 %","","   .00 %","   .00 %","  6.67 %","   .00 %","  5.00 %","  1.74 %","  1.18 %","  2.00 %","","   .00 %","   .00 %"," 46.67 %","  2.22 %","  4.00 %","  4.72 %","   .00 %","  7.58 %"
"2020-07-18","  1.63 %","  3.33 %","","   .00 %","   .00 %"," 12.00 %","  1.89 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.54 %","   .00 %","","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .33 %","  5.00 %","  1.74 %","  1.18 %","  2.00 %","","  1.33 %","   .00 %"," 51.67 %","  2.22 %","  4.00 %","  4.72 %","   .00 %","  7.58 %"
"2020-07-19","  2.34 %","   .00 %","","   .00 %","   .00 %"," 12.00 %","  1.89 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .99 %","  5.00 %","  1.74 %","  2.29 %","  1.31 %","","  1.33 %"," 20.00 %"," 51.67 %","  2.22 %","  4.00 %","","   .00 %","  7.58 %"
"2020-07-20","  1.54 %","   .00 %","   .00 %","","   .00 %"," 12.00 %","  1.41 %","   .00 %","  3.00 %","   .00 %","","   .00 %","   .00 %","  1.54 %","   .00 %","","","   .00 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","  5.00 %","  1.74 %","  2.29 %","   .65 %","","  2.58 %"," 20.00 %"," 11.67 %","  2.22 %","  4.00 %","","   .00 %","  4.72 %"
"2020-07-21","  1.54 %","   .00 %","","   .00 %","   .00 %"," 12.00 %","  1.41 %","   .00 %","  3.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","  2.54 %","  2.29 %","   .00 %","","  8.47 %"," 20.00 %"," 11.67 %","   .00 %","   .00 %","  4.72 %","   .00 %","  6.22 %"
"2020-07-22","  1.54 %","  8.57 %","","   .00 %","   .00 %"," 12.00 %","   .45 %","   .00 %","  5.61 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .80 %","  1.11 %","","","  8.47 %"," 20.00 %","  5.00 %","   .00 %","   .00 %","  4.72 %","   .00 %","  4.00 %"
"2020-07-23","  1.54 %"," 14.57 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  2.54 %","   .00 %","   .80 %","  2.16 %","","","  8.95 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  4.00 %"
"2020-07-24","   .00 %"," 14.57 %","","","   .00 %","  5.00 %","   .00 %","   .00 %","  7.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","","   .00 %","","   .00 %","","  6.67 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .80 %","  2.05 %","","","  8.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"
"2020-07-25","  4.29 %"," 14.57 %","","   .00 %","","  5.00 %","   .00 %","   .00 %","  4.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  5.00 %","  1.74 %","   .00 %","  3.11 %","  3.01 %","","","  7.70 %","","   .00 %","   .00 %","","","   .00 %","  4.00 %"
"2020-07-26","  4.87 %"," 14.57 %","","   .00 %","  5.00 %","  5.00 %","  1.33 %","   .00 %","  4.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .38 %","   .00 %","  6.67 %","   .00 %","  5.00 %","  1.74 %","   .00 %","  2.31 %","  3.01 %","   .00 %","","  1.82 %","   .00 %","   .00 %","  2.00 %","   .00 %","  2.00 %"," 20.00 %","   .00 %"
"2020-07-27","  6.59 %","  6.00 %","","   .00 %","  5.00 %","  5.00 %","  2.17 %","   .00 %","  5.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .38 %","","  6.67 %","","  5.00 %","  1.74 %","   .00 %","  2.31 %","  3.01 %","","","  1.82 %","","   .00 %","  2.00 %","   .00 %","  2.00 %"," 20.00 %","   .00 %"
"2020-07-28","  6.59 %","   .00 %","","   .00 %","  5.00 %","  5.00 %","  2.97 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .50 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.99 %","   .00 %","  3.00 %","  1.95 %","   .62 %","","  2.50 %","   .00 %","   .00 %","  2.00 %","   .00 %",""," 20.00 %","  1.67 %"
"2020-07-29","  6.59 %","  1.54 %","","   .00 %","  5.00 %","   .00 %","  2.97 %","   .00 %","  3.97 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .50 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .54 %","  4.00 %","  3.00 %","   .95 %","  1.84 %","","  4.72 %","   .00 %","   .00 %","  2.00 %","   .00 %","  2.00 %","","  1.67 %"
"2020-07-30","  3.88 %","  2.97 %","","   .00 %","  5.00 %","  2.00 %","  2.97 %","   .00 %","  5.11 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .63 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.07 %","  4.00 %","   .69 %","  1.82 %","  1.84 %","","  4.72 %","","   .00 %","  3.82 %","   .00 %","  2.00 %"," 20.00 %","  1.67 %"
"2020-07-31","  4.76 %","  2.97 %","","   .00 %","   .00 %","  3.82 %","  1.63 %","   .00 %","  7.28 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","","","","   .74 %","","   .00 %","   .00 %","   .00 %","  1.07 %","  4.00 %","   .69 %","  2.65 %","  1.84 %","","  4.72 %","","   .00 %","  1.82 %","   .00 %","  2.00 %"," 20.00 %","  1.67 %"
"2020-08-01","  3.04 %","  2.97 %","","   .00 %","   .00 %","  3.82 %","   .80 %","  8.00 %","  4.52 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  1.58 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.32 %","  4.00 %","  1.36 %","  4.25 %","","","  5.39 %","","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %",""
"2020-08-02","  4.41 %","  5.63 %","","   .00 %","   .00 %","  3.82 %","   .00 %","  8.00 %","  4.52 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","  4.00 %","   .67 %","  5.73 %","","","  2.89 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","  1.67 %"
"2020-08-03","  5.68 %","  4.10 %","   .00 %","   .00 %","","  3.82 %","   .38 %","  8.00 %","  3.31 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  2.70 %","   .00 %","","   .00 %","   .00 %","   .78 %","   .00 %","   .67 %","  6.42 %","","","   .67 %","   .00 %","  8.00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-04","  5.30 %","  5.02 %","","   .00 %","   .00 %","  1.82 %","   .76 %","  8.00 %","  2.16 %","   .00 %","   .00 %","  6.67 %","   .00 %","  1.33 %","   .00 %","","   .00 %","   .00 %","  2.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .26 %","  3.33 %","   .67 %","  4.60 %","  2.98 %","","   .67 %","   .00 %","  8.00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %"
"2020-08-05","  4.59 %","  6.07 %","","   .00 %","   .00 %","   .00 %","   .76 %","  8.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.33 %","   .00 %","","   .00 %","","  2.73 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .26 %","  3.33 %","  1.31 %","  3.77 %","","","   .67 %",""," 10.86 %","   .00 %","  9.17 %","   .00 %","   .00 %","   .00 %"
"2020-08-06","  4.59 %","  6.07 %","","   .00 %","   .00 %","   .00 %","   .76 %","   .00 %","  2.44 %","   .00 %","   .00 %","  6.67 %","   .00 %","  3.83 %","   .00 %","","   .00 %","   .00 %","  2.00 %","","  5.00 %","   .00 %","  4.00 %","   .25 %","  3.33 %","   .65 %","  2.84 %","","","   .00 %",""," 10.86 %","   .00 %","  9.17 %","   .00 %","   .00 %","   .00 %"
"2020-08-07","  3.23 %","  5.41 %","   .00 %","   .00 %","","   .00 %","  1.50 %","   .00 %","  2.44 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.94 %","   .00 %","","   .00 %","   .00 %","  1.42 %","   .00 %","  5.00 %","   .00 %","  4.00 %","   .25 %","  3.33 %","  1.90 %","  2.65 %","","","   .00 %","   .00 %"," 13.36 %","","  9.17 %","   .00 %","   .00 %",""
"2020-08-08","  1.95 %","  5.41 %","","   .00 %"," 12.00 %","   .00 %","  1.12 %","   .00 %","  2.87 %","   .00 %","   .00 %","","   .00 %","  4.94 %","   .00 %","","","   .00 %","   .96 %","   .00 %","","   .00 %","  4.00 %","   .25 %","  3.33 %","  3.66 %","  1.96 %","","","   .00 %"," 10.00 %","  5.36 %","   .00 %","  9.17 %","","   .00 %","  1.54 %"
"2020-08-09","   .75 %","  3.05 %","","   .00 %"," 12.00 %","   .00 %","   .74 %","   .00 %","  2.87 %","   .00 %","   .00 %","","   .00 %","  3.61 %","   .00 %","","   .00 %","   .00 %","  1.37 %","   .00 %","  9.00 %","   .00 %","  4.00 %","   .25 %","   .00 %","  5.82 %","  2.56 %","","","   .65 %"," 10.00 %","  5.36 %","   .00 %","  2.50 %","   .00 %","   .00 %","  1.54 %"
"2020-08-10","   .00 %","  2.00 %","","   .00 %"," 12.00 %","  3.33 %","   .74 %","   .00 %","  2.87 %","   .00 %","   .00 %","  6.67 %","   .00 %","  3.61 %"," 60.00 %","","   .00 %","   .00 %","   .73 %","   .00 %","  9.00 %","","  4.00 %","   .75 %","","  6.15 %","  2.56 %","","","  1.27 %"," 10.00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %"
"2020-08-11","   .00 %","  2.00 %","","   .00 %"," 17.00 %","  3.33 %","   .74 %","","   .43 %","","   .00 %","","   .00 %",""," 70.00 %","","   .00 %","   .00 %","   .72 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .50 %","   .00 %","  8.01 %","  1.90 %","","","  1.27 %"," 10.00 %","  6.72 %","  1.67 %","   .00 %","   .00 %","   .00 %","  1.54 %"
"2020-08-12","   .00 %","   .00 %","","   .00 %"," 17.00 %","  3.33 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","  6.67 %","  5.00 %","  1.11 %"," 70.00 %","","   .00 %","   .00 %","   .72 %","   .00 %"," 14.00 %","   .00 %","   .00 %","   .50 %","   .00 %","  7.61 %","   .61 %","","","  2.48 %"," 16.67 %","  4.22 %","  1.67 %","   .00 %","   .00 %"," 20.00 %","  1.54 %"
"2020-08-13","   .00 %","   .00 %","","   .00 %","  5.00 %","  3.33 %","  1.07 %","   .00 %","   .43 %","","   .00 %","   .00 %","  5.00 %","   .00 %","",""," 13.33 %","   .00 %","   .81 %",""," 14.00 %","   .00 %","","   .50 %","   .00 %","  5.85 %","   .61 %","","","  2.48 %","  6.67 %","  4.22 %","  1.67 %","   .00 %","","","  2.86 %"
"2020-08-14","   .36 %","   .00 %","","   .00 %","  5.00 %","  3.33 %","  2.09 %","   .00 %","  1.26 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 70.00 %",""," 13.33 %","   .00 %","   .70 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .50 %","   .00 %","  3.69 %","   .00 %","","","  2.41 %","  6.67 %","  6.04 %","  1.67 %","   .00 %","   .00 %"," 20.00 %","  2.86 %"
"2020-08-15","   .72 %","   .00 %","","   .00 %","  9.00 %","  1.43 %","  2.73 %","   .00 %","  2.46 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 73.33 %",""," 13.33 %","   .00 %","   .99 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.71 %","  1.18 %","","","  2.34 %","","  3.82 %","","   .00 %","   .00 %"," 20.00 %","  2.86 %"
"2020-08-16","  1.42 %","   .00 %","","   .00 %","  4.00 %","  1.43 %","  2.73 %","  5.71 %","  3.59 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 13.33 %",""," 13.33 %","   .00 %","  1.18 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .85 %","  1.18 %","  2.35 %","","  2.34 %","  6.67 %","  1.82 %","  1.67 %","  4.44 %","   .00 %"," 20.00 %","  5.36 %"
"2020-08-17","  1.76 %","   .00 %","   .00 %"," 20.00 %","  4.00 %","  1.43 %","  2.73 %","  5.71 %","  4.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %",""," 13.33 %","   .00 %","  1.46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","  1.18 %","  1.14 %","","  1.13 %","  6.67 %","  1.82 %","   .00 %","  4.44 %","   .00 %"," 20.00 %","  5.36 %"
"2020-08-18","  2.09 %","   .00 %","","","  4.00 %","  4.10 %","  1.66 %","  5.71 %","  5.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","","  4.00 %","   .00 %","  1.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .82 %","  1.18 %","","","  1.13 %","   .00 %","  1.82 %","   .00 %","  4.44 %","   .00 %","   .00 %","  3.61 %"
"2020-08-19","  2.06 %","   .00 %",""," 20.00 %","","  4.10 %","   .65 %","","  4.74 %","","   .00 %","","   .00 %","   .00 %","  3.33 %","","  7.33 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.60 %","  2.29 %","","","   .56 %","   .00 %","   .00 %","   .00 %","  4.44 %","","   .00 %","  4.66 %"
"2020-08-20","  2.02 %","   .00 %","","","  4.00 %","","   .00 %","  7.94 %","  3.86 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.86 %","","  7.33 %","","  1.49 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.98 %","  1.11 %","","","  1.08 %","   .00 %","","   .00 %","  4.44 %","   .00 %","  5.00 %","  4.66 %"
"2020-08-21","  1.32 %","   .00 %",""," 20.00 %","   .00 %","  2.67 %","   .31 %","  7.94 %","  3.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","","  7.33 %","   .00 %","  1.47 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.98 %","  1.64 %","","","  1.08 %","   .00 %","  1.67 %","   .00 %","  1.82 %","   .00 %"," 13.00 %","  3.16 %"
"2020-08-22","  1.30 %","   .00 %",""," 20.00 %","   .00 %","  2.67 %","   .31 %","  4.22 %","  1.97 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","","  7.33 %"," 20.00 %","  1.45 %","","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.53 %","  1.64 %","","","  1.59 %","   .00 %","  1.67 %","   .00 %","  3.48 %","   .00 %"," 15.86 %","  4.12 %"
"2020-08-23","   .97 %","   .00 %","","","   .00 %","  3.84 %","   .62 %","  4.22 %","  1.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","","  3.33 %"," 20.00 %","  1.43 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.90 %","  2.15 %","","","  2.09 %","   .00 %","  1.67 %","   .00 %","  3.48 %","   .00 %"," 18.36 %","  3.01 %"
"2020-08-24","   .95 %","   .00 %",""," 20.00 %","   .00 %","  1.18 %","   .62 %","  6.04 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","","   .00 %"," 20.00 %","  1.32 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.18 %","  1.04 %","","","  2.58 %","  5.00 %","  1.67 %","   .00 %","  5.02 %","   .00 %"," 18.36 %","  2.86 %"
