"date","South Carolina/Abbeville","South Carolina/Aiken","South Carolina/Allendale","South Carolina/Anderson","South Carolina/Bamberg","South Carolina/Barnwell","South Carolina/Beaufort","South Carolina/Berkeley","South Carolina/Calhoun","South Carolina/Charleston","South Carolina/Cherokee","South Carolina/Chester","South Carolina/Chesterfield","South Carolina/Clarendon","South Carolina/Colleton","South Carolina/Darlington","South Carolina/Dillon","South Carolina/Dorchester","South Carolina/Edgefield","South Carolina/Fairfield","South Carolina/Florence","South Carolina/Georgetown","South Carolina/Greenville","South Carolina/Greenwood","South Carolina/Hampton","South Carolina/Horry","South Carolina/Jasper","South Carolina/Kershaw","South Carolina/Lancaster","South Carolina/Laurens","South Carolina/Lee","South Carolina/Lexington","South Carolina/Marion","South Carolina/Marlboro","South Carolina/McCormick","South Carolina/Newberry","South Carolina/Oconee","South Carolina/Orangeburg","South Carolina/Pickens","South Carolina/Richland","South Carolina/Saluda","South Carolina/Spartanburg","South Carolina/Sumter","South Carolina/Unassigned","South Carolina/Union","South Carolina/Williamsburg","South Carolina/York"
"2020-06-18","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  1.43 %","  1.05 %","   .00 %","  2.58 %","   .00 %","   .00 %","  2.86 %","   .00 %","  2.43 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","   .29 %","   .00 %","   .00 %","   .59 %"," 10.00 %","  1.33 %","  9.05 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","  -.54 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %"
"2020-06-19","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  1.43 %","  1.05 %","   .00 %","  4.94 %","   .00 %","   .00 %","  5.36 %","   .00 %","  3.54 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","  1.15 %","   .00 %","   .00 %","  2.87 %","   .00 %","  1.33 %"," 11.27 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  6.67 %","   .00 %","   .56 %","   .00 %","   .57 %","  1.05 %","   .00 %","   .00 %","   .00 %","  2.00 %"
"2020-06-20","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  1.43 %","  1.05 %","   .00 %","  3.60 %","   .00 %","   .00 %","  5.36 %","   .00 %","  3.54 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .92 %","   .00 %","  1.15 %","   .00 %","   .00 %","  2.87 %","   .00 %","  1.33 %"," 11.27 %","   .00 %","  1.05 %","  1.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  6.67 %","   .00 %","  1.10 %","   .00 %","   .57 %","  1.05 %","   .00 %","   .00 %","   .00 %","  2.00 %"
"2020-06-21","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  1.43 %","  1.05 %","   .00 %","  3.60 %","   .00 %","   .00 %","  4.72 %","   .00 %","  3.34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.81 %","   .00 %","  1.15 %","   .00 %","   .00 %","  2.87 %","   .00 %","  1.33 %"," 11.27 %","   .00 %","  1.05 %","  1.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  6.67 %","   .00 %","  1.33 %","   .00 %","  1.10 %","  2.05 %","   .00 %","   .00 %","   .00 %","  2.00 %"
"2020-06-22","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.35 %","   .00 %","   .00 %","  4.72 %","   .49 %","  2.16 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.81 %","   .00 %","  1.13 %","   .00 %","   .00 %","  2.29 %","   .00 %","  1.33 %","  9.94 %","   .00 %","  1.05 %","   .00 %","  4.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  6.67 %","   .00 %","  1.58 %","   .00 %","  1.64 %","  2.05 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-23","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","  3.41 %","   .00 %","   .00 %","  8.72 %","   .49 %","  2.16 %","  1.54 %","   .00 %","   .00 %","   .00 %","  1.00 %","  1.34 %","   .00 %","  1.40 %","  4.00 %","   .00 %","  3.82 %","   .00 %"," -1.25 %","  2.40 %","   .00 %","  2.05 %","   .48 %","  4.00 %","  6.67 %","   .00 %"," 10.00 %","   .00 %","  6.67 %","   .00 %","  1.58 %","   .00 %","  3.18 %","  2.05 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .00 %","  2.05 %","   .00 %","   .00 %","  6.22 %","   .49 %","  1.05 %","  1.54 %","  4.00 %","   .00 %","   .00 %","  1.00 %","  1.34 %","   .00 %","  1.08 %","  4.00 %","   .00 %","  1.54 %","   .00 %"," -1.25 %","   .18 %","   .00 %","  2.05 %","   .94 %","  4.00 %","  6.67 %","   .00 %","  6.67 %","   .00 %","  2.50 %","   .00 %","  1.58 %","   .00 %","  3.02 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","  1.00 %","   .00 %","  3.01 %","   .00 %","   .00 %","  7.89 %","   .49 %","  2.05 %","  1.54 %","  7.33 %","   .00 %","   .00 %","  1.00 %","   .89 %","   .00 %","  1.08 %","  4.00 %","   .00 %","  1.54 %","   .00 %"," -1.25 %","  2.18 %","   .00 %","  1.95 %","  1.40 %","  4.00 %","  6.67 %","   .00 %","  6.67 %","   .00 %","  2.50 %","   .00 %","  1.04 %","   .00 %","  3.02 %","  1.95 %","   .00 %","   .00 %","   .00 %","  1.82 %"
"2020-06-26","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","  1.00 %","   .00 %","  3.01 %","   .00 %","   .00 %","  5.67 %","   .49 %","  1.00 %","  1.54 %","  7.33 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","  1.34 %","  4.00 %","   .00 %","  1.54 %","   .00 %"," -1.25 %","  2.18 %","   .00 %","  1.95 %","  1.40 %","  4.00 %","  6.67 %","   .00 %","  6.67 %","   .00 %","  2.50 %","   .00 %","   .25 %","   .00 %","  2.49 %","   .95 %","   .00 %","   .00 %","   .00 %","  1.82 %"
"2020-06-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","  1.00 %","   .00 %","  3.01 %","  3.33 %","   .00 %","  5.67 %","   .00 %","  1.00 %","   .00 %"," 10.19 %","   .00 %","   .00 %","  1.00 %","   .43 %","   .00 %","  1.58 %","  7.33 %"," 20.00 %","  2.49 %","   .00 %"," -1.25 %","  2.00 %","   .00 %","  1.95 %","  2.28 %","  3.33 %","  6.67 %","   .00 %","  6.67 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","  2.95 %","  1.86 %","   .00 %","   .00 %","   .00 %","  1.82 %"
"2020-06-28","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","  1.00 %","   .00 %","  2.86 %","  3.33 %","   .00 %","  1.67 %","   .00 %","  1.00 %","   .00 %"," 10.19 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","  1.31 %","  3.33 %"," 20.00 %","   .95 %","   .00 %","   .00 %","  3.82 %","  5.00 %","   .95 %","  2.23 %","  3.33 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.72 %","   .00 %","   .25 %","   .00 %","  1.41 %","  1.86 %","   .00 %","   .00 %","   .00 %","  1.82 %"
"2020-06-29","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.18 %","  1.00 %","   .00 %","  1.86 %","  3.33 %","   .00 %","  3.21 %","   .00 %","  1.00 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .77 %","  3.33 %"," 20.00 %","   .95 %","   .00 %","   .00 %","  3.82 %","  5.00 %","   .95 %","  1.77 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .50 %","   .00 %","   .45 %","  1.86 %","   .00 %","   .00 %","   .00 %","  1.82 %"
"2020-06-30","   .00 %","  2.22 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.18 %","   .95 %","   .00 %","  3.52 %","  3.33 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %"," 10.00 %","   .00 %","  1.66 %","   .00 %","  1.02 %","  3.33 %"," 20.00 %","  1.41 %","   .00 %","   .00 %","  1.82 %","  5.00 %","   .00 %","  1.73 %","  3.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  4.22 %","  5.00 %","   .74 %","   .00 %","  1.79 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-01","   .00 %","  2.22 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.18 %","  1.86 %"," 20.00 %","  8.90 %","  6.19 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","  7.58 %","   .00 %"," 10.00 %","   .95 %","  2.44 %","   .00 %","  1.26 %","  3.33 %"," 20.00 %","  2.74 %","   .00 %","   .00 %","  3.48 %"," 13.00 %","   .00 %","  2.14 %","  3.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  9.68 %","  5.00 %","   .98 %","   .00 %","  1.79 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-02","   .00 %","  2.22 %","   .00 %","  2.00 %","   .00 %","   .00 %","  3.40 %","  1.86 %"," 20.00 %","  9.51 %","  2.86 %","   .00 %","  1.54 %","   .48 %","   .95 %","  1.43 %","  4.72 %","   .00 %"," 10.00 %","   .95 %","  2.77 %","   .00 %","   .74 %","   .00 %","   .00 %","  2.62 %","   .00 %","   .00 %","  1.67 %"," 13.00 %","   .00 %","  2.45 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  7.45 %","  5.00 %","  1.46 %","   .00 %","  1.75 %","  1.74 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-03","   .00 %","  2.22 %","   .00 %","  3.82 %","   .00 %","   .00 %","  4.40 %","  1.86 %"," 20.00 %","  8.60 %","   .36 %","   .00 %","  1.54 %","   .48 %","   .95 %","  1.43 %","  4.72 %","   .00 %"," 10.00 %","   .95 %","  2.36 %","  6.67 %","  1.47 %","   .00 %","   .00 %","  2.62 %","   .00 %","  2.67 %","  1.67 %"," 10.86 %","   .00 %","  2.02 %","  2.86 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  7.45 %","  5.00 %","  1.21 %","   .00 %","  1.75 %","  1.74 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-04","   .00 %","  2.22 %","   .00 %","  1.82 %","   .00 %","   .00 %","  4.17 %","  2.73 %"," 20.00 %","  9.19 %","   .36 %"," 20.00 %","   .00 %","   .48 %","   .95 %","  1.43 %","  4.72 %","  6.67 %"," 10.00 %","   .95 %","  2.72 %"," 11.67 %","  1.47 %","   .00 %","   .00 %","  4.22 %","   .00 %","  2.67 %","  1.67 %"," 13.36 %","   .00 %","  3.16 %","  2.86 %","   .00 %"," 20.00 %","  5.00 %","   .00 %","  8.88 %","  5.00 %","  1.19 %","   .00 %","  2.16 %","  2.54 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-05","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  4.17 %","  1.78 %"," 20.00 %","  7.15 %","   .36 %"," 20.00 %","   .00 %","   .48 %","   .95 %","  1.43 %","  2.22 %"," 11.67 %","   .00 %","   .95 %","  1.90 %"," 11.67 %","  1.45 %","   .00 %","   .00 %","  3.77 %","   .00 %","  2.67 %","  3.21 %"," 13.36 %","   .00 %","  3.10 %","  2.86 %","   .00 %","   .00 %","  5.00 %","   .00 %","  8.22 %","   .00 %","   .95 %","   .00 %","  1.62 %","  1.77 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-06","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  5.08 %","   .87 %","   .00 %","  1.77 %"," -2.50 %"," 20.00 %","  1.43 %","   .48 %","   .95 %","  2.76 %","  4.00 %"," 11.67 %","   .00 %","   .00 %","  1.12 %"," 15.67 %","   .96 %","   .00 %","   .00 %","  2.80 %","   .00 %","  2.67 %","  1.54 %","  5.36 %","   .00 %","  2.69 %","  2.86 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.76 %","   .00 %","   .71 %","   .00 %","  1.62 %","  1.77 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-07","   .00 %","  2.00 %","   .00 %","  6.82 %","   .00 %","   .00 %","  2.86 %","   .87 %","   .00 %","  3.94 %","   .36 %"," 20.00 %","  1.43 %","   .00 %","   .00 %","  1.33 %","  4.00 %"," 11.67 %","   .00 %","   .00 %","   .36 %"," 15.67 %","  1.65 %","   .00 %","   .00 %","  1.97 %","   .00 %","  1.49 %","  1.54 %","  5.36 %","   .00 %","  1.49 %","  5.36 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.76 %","   .00 %","   .92 %","   .00 %","  1.21 %","  1.63 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-08","   .00 %","  2.00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  1.86 %","   .87 %","   .00 %","  6.86 %","  2.86 %"," 20.00 %","  1.43 %","   .00 %","   .00 %","  1.33 %","  5.67 %"," 15.67 %","   .00 %","   .00 %","   .36 %"," 15.67 %","  2.26 %","   .00 %","   .00 %","  4.52 %","   .00 %","   .07 %","  1.54 %","  9.17 %","   .00 %","  1.49 %","  2.50 %","   .00 %","   .00 %","  5.00 %","   .00 %","  5.26 %","  4.00 %","  1.37 %"," 20.00 %","  3.13 %","  1.63 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-09","   .00 %","  2.00 %","   .00 %","  6.33 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","  7.98 %","  2.86 %","   .00 %","  1.43 %","   .93 %","   .00 %","  2.58 %","  5.67 %"," 12.33 %","  6.67 %","   .00 %","   .00 %","  8.17 %","  3.30 %","   .00 %"," 10.00 %","  3.88 %","   .00 %","   .07 %","  1.54 %","  8.33 %","   .00 %","   .01 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.94 %","  4.00 %","  1.35 %"," 20.00 %","  3.07 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-10","   .00 %","  2.00 %","   .00 %"," 10.08 %"," 20.00 %","   .00 %","   .91 %","   .83 %","   .00 %","  7.80 %","  5.36 %","   .00 %","  1.43 %","   .93 %","   .00 %","  2.58 %","  5.67 %"," 10.19 %","  6.67 %","   .00 %","   .71 %","  8.17 %","  3.46 %","   .00 %"," 10.00 %","  4.50 %","   .00 %","   .07 %","   .00 %","  9.87 %","   .00 %","   .01 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.66 %","  7.33 %","  2.21 %"," 20.00 %","  2.27 %","  3.08 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-11","   .00 %","  5.64 %","   .00 %"," 10.08 %"," 20.00 %","   .00 %","   .00 %","   .83 %","   .00 %"," 10.49 %","  5.36 %"," 10.00 %","   .00 %","   .93 %","   .00 %","  1.25 %","  3.21 %"," 10.19 %","  6.67 %","   .00 %","   .71 %","  4.17 %","  3.46 %","   .00 %"," 10.00 %","  5.62 %","   .00 %","   .07 %","  1.43 %","  9.87 %","   .00 %","   .71 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.66 %","  7.33 %","  2.42 %"," 20.00 %","  2.27 %","  3.77 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-12","   .00 %","  3.64 %","   .00 %","  6.14 %"," 20.00 %","   .00 %","   .00 %","   .83 %","   .00 %","  8.05 %","  2.50 %"," 16.67 %","   .00 %","  1.37 %","   .00 %","  1.25 %","  3.21 %"," 10.19 %","  6.67 %","   .00 %","   .71 %","  4.17 %","  3.16 %","   .00 %"," 10.00 %","  5.90 %","   .00 %","  1.25 %","  1.43 %","  9.87 %","   .91 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.66 %","  7.33 %","  1.73 %"," 20.00 %","  2.27 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-13","   .00 %","  3.64 %","   .00 %","  6.14 %"," 30.00 %","   .00 %","   .00 %","   .83 %","   .00 %","  5.46 %","  2.50 %"," 16.67 %","   .00 %","  1.81 %","   .00 %","  1.25 %","  1.54 %","  6.19 %","  6.67 %","   .00 %","   .71 %"," -2.50 %","  2.02 %","   .00 %"," 10.00 %","  3.35 %","   .00 %","   .00 %","  1.43 %","  3.21 %","   .91 %","  1.71 %","  2.22 %","   .00 %","   .00 %"," -4.00 %","   .00 %","  6.97 %","  6.19 %","  1.49 %","   .00 %","   .35 %","  1.50 %","   .00 %","   .00 %","   .00 %","  1.67 %"
"2020-07-14","   .00 %","  3.64 %","   .00 %","  4.80 %"," 30.00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  5.72 %","  2.50 %"," 16.67 %","   .00 %","   .88 %","   .91 %","   .00 %","  1.54 %","  2.86 %","   .00 %","   .00 %","  1.06 %","  5.71 %","   .97 %","   .00 %","   .00 %","  2.93 %","   .00 %","   .00 %","  2.76 %","  1.54 %","   .91 %","  2.71 %","  2.22 %","   .00 %","   .00 %"," -4.00 %","   .00 %","  6.66 %","  6.19 %","  1.27 %","   .00 %","  -.34 %","  2.88 %","   .00 %","   .00 %","  1.33 %","  1.67 %"
"2020-07-15","   .00 %","  3.64 %","   .00 %","  1.05 %"," 10.00 %","   .00 %","   .00 %","  2.40 %","   .00 %","  5.93 %","   .00 %"," 16.67 %","   .00 %","   .88 %","   .91 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .34 %","  5.71 %","   .77 %","   .00 %","   .00 %","  2.32 %","   .00 %","   .00 %","  4.01 %","   .00 %","   .91 %","  2.35 %","  2.22 %","   .00 %","   .00 %"," -4.00 %"," 20.00 %","  5.61 %","  2.86 %","   .41 %","   .00 %","  -.34 %","  1.40 %","   .00 %","   .00 %","  1.33 %","  1.67 %"
"2020-07-16"," 20.00 %","   .00 %","   .00 %","  2.05 %"," 10.00 %","   .00 %","  2.61 %","  4.54 %","   .00 %","  6.71 %","   .00 %"," 11.67 %","  1.33 %","   .88 %","  3.52 %","  1.18 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .68 %","  7.94 %","  3.76 %","  5.71 %","   .00 %","  1.89 %","   .00 %","  1.18 %","  3.76 %","   .00 %","   .91 %","  3.21 %","  2.22 %","   .00 %","   .00 %"," -4.00 %"," 20.00 %","  7.69 %","  7.86 %","   .81 %"," 10.00 %","   .36 %","   .71 %","   .00 %","   .00 %","  2.58 %","  1.67 %"
"2020-07-17"," 20.00 %","  1.54 %","   .00 %","  4.81 %"," 10.00 %","   .00 %","  2.61 %","  5.83 %","   .00 %","  6.13 %","   .00 %","  5.00 %","  1.33 %","   .43 %","  3.52 %","  1.18 %","  4.11 %","  5.00 %","   .00 %","   .00 %","   .68 %","  9.94 %","  3.70 %","  7.94 %","   .00 %","  2.12 %","   .00 %","  2.29 %","  3.76 %","   .00 %","   .00 %","  2.83 %","  2.22 %","   .00 %","   .00 %"," -4.00 %"," 20.00 %","  7.69 %","  9.86 %","  1.40 %"," 10.00 %","  1.03 %","  1.36 %","   .00 %","   .00 %","  3.76 %","  3.21 %"
"2020-07-18"," 20.00 %","  2.97 %","   .00 %","  4.81 %","   .00 %","   .00 %","  2.61 %","  7.65 %","   .00 %","  7.30 %","  2.22 %","  9.00 %","  2.58 %","   .00 %","  5.06 %","  2.29 %","  5.28 %"," 11.00 %","   .00 %","   .00 %","  1.68 %","  9.94 %","  4.30 %","  7.94 %","   .00 %","  2.86 %","   .00 %","  2.29 %","  3.76 %","  1.43 %","   .87 %","  2.50 %","  2.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.54 %","  7.00 %","  1.38 %"," 16.67 %","  1.36 %","  2.65 %","   .00 %","   .00 %","  3.76 %","  1.54 %"
"2020-07-19"," 20.00 %","  2.97 %","   .00 %","  5.61 %","   .00 %","   .00 %","  2.61 %","  5.25 %","   .00 %","  5.56 %","  2.22 %","  9.00 %","  2.58 %","   .00 %","  4.15 %","  3.34 %","  5.28 %"," 11.00 %","   .00 %","   .91 %","  1.66 %","  4.22 %","  4.61 %","  7.94 %","   .00 %","  2.55 %","   .00 %","  2.29 %","  2.43 %","  1.43 %","   .87 %","  2.14 %","  2.00 %","   .00 %","   .00 %","  5.00 %"," 20.00 %","  5.68 %"," 12.45 %","  1.76 %"," 16.67 %","  2.03 %","  1.88 %","   .00 %","   .00 %","  2.43 %","  1.54 %"
"2020-07-20"," 20.00 %","  2.97 %","   .00 %","  5.61 %","   .00 %","   .00 %","  2.61 %","  5.25 %","   .00 %","  5.19 %","  2.22 %","  9.00 %","  2.58 %","   .00 %","  4.15 %","  3.34 %","  5.28 %"," 11.00 %","   .00 %","   .91 %","  1.66 %","  4.22 %","  4.58 %","  7.94 %","  6.67 %","  3.02 %","   .00 %","  2.29 %","  1.18 %","  1.43 %","   .87 %","  2.14 %","  2.00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  6.86 %"," 12.45 %","  1.95 %"," 16.67 %","  2.35 %","  1.88 %","   .00 %","   .00 %","  2.43 %","  1.54 %"
"2020-07-21","   .00 %","  6.97 %","   .00 %","  4.61 %","   .00 %","   .00 %","  2.31 %","  3.66 %","   .00 %","  5.12 %","  4.22 %","  4.00 %","  1.25 %","   .00 %","  2.25 %","  3.16 %","  3.54 %"," 18.69 %","   .00 %","   .91 %","  1.94 %","  3.82 %","  2.04 %","  4.22 %","  6.67 %","  2.65 %","  6.67 %","  1.11 %","   .00 %","  4.10 %","   .87 %","  1.14 %","  2.00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  4.33 %","  8.88 %","  1.89 %","  6.67 %","  2.58 %","  1.88 %","   .00 %","   .00 %","  1.18 %","  4.40 %"
"2020-07-22","   .00 %","  7.65 %","   .00 %","  2.34 %","   .00 %","   .00 %","  2.31 %","  3.45 %"," 10.00 %","  8.09 %","  9.68 %","  4.00 %","  1.25 %","   .43 %","  2.25 %","  4.12 %","  2.29 %"," 20.36 %","   .00 %","   .91 %","  2.85 %","  3.48 %","  1.86 %","  5.64 %","  6.67 %","  3.03 %"," 11.67 %","   .00 %","  1.11 %"," 11.15 %","  1.70 %","  1.40 %","  2.00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  5.42 %","  8.22 %","  2.02 %","  6.67 %","  2.20 %","  1.82 %","   .00 %","   .00 %","   .00 %","  4.11 %"
"2020-07-23","   .00 %","  6.22 %","   .00 %","  4.48 %","  6.67 %"," 20.00 %","  3.69 %","  2.66 %"," 10.00 %","  7.10 %","  7.45 %","   .00 %","  1.18 %","   .43 %","   .71 %","  3.91 %","  2.16 %"," 15.19 %","   .00 %","   .91 %","  3.30 %","  3.48 %","  1.79 %","  7.17 %","  6.67 %","  3.14 %"," 11.67 %","   .00 %","  1.11 %"," 10.60 %","   .83 %","  2.46 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  6.29 %","  8.22 %","  2.86 %","  5.00 %","  2.17 %","  1.19 %","   .00 %","   .00 %","   .00 %","  5.28 %"
"2020-07-24","   .00 %","  8.22 %","   .00 %","  4.33 %"," 11.67 %"," 20.00 %","  4.98 %","  4.61 %"," 10.00 %","  6.87 %","  8.88 %","   .00 %","  1.18 %","   .43 %","   .71 %","  3.73 %","  3.16 %"," 18.39 %","  5.00 %","   .00 %","  3.25 %","  5.02 %","  2.75 %","  7.17 %","  6.67 %","  3.72 %"," 15.67 %","   .00 %","  2.16 %"," 12.26 %","   .83 %","  2.43 %","  1.82 %","   .00 %","   .00 %","  4.00 %","   .00 %","  6.26 %","  2.76 %","  2.81 %","  9.00 %","  2.43 %","  2.30 %","   .00 %","   .00 %","   .00 %","  5.28 %"
"2020-07-25"," 20.00 %","  9.13 %","   .00 %","  6.20 %"," 15.67 %"," 20.00 %","  5.58 %","  8.17 %"," 10.00 %","  8.64 %"," 14.22 %","  3.33 %","  2.29 %","   .84 %","   .71 %","  5.40 %","  3.16 %"," 20.46 %","  9.00 %","   .00 %","  4.32 %","  7.88 %","  3.13 %","  7.17 %"," 10.00 %","  3.83 %"," 19.00 %","  2.11 %","  2.16 %"," 13.80 %","   .83 %","  3.68 %","  1.82 %","   .00 %","   .00 %","  4.00 %"," 10.00 %","  5.51 %","  2.76 %","  2.95 %","  9.00 %","  2.95 %","  3.36 %","   .00 %","   .00 %","   .00 %"," 10.84 %"
"2020-07-26"," 20.00 %","  5.13 %","   .00 %","  6.77 %"," 25.67 %"," 20.00 %","  3.86 %","  7.99 %"," 16.67 %","  5.69 %"," 12.22 %","  3.33 %","  2.29 %","   .84 %","   .00 %","  5.94 %","  2.05 %"," 12.77 %","  9.00 %","   .00 %","  4.71 %","  6.06 %","  2.93 %","  5.17 %"," 10.00 %","  3.14 %"," 12.33 %","  2.11 %","  2.16 %"," 12.56 %","   .83 %","  3.59 %","  1.82 %","   .00 %","   .00 %","  3.33 %"," 10.00 %","  5.38 %","  1.33 %","  2.56 %","  9.00 %","  2.29 %","  2.86 %","   .00 %","   .00 %","   .00 %","  8.85 %"
"2020-07-27"," 20.00 %","  2.91 %","   .00 %","  6.35 %"," 25.67 %"," 20.00 %","  3.86 %","  6.91 %","  6.67 %","  2.97 %","  6.76 %","  6.19 %","  2.29 %","   .42 %","   .69 %","  7.13 %","  2.05 %","  6.73 %","  9.00 %","   .00 %","  4.52 %","  4.40 %","  2.79 %","  1.54 %"," 10.00 %","  2.45 %"," 10.19 %","  2.11 %","  1.05 %","  5.50 %","   .00 %","  3.27 %","  1.82 %","   .00 %","   .00 %","  3.33 %"," 10.00 %","  4.30 %","  1.25 %","  1.84 %","  9.00 %","  1.99 %","  2.27 %","   .00 %","   .00 %","   .00 %","  7.60 %"
"2020-07-28"," 30.00 %","  2.91 %","   .00 %","  5.26 %"," 21.22 %"," 10.00 %","  3.06 %","  6.62 %"," 16.67 %","  3.79 %","  7.81 %","  6.19 %","  2.16 %","   .42 %","   .69 %","  6.86 %","  1.00 %","  7.11 %","  9.00 %","   .00 %","  3.31 %","  5.65 %","  3.07 %","   .00 %"," 10.00 %","  3.29 %"," 10.19 %","  2.11 %","  2.05 %","  4.63 %","   .00 %","  2.43 %","  1.82 %","   .00 %","   .00 %","  3.33 %"," 23.33 %","  2.77 %","  2.43 %","   .81 %","  4.00 %","  3.30 %","  2.78 %","   .00 %"," 20.00 %","  1.11 %","  7.26 %"
"2020-07-29"," 30.00 %","  1.78 %","   .00 %","  5.11 %"," 18.22 %"," 10.00 %","  3.43 %","  4.67 %"," 16.67 %","  5.18 %","  8.39 %"," 11.19 %","  1.16 %","   .42 %","   .69 %","  6.62 %","   .00 %","  4.48 %","  4.00 %","   .00 %","  3.26 %","  4.11 %","  2.29 %","   .00 %"," 13.33 %","  3.52 %"," 11.19 %","  3.06 %","  1.00 %","  3.63 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","  3.33 %"," 23.33 %","  1.69 %","  3.54 %","   .64 %","  3.33 %","  2.72 %","  2.07 %","   .00 %"," 20.00 %","  2.16 %","  8.06 %"
