"date","Uttar Pradesh/Agra","Uttar Pradesh/Aligarh","Uttar Pradesh/Ambedkar Nagar","Uttar Pradesh/Amethi","Uttar Pradesh/Amroha","Uttar Pradesh/Auraiya","Uttar Pradesh/Ayodhya","Uttar Pradesh/Azamgarh","Uttar Pradesh/Baghpat","Uttar Pradesh/Bahraich","Uttar Pradesh/Ballia","Uttar Pradesh/Balrampur","Uttar Pradesh/Banda","Uttar Pradesh/Barabanki","Uttar Pradesh/Bareilly","Uttar Pradesh/Basti","Uttar Pradesh/Bhadohi","Uttar Pradesh/Bijnor","Uttar Pradesh/Budaun","Uttar Pradesh/Bulandshahr","Uttar Pradesh/Chandauli","Uttar Pradesh/Chitrakoot","Uttar Pradesh/Deoria","Uttar Pradesh/Etah","Uttar Pradesh/Etawah","Uttar Pradesh/Farrukhabad","Uttar Pradesh/Fatehpur","Uttar Pradesh/Firozabad","Uttar Pradesh/Gautam Buddha Nagar","Uttar Pradesh/Ghaziabad","Uttar Pradesh/Ghazipur","Uttar Pradesh/Gonda","Uttar Pradesh/Gorakhpur","Uttar Pradesh/Hamirpur","Uttar Pradesh/Hapur","Uttar Pradesh/Hardoi","Uttar Pradesh/Hathras","Uttar Pradesh/Jalaun","Uttar Pradesh/Jaunpur","Uttar Pradesh/Jhansi","Uttar Pradesh/Kannauj","Uttar Pradesh/Kanpur Dehat","Uttar Pradesh/Kanpur Nagar","Uttar Pradesh/Kasganj","Uttar Pradesh/Kaushambi","Uttar Pradesh/Kushinagar","Uttar Pradesh/Lakhimpur Kheri","Uttar Pradesh/Lalitpur","Uttar Pradesh/Lucknow","Uttar Pradesh/Maharajganj","Uttar Pradesh/Mahoba","Uttar Pradesh/Mainpuri","Uttar Pradesh/Mathura","Uttar Pradesh/Mau","Uttar Pradesh/Meerut","Uttar Pradesh/Mirzapur","Uttar Pradesh/Moradabad","Uttar Pradesh/Muzaffarnagar","Uttar Pradesh/Pilibhit","Uttar Pradesh/Pratapgarh","Uttar Pradesh/Prayagraj","Uttar Pradesh/Rae Bareli","Uttar Pradesh/Rampur","Uttar Pradesh/Saharanpur","Uttar Pradesh/Sambhal","Uttar Pradesh/Sant Kabir Nagar","Uttar Pradesh/Shahjahanpur","Uttar Pradesh/Shamli","Uttar Pradesh/Shrawasti","Uttar Pradesh/Siddharthnagar","Uttar Pradesh/Sitapur","Uttar Pradesh/Sonbhadra","Uttar Pradesh/Sultanpur","Uttar Pradesh/Unnao","Uttar Pradesh/Varanasi","Uttar Pradesh/mathura"
"2020-06-18"," 16.67 %","-88.24 %","   .00 %"," ##.## %","-87.50 %","-##.## %"," 66.67 %","   .00 %"," 81.82 %","-##.## %","   .00 %","   .00 %","-66.67 %","-12.50 %","   .00 %","-21.05 %","   .00 %","-80.00 %",""," ##.## %","",""," ##.## %","-50.00 %","   .00 %","-##.## %",""," 21.43 %"," -7.41 %"," 15.15 %","  5.26 %"," ##.## %","-40.00 %","-88.89 %"," ##.## %","-87.50 %"," ##.## %"," ##.## %",""," ##.## %"," 22.22 %"," ##.## %"," ##.## %","-33.33 %","-57.14 %","-75.00 %","-50.00 %","","-91.89 %","-14.29 %","-90.00 %"," -6.67 %"," ##.## %","   .00 %","-84.09 %",""," -5.88 %"," ##.## %","-50.00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","-81.82 %"," ##.## %"," ##.## %"," ##.## %","","-50.00 %","   .00 %","   .00 %"," ##.## %","   .00 %","-66.67 %",""
"2020-06-19","-38.10 %"," ##.## %","-##.## %","-30.00 %"," ##.## %","   .00 %","-60.00 %"," ##.## %","-60.00 %","   .00 %","","","","-42.86 %","   .00 %","-46.67 %","-50.00 %","","   .00 %","-37.50 %","   .00 %","   .00 %","-14.29 %","   .00 %"," 62.50 %","   .00 %"," ##.## %","   .00 %"," ##.## %","  2.63 %","   .00 %","-25.00 %","-16.67 %","","-11.43 %","   .00 %","-86.96 %","-37.50 %","   .00 %","   .00 %","-45.45 %","   .00 %","-16.67 %"," 50.00 %","",""," ##.## %",""," ##.## %","-75.00 %","","  7.14 %","-26.92 %","-75.00 %","   .00 %","   .00 %","-93.75 %"," ##.## %"," ##.## %","   .00 %"," 16.67 %"," ##.## %"," 23.08 %"," 36.84 %"," ##.## %","-33.33 %"," ##.## %","-16.67 %","   .00 %","","   .00 %",""," ##.## %"," ##.## %"," ##.## %",""
"2020-06-20","-30.77 %","-42.86 %",""," 28.57 %","-53.85 %"," 33.33 %",""," ##.## %","","","","","   .00 %","   .00 %","-75.00 %","-##.## %"," ##.## %"," ##.## %","-61.11 %","-63.33 %","   .00 %","","-83.33 %"," ##.## %","-76.92 %","-16.67 %","-50.00 %","-82.35 %","-87.84 %","-10.26 %","-45.00 %"," 33.33 %","-30.00 %","   .00 %"," ##.## %"," ##.## %","-66.67 %"," ##.## %"," 33.33 %"," 50.00 %"," 66.67 %","   .00 %"," 22.22 %","","","   .00 %","","","-12.90 %","","   .00 %","-93.33 %","-31.58 %",""," ##.## %","-66.67 %"," ##.## %","-57.14 %","-90.91 %"," ##.## %"," 28.57 %"," 66.67 %","-12.50 %","-84.62 %","-88.24 %"," ##.## %","-92.86 %"," ##.## %","   .00 %","   .00 %"," ##.## %","","-80.00 %","-90.91 %","-26.67 %",""
"2020-06-21","-88.89 %","-25.00 %","   .00 %","-55.56 %","-66.67 %","-37.50 %","   .00 %","","   .00 %",""," ##.## %","   .00 %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","-20.00 %","-57.14 %"," 72.73 %","-33.33 %","","   .00 %"," ##.## %"," ##.## %"," 40.00 %",""," 66.67 %"," ##.## %"," 68.57 %"," 90.91 %"," 25.00 %","-57.14 %","   .00 %","-70.77 %","   .00 %"," ##.## %","-63.64 %","-87.50 %",""," 70.00 %","","-34.55 %","","","","   .00 %","   .00 %","-18.52 %","   .00 %",""," ##.## %","-76.92 %"," ##.## %","-21.05 %"," 66.67 %"," 53.85 %"," 11.11 %"," ##.## %","","-88.89 %","",""," 50.00 %"," ##.## %",""," ##.## %","","   .00 %"," ##.## %","   .00 %","   .00 %","-50.00 %"," ##.## %","-63.64 %",""
"2020-06-22"," ##.## %","-41.67 %","   .00 %","-50.00 %","-50.00 %","-##.## %","-60.00 %","   .00 %","-33.33 %","   .00 %","   .00 %"," ##.## %","","-75.00 %","-80.00 %","-61.54 %","","-25.00 %","-33.33 %","-42.11 %","","   .00 %"," ##.## %","-33.33 %"," ##.## %","-28.57 %",""," ##.## %"," 94.00 %"," 10.17 %","-80.95 %","   .00 %"," ##.## %","   .00 %"," -5.26 %","-62.50 %","-27.78 %","-25.00 %"," 50.00 %","   .00 %","-47.06 %","   .00 %","-72.22 %","","   .00 %","   .00 %","-62.50 %",""," 31.82 %"," ##.## %",""," 62.50 %"," ##.## %","-30.00 %","-26.67 %","-40.00 %","-65.00 %","-90.00 %","-##.## %","   .00 %"," ##.## %","   .00 %","","-##.## %"," ##.## %","   .00 %"," 33.33 %"," 23.08 %","","-28.57 %","   .00 %","-50.00 %","   .00 %"," ##.## %"," ##.## %",""
"2020-06-23","-14.29 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," 33.33 %","","-83.33 %","","-30.00 %","   .00 %","   .00 %","-16.67 %"," ##.## %","-60.00 %",""," 66.67 %"," ##.## %","-54.55 %","   .00 %"," ##.## %","-90.00 %",""," 42.11 %"," 20.00 %","   .00 %"," 20.00 %","-39.18 %","-47.69 %"," ##.## %"," 60.00 %","-60.00 %","-50.00 %"," ##.## %","-33.33 %","-92.31 %"," 66.67 %"," 66.67 %","-25.00 %","","-50.00 %"," 50.00 %","   .00 %",""," ##.## %","-33.33 %","","-10.34 %","-55.56 %","","-84.62 %"," 15.38 %","-85.71 %"," ##.## %","-33.33 %","-14.29 %","","   .00 %",""," 45.45 %","   .00 %","   .00 %","   .00 %","-50.00 %","-69.23 %","-75.00 %","-81.25 %","","-33.33 %","   .00 %","   .00 %"," ##.## %",""," -7.69 %",""
"2020-06-24"," 50.00 %","-83.33 %","","-83.33 %"," ##.## %","-25.00 %","","   .00 %","","","-71.43 %","",""," 20.00 %","-30.77 %","","   .00 %","","","-40.00 %"," 35.71 %",""," ##.## %","   .00 %","-33.33 %"," 83.33 %","   .00 %","-66.67 %"," 59.32 %"," ##.## %"," 88.89 %","-75.00 %"," 83.33 %","","-94.19 %"," ##.## %","-##.## %"," ##.## %"," ##.## %","-66.67 %","   .00 %",""," 80.00 %","","   .00 %","   .00 %","","-50.00 %"," ##.## %"," 25.00 %","   .00 %"," ##.## %","-73.33 %","","-32.00 %"," 50.00 %","-50.00 %","   .00 %"," ##.## %","   .00 %","-75.00 %","   .00 %"," 25.00 %","-25.00 %","-50.00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %","-90.00 %"," 50.00 %","   .00 %","-25.00 %","   .00 %"," ##.## %",""
"2020-06-25","-44.44 %"," ##.## %","   .00 %","   .00 %","","","   .00 %","-##.## %","   .00 %","   .00 %",""," ##.## %","   .00 %","-16.67 %","-66.67 %","   .00 %",""," ##.## %","   .00 %","-##.## %","-94.74 %","-##.## %","-73.33 %","-66.67 %","-83.33 %","-54.55 %","   .00 %"," ##.## %"," 51.06 %","-23.89 %","-47.06 %","-50.00 %"," ##.## %","   .00 %","-40.00 %","","   .00 %","-80.00 %","   .00 %"," ##.## %","-80.00 %","   .00 %","-25.93 %","   .00 %","","-88.89 %","-50.00 %","","-48.39 %","-80.00 %","",""," 75.00 %",""," 82.35 %"," 33.33 %","-66.67 %","-50.00 %","-60.00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %","-50.00 %"," 83.33 %","-22.22 %","-50.00 %"," ##.## %","-66.67 %","","-33.33 %","   .00 %","-73.33 %",""
"2020-06-26"," ##.## %","-17.65 %","","","   .00 %"," ##.## %","","   .00 %","-85.71 %","","   .00 %","-25.00 %","   .00 %"," ##.## %","-66.67 %","   .00 %","   .00 %","-77.78 %","","   .00 %"," ##.## %",""," 25.00 %"," 16.67 %"," ##.## %","-60.00 %","   .00 %","-75.00 %"," -4.93 %","  3.49 %","-88.89 %"," ##.## %","-36.36 %","   .00 %"," ##.## %","   .00 %"," 50.00 %","-50.00 %","","-66.67 %"," ##.## %"," ##.## %","-15.00 %","   .00 %","   .00 %"," ##.## %"," ##.## %",""," 62.50 %"," ##.## %","   .00 %","   .00 %"," ##.## %"," ##.## %"," 45.16 %","-75.00 %"," ##.## %","-25.00 %"," ##.## %",""," ##.## %","-80.00 %"," 27.27 %"," ##.## %","-36.36 %"," ##.## %","-90.91 %","-85.71 %","   .00 %","","   .00 %","","   .00 %"," ##.## %"," ##.## %",""
"2020-06-27","-50.00 %","   .00 %","-33.33 %","   .00 %","","","   .00 %","-11.11 %"," ##.## %","","","","   .00 %",""," ##.## %","-14.29 %","   .00 %"," 50.00 %","   .00 %","-40.74 %","-93.75 %","   .00 %","   .00 %","-85.71 %","-42.86 %"," 50.00 %"," 20.00 %","-20.00 %"," -6.67 %","-22.47 %"," ##.## %","","-64.29 %",""," ##.## %","","-66.67 %"," ##.## %","   .00 %"," ##.## %","-12.50 %",""," 23.53 %",""," ##.## %","-16.67 %","-50.00 %","   .00 %","-44.23 %"," ##.## %","   .00 %","-21.43 %","-71.43 %","-91.67 %","-22.22 %","   .00 %","-38.89 %"," 33.33 %","-85.71 %","   .00 %","-50.00 %","   .00 %","-85.71 %","-12.50 %"," ##.## %"," 20.00 %"," ##.## %"," ##.## %","   .00 %","   .00 %","",""," 50.00 %","-58.33 %","-85.19 %",""
"2020-06-28"," 57.14 %","-71.43 %","   .00 %","","   .00 %","   .00 %","-86.67 %"," 50.00 %"," 13.33 %","","   .00 %","   .00 %","","   .00 %","-23.08 %","-66.67 %","   .00 %"," ##.## %",""," 43.75 %"," ##.## %","   .00 %","-40.00 %"," ##.## %"," ##.## %"," ##.## %","-50.00 %","-50.00 %","-37.30 %","-13.04 %","-80.00 %","   .00 %"," ##.## %","   .00 %","-63.64 %","   .00 %","-75.00 %"," 25.00 %","-60.00 %"," -6.67 %","-85.71 %","   .00 %"," 38.10 %","   .00 %","-57.14 %","-20.00 %","",""," 48.28 %","-80.00 %","","-54.55 %"," 66.67 %"," ##.## %","-42.86 %"," ##.## %","-18.18 %","   .00 %","","-50.00 %","-54.55 %"," ##.## %"," ##.## %","-71.43 %","-43.75 %","-66.67 %","","-16.67 %","","   .00 %",""," ##.## %"," 66.67 %","-40.00 %"," ##.## %",""
"2020-06-29"," 63.64 %"," ##.## %","-##.## %","-##.## %"," ##.## %","   .00 %"," ##.## %","-75.00 %","","   .00 %"," ##.## %"," ##.## %","","   .00 %","-70.00 %","-50.00 %","-42.86 %","-61.90 %","   .00 %","-65.22 %"," ##.## %"," ##.## %"," ##.## %","-50.00 %","-39.13 %"," 85.71 %","-66.67 %"," 50.00 %","-27.85 %"," 16.67 %"," ##.## %","   .00 %"," 70.00 %","-66.67 %"," ##.## %"," ##.## %","","-20.00 %"," ##.## %"," 14.29 %","   .00 %",""," 34.48 %","-66.67 %"," ##.## %","-75.00 %","   .00 %","   .00 %","-46.51 %"," ##.## %","   .00 %"," 60.00 %","-40.00 %","  8.33 %","-35.00 %","-33.33 %"," 33.33 %"," ##.## %"," ##.## %","","-80.00 %","-50.00 %",""," ##.## %","-55.56 %"," ##.## %","   .00 %"," ##.## %","   .00 %","-57.14 %","","   .00 %"," 20.00 %"," ##.## %"," ##.## %",""
"2020-06-30","-55.56 %"," 47.06 %","","   .00 %","-88.89 %","","-80.00 %","-33.33 %","   .00 %",""," 87.50 %","-62.50 %","","-87.50 %"," ##.## %"," ##.## %","","","-42.86 %"," 75.00 %","-31.58 %"," 50.00 %","-85.71 %","   .00 %","-64.29 %","-46.15 %","   .00 %"," 33.33 %"," 68.42 %"," ##.## %","-50.00 %"," ##.## %"," 11.76 %"," ##.## %","-73.17 %","-45.45 %","   .00 %"," ##.## %","-47.06 %"," 12.50 %","   .00 %"," 50.00 %","-53.85 %","-87.50 %","-50.00 %"," ##.## %","   .00 %",""," 26.09 %",""," ##.## %","-87.50 %"," ##.## %","-92.31 %","-30.77 %","-50.00 %","-41.67 %","-66.67 %","-72.73 %","   .00 %"," ##.## %","-50.00 %","-60.00 %"," ##.## %"," ##.## %","-85.71 %"," ##.## %","-75.00 %",""," ##.## %","","","-83.33 %","-42.86 %","-80.43 %",""
"2020-07-01","-62.50 %","-24.00 %","   .00 %","-75.00 %"," ##.## %","   .00 %"," ##.## %"," 50.00 %"," ##.## %","   .00 %","-40.00 %","","","   .00 %"," 36.36 %","-66.67 %","   .00 %","   .00 %","-25.00 %","-50.00 %","-46.15 %"," 33.33 %"," ##.## %","   .00 %","","-14.29 %","","-25.00 %","-39.58 %","-65.13 %"," ##.## %","-87.50 %","-31.58 %","-25.00 %","-45.45 %",""," 33.33 %","-92.31 %","-44.44 %","-94.44 %"," ##.## %",""," 27.78 %"," ##.## %"," 33.33 %","-25.00 %","",""," 86.21 %","-80.00 %","","   .00 %","-11.76 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-33.33 %","   .00 %","   .00 %","-40.00 %","   .00 %"," 50.00 %","-35.71 %","-50.00 %"," ##.## %","   .00 %","-75.00 %"," ##.## %","-60.00 %","   .00 %","   .00 %"," ##.## %"," ##.## %"," 77.78 %",""
"2020-07-02"," ##.## %"," 36.84 %","-50.00 %","","   .00 %","   .00 %","-61.54 %"," ##.## %","-88.89 %"," ##.## %","-44.44 %","-66.67 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","","-71.43 %","   .00 %","","-57.14 %","","   .00 %"," ##.## %","   .00 %","-66.67 %"," 98.28 %"," ##.## %"," ##.## %"," ##.## %"," 53.85 %","-66.67 %","-16.67 %","   .00 %"," ##.## %"," ##.## %","-40.00 %"," ##.## %","","   .00 %"," 13.04 %"," ##.## %"," 50.00 %","-33.33 %","   .00 %","   .00 %",""," ##.## %","   .00 %"," ##.## %"," 33.33 %","-90.00 %","-48.84 %","-66.67 %","-85.00 %"," ##.## %","","","-50.00 %"," ##.## %","-83.33 %","-44.44 %"," 75.00 %"," 33.33 %","-66.67 %"," ##.## %","-88.89 %","-75.00 %","   .00 %","","","-75.00 %"," ##.## %",""
"2020-07-03"," 43.75 %"," -7.69 %"," ##.## %","   .00 %","-66.67 %","   .00 %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %","  3.23 %","-67.44 %","-85.71 %","-44.44 %","-45.45 %","   .00 %"," ##.## %","-71.43 %","   .00 %"," ##.## %","   .00 %"," -7.14 %","-91.67 %","-71.43 %","   .00 %","-20.00 %","  8.53 %","-91.30 %"," ##.## %","-10.00 %"," ##.## %","-20.00 %","-20.00 %","-54.55 %","-40.00 %"," ##.## %"," 85.71 %","   .00 %","-33.33 %"," 69.23 %","-80.00 %"," 33.33 %"," ##.## %","","   .00 %","   .00 %","-50.00 %","   .00 %","-##.## %","-55.00 %"," ##.## %","  9.09 %"," ##.## %"," ##.## %"," 57.14 %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 28.57 %","   .00 %"," 50.00 %","-40.00 %","   .00 %"," ##.## %","","   .00 %","   .00 %"," ##.## %","-30.61 %",""
"2020-07-04","-86.96 %","-70.83 %"," 16.67 %","-85.71 %"," ##.## %","","-81.82 %","-57.14 %","-55.56 %","","-21.43 %","-62.50 %","-25.00 %","-50.00 %","-42.86 %"," ##.## %","-40.00 %"," 83.33 %","","-39.29 %"," ##.## %","","-69.23 %","   .00 %","-84.62 %"," ##.## %","-50.00 %"," ##.## %","-16.30 %","-38.57 %"," ##.## %","-60.00 %","-11.11 %"," 50.00 %"," ##.## %"," ##.## %","-40.00 %"," 66.67 %","   .00 %"," 46.15 %","-60.00 %","-50.00 %","   .00 %"," ##.## %"," 12.50 %","-57.14 %","   .00 %","   .00 %"," 15.94 %"," 25.00 %","-33.33 %","   .00 %","-44.44 %","-27.27 %"," 95.83 %","-61.90 %","-82.14 %","-27.27 %","-33.33 %","","  8.70 %","-33.33 %"," ##.## %","-61.11 %"," ##.## %"," 87.50 %","-##.## %"," ##.## %","   .00 %","-77.78 %","   .00 %","","-##.## %","-81.82 %","-64.71 %",""
"2020-07-05"," ##.## %"," ##.## %","-85.71 %"," ##.## %","","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 45.45 %","   .00 %","   .00 %","-87.50 %"," ##.## %","-75.00 %"," 66.67 %","  9.09 %","   .00 %"," ##.## %","-12.50 %",""," 50.00 %"," ##.## %"," ##.## %","-84.62 %"," ##.## %","-85.71 %"," 54.55 %"," ##.## %"," 20.00 %"," 50.00 %"," 18.75 %","-33.33 %","  8.70 %","-81.82 %","-66.67 %",""," ##.## %","-31.58 %","-50.00 %",""," 13.64 %"," ##.## %","-55.56 %"," 16.67 %","   .00 %"," ##.## %","  3.75 %"," 80.00 %","","-66.67 %"," ##.## %"," 62.50 %","-40.43 %"," ##.## %"," ##.## %","-75.00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-60.00 %"," 42.86 %","-94.44 %","-13.33 %","   .00 %","-55.56 %"," ##.## %"," ##.## %","-50.00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""
"2020-07-06"," 23.53 %","  5.88 %","","-66.67 %","   .00 %","   .00 %"," 50.00 %","-78.95 %","-96.43 %","-60.00 %","-62.50 %","   .00 %"," 66.67 %"," ##.## %"," ##.## %"," ##.## %","   .00 %","-33.33 %"," ##.## %","   .00 %","-28.57 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 50.00 %","-50.00 %"," ##.## %","-44.54 %","-57.14 %","-83.33 %"," 33.33 %"," 26.32 %"," 50.00 %","-12.00 %","-50.00 %"," ##.## %","   .00 %","-90.62 %"," ##.## %"," ##.## %","   .00 %"," 34.00 %","-81.82 %"," ##.## %","   .00 %","-88.89 %","   .00 %","-22.89 %"," ##.## %",""," ##.## %","-85.37 %","-76.92 %"," 96.43 %","-66.67 %"," ##.## %"," ##.## %","   .00 %","   .00 %","-83.64 %","   .00 %"," ##.## %","-30.00 %"," ##.## %","-92.31 %","","","","-66.67 %","","-87.50 %","-62.50 %","-52.38 %","-55.26 %",""
"2020-07-07","-71.43 %"," 33.33 %",""," 50.00 %","-87.50 %","-50.00 %"," ##.## %"," 50.00 %"," ##.## %"," ##.## %"," ##.## %","","-20.00 %"," ##.## %"," -1.92 %","   .00 %"," 40.00 %"," 87.50 %","-83.33 %","-43.59 %"," ##.## %","","-50.00 %","-92.31 %","-88.89 %"," ##.## %","","-42.86 %"," 57.58 %"," 88.46 %"," ##.## %","   .00 %"," 45.83 %"," ##.## %"," -4.55 %"," ##.## %","-66.67 %",""," ##.## %"," 42.42 %"," ##.## %","   .00 %","-40.30 %"," 66.67 %","-57.14 %"," 57.14 %"," ##.## %",""," ##.## %","-54.55 %","   .00 %"," ##.## %",""," ##.## %"," -7.27 %","-10.00 %"," 16.13 %","-18.18 %"," 14.29 %",""," ##.## %"," ##.## %","-12.50 %"," ##.## %","-33.33 %"," ##.## %","   .00 %","-75.00 %","   .00 %","-66.67 %","   .00 %"," ##.## %","-66.67 %"," 70.00 %"," 70.59 %",""
"2020-07-08"," ##.## %","-12.50 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-66.67 %"," ##.## %","-53.19 %","-85.71 %","-40.54 %"," 66.67 %","   .00 %"," ##.## %","-39.22 %","","-85.71 %","-20.00 %","-33.33 %"," 54.55 %","-38.46 %","   .00 %"," ##.## %"," ##.## %"," ##.## %","-35.29 %"," ##.## %"," 25.00 %","-27.88 %"," 23.81 %"," 50.00 %"," 25.00 %","-60.00 %","-##.## %"," 42.86 %","","   .00 %","   .00 %","-44.44 %","  8.51 %","-42.86 %",""," 45.00 %","","-11.11 %","-27.27 %","-50.00 %"," 66.67 %","-49.49 %","-30.00 %","-33.33 %","-90.00 %","   .00 %"," 42.86 %","  7.84 %"," ##.## %","-69.44 %","-51.85 %",""," ##.## %","-78.57 %","-44.44 %","-28.57 %","-57.89 %","-58.33 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %","-20.00 %",""," ##.## %","  5.88 %","-86.21 %",""
"2020-07-09","-47.83 %","   .00 %","","-42.86 %"," ##.## %","-33.33 %"," ##.## %","   .00 %","-63.64 %"," ##.## %"," ##.## %","-20.00 %","-75.00 %","-94.03 %","-58.06 %","   .00 %"," ##.## %","-16.67 %"," ##.## %","-14.71 %"," ##.## %","","-55.56 %","-50.00 %"," 10.00 %","-81.82 %","-70.37 %","-80.00 %"," ##.## %","-29.67 %"," ##.## %"," ##.## %","  7.14 %",""," 16.67 %","   .00 %","","   .00 %","-10.00 %","-47.06 %","-91.67 %","   .00 %","-29.31 %","   .00 %","-25.00 %"," 37.50 %","-50.00 %","   .00 %","-10.10 %","-28.57 %","-##.## %",""," 17.65 %"," 20.00 %","-34.55 %","-##.## %"," ##.## %","-84.62 %","-25.00 %","-66.67 %"," 50.00 %","-40.00 %"," 40.00 %"," ##.## %"," ##.## %"," 52.94 %",""," ##.## %","","   .00 %","-25.00 %",""," 33.33 %"," 16.67 %"," ##.## %",""
"2020-07-10"," 75.00 %"," 47.62 %","   .00 %","","-84.62 %","   .00 %","-60.00 %","-42.11 %","-25.00 %"," ##.## %","-45.90 %","-25.00 %","   .00 %"," ##.## %"," 92.31 %"," ##.## %","-43.48 %"," 30.00 %","   .00 %"," -3.45 %","-55.56 %",""," ##.## %"," ##.## %"," -9.09 %"," ##.## %","-50.00 %","","-51.19 %"," -3.91 %","-62.50 %","-78.57 %"," 33.33 %","   .00 %","-71.43 %","-26.32 %","   .00 %","-33.33 %","   .00 %"," ##.## %"," ##.## %","   .00 %"," 65.85 %","-75.00 %","","-27.27 %"," ##.## %","-20.00 %"," 57.30 %","-40.00 %","   .00 %","   .00 %","-80.00 %"," ##.## %"," 63.89 %","   .00 %"," 87.50 %"," ##.## %","-33.33 %","   .00 %"," ##.## %","-66.67 %"," ##.## %","-81.08 %"," 20.00 %","-50.00 %","   .00 %","-62.50 %",""," ##.## %"," ##.## %","","-25.00 %","-14.29 %"," 53.12 %",""
"2020-07-11","-38.10 %","-41.94 %","","   .00 %"," ##.## %",""," ##.## %","-81.82 %"," 50.00 %","-61.54 %","  3.03 %","-66.67 %"," ##.## %","-78.26 %"," 24.00 %"," -6.25 %","-84.62 %","-30.77 %","-50.00 %","-53.57 %"," 37.50 %"," ##.## %","-91.67 %","-50.00 %","-50.00 %",""," 75.00 %","   .00 %","  6.10 %"," 24.39 %","-33.33 %"," 66.67 %"," ##.## %",""," ##.## %","-50.00 %","-50.00 %",""," ##.## %","  1.64 %"," ##.## %","","-19.12 %"," ##.## %","   .00 %"," 12.50 %"," 50.00 %"," ##.## %"," 44.29 %"," ##.## %","   .00 %",""," ##.## %"," 62.50 %","-47.46 %"," ##.## %","-62.22 %","   .00 %","   .00 %",""," 17.78 %"," ##.## %","-72.22 %"," ##.## %"," -4.17 %"," 92.31 %"," ##.## %"," 33.33 %","   .00 %","-70.00 %","-83.33 %","   .00 %","   .00 %","","-18.37 %",""
"2020-07-12","-53.85 %"," 33.33 %","","-50.00 %","-50.00 %","","-82.50 %","-50.00 %"," 66.67 %","","-35.29 %"," ##.## %","-66.67 %"," 46.67 %"," 29.03 %","-53.33 %","   .00 %","-88.89 %","-75.00 %","  7.69 %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %","   .00 %","-57.14 %","   .00 %","-27.59 %"," -8.50 %"," 50.00 %"," ##.## %"," 28.07 %","   .00 %","-78.12 %","   .00 %"," ##.## %","   .00 %"," ##.## %","-38.71 %","-93.10 %","","  9.09 %",""," ##.## %"," ##.## %","-44.44 %","-90.00 %","-17.33 %"," 33.33 %"," ##.## %","   .00 %"," 42.11 %","-92.31 %"," 90.32 %","-60.00 %"," 64.71 %","-20.00 %","-50.00 %","   .00 %","-39.62 %"," ##.## %","-20.00 %","-88.24 %"," 65.22 %","-20.00 %"," 11.11 %"," 25.00 %","-40.00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 72.22 %"," -5.00 %",""
"2020-07-13"," 50.00 %"," 25.00 %"," ##.## %","   .00 %"," 37.50 %","   .00 %"," 85.71 %"," ##.## %","-93.33 %","-40.00 %"," 31.82 %",""," ##.## %","-86.36 %","-27.50 %"," 42.86 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-50.00 %","-66.67 %"," ##.## %","-33.33 %","-10.00 %"," 50.00 %"," ##.## %","   .00 %"," 34.92 %","-14.29 %"," ##.## %","-78.95 %","-35.62 %"," ##.## %"," 50.00 %"," ##.## %","-50.00 %","   .00 %","-47.73 %"," -5.26 %"," ##.## %","   .00 %"," 35.00 %","   .00 %"," 85.00 %"," 33.33 %","-80.00 %"," ##.## %"," 17.96 %","-25.00 %","","-21.43 %","-40.74 %","   .00 %"," -6.78 %"," 75.00 %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," 50.00 %",""," ##.## %"," ##.## %","-47.37 %"," 10.00 %"," 80.00 %"," 80.00 %"," 33.33 %","","-80.00 %"," 10.00 %"," 60.00 %","-58.06 %"," 76.32 %",""
