"date","Kerala/Alappuzha","Kerala/Emakulam","Kerala/Ernakulam","Kerala/Idukki","Kerala/KAsaragod","Kerala/Kannur","Kerala/Kasaargod","Kerala/Kasaragod","Kerala/Kollam","Kerala/Kottayam","Kerala/Kozhikode","Kerala/Malappuram","Kerala/Other State","Kerala/Palakkad","Kerala/Pathanamthitta","Kerala/Thiruvananthapuram","Kerala/Thrissur","Kerala/Wayanad","Kerala/Will add when bulletin is released","Kerala/idukki"
"2021-02-27","578","","516","266","","303","","100","279","411","326","368","","160","468","394","385","96","",""
"2021-02-28","390","","476","217","","232","","149","293","269","351","387","","188","578","314","355","134","",""
"2021-03-01","417","","500","40","","158","","49","244","256","341","377","","135","488","171","272","27","",""
"2021-03-02","112","","470","128","","142","","75","214","200","500","288","","129","515","298","339","102","",""
"2021-03-03","112","","509","46","","180","","52","561","272","605","405","","111","361","382","307","128","",""
"2021-03-04","226","","627","62","","303","","187","262","531","558","322","","81","320","223","357","97","",""
"2021-03-05","307","","561","75","","223","","149","156","313","377","196","","131","388","337","308","117","",""
"2021-03-06","283","","333","203","","282","","95","249","370","412","342","","150","111","368","232","87","",""
"2021-03-07","283","","784","139","","195","","122","344","238","388","286","","103","419","205","462","71","",""
"2021-03-08","217","","329","44","","121","","92","467","186","527","249","","106","131","153","304","104","",""
"2021-03-09","219","","500","70","","151","","114","1065","175","446","246","","266","512","238","272","112","",""
"2021-03-10","139","","1000","90","","348","","100","250","281","519","211","","130","362","250","264","248","",""
"2021-03-11","317","","557","75","","125","","122","543","498","388","265","","57","295","193","241","77","",""
"2021-03-12","570","","1180","155","","427","","177","1206","534","761","469","","121","538","323","486","183","",""
"2021-03-13","198","","747","67","","108","","105","361","263","330","243","","56","82","191","436","69","",""
"2021-03-14","213","","425","44","","90","","119","751","169","404","167","","158","230","166","243","59","",""
"2021-03-15","272","","632","45","","167","","112","667","334","334","171","","83","182","121","225","118","",""
"2021-03-16","159","","752","97","","319","","90","33","155","365","277","","62","141","183","216","35","",""
"2021-03-17","145","","310","94","","141","","53","515","197","371","177","","101","180","229","202","100","",""
"2021-03-18","116","","206","72","","286","","91","98","105","315","175","","60","206","114","200","75","",""
"2021-03-19","108","","190","46","","130","","143","125","156","249","147","","85","120","166","244","56","",""
"2021-03-20","242","","128","24","","112","","108","140","358","255","221","","76","71","185","248","43","",""
"2021-03-21","161","","130","51","","215","","78","292","120","350","136","","112","177","177","199","53","",""
"2021-03-22","126","","102","17","","214","","51","170","115","264","154","","96","132","92","215","18","",""
"2021-03-23","122","","310","45","","123","","123","118","259","265","95","","79","206","168","211","48","",""
"2021-03-24","127","","103","52","","152","","91","271","212","259","99","","103","113","180","219","79","",""
"2021-03-25","111","","171","59","","147","","81","135","128","296","185","","45","104","175","185","43","",""
"2021-03-26","95","","326","58","","140","","48","155","145","243","220","","74","114","128","139","32","",""
"2021-03-27","175","","391","86","","103","","86","214","124","260","113","","65","58","178","196","35","",""
"2021-03-28","45","","326","25","","140","","36","148","122","257","166","","85","139","174","155","35","",""
"2021-03-29","99","","508","30","","170","","43","114","173","41","204","","51","136","98","201","29","",""
"2021-03-30","70","","309","71","","162","","90","127","131","271","147","","74","146","163","147","38","",""
"2021-03-31","123","","232","43","","142","","44","159","120","297","255","","83","124","194","199","24","",""
"2021-04-01","193","","157","53","","137","","38","145","138","264","197","","49","55","180","181","48","",""
"2021-04-02","141","","393","48","","275","","159","201","190","178","160","","57","116","141","184","44","",""
"2021-04-03","79","","176","88","","92","","90","142","174","202","173","","54","63","130","163","34","",""
"2021-04-04","72","","142","192","","250","","61","210","143","299","203","","74","126","152","171","78","",""
"2021-04-05","132","","150","61","","112","","59","127","221","302","208","","53","108","127","164","42","",""
"2021-04-06","117","","191","41","","103","","108","129","125","274","190","","62","108","211","186","53","",""
"2021-04-07","139","","125","31","","169","","75","117","230","273","260","","69","70","174","175","48","",""
"2021-04-08","119","","137","39","","227","","148","206","165","391","249","","60","82","143","202","37","",""
"2021-04-09","105","","126","48","","291","","91","308","250","228","330","","170","74","187","207","60","",""
"2021-04-10","129","","139","95","","278","","154","232","160","301","304","","205","51","247","218","71","",""
"2021-04-11","190","","120","77","","216","","81","208","176","407","265","","185","64","130","205","34","",""
"2021-04-12","196","","137","46","","303","","44","167","337","425","253","","130","68","144","207","17","",""
"2021-04-13","81","","336","106","","266","","61","583","216","409","263","","61","132","196","186","63","",""
"2021-04-14","115","","201","57","","140","","72","173","236","472","261","","68","194","338","249","66","",""
"2021-04-15","177","","337","40","","119","","61","103","253","410","264","","99","61","512","234","30","",""
"2021-04-16","41","","515","123","","298","","534","80","269","464","278","","62","156","648","245","79","",""
"2021-04-17","294","","327","117","","413","","166","317","264","402","249","","90","47","520","348","100","",""
"2021-04-18","387","","355","70","","714","","154","256","316","564","247","","172","165","651","428","86","",""
"2021-04-19","380","","350","53","","658","","178","438","272","481","169","","165","87","497","502","75","",""
"2021-04-20","215","","458","97","","300","","173","67","330","715","159","","175","158","379","521","133","",""
"2021-04-21","487","","700","142","","439","","131","450","379","788","165","","208","449","552","452","89","",""
"2021-04-22","494","","541","129","","390","","584","416","540","1298","378","","266","182","490","579","83","",""
"2021-04-23","127","","572","227","","335","","247","158","538","1012","529","","221","153","711","614","219","",""
"2021-04-24","583","","821","96","","595","","219","406","694","858","540","","372","278","794","684","127","",""
"2021-04-25","675","","1002","247","","356","","270","674","538","1099","754","","375","303","861","769","199","",""
"2021-04-26","688","","801","350","","683","","423","295","286","1074","825","","320","414","806","861","117","",""
"2021-04-27","136","","2000","272","","623","","602","4499","4729","1567","704","","481","253","1012","1302","233","",""
"2021-04-28","697","","1012","210","","741","","822","1741","4285","1487","721","","517","688","1154","1152","278","",""
"2021-04-29","1853","","1293","349","","1045","","699","1384","6137","2577","999","","931","611","1572","1361","305","",""
"2021-04-30","933","","2689","533","","1113","","713","2124","1804","2013","1099","","886","459","1602","1283","249","",""
"2021-05-01","326","","1987","307","","1255","","93","925","1903","2295","1622","","830","436","1719","1467","328","",""
"2021-05-02","970","","2279","228","","1143","","81","1052","1025","2660","1758","","943","828","1899","1242","188","",""
"2021-05-03","746","","3500","336","","1178","","85","1047","1825","3382","1912","","900","1015","1956","1486","151","",""
"2021-05-04","2261","","4235","913","","1490","","116","1557","3890","3934","2125","","951","751","1989","1686","250","",""
"2021-05-05","1456","","2732","326","","1590","","115","2745","2053","3762","2711","","998","565","2221","1532","300","",""
"2021-05-06","1923","","2999","228","","2083","","189","2035","3013","3996","3205","","2488","903","2389","1519","182","",""
"2021-05-07","1745","","2735","391","","1664","","704","1405","3063","3194","3224","","3200","860","2363","1837","277","",""
"2021-05-08","772","","4052","316","","1856","","620","1412","1404","4991","3388","","3487","478","2403","1686","591","",""
"2021-05-09","2147","","3393","109","","1562","","996","2687","1447","4341","3621","","3334","933","2632","1929","187","",""
"2021-05-10","2071","","3999","376","","1803","","825","2280","2054","4995","3694","","3526","431","2696","2076","383","",""
"2021-05-11","1708","","5200","1164","","1917","","110","1927","1975","4890","3877","","3620","953","2831","2161","645","",""
"2021-05-12","2518","","4474","1287","","1907","","475","2815","2171","5540","3946","","3100","1264","2338","2319","446","",""
"2021-05-13","2996","","3468","1082","","2349","","282","3359","3491","4242","2908","","3000","1166","2497","2403","490","",""
"2021-05-14","3054","","3341","836","","1490","","731","2634","2174","3912","3981","","2924","117","2802","2679","644","",""
"2021-05-15","1509","","3065","691","","1504","","224","1765","2190","4725","3669","","3012","976","2912","2742","458","",""
"2021-05-16","2050","","4620","697","","3000","","1216","1626","2461","5179","4050","","2609","315","2989","2989","495","",""
"2021-05-17","6947","","14900","7005","","5722","","5903","3899","3004","5724","4050","","1257","349","16100","17884","6907","",""
"2021-05-18","1020","","6336","342","","5349","","2850","1818","3753","4169","4460","","1433","270","7919","4898","1309","",""
"2021-05-19","2585","","5513","194","","3783","","1693","5415","2527","3974","5054","","4521","1051","6312","4844","947","",""
"2021-05-20","2214","","4418","1672","","1255","","748","2017","2502","3823","5729","","4701","1623","5512","7332","823","",""
"2021-05-21","2104","","3118","1500","","2649","","915","5524","1486","2450","4613","","3055","1660","4584","6814","560","",""
"2021-05-22","2619","","8296","1094","","2253","","904","2120","2290","3928","4555","","3360","1616","4525","7353","487","",""
"2021-05-23","386","","4016","1101","","1951","","947","2705","1467","4398","5502","","3168","1483","4869","4874","449","",""
"2021-05-24","474","","4393","1052","","1670","","841","2728","2298","3321","5040","","3156","1433","3048","6501","84","",""
"2021-05-25","2015","","3917","1266","","3884","","1045","1801","1546","2815","4052","","3032","1851","3112","2489","572","",""
"2021-05-26","4391","","4999","1152","","1157","","786","3443","1876","2957","4720","","3139","1508","3198","1827","372","",""
"2021-05-27","2794","","4280","946","","2255","","578","2034","1344","2316","4505","","3144","1187","3247","1531","378","",""
"2021-05-28","1830","","2303","954","","2020","","585","2056","652","1493","3260","","2543","781","3276","2073","2444","",""
"2021-05-29","1780","","4280","619","","1204","","835","1657","954","2466","4289","","3060","485","3058","2574","839","",""
"2021-05-30","2333","","3439","986","","1537","","619","2579","1278","2669","4131","","2730","1113","2983","2403","213","",""
"2021-05-31","2094","","4003","966","","1518","","675","2437","1635","2210","3508","","2584","1094","2924","2437","440","",""
"2021-06-01","2014","","2424","741","","1502","","780","432","1310","2375","4170","","2979","982","2023","2157","228","",""
"2021-06-02","2040","","4910","922","","1296","","645","4139","1358","1963","4327","","2569","905","2531","1706","397","",""
"2021-06-03","2194","","4973","735","","1654","","545","1413","709","1878","4143","","2758","825","2621","1634","487","",""
"2021-06-04","1808","","6149","863","","870","","396","2378","983","1230","2840","","3206","849","2507","1726","55","",""
"2021-06-05","949","","1778","489","","898","","679","1029","802","1848","4951","","5108","1294","2236","1537","405","",""
"2021-06-06","2041","","1936","714","","857","","534","1317","989","1806","5087","","1147","923","2304","1472","302","",""
"2021-06-07","1533","","2549","1245","","866","","543","1593","1012","1554","5193","","1555","702","2291","1324","303","",""
"2021-06-08","1521","","1213","664","","790","","1843","1473","846","1714","4831","","1655","771","1273","1128","297","",""
"2021-06-09","1305","","2538","497","","829","","464","2505","830","1318","4590","","1766","634","1503","1212","246","",""
"2021-06-10","1540","","2043","575","","922","","416","1858","742","1303","3392","","1677","513","1481","1254","278","",""
"2021-06-11","1448","","1907","682","","592","","537","1393","644","849","2306","","1487","315","1821","1222","152","",""
"2021-06-12","1468","","2718","314","","652","","369","1666","259","1348","2921","","2054","688","2167","1263","285","",""
"2021-06-13","1123","","2332","500","","678","","552","1878","846","1509","2226","","1744","619","2315","1227","307","",""
"2021-06-14","1141","","1771","774","","661","","449","1976","754","1193","2286","","1539","535","2289","1147","228","",""
"2021-06-15","1054","","2027","518","","580","","199","598","605","1117","2351","","1449","541","1451","837","209","",""
"2021-06-16","1284","","1801","654","","548","","406","1882","595","1495","1997","","1569","450","1634","1130","244","",""
