"date","Mississippi/Adams","Mississippi/Alcorn","Mississippi/Amite","Mississippi/Attala","Mississippi/Benton","Mississippi/Bolivar","Mississippi/Calhoun","Mississippi/Carroll","Mississippi/Chickasaw","Mississippi/Choctaw","Mississippi/Claiborne","Mississippi/Clarke","Mississippi/Clay","Mississippi/Coahoma","Mississippi/Copiah","Mississippi/Covington","Mississippi/DeSoto","Mississippi/Forrest","Mississippi/Franklin","Mississippi/George","Mississippi/Greene","Mississippi/Grenada","Mississippi/Hancock","Mississippi/Harrison","Mississippi/Hinds","Mississippi/Holmes","Mississippi/Humphreys","Mississippi/Issaquena","Mississippi/Itawamba","Mississippi/Jackson","Mississippi/Jasper","Mississippi/Jefferson","Mississippi/Jefferson Davis","Mississippi/Jones","Mississippi/Kemper","Mississippi/Lafayette","Mississippi/Lamar","Mississippi/Lauderdale","Mississippi/Lawrence","Mississippi/Leake","Mississippi/Lee","Mississippi/Leflore","Mississippi/Lincoln","Mississippi/Lowndes","Mississippi/Madison","Mississippi/Marion","Mississippi/Marshall","Mississippi/Monroe","Mississippi/Montgomery","Mississippi/Neshoba","Mississippi/Newton","Mississippi/Noxubee","Mississippi/Oktibbeha","Mississippi/Panola","Mississippi/Pearl River","Mississippi/Perry","Mississippi/Pike","Mississippi/Pontotoc","Mississippi/Prentiss","Mississippi/Quitman","Mississippi/Rankin","Mississippi/Scott","Mississippi/Sharkey","Mississippi/Simpson","Mississippi/Smith","Mississippi/Stone","Mississippi/Sunflower","Mississippi/Tallahatchie","Mississippi/Tate","Mississippi/Tippah","Mississippi/Tishomingo","Mississippi/Tunica","Mississippi/Unassigned","Mississippi/Union","Mississippi/Walthall","Mississippi/Warren","Mississippi/Washington","Mississippi/Wayne","Mississippi/Webster","Mississippi/Wilkinson","Mississippi/Winston","Mississippi/Yalobusha","Mississippi/Yazoo"
"2020-05-11","  5.48 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.50 %","   .00 %","  6.67 %","  2.22 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.00 %","  4.40 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.22 %","   .00 %","  7.27 %"," 10.20 %","   .00 %","","  3.33 %","  2.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  6.67 %","  1.93 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  3.21 %","   .00 %","  1.82 %","   .00 %","   .00 %","  1.00 %","   .00 %","  6.45 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %"," 17.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %"
"2020-05-12","  6.56 %","   .00 %","   .00 %"," 11.67 %","   .00 %","  2.50 %","   .00 %","  6.67 %","  2.22 %","   .00 %","   .00 %","  8.69 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  9.94 %","  3.54 %","   .00 %","","  3.33 %","  3.64 %","   .00 %","   .00 %","   .00 %","  9.00 %","  3.33 %","   .00 %","   .00 %","  2.38 %","   .00 %"," 16.67 %","   .00 %","  2.22 %","  3.21 %","   .00 %","  1.67 %","   .00 %","   .00 %","  1.00 %","   .00 %","  7.79 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .83 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-13","  6.56 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","-10.00 %","   .00 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  9.94 %","  2.29 %","   .00 %","","  3.33 %","  3.64 %"," 10.00 %","   .00 %","   .00 %","  9.00 %","  3.33 %","   .00 %","   .00 %","  1.88 %","   .00 %"," 21.67 %","   .00 %","  3.22 %","  4.63 %","  6.67 %","  4.74 %","   .00 %","   .00 %","  1.00 %","   .00 %","  5.97 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-14","  6.56 %","   .00 %","   .00 %","  5.00 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.84 %","  1.11 %","  5.00 %","","  3.33 %","  3.64 %"," 10.00 %","   .00 %","   .00 %","  7.33 %","  3.33 %","   .00 %","   .00 %","  1.40 %","   .00 %"," 21.67 %","   .00 %","  4.17 %","  4.30 %","  6.67 %","  4.74 %","   .00 %","   .00 %","  1.95 %","   .00 %","  6.80 %"," 20.00 %","   .00 %","  9.00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 10.00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-15","  4.74 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  6.94 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %","  4.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.07 %","   .00 %","  5.00 %","","  3.33 %","  3.64 %"," 10.00 %","   .00 %"," 20.00 %","  7.33 %","  3.33 %","   .00 %","   .00 %","   .92 %","   .00 %"," 15.67 %","   .00 %","  4.17 %","  4.01 %","  6.67 %","  7.41 %","   .00 %","   .00 %","  1.86 %","   .00 %","  6.37 %"," 20.00 %","   .00 %","  9.00 %","   .00 %","  1.63 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 16.67 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-16","  3.08 %","   .00 %","   .00 %"," 13.00 %","   .00 %","  2.22 %","   .00 %"," 10.00 %","  3.82 %","   .00 %","   .00 %","  8.76 %","   .00 %","   .00 %"," 20.00 %","-20.00 %","   .00 %","  4.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.07 %","  1.05 %","  5.00 %","","   .00 %","  3.64 %"," 10.00 %","   .00 %"," 20.00 %"," 10.19 %","  3.33 %","   .00 %","   .00 %","   .45 %","   .00 %","  9.00 %","   .00 %","  4.17 %","  5.19 %","  6.67 %","  7.41 %","   .00 %"," 10.00 %","  1.86 %","   .00 %","  7.05 %"," 20.00 %","   .00 %","  9.00 %","   .00 %","  1.63 %"," 20.00 %","  2.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 16.67 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-17","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  2.22 %","   .00 %"," 13.33 %","  3.82 %","   .00 %","   .00 %","  6.26 %","   .00 %","   .00 %"," 20.00 %","-20.00 %","   .00 %","  3.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.40 %","  1.05 %","  5.00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %"," 20.00 %","  8.69 %","  2.86 %","   .00 %","   .00 %","   .44 %","   .00 %","  9.00 %","   .00 %","  1.95 %","  5.19 %"," 11.67 %","  5.74 %","  2.86 %"," 10.00 %","  1.86 %","   .00 %","  7.62 %"," 20.00 %"," 10.00 %","  4.00 %","   .00 %","   .80 %"," 20.00 %","  2.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-18","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  2.22 %","   .00 %"," 13.33 %","  3.82 %","   .00 %","   .00 %","  7.93 %","   .00 %","   .00 %"," 20.00 %","-20.00 %","   .00 %","  3.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.40 %","  1.05 %","  5.00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  8.69 %","  5.36 %","   .00 %","   .00 %","   .44 %","   .00 %","  4.00 %","   .00 %","   .95 %","  3.76 %","  9.00 %","  2.67 %","  2.86 %"," 10.00 %","  1.86 %","   .00 %","  8.49 %"," 30.00 %"," 10.00 %","   .00 %","   .00 %","   .80 %"," 20.00 %","  2.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-19","   .00 %","   .00 %","   .00 %"," 13.71 %","   .00 %","   .00 %","   .00 %"," 16.19 %","  3.82 %","   .00 %","   .00 %","  5.02 %","   .00 %","   .00 %"," 30.00 %","-20.00 %","   .00 %","  3.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","  1.05 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  7.58 %","  7.58 %","   .00 %","   .00 %","   .44 %","   .00 %","  7.33 %","  5.00 %","   .00 %","  2.43 %","  9.00 %","  2.67 %","  2.86 %"," 10.00 %","   .91 %","   .00 %","  6.82 %"," 10.00 %"," 16.67 %","  6.67 %","   .00 %","   .77 %"," 20.00 %","  2.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 11.19 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-20","   .00 %","   .00 %","   .00 %"," 15.94 %","   .00 %","   .00 %","   .00 %"," 16.19 %","  1.82 %","   .00 %","   .00 %","  7.88 %","   .00 %","   .00 %"," 36.67 %","   .00 %","   .00 %","  4.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.91 %","  2.05 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.58 %","  7.58 %","   .00 %","   .00 %","   .44 %","   .00 %","  3.33 %","  5.00 %","   .91 %","  1.18 %","  9.00 %","  1.18 %","  2.86 %"," 10.00 %","   .00 %","   .00 %","  6.51 %"," 10.00 %"," 16.67 %","  6.67 %","   .00 %","   .77 %","   .00 %","  2.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 11.19 %","   .00 %","   .00 %","  7.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"
"2020-05-21","   .00 %","   .00 %","   .00 %","  9.94 %","   .00 %","   .00 %","   .00 %","  8.69 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  4.00 %","  4.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.78 %","  1.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.72 %","  7.58 %","   .00 %","   .00 %","   .88 %","   .00 %","  3.33 %","  5.00 %","  1.78 %","  1.11 %"," 12.33 %","  2.29 %","  2.86 %","   .00 %","   .00 %","   .00 %","  4.41 %"," 10.00 %"," 16.67 %","  6.67 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.19 %","   .00 %","   .00 %","  7.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %"
"2020-05-22","   .00 %","   .00 %","   .00 %"," 11.75 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  4.00 %","  3.55 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.78 %","  1.95 %","  4.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.22 %","  4.72 %","   .00 %","   .00 %","  2.14 %","   .00 %","  6.19 %","  5.00 %","  2.61 %","  1.11 %","  7.33 %","  3.34 %","   .00 %","   .00 %","   .87 %","   .00 %","  3.27 %"," 10.00 %","  6.67 %","  9.17 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.86 %","   .00 %","   .00 %","  7.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %"
"2020-05-23","   .00 %","   .00 %","   .00 %"," 11.75 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","  4.40 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  4.00 %","  4.18 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  1.78 %","  2.86 %","  7.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.89 %","  2.22 %","   .00 %","   .00 %","  3.31 %","   .00 %","  6.19 %","  5.00 %","  2.61 %","  2.16 %","  3.33 %","  4.34 %","   .00 %","   .00 %","   .87 %","   .00 %","  4.62 %","   .00 %"," 16.67 %"," 11.39 %","   .00 %","   .77 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  7.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  9.00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %"
"2020-05-24","   .00 %","   .00 %","   .00 %","  9.37 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.00 %","  3.30 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  1.78 %","  2.86 %","  7.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.67 %","   .00 %","   .00 %","   .00 %","  3.68 %","   .00 %","  7.86 %","   .00 %","  2.61 %","  2.16 %","  3.33 %","  4.34 %","   .00 %","   .00 %","   .87 %","   .00 %","  4.46 %","   .00 %"," 10.00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.00 %","   .00 %","  4.00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %"
"2020-05-25","   .00 %","   .00 %","   .00 %","  7.15 %","   .00 %","  2.00 %","   .00 %","  4.72 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  1.82 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .87 %","  1.86 %","  7.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.74 %","   .00 %","   .00 %","  5.00 %","  4.05 %","   .00 %","  7.86 %","   .00 %","  2.50 %","  2.16 %","  3.33 %","  3.16 %","   .00 %","   .00 %","   .87 %","   .00 %","  3.66 %","   .00 %"," 10.00 %","  4.72 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.00 %","   .00 %","  7.33 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","   .00 %"
"2020-05-26","   .00 %","   .00 %","   .00 %","  5.15 %","   .00 %","  2.00 %","   .00 %","  2.22 %","   .00 %","   .00 %"," 20.00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.96 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  2.73 %","  7.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.74 %","   .00 %","  6.67 %","  5.00 %","  3.61 %","   .00 %","  7.86 %","   .00 %","  2.40 %","  2.05 %","   .00 %","  2.05 %","  2.50 %","   .00 %","   .87 %","   .00 %","  4.95 %","  6.67 %"," 10.00 %","  4.72 %","   .00 %","  2.22 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.00 %","   .00 %","  7.33 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"
"2020-05-27","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","  2.00 %","   .00 %","  2.22 %","   .00 %","   .00 %"," 20.00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.96 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  2.00 %","  3.33 %","   .00 %","  1.78 %","  3.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.85 %","   .00 %","  6.67 %","  5.00 %","  2.27 %","   .00 %","  9.00 %","   .00 %","  3.79 %","  3.01 %","  2.86 %","  1.00 %","  2.50 %","   .00 %","   .00 %","   .00 %","  4.79 %","  6.67 %"," 10.00 %","  2.22 %"," 10.00 %","  2.89 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  5.00 %","   .00 %","  3.33 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 10.00 %"
"2020-05-28","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","  2.00 %","   .00 %","  4.22 %","   .00 %","   .00 %"," 20.00 %","  2.43 %","  6.67 %","  6.67 %","   .00 %","   .00 %","   .00 %","  2.88 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.33 %","   .00 %","   .87 %","   .00 %","","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 11.35 %","  2.00 %","  6.67 %","  5.00 %","  1.44 %","   .00 %","  9.00 %","   .00 %","  3.79 %","  3.77 %","  5.36 %","   .95 %","  2.50 %","   .00 %","   .83 %","   .00 %","  4.33 %","  6.67 %","   .00 %","  2.00 %"," 10.00 %","  2.89 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 16.67 %"
"2020-05-29","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","  2.00 %","   .00 %","  2.00 %","   .00 %","   .00 %"," 20.00 %","  2.43 %","  6.67 %","  6.67 %","   .00 %"," 20.00 %","  3.33 %","  2.27 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.33 %","   .83 %","   .87 %","   .00 %","","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 14.07 %","  2.00 %","  6.67 %","  5.00 %","  1.42 %","   .00 %","  4.00 %","  4.00 %","  3.79 %","  6.27 %","  5.36 %","  1.86 %","  2.50 %","   .00 %","   .83 %","   .00 %","  4.20 %","  6.67 %","   .00 %","  2.00 %"," 10.00 %","  2.89 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  2.00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 16.67 %"
"2020-05-30","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  2.43 %","  6.67 %","  6.67 %","   .00 %"," 20.00 %","  3.33 %","  1.68 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.33 %","   .83 %","  4.20 %","   .00 %","","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 11.00 %","  2.00 %","  6.67 %","   .00 %","  1.73 %","   .00 %","  4.00 %","  4.00 %","  3.66 %","  7.01 %","  5.36 %","  1.86 %","  2.50 %","   .00 %","   .83 %","   .00 %","  4.20 %","  6.67 %","   .00 %","  3.82 %"," 10.00 %","  2.89 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  3.82 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %"
"2020-05-31","   .00 %","   .00 %","   .00 %","  4.01 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  1.18 %","  6.67 %","  6.67 %","   .00 %"," 20.00 %","  3.33 %","   .54 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.33 %","   .83 %","  3.33 %","   .00 %","","   .00 %","   .00 %","  6.67 %","   .00 %"," 10.00 %","  9.40 %","  2.00 %","   .00 %","   .00 %","  2.06 %","   .00 %","  4.00 %","  4.00 %","  2.89 %","  6.73 %","  5.36 %","  1.86 %","   .00 %","   .00 %","   .83 %","   .00 %","  3.44 %","   .00 %","   .00 %","  3.82 %"," 10.00 %","   .67 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","  3.82 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.58 %","  7.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 16.67 %"
"2020-06-01","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  2.29 %","  6.67 %","  6.67 %","   .00 %"," 20.00 %","  3.33 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.63 %","  3.33 %","   .00 %","","   .00 %","   .00 %","  6.67 %","   .00 %"," 10.00 %","  8.29 %","  2.00 %","   .00 %","   .00 %","  1.70 %","   .00 %","   .00 %","  4.00 %","  1.31 %","  5.77 %","  2.50 %","  1.86 %","   .00 %","   .00 %","   .83 %","   .00 %","  2.83 %","   .00 %","   .00 %","  7.15 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.58 %","  3.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  6.67 %"
"2020-06-02","   .00 %","   .00 %","   .00 %","  3.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  6.19 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  1.63 %","  3.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  7.27 %","   .00 %","   .00 %","   .00 %","  3.29 %","   .00 %","   .00 %","  7.33 %","  2.56 %","  3.96 %","   .00 %","  2.65 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.61 %","   .00 %","   .00 %","  5.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  7.58 %","   .00 %"," 20.00 %"," 30.00 %","   .00 %","   .00 %","  4.00 %","   .00 %"
"2020-06-03","  1.33 %","   .00 %","   .00 %","  3.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %"," 30.00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .80 %","  4.76 %","   .00 %","","   .00 %","  1.54 %","   .00 %","   .00 %"," 10.00 %","  5.19 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","  3.33 %","  3.74 %","  1.46 %","   .00 %","  3.34 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.02 %","   .00 %","   .00 %","  5.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  4.72 %","   .00 %"," 30.00 %"," 30.00 %","   .00 %","   .00 %","  4.00 %","   .00 %"
