"date","Alabama/Autauga","Alabama/Baldwin","Alabama/Barbour","Alabama/Bibb","Alabama/Blount","Alabama/Bullock","Alabama/Butler","Alabama/Calhoun","Alabama/Chambers","Alabama/Cherokee","Alabama/Chilton","Alabama/Choctaw","Alabama/Clarke","Alabama/Clay","Alabama/Cleburne","Alabama/Coffee","Alabama/Colbert","Alabama/Conecuh","Alabama/Coosa","Alabama/Covington","Alabama/Crenshaw","Alabama/Cullman","Alabama/Dale","Alabama/Dallas","Alabama/DeKalb","Alabama/Elmore","Alabama/Escambia","Alabama/Etowah","Alabama/Fayette","Alabama/Franklin","Alabama/Geneva","Alabama/Greene","Alabama/Hale","Alabama/Henry","Alabama/Houston","Alabama/Jackson","Alabama/Jefferson","Alabama/Lamar","Alabama/Lauderdale","Alabama/Lawrence","Alabama/Lee","Alabama/Limestone","Alabama/Lowndes","Alabama/Macon","Alabama/Madison","Alabama/Marengo","Alabama/Marion","Alabama/Marshall","Alabama/Mobile","Alabama/Monroe","Alabama/Montgomery","Alabama/Morgan","Alabama/Out of AL","Alabama/Perry","Alabama/Pickens","Alabama/Pike","Alabama/Randolph","Alabama/Russell","Alabama/Shelby","Alabama/St. Clair","Alabama/Sumter","Alabama/Talladega","Alabama/Tallapoosa","Alabama/Tuscaloosa","Alabama/Unassigned","Alabama/Walker","Alabama/Washington","Alabama/Wilcox","Alabama/Winston"
"2020-06-16","6","9","1","1","1","8","25","4","26","5","2","11","3","2","1","1","5","1","1","1","3","1","0","6","5","10","4","12","0","10","0","5","15","2","5","3","118","0","4","0","35","0","14","6","6","9","12","9","129","2","70","2","","0","6","2","8","0","20","2","11","6","67","25","6","6","6","8","1"
"2020-06-17","6","9","1","1","1","8","25","4","26","5","2","11","3","2","1","1","5","1","1","1","3","1","0","6","5","10","4","12","0","10","0","5","15","2","5","3","120","0","4","0","35","0","14","6","6","9","12","9","130","2","71","2","","0","6","2","8","0","20","2","11","6","68","25","6","6","6","8","1"
"2020-06-18","7","9","1","1","1","8","25","4","26","5","2","11","4","2","1","1","5","1","1","1","3","1","0","6","5","10","4","12","1","10","0","5","15","2","5","3","124","0","4","0","35","0","14","6","6","10","12","9","130","2","73","2","","0","6","3","8","0","20","2","12","6","68","28","9","8","6","8","1"
"2020-06-19","7","9","1","1","1","9","26","4","28","6","2","11","4","2","1","1","5","1","1","1","3","1","0","6","5","11","5","12","1","10","0","5","16","2","4","3","123","0","4","0","35","0","14","6","6","10","12","9","131","2","75","2","","0","6","3","8","0","21","2","12","6","68","29","10","8","6","8","1"
"2020-06-20","8","9","1","1","1","9","26","4","27","6","2","12","4","2","1","1","5","1","1","1","3","1","0","6","5","11","5","12","1","10","0","5","18","3","4","3","125","0","4","0","35","0","14","6","6","11","12","9","132","2","79","2","","0","6","3","8","0","22","2","12","6","69","31","10","8","6","8","1"
"2020-06-21","8","9","1","1","1","9","26","4","27","6","2","12","4","2","1","1","5","1","1","1","3","1","0","6","5","11","6","12","1","10","0","5","18","3","4","3","125","0","4","0","35","0","14","6","6","11","12","9","132","2","79","2","","0","6","3","8","0","22","2","12","6","69","31","10","8","6","8","1"
"2020-06-22","8","9","1","1","1","9","26","4","27","6","2","12","5","2","1","1","5","1","1","2","3","1","0","6","5","11","6","12","1","10","0","5","18","3","4","3","125","0","4","0","35","0","14","6","6","11","12","9","132","2","79","2","","0","6","3","8","0","22","2","12","6","69","31","10","8","6","8","1"
"2020-06-23","8","9","1","1","1","9","27","5","27","7","2","12","4","2","1","1","5","1","1","2","3","3","0","6","5","12","6","12","1","10","0","6","18","3","4","3","126","0","4","0","35","0","15","7","6","11","12","9","132","2","85","2","0","0","6","4","9","0","22","2","12","6","69","35","10","10","6","8","1"
"2020-06-24","10","9","1","1","1","10","27","5","27","7","2","12","5","2","1","1","5","3","1","4","3","3","0","7","5","12","6","12","1","10","0","6","19","4","4","3","129","0","4","0","36","0","17","7","6","11","12","9","134","2","87","2","0","0","6","4","9","0","23","2","12","6","69","35","12","12","6","8","2"
"2020-06-25","10","9","1","1","1","10","27","5","27","7","2","12","5","2","1","1","5","3","1","3","3","3","0","7","5","12","6","13","1","11","0","6","19","4","4","2","130","0","4","0","36","0","17","7","5","11","12","9","134","2","88","2","0","0","6","4","9","0","23","2","12","6","69","35","16","12","6","8","2"
"2020-06-26","10","9","1","1","1","10","27","5","27","7","2","12","5","2","1","1","5","3","1","4","3","3","0","8","5","13","6","13","1","11","0","6","19","4","3","2","129","1","4","0","36","0","17","7","6","11","12","9","133","2","91","3","0","0","6","5","9","0","23","2","12","5","69","35","20","13","6","8","2"
"2020-06-27","11","9","1","1","1","10","27","5","27","7","2","12","5","2","1","1","5","3","1","4","3","3","0","8","5","13","6","13","1","11","0","7","20","4","4","2","133","1","4","0","36","0","17","7","6","11","12","9","133","2","92","3","0","0","6","5","9","0","23","2","12","5","69","36","21","13","6","8","3"
"2020-06-28","11","9","1","1","1","10","27","5","27","7","2","12","5","2","1","1","5","3","1","4","3","3","0","8","5","13","6","13","1","11","0","7","20","4","4","2","133","1","4","0","36","0","17","7","6","11","12","9","133","2","92","3","0","0","6","5","9","0","23","2","12","5","69","36","21","13","6","8","3"
"2020-06-29","11","9","1","1","1","9","27","5","27","7","2","12","5","2","1","1","5","4","1","4","3","3","0","8","5","14","6","13","1","11","0","7","20","3","4","2","134","1","4","0","37","0","18","8","6","11","12","9","133","2","93","3","0","0","6","5","9","0","23","2","12","5","69","36","24","15","6","8","3"
"2020-06-30","11","9","1","1","1","9","27","5","27","7","2","12","5","2","1","2","5","6","1","6","3","3","0","8","5","14","6","13","1","13","0","7","20","3","4","2","140","1","5","0","37","0","19","8","6","11","12","9","134","2","94","3","0","0","6","5","9","0","23","2","12","6","69","36","24","17","7","8","3"
"2020-07-01","11","9","1","1","1","9","27","5","27","7","2","12","5","2","1","2","5","4","1","7","3","3","0","8","5","14","6","13","1","13","0","7","21","3","4","2","142","1","6","0","37","0","20","8","7","11","12","10","134","2","99","3","0","1","6","5","9","0","23","2","12","7","69","38","25","23","7","8","3"
"2020-07-02","12","9","1","1","1","9","27","5","27","7","2","12","6","2","1","2","5","6","1","7","3","4","0","9","5","14","6","13","1","14","0","8","21","3","4","2","143","1","6","0","37","0","20","8","7","11","13","10","134","2","102","3","0","1","6","5","9","0","23","2","12","7","69","39","24","23","7","8","3"
"2020-07-03","12","9","2","1","1","9","28","5","27","7","2","12","6","2","1","2","6","7","1","7","3","4","0","9","5","14","6","13","1","14","0","8","21","3","4","2","152","1","6","0","37","0","21","9","7","11","13","10","134","2","103","5","0","1","6","5","9","0","23","2","12","7","69","42","23","24","7","8","3"
"2020-07-04","12","9","2","1","1","10","28","5","27","7","2","12","6","2","1","2","6","7","1","7","3","4","0","9","5","14","6","13","1","14","0","8","21","3","4","2","152","1","6","0","37","0","21","9","7","11","13","10","134","2","103","5","0","1","6","5","9","0","23","2","12","7","69","42","23","24","7","8","3"
"2020-07-05","12","9","2","1","1","10","28","5","27","7","2","12","6","2","1","2","6","7","1","7","3","4","0","9","5","14","6","13","1","14","0","8","21","3","4","2","152","1","6","0","37","0","21","9","7","11","13","10","134","2","103","5","0","1","6","5","9","0","23","2","12","7","69","42","23","24","7","8","3"
"2020-07-06","12","9","2","1","1","10","28","5","27","7","2","12","6","2","1","2","6","7","1","7","3","4","0","9","5","14","6","13","1","14","0","8","21","3","4","2","152","1","6","0","37","0","21","9","7","11","13","10","134","2","103","5","0","1","6","5","9","0","23","2","12","7","69","42","23","24","7","8","3"
"2020-07-07","12","9","2","1","1","10","28","5","27","7","2","12","6","2","1","3","6","7","1","7","3","5","0","9","5","15","8","13","1","16","0","8","21","3","6","2","155","1","6","0","37","1","21","9","8","11","13","11","136","2","105","5","0","1","6","5","9","0","24","2","12","7","69","44","26","25","7","8","3"
"2020-07-08","12","9","2","1","1","10","28","5","27","7","2","12","6","2","1","3","6","7","1","10","3","5","1","9","5","19","8","13","1","16","0","8","22","3","6","2","161","1","6","0","37","1","22","9","8","11","14","11","136","2","109","5","0","1","6","5","9","0","24","2","12","7","69","48","26","25","7","8","3"
"2020-07-09","13","10","2","1","1","10","28","5","27","7","2","12","6","2","1","4","6","7","1","11","3","5","1","9","6","19","8","14","1","16","0","8","22","3","6","2","162","1","6","0","37","1","22","9","8","11","14","11","137","2","109","5","0","1","6","5","9","0","24","2","12","7","69","48","26","27","7","8","3"
"2020-07-10","14","11","2","1","1","10","29","5","27","7","2","12","6","2","1","4","6","8","1","12","3","6","1","9","7","21","8","14","1","16","0","9","23","3","6","2","167","1","6","0","37","3","22","9","9","11","14","11","138","3","111","5","0","2","6","5","9","0","24","2","13","7","69","52","27","31","7","8","5"
"2020-07-11","14","11","2","1","1","10","29","5","27","7","2","12","6","2","1","4","6","8","1","12","3","6","1","9","7","20","8","14","1","16","0","9","23","3","7","2","170","1","6","0","37","3","22","9","9","11","14","11","139","3","112","5","0","2","6","5","9","0","25","3","13","7","69","53","28","31","8","8","5"
"2020-07-12","15","11","2","1","1","10","29","5","30","7","2","12","6","2","1","4","6","8","1","12","3","6","1","9","7","21","8","14","1","16","0","9","23","3","7","2","170","1","6","0","37","3","22","9","9","11","14","11","140","3","112","5","0","2","6","5","9","0","25","3","13","7","69","53","28","32","8","8","5"
"2020-07-13","15","11","2","1","1","10","29","5","30","7","2","12","6","2","1","4","6","8","1","12","3","6","1","9","7","22","8","14","1","16","0","9","23","3","7","2","170","1","6","0","37","3","22","9","9","11","14","12","140","3","112","5","0","2","6","5","9","0","25","3","13","7","69","53","28","32","9","8","5"
"2020-07-14","17","11","3","2","1","10","31","6","32","7","3","12","6","2","1","4","6","8","1","13","3","6","2","10","7","24","8","14","2","16","0","9","23","3","7","2","174","1","7","0","37","4","23","9","9","11","14","12","147","3","114","6","0","2","6","5","10","0","26","3","13","7","69","54","28","35","8","8","7"
"2020-07-15","18","12","3","2","1","10","31","6","32","7","3","12","6","2","1","4","8","8","1","14","3","6","3","12","7","25","12","14","3","16","0","9","23","3","8","3","176","1","7","0","37","4","23","9","12","11","14","13","157","3","118","7","0","2","7","6","10","0","27","4","13","7","72","54","28","37","9","8","7"
"2020-07-16","19","13","3","2","1","10","31","6","32","7","3","12","6","2","1","4","8","8","1","14","3","6","3","12","7","26","12","14","3","16","0","9","23","3","8","3","181","1","7","0","37","4","23","9","13","11","14","13","158","3","118","7","0","3","7","6","10","0","27","4","13","7","72","54","30","43","9","8","7"
"2020-07-17","20","13","3","2","1","10","32","6","32","7","3","12","6","2","1","4","8","9","1","16","3","7","3","13","7","27","13","15","3","16","0","9","23","3","8","3","182","1","8","0","38","5","23","10","14","11","14","13","161","3","121","10","0","3","7","6","10","0","27","4","13","8","72","55","33","48","9","8","7"
"2020-07-18","20","14","3","2","1","10","32","6","33","7","3","12","7","2","1","4","9","9","1","16","3","7","3","13","7","27","13","15","5","16","0","9","23","3","8","3","183","1","8","0","38","5","23","10","14","11","16","19","161","3","123","10","0","3","7","6","10","0","27","4","13","8","72","55","33","50","9","9","8"
"2020-07-19","20","14","3","2","1","10","32","6","33","7","3","12","7","2","1","4","9","9","1","16","3","7","3","13","7","27","13","15","5","16","0","9","23","3","8","3","183","1","8","0","38","5","23","10","14","11","16","19","161","3","124","10","0","3","7","6","10","0","27","4","13","8","72","55","33","50","9","9","8"
"2020-07-20","20","14","4","2","1","10","32","6","33","7","3","12","7","2","1","4","9","9","1","16","3","7","4","13","7","27","12","15","5","16","0","9","23","3","8","3","185","1","8","0","38","5","23","10","14","11","16","19","161","3","124","10","0","3","7","6","10","0","27","4","13","8","72","55","34","50","9","9","8"
"2020-07-21","20","15","4","2","1","10","33","6","33","7","3","12","7","2","1","4","9","9","1","16","3","7","4","13","8","27","13","15","5","16","0","9","22","3","8","3","188","1","8","0","38","6","24","10","14","11","17","20","161","3","125","10","0","3","7","6","10","0","27","4","13","8","72","55","35","50","9","9","8"
"2020-07-22","20","15","4","2","1","11","33","6","34","7","4","12","8","2","1","4","10","9","1","17","3","7","8","16","8","33","15","15","5","17","0","10","22","3","8","3","190","1","9","0","38","7","24","11","16","11","21","21","168","3","127","11","0","3","9","6","10","1","27","5","13","8","74","57","39","53","9","9","9"
"2020-07-23","20","16","4","2","1","11","34","6","34","7","4","12","9","2","1","5","10","9","2","18","3","7","8","18","9","33","15","16","5","17","0","10","22","3","8","3","197","1","9","0","40","7","24","12","16","11","21","21","170","3","130","11","0","3","9","7","10","1","28","7","14","8","75","57","40","54","9","9","9"
"2020-07-24","20","17","4","2","1","11","34","6","37","7","4","12","9","3","1","5","10","9","2","18","3","8","16","18","9","34","14","16","5","17","0","10","22","3","9","3","197","1","9","0","40","9","24","12","21","11","22","25","170","3","134","12","0","3","9","7","10","1","28","7","14","8","78","57","43","55","10","9","10"
"2020-07-25","20","17","4","2","1","11","34","6","37","7","4","12","9","3","1","5","10","9","2","18","3","8","16","19","9","34","15","16","5","17","0","10","22","3","11","3","200","1","9","0","40","9","24","12","21","11","23","27","175","3","135","12","0","3","9","7","10","1","28","8","14","8","78","58","43","55","10","9","10"
"2020-07-26","20","17","4","2","1","11","34","6","37","7","4","12","9","3","1","5","11","9","2","18","3","9","16","20","9","34","15","17","5","19","0","10","22","3","11","3","202","1","9","0","40","9","24","12","21","12","24","26","175","3","137","12","0","3","9","7","10","1","28","8","15","9","78","58","45","57","10","9","10"
"2020-07-27","20","17","4","2","1","11","35","6","38","7","5","12","9","4","1","5","11","9","2","19","3","9","17","21","9","34","15","17","5","20","0","11","23","3","11","3","203","1","9","0","40","10","24","12","21","13","24","26","176","3","138","13","0","3","9","7","10","1","29","9","15","9","78","58","45","57","10","9","10"
"2020-07-28","20","17","4","2","1","11","35","6","38","7","5","12","9","4","1","5","11","9","2","19","3","10","17","21","9","34","13","17","5","20","0","11","23","3","11","3","203","1","9","0","40","10","24","12","21","13","24","26","177","3","138","13","0","3","9","7","10","1","29","9","15","9","78","58","45","57","10","9","10"
"2020-07-29","20","20","4","2","3","11","35","6","38","7","5","12","9","4","1","5","11","10","2","20","3","10","17","22","10","35","14","19","5","20","0","11","25","3","12","3","208","2","9","0","40","11","24","12","25","13","24","28","180","3","138","14","0","3","9","7","10","1","30","9","16","12","78","61","49","59","10","9","10"
"2020-07-30","20","20","5","2","3","11","35","8","38","7","5","12","9","5","1","5","11","10","2","20","3","11","18","23","10","35","15","19","5","20","0","11","25","3","12","3","220","2","10","0","40","11","24","12","25","14","24","28","181","3","139","14","0","3","9","7","10","1","31","9","17","12","78","61","49","60","10","9","10"
"2020-07-31","20","21","5","2","3","11","35","9","38","7","5","12","9","5","1","5","11","10","2","20","3","11","18","23","11","35","15","19","5","20","0","11","25","3","12","3","223","2","10","0","40","11","24","12","25","14","24","28","187","3","141","14","0","3","9","7","10","1","31","9","17","12","78","61","49","61","10","9","10"
"2020-08-01","20","21","5","2","3","11","35","9","38","7","5","12","9","5","1","5","11","10","2","20","3","11","18","23","11","37","15","24","5","20","0","11","25","3","12","3","225","2","12","0","40","12","24","12","25","14","24","30","188","3","141","14","0","3","9","7","10","1","31","11","18","13","78","61","50","63","11","9","10"
"2020-08-02","20","22","5","3","3","11","35","9","38","7","6","12","9","5","1","5","12","10","2","20","3","11","19","23","13","37","15","25","5","20","0","11","25","3","12","3","225","2","12","0","40","13","24","13","25","14","24","30","191","4","143","15","0","4","9","7","10","1","32","12","18","13","78","63","51","63","11","9","11"
"2020-08-03","20","23","5","3","3","11","35","9","38","7","6","12","9","5","1","5","12","10","2","20","3","11","20","23","13","37","15","26","5","20","0","11","26","3","12","3","225","2","12","0","40","13","24","13","25","14","24","30","191","4","143","15","0","4","9","7","10","1","32","12","18","13","78","63","53","63","11","9","11"
"2020-08-04","20","23","5","3","3","11","35","12","38","7","6","12","9","5","1","5","12","10","2","20","3","11","22","23","13","37","15","28","5","20","0","11","26","3","12","4","228","2","12","0","40","13","24","13","27","14","24","33","197","4","147","15","0","4","9","7","10","1","32","12","18","13","78","66","55","64","12","9","11"
"2020-08-05","21","23","5","4","3","11","35","13","38","7","6","12","9","5","1","5","13","10","2","20","3","12","23","23","13","37","15","28","5","20","0","11","26","3","12","4","230","2","13","1","42","13","24","13","27","14","24","34","204","4","148","15","0","4","9","7","10","2","32","14","18","13","78","69","56","64","12","10","11"
"2020-08-06","21","23","5","4","3","11","35","13","38","7","6","12","9","5","1","5","13","10","2","20","3","12","23","23","13","38","16","28","5","20","0","11","26","3","12","4","232","2","15","1","44","13","24","13","30","14","24","34","204","4","148","17","0","4","9","7","10","2","32","15","18","13","79","69","60","64","12","10","11"
"2020-08-07","21","23","5","4","3","11","35","13","38","7","6","12","9","5","1","5","13","10","2","20","3","12","23","23","13","38","16","30","5","20","0","11","26","3","12","4","242","2","17","1","44","13","24","13","30","14","24","34","206","4","148","17","0","4","9","7","10","2","33","16","18","13","79","71","61","64","12","10","11"
"2020-08-08","21","24","5","5","4","11","36","13","38","7","6","12","9","5","1","6","13","10","2","20","3","12","23","23","13","38","16","31","5","20","0","11","26","3","12","4","243","2","17","1","45","13","24","14","33","15","24","35","206","4","148","18","0","4","9","7","10","2","35","17","18","13","79","73","61","64","12","10","11"
"2020-08-09","21","25","5","5","4","11","36","14","38","7","6","12","9","5","1","6","13","10","2","20","5","12","24","23","13","38","17","31","5","20","1","11","26","3","12","4","243","2","19","1","45","13","24","14","34","15","24","36","207","4","148","18","0","4","9","7","10","2","35","17","18","14","79","73","61","64","12","10","11"
"2020-08-10","21","25","5","5","4","11","36","17","38","8","7","12","10","5","1","6","16","10","3","20","5","12","25","23","13","38","17","32","5","20","1","11","26","3","12","4","244","2","19","2","47","13","24","14","34","15","26","37","207","5","149","18","0","4","9","7","10","2","36","18","18","14","79","76","64","64","12","10","11"
"2020-08-11","22","29","6","5","5","11","36","18","38","8","9","12","10","5","1","6","17","10","3","21","6","12","29","24","14","39","17","34","5","22","2","11","26","3","13","4","246","2","20","2","47","13","24","14","34","16","26","38","212","6","151","19","0","4","9","7","11","2","37","20","18","14","79","79","66","65","12","10","11"
"2020-08-12","22","29","6","5","5","11","36","19","38","8","9","12","10","5","1","6","18","10","3","21","8","12","29","25","14","39","17","34","5","22","2","11","26","3","13","4","261","2","20","3","47","13","24","14","35","17","26","38","216","6","153","20","0","4","10","7","11","2","37","20","18","14","79","80","68","65","13","10","11"
"2020-08-13","22","29","6","5","5","11","36","19","38","8","9","12","10","5","1","6","18","10","3","21","8","12","29","25","14","39","17","34","5","22","2","11","26","3","13","4","262","2","20","3","47","13","24","14","35","17","26","38","221","6","153","20","0","4","10","7","11","2","37","20","19","14","79","80","69","65","13","10","11"
"2020-08-14","22","29","6","5","5","11","36","19","38","8","9","12","10","5","1","6","18","10","3","21","8","12","29","25","14","39","17","34","5","22","2","11","26","3","13","4","262","2","20","3","47","13","24","15","35","17","26","38","223","6","153","20","0","4","10","7","11","2","37","20","19","14","79","80","68","66","13","10","11"
"2020-08-15","22","29","6","5","5","11","36","19","38","8","9","12","10","5","1","6","18","10","3","21","8","12","29","25","14","39","17","34","5","22","2","11","26","3","13","5","262","2","20","3","47","13","24","15","35","17","26","38","225","6","153","20","0","4","10","7","11","2","37","20","19","14","79","80","68","66","13","10","11"
"2020-08-16","22","29","6","5","5","11","36","19","38","8","9","12","10","5","1","6","18","10","3","21","8","12","29","25","14","39","17","34","5","22","2","11","26","3","13","5","262","2","20","3","47","13","24","15","35","17","26","38","227","6","153","20","0","4","10","7","11","2","37","20","19","14","79","80","68","66","13","10","11"
"2020-08-17","22","29","6","5","5","13","36","21","38","8","9","12","10","5","1","6","18","10","3","22","9","12","30","25","14","39","17","35","5","22","2","13","26","3","13","5","262","2","21","3","47","13","24","15","37","17","27","38","228","6","153","21","0","4","10","7","11","2","38","22","19","15","79","85","70","66","13","10","11"
"2020-08-18","22","30","6","5","5","13","36","23","38","8","9","12","10","5","1","6","18","10","3","22","9","12","30","25","14","40","17","36","6","22","2","13","26","3","13","5","264","2","21","3","47","13","24","15","38","17","27","38","229","6","153","22","0","4","10","7","11","2","38","22","19","15","79","85","69","67","13","10","11"
"2020-08-19","22","30","7","5","5","13","36","23","38","8","9","12","10","5","1","6","18","10","3","22","9","12","29","25","14","40","17","36","6","22","2","13","26","3","13","5","272","2","21","3","47","13","24","15","38","17","27","38","230","6","153","22","0","4","10","7","11","2","38","22","19","15","79","85","68","67","13","10","11"
"2020-08-20","22","31","7","6","5","13","36","23","38","9","9","12","11","5","2","6","19","11","3","21","11","11","32","25","14","40","17","37","6","22","2","14","26","3","13","5","276","2","22","4","47","14","24","15","38","17","27","38","235","6","156","22","0","4","10","7","11","2","39","23","19","15","78","86","69","67","13","10","11"
"2020-08-21","22","32","7","6","6","13","36","23","38","9","10","12","10","5","3","5","19","11","3","22","13","12","35","25","14","42","20","37","6","22","2","14","26","3","14","5","279","2","22","4","47","14","24","16","38","17","27","38","237","6","156","22","0","4","10","7","11","2","39","23","19","15","79","86","69","67","13","10","11"
"2020-08-22","22","32","7","6","6","13","36","23","38","9","10","12","10","6","4","5","19","11","3","22","13","12","36","25","14","42","20","37","6","22","2","14","26","3","14","5","285","2","22","4","47","14","24","16","39","17","27","39","241","6","155","22","0","4","10","7","11","2","38","24","19","16","79","86","69","67","13","10","11"
"2020-08-23","22","32","7","6","6","13","36","23","38","9","10","12","10","6","4","5","19","11","3","22","14","12","36","25","14","42","20","37","6","22","2","14","26","3","14","5","285","2","22","5","47","14","24","16","39","17","27","39","241","6","155","22","0","4","10","7","11","2","38","24","19","16","79","86","69","67","13","10","11"
"2020-08-24","22","32","7","6","6","13","36","23","38","9","10","12","10","6","4","5","19","11","3","22","17","12","36","25","14","42","20","37","6","22","2","14","26","3","14","5","285","2","22","5","47","14","24","16","39","17","27","39","244","6","155","22","0","4","10","7","11","2","38","24","19","16","79","86","74","67","13","10","11"
"2020-08-25","22","32","7","6","6","13","36","24","38","9","10","12","10","6","4","5","19","11","3","22","17","12","36","25","14","42","20","37","6","24","2","14","27","3","14","5","285","2","22","5","48","14","24","16","41","17","28","39","244","6","155","22","0","4","10","7","11","2","38","24","19","16","79","87","78","67","13","10","11"
"2020-08-26","22","33","7","5","7","13","36","25","38","9","10","12","11","6","4","5","19","11","3","22","17","11","36","25","14","42","20","37","6","24","2","14","27","3","14","6","285","2","22","5","48","14","24","16","41","17","28","39","246","6","156","22","0","4","10","7","11","2","38","24","19","16","79","87","80","67","13","10","11"
"2020-08-27","22","34","7","5","7","13","36","26","38","11","10","12","12","6","4","5","19","11","3","22","20","11","36","25","14","42","21","38","6","25","3","14","27","3","14","7","286","2","22","5","48","14","24","16","45","17","28","39","247","6","157","22","0","4","10","7","11","2","40","25","19","17","79","87","86","68","13","10","11"
"2020-08-28","22","35","7","5","9","13","36","27","39","11","10","12","12","6","4","5","21","11","3","24","20","11","36","25","14","42","22","39","6","26","3","14","27","3","14","7","286","2","23","5","48","14","24","16","46","17","28","41","250","6","159","22","0","5","10","7","11","2","40","26","19","17","81","87","90","70","13","10","11"
"2020-08-29","22","36","7","6","9","13","36","29","39","11","10","12","13","6","5","5","22","11","3","24","26","12","37","25","14","42","22","39","6","27","3","15","27","3","14","7","299","2","23","5","48","15","24","17","47","17","28","41","251","6","160","22","0","5","10","7","11","2","42","27","19","17","81","89","93","72","13","10","11"
"2020-08-30","22","36","7","6","10","13","36","29","39","11","10","12","13","6","5","5","22","11","3","24","26","13","37","25","14","42","22","39","6","27","3","15","27","3","14","7","299","2","23","5","48","15","24","17","47","17","28","41","254","6","160","22","0","5","10","7","11","2","42","27","19","18","81","90","95","72","13","11","11"
"2020-08-31","22","38","7","7","11","13","36","30","39","11","10","12","13","6","5","5","22","11","3","24","26","13","38","25","14","42","22","40","6","27","3","15","27","3","15","7","299","2","23","5","48","15","24","17","50","17","28","41","255","6","160","22","0","5","10","7","11","2","42","28","19","18","81","92","99","73","13","11","11"
"2020-09-01","23","38","7","7","11","13","36","32","39","11","10","12","13","6","5","5","22","11","3","25","28","14","38","25","14","43","22","40","6","27","3","15","27","3","16","7","299","2","24","5","49","15","24","17","53","17","28","41","257","6","161","22","0","5","11","7","11","2","42","28","19","19","81","92","98","73","13","11","11"
"2020-09-02","23","38","7","7","11","13","36","32","39","11","10","12","13","6","5","5","22","11","3","25","28","14","39","25","15","44","22","42","6","27","3","15","27","3","15","7","299","2","24","5","49","15","24","17","54","17","27","41","261","6","161","22","0","5","11","7","11","2","42","29","19","20","82","92","103","74","13","11","11"
"2020-09-03","23","40","7","6","11","13","36","31","39","11","10","12","13","6","5","5","22","11","3","25","28","15","41","25","15","43","22","42","6","27","3","14","27","3","15","7","305","2","24","5","49","15","24","17","55","17","27","41","262","6","161","22","0","5","11","7","11","2","40","29","19","20","82","91","113","74","13","11","11"
