"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/JAlandhar","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran","Punjab/hoshiarpur"
"2020-11-17","11454","1988","7158","3247","2077","3101","","6677","6184","","15004","3973","19861","1939","2401","4420","12683","2359","12368","3819","1872","3016","1912",""
"2020-11-18","11463","1988","7208","3267","2081","3108","4089","6704","6208","","15057","3978","20016","1944","2404","4430","12797","2409","12464","3824","1882","3018","1914",""
"2020-11-19","11476","1988","7246","3285","2091","3128","4120","6719","6234","","15141","3987","20050","1953","2404","4459","12859","2409","12538","3834","1885","3038","1919",""
"2020-11-20","11503","1992","7272","3308","2096","3156","4120","6744","6261","","15189","3999","20195","1959","2404","4473","12913","2410","12538","3848","1893","3061","1921",""
"2020-11-21","11533","2004","7299","3319","2100","3169","4120","6774","6287","","15277","4023","20280","1961","2404","4495","12991","2430","12621","3861","1907","3069","1923",""
"2020-11-22","11565","2009","7350","3335","2104","3190","4137","6791","6325","","15340","4025","20361","1969","2416","4516","12991","2432","12692","3865","1919","3087","1925",""
"2020-11-23","11601","2018","7406","3352","2107","3206","4139","6829","6325","","15440","4037","20406","1993","2416","4536","13147","2432","12815","3871","1926","3146","1927",""
"2020-11-24","11630","2024","7447","3352","2108","3234","4146","6857","6345","","15513","4042","20514","1999","2426","4536","13195","2435","12817","3877","1931","3159","",""
"2020-11-25","11659","2026","7502","3368","2109","3239","4151","6863","6387","","15619","4053","20595","2001","2430","4539","13240","2448","12821","3883","1935","3161","1929",""
"2020-11-26","11701","2029","7545","3406","2117","3246","4154","6876","6410","","15666","4055","20682","2007","2448","4563","13293","2462","12826","3897","1939","3174","1929",""
"2020-11-27","11749","2033","7560","3427","2125","3279","4164","6889","6447","","15743","4058","20764","2016","2448","4592","13383","2485","12833","3907","1947","3187","1930",""
"2020-11-28","11808","2037","7601","3450","2130","3291","4172","6923","6475","","15805","4073","20864","2023","2458","4620","13461","2495","12836","3914","1955","3220","1931",""
"2020-11-29","11869","2046","7690","3465","2139","3302","4184","6935","6495","","15897","4083","20958","2026","2458","4635","13506","2507","12966","3921","1960","3233","1931",""
"2020-11-30","11884","2048","7713","3478","2160","3338","4199","6948","6522","","15976","4090","21033","2040","2458","4671","13586","2524","13044","3937","1964","3233","1932",""
"2020-12-01","11923","2050","7741","3485","2165","3372","4205","6955","6535","","16121","4106","21131","2047","2483","4692","13666","2539","13236","3945","1979","3278","1936",""
"2020-12-26","11961","2052","7758","3492","2171","3380","4210","6962","6590","","16173","4113","21181","2049","2483","4704","13693","2570","13452","3950","1989","3282","1939",""
"2020-12-27","11992","2054","7774","3498","2174","3383","4210","6977","6610","","16245","4117","21245","2054","2483","4729","13707","2585","13617","3952","1993","3299","1939",""
"2020-12-28","12033","2054","7800","3505","2181","3390","4213","6998","6644","","16271","4128","21303","2056","2483","4750","13733","2607","13747","3952","1997","3303","",""
"2020-12-29","12079","2054","7822","3507","2187","3397","4217","7005","6655","","16322","4140","21358","2059","","4762","13767","2627","13797","3962","2009","3316","1939",""
"2020-12-30","12123","2054","7837","3508","2187","3399","4218","7012","6681","","16351","4146","21392","2060","","4774","13791","2627","13903","","2018","3321","1941",""
"2020-12-31","12171","2054","7847","3510","2191","3402","4218","7041","6706","","16415","4170","21433","2061","2483","4812","13826","2651","13996","3968","2019","3326","",""
"2021-01-01","12213","2058","7847","3514","2198","3406","4222","7071","6722","","16468","4183","21461","2062","2506","4845","13845","2657","14093","3971","2029","3334","1944",""
"2021-01-02","12251","2058","7847","3524","2202","3417","4222","7092","6735","","16516","4188","21504","2065","","4867","13887","2659","14126","3974","2033","3347","1944",""
"2021-01-03","12291","2061","7875","3533","2204","3419","4226","7101","6760","","16547","4205","21544","2068","2506","4891","13894","2669","14126","3974","2035","3354","1944",""
"2021-01-04","12346","2063","7902","3535","2205","3433","4230","7120","6772","","16587","4208","21586","2078","2506","4907","13908","2673","14326","3982","2043","3361","1946",""
"2021-01-05","12465","2067","7939","3540","2209","3448","4237","7146","6795","","16659","4217","21676","2089","2506","4933","13947","2677","14584","3992","2056","3370","1948",""
"2021-01-06","12497","2083","7953","3542","2213","3452","4245","7159","6804","","16697","4227","21688","2094","2506","4939","13958","2681","14617","3994","2060","3374","1952",""
"2021-01-07","12530","2083","7960","3561","2214","3452","4252","7170","6815","","16733","4235","21725","2095","2506","4953","13977","2689","14689","3996","2060","3376","1954",""
"2021-01-08","12564","2086","7960","3564","2217","3454","4256","7193","6832","","16760","4256","21753","2097","2506","4957","14000","2696","14735","3996","2063","3377","1955",""
"2021-01-09","12578","","7960","3565","2221","3458","4258","7203","6845","","16804","4260","21784","2101","2506","4973","14025","2703","14836","4007","2071","3379","",""
"2021-01-10","12605","","8025","3574","2224","3464","4261","7205","6849","","16831","4264","21810","2102","2525","4977","14046","2711","14908","4008","2075","3384","1956",""
"2021-01-11","12644","2087","8025","3585","2233","3466","4262","7222","6868","","16855","4281","21849","2108","2525","4979","14058","2725","14956","4008","2078","3385","1956",""
"2021-01-12","12681","2089","8104","3593","2235","3469","4263","7225","6874","","16870","4289","21874","2108","2531","4983","14086","2734","15017","4011","2092","3386","",""
"2021-01-13","12716","2090","8111","3599","2236","","4269","7234","6887","","16895","4291","21895","2111","","4987","14107","2739","15073","4016","2093","3387","1956",""
"2021-01-14","12763","2091","8124","3605","2236","3473","4269","7237","6908","","16910","4301","21921","2114","2531","5000","14131","2747","15123","4019","2096","3388","1958",""
"2021-01-15","12818","2099","8124","3607","2238","3477","4270","7249","6927","","16940","4309","21948","2119","2531","5007","14152","2749","15154","4020","2114","3392","1958",""
"2021-01-16","12853","","8162","3613","2239","3479","4270","7256","6943","","16973","4317","21988","2121","2531","5009","14175","2757","15247","4022","2118","3394","1958",""
"2021-01-17","12853","2100","8162","","2242","3481","4270","7263","6957","","17000","4320","22032","2125","","5015","14195","2767","15287","4025","2128","3395","1958",""
"2021-01-19","12858","2104","8193","3619","2249","3498","4279","7270","6979","","17074","4337","22118","2142","","5024","14240","2806","15383","4035","2148","3399","1958",""
"2021-01-20","12865","2105","8221","3623","2250","","4284","7279","6986","","17084","4339","22132","2152","2542","5026","14256","2818","15429","4041","2154","3404","",""
"2021-01-21","12889","2106","8244","3623","2252","3498","4286","7287","6990","","17106","4344","22155","2156","","5035","14272","2818","15496","4041","2167","3406","1960",""
"2021-01-22","12899","2108","8250","3647","2256","3498","4288","7297","6996","","17123","4356","22192","2161","","5041","14281","2819","15534","4047","2180","3415","1960",""
"2021-01-23","12908","","8251","3647","2260","3500","4289","7301","7004","","17151","4367","22212","2165","","5045","14326","2826","15597","4048","2193","3415","1967",""
"2021-01-24","12918","2108","","3655","2261","3501","","7308","7006","","17179","4374","22276","2166","","5048","14366","2837","15633","4053","2199","3417","1967",""
"2021-01-25","12934","2108","8281","3660","2263","3504","4294","7319","7015","","17203","4378","22276","2167","2558","5052","14416","2842","15695","4054","2201","","1975",""
"2021-01-26","12941","2108","8286","3660","","3508","4294","7324","7020","","17220","4378","22296","2170","2558","5055","14441","2849","15755","4057","2201","3417","1975",""
"2021-01-27","12954","2111","","3669","2277","","4296","7328","7023","","17239","4386","22307","2171","2558","5056","14453","2852","15839","4059","2207","3422","1979",""
"2021-01-28","12965","2111","8286","","2283","3510","4297","7339","7045","","17253","4388","22364","2172","2558","5061","14463","2857","15871","4062","2208","3423","1987",""
"2021-01-29","12982","2112","8305","3670","2285","3512","4297","7347","7049","","17280","4390","22401","2172","","5068","14485","2861","15912","4062","2217","3428","1987",""
"2021-01-30","12990","2113","8305","3675","2290","3512","4297","7360","7057","","17302","4402","22403","2172","2558","5072","14496","2867","15954","4062","2223","3429","1987",""
"2021-01-31","12998","2117","8320","3676","2293","3517","","7374","7074","","17330","4404","22474","","2558","5073","14517","","15994","4064","2233","","",""
"2021-02-01","13007","2117","8328","3690","2296","3517","4297","7378","7085","","17346","4426","22503","2173","2570","5074","14538","2877","16031","4067","2250","3429","1989",""
"2021-02-02","13017","2118","8351","3698","2300","3518","4300","7386","7086","","17366","4433","22529","2174","2571","5082","14554","2877","16060","4069","2252","3429","",""
"2021-02-03","13025","2120","8360","3698","2304","3518","4302","7389","7092","","17381","4438","22555","2177","2571","5084","14562","2880","16113","4075","2268","3432","1994",""
"2021-02-04","13034","2120","8360","3708","2307","","","7403","7097","","17385","4443","22586","2178","","5088","14593","2880","16147","4075","2277","3432","",""
"2021-02-05","13047","2123","8391","3708","2307","3518","4303","7407","7104","","17406","4459","22627","2181","","5089","14606","2880","16190","4077","2287","3432","1999",""
"2021-02-06","13057","2123","8402","","2307","3519","4303","7410","7108","","17424","4463","22672","2183","2571","5090","14618","2887","16227","4077","2296","3432","2001",""
"2021-02-07","13066","2123","8402","3728","2311","3523","","7412","7111","","17447","4480","22702","2184","","5091","14630","2887","16270","4078","2308","3435","",""
"2021-02-08","13073","2125","8440","3737","2313","3524","4304","7419","7130","","17470","4486","22747","2186","2571","5093","14655","2896","16303","4082","2317","3436","",""
"2021-02-09","13085","2128","8440","3741","2315","3525","4306","7420","7133","","17510","4497","22791","2187","","5093","14677","2902","16342","4086","2327","3443","2001",""
"2021-02-10","13094","2128","8440","3745","2318","3528","4308","7422","7149","","17531","4499","22838","2189","2582","5093","14683","2903","16376","4087","2343","3443","2001",""
"2021-02-11","13100","2130","8446","3749","2319","3529","4309","7425","7149","","17559","4501","22874","2192","","5095","14714","2908","16403","4087","2371","","2002",""
"2021-02-12","13107","","8455","3750","2328","3530","4312","7428","7168","","17587","4508","22900","","2582","5097","14731","2908","16417","4093","2377","3446","2003",""
"2021-02-13","13120","2132","8468","3753","2328","3531","4313","7442","7172","","17611","4516","22961","2192","2582","5097","14746","2913","16445","4095","2403","3447","2003",""
"2021-02-15","13129","2133","8473","3753","2336","3531","4316","7449","7186","","17632","4550","22993","2193","2597","5099","14759","2919","16467","4095","2427","3447","",""
"2021-02-16","13142","2133","8480","3760","2342","3532","4316","7460","7190","","17656","4558","23015","2194","2597","5101","14774","2919","16502","4095","2467","3449","2003",""
"2021-02-17","13159","2135","8484","3762","2350","3536","4316","7461","7207","11","17656","4568","23034","2194","2597","5105","14781","2943","16532","4101","2479","3450","2003",""
"2021-02-18","13167","2136","8487","3765","2350","3537","4316","7468","7223","","17668","4576","23069","2195","2597","5108","14797","2947","16551","4105","2506","3451","2003",""
"2021-02-19","","","","","","","","","","","17668","","23069","","","","","","","","2506","","",""
"2021-02-20","13182","","8504","3766","2358","3539","4324","7480","7241","","17682","4594","23140","2198","2603","5110","14805","2947","16573","4107","2537","3454","2006",""
"2021-02-21","13200","2137","8514","3766","2363","3539","4324","7486","7253","","17695","4601","23163","2199","","5113","14819","2957","16587","4110","2599","3455","2009",""
"2021-02-22","13217","2140","8516","3788","2365","3540","4324","7494","7270","","17713","4610","23190","2200","2605","5116","14833","2962","16610","4110","2641","3459","2014",""
"2021-02-23","13233","2141","8517","3796","2373","3541","4325","7504","7281","","17738","4621","23245","2201","2605","5119","14846","2968","16635","4110","2719","3461","2014",""
"2021-02-24","13245","2150","8521","3796","2373","3543","4327","7512","7298","","17773","4628","23271","2203","2605","5119","14871","2973","16649","4112","2787","3469","2016",""
"2021-02-25","13263","2154","8529","3800","2379","3544","4330","7524","7329","","17819","4644","23317","2206","2605","5125","14895","2974","16668","4119","2809","3469","2017",""
"2021-02-26","13280","2158","8529","3804","2384","3544","4337","7528","7344","","17846","4662","23365","2207","2605","5127","14923","2979","16692","4123","2851","3469","2017",""
"2021-02-27","13299","2158","8546","3809","2389","3545","4337","7531","7371","","17895","4702","23402","2207","2605","5129","14956","2983","16723","4124","2945","3469","2017",""
"2021-02-28","13319","2159","8552","3813","2395","3545","4337","7539","7413","","17953","4727","23464","2208","2623","5135","14986","2983","16753","4130","2989","3478","",""
"2021-03-01","13335","2160","8559","3819","2396","3545","4340","7546","7456","","17991","4811","23517","2208","2623","5140","15018","2998","16769","4134","3045","3481","2021",""
"2021-03-02","13370","2160","8565","3819","2399","3546","4346","7560","7475","","18030","4855","23566","","2651","5142","15057","2998","16787","4135","3111","3481","2025",""
"2021-03-03","13421","2160","8569","3824","2403","3547","4349","7563","7531","","18081","4865","23604","2208","2651","5145","15069","3009","16808","4145","3183","3484","2032",""
"2021-03-04","13468","2161","8581","3833","2404","3548","4350","7570","7573","","18124","4909","23681","2211","2655","5149","15108","3009","16827","4149","3206","3488","2032",""
"2021-03-05","13523","2161","8592","3833","2407","3548","4352","7584","7647","","18183","4924","23763","2213","2655","5152","15153","3016","16844","4155","3206","3491","2034",""
"2021-03-06","13567","2163","8592","3838","2413","3548","4352","7606","7709","","18249","5037","23812","2214","2668","5154","15210","3025","16867","4158","3372","3492","2034",""
"2021-03-07","13627","2163","8597","3843","2428","3552","4354","7625","7766","","18316","5079","23996","2215","2668","5160","15252","3048","16893","4184","3479","3493","2035",""
"2021-03-08","13672","2163","8643","3847","2434","3556","4354","7640","7782","","18397","5089","24041","2215","2683","5162","15303","3048","17137","4192","3571","3501","2035",""
"2021-03-09","13717","2163","8658","3851","2450","3558","4367","7651","7865","","18503","5120","24070","2217","2683","5167","15350","3056","17139","4200","3648","3502","2035",""
"2021-03-10","13769","2163","8661","3852","2452","3561","4370","7666","7977","","18574","5130","24083","2218","2683","5170","15372","3062","17199","4216","3701","3503","2084",""
"2021-03-11","13829","2165","8673","3854","2470","3563","4386","7710","8035","","18639","5130","24293","2226","2683","5184","15409","3062","17204","4230","3730","3507","2084",""
"2021-03-12","13881","2166","8696","3872","2476","3564","4397","7735","8065","","18732","5317","24435","2228","2697","5196","15481","3062","17369","4248","3858","3509","2093",""
"2021-03-13","13941","2166","8711","3890","2483","3568","4406","7760","8305","","18823","5428","24610","2229","2697","5205","15553","3117","17433","4270","3898","3511","2097",""
"2021-03-14","13993","2166","8711","3890","2502","3573","4410","7791","8446","","18823","5519","24637","2230","2715","5221","15657","3126","17516","4275","4108","3513","2117",""
"2021-03-15","14035","2169","8761","3916","2522","3575","4422","7841","8464","","19216","5599","24766","2239","2759","5232","15742","3147","17700","4318","4276","3516","2123",""
"2021-03-16","14107","2171","8799","3921","2535","3581","4430","7896","8464","","19326","5674","24873","2250","2759","5242","15809","3160","17783","4326","4336","3522","2125",""
"2021-03-17","14211","2172","8799","3927","2543","3594","4450","7948","8804","","19482","5809","24954","2253","2766","5247","15893","3160","17872","4335","4474","3524","2146",""
"2021-03-18","14289","2174","8849","3943","2576","3601","4470","8042","9075","","19482","5837","25087","2255","2784","5264","15981","3293","17989","4354","4631","3526","2152",""
"2021-03-19","14366","2174","8852","3958","2630","3609","4470","8097","9247","","19759","5918","25281","2262","2788","5272","16083","3293","18051","4374","4809","3529","2171",""
"2021-03-20","14445","2174","8852","3975","2680","3613","4489","8131","9285","","19759","6018","25486","2268","2814","5282","16204","3293","18189","4398","4944","3534","2171",""
"2021-03-21","14525","2175","8860","3986","2695","3636","4517","8171","9537","","19894","6162","25607","2269","2832","5283","16319","3370","18329","4405","5044","3548","2171",""
"2021-03-22","14637","2179","8900","4009","2722","3649","4524","8273","9756","","20367","6265","25893","2269","2838","5305","16461","3370","18507","4463","5088","3559","2171",""
"2021-03-23","14740","2179","8945","4036","2734","3656","4539","8316","9872","","20625","6374","26105","2291","2862","5322","16571","3370","18622","4470","5261","3570","2171",""
"2021-03-24","14850","2180","8945","4045","2743","3657","4546","8337","9987","","21007","6472","26301","2310","2887","5328","16694","3421","18780","4492","5363","3570","2171",""
"2021-03-25","14997","2181","8992","4051","2788","3672","4558","8437","10158","","21347","6533","26462","2318","2898","5357","16849","3471","18974","4494","5430","3579","2275",""
"2021-03-26","15115","2185","9060","4055","2834","3681","4575","8549","10412","","21367","6670","26736","2336","2944","5377","17008","3606","19147","4552","5571","3582","2275",""
"2021-03-27","15220","2191","9060","4085","2844","3692","4602","8650","10760","","21771","6821","27020","2339","2967","5404","17209","3606","19361","4591","5708","3602","2275",""
"2021-03-28","15340","2197","9156","4116","2892","3718","4602","8782","11011","","21987","6972","27370","2372","2996","5431","17393","3675","19571","4630","5821","3622","2279",""
"2021-03-29","15516","2198","9156","4145","2975","3739","4623","8889","11486","","22412","7112","27666","2381","3001","5469","17624","3782","19810","4660","5959","3634","2279",""
"2021-03-30","15711","2201","9214","4179","3001","3770","4649","9013","11576","","22866","7312","28029","2407","3020","5506","17836","3782","20174","4670","6055","3680","2401",""
"2021-03-31","15957","2207","9325","4192","3108","3800","4677","9089","11700","","23210","7460","28260","2424","3020","5527","18019","3819","20491","4734","6145","3688","2988",""
"2021-04-01","16141","2210","9378","4213","3127","3811","4688","9208","11908","","23542","7601","28628","2435","3063","5556","18242","3891","20784","4786","6207","3724","2988",""
"2021-04-02","16331","2221","9378","4218","3134","3826","4728","9365","12153","","23824","7601","28986","2459","3083","5592","18453","3936","21082","4794","6248","3733","2988",""
"2021-04-03","16577","2241","9508","4288","3168","3864","4728","9497","12360","","24178","7895","29388","2474","3102","5669","18684","3984","21325","4869","6292","3738","3085",""
"2021-04-04","16867","2244","9588","4323","3202","3864","4728","9604","12700","","24677","8043","29911","2502","3167","5696","18911","4110","21587","4903","6382","3775","3085",""
"2021-04-05","17164","2265","9588","4379","3275","3926","4762","9722","12860","","25065","8166","30292","2515","3188","5723","19122","4110","21862","4974","6493","3809","3124",""
"2021-04-06","17368","2272","9650","4413","3278","3955","4857","9828","13050","","25501","8305","30647","2545","3214","5755","19408","4166","21862","5024","6608","3848","3180",""
"2021-04-07","17681","2280","9915","4477","3299","3961","4914","9915","13248","","25880","8490","30947","2570","3230","5770","19705","4320","22191","5049","6748","3906","3197",""
"2021-04-08","18053","2322","10023","4488","3364","3994","4941","10103","13516","","26246","8507","31208","2586","3253","5784","20030","4320","22458","5087","6782","3910","3198",""
"2021-04-09","18410","2332","10066","4508","3421","4027","4941","10283","13645","","26560","8507","31596","2599","3277","5848","20261","4385","22905","5165","6832","3925","3198",""
"2021-04-10","18741","2354","10233","4508","3456","4051","5031","10414","13788","","26944","8601","31874","2635","3294","5899","20522","4428","22905","5205","6891","3952","3350",""
"2021-04-11","18971","2377","10513","4564","3491","4086","5031","10422","13955","","27371","8601","32261","2676","3345","5935","20825","4619","23629","5271","6935","3969","3350",""
"2021-04-12","19251","2433","10628","4709","3558","4094","5163","10496","14182","","27770","8960","32832","2699","3364","5970","21056","4693","24043","5369","7005","3979","3350",""
"2021-04-13","19476","2502","10733","4791","3596","4123","5163","10682","14457","","28135","9002","33299","2723","3382","6010","21301","4765","24043","5416","7039","4089","3489",""
"2021-04-14","19726","2529","10825","4855","3643","4144","5185","10736","14586","","28496","9065","33671","2749","3448","6042","21530","4870","25075","5485","7070","4149","3510",""
"2021-04-15","19911","2561","11026","4906","3672","4177","5196","10738","14763","","28744","9210","33894","2774","3469","6126","21841","4990","25547","5485","7107","4177","3553",""
"2021-04-16","20141","2593","11081","4950","3701","4197","5249","10896","14889","","29143","9291","34425","2791","3501","6194","22168","5040","26256","5551","7150","4197","3592",""
"2021-04-17","20376","2599","11316","4980","3779","4215","5318","10896","15054","","29563","9510","34794","2838","3548","6245","22405","5119","26328","5611","7223","4251","3643",""
"2021-04-18","20681","2613","11414","5057","3793","4233","5371","11130","15158","","30005","9576","35307","2912","3592","6318","22608","5242","26776","5658","7278","4325","3705",""
"2021-04-19","20981","2633","11542","5114","3848","4332","5391","11261","15315","","30366","9684","35795","2956","3611","6433","22951","5350","27384","5757","7282","4423","3761",""
"2021-04-20","21296","2655","11747","5187","3866","4391","5410","11388","15370","","30649","9782","36243","3073","3675","6498","23362","5432","27911","5816","7311","4461","3845",""
"2021-04-21","21596","2684","11920","5233","3926","4461","5503","11447","15578","","31021","9885","36852","3127","3675","6548","23615","5500","27911","5849","7345","4512","3907",""
"2021-04-22","21891","2695","12259","5273","3950","4518","5611","11559","15645","","31445","9971","37188","3171","3677","6647","23980","5555","28967","5905","7363","4575","3907",""
"2021-04-23","22181","2758","12522","5375","3985","4518","5681","11746","15710","","31759","10026","37752","3253","3677","6748","24288","5662","29451","6000","7418","4629","3907",""
"2021-04-24","22481","2785","12708","5423","4047","4623","5733","11746","15905","","32169","10026","38235","3319","3677","6845","24641","5746","29802","6031","7448","4698","3907",""
"2021-04-25","22838","2819","13025","5489","4071","4751","5739","12075","16186","","32572","10192","39118","3390","3677","6980","25490","5806","30734","6102","7476","4755","4025",""
"2021-04-26","23238","2833","13378","5555","4109","4898","5824","12272","16478","","33104","10310","39866","3450","3677","7123","25893","5929","31319","6102","7536","4829","4025",""
"2021-04-27","23588","2866","13811","5637","4168","5054","5847","12272","16655","","33104","10391","40639","3569","3677","7231","26094","5991","32052","6262","7576","4880","4158",""
"2021-04-28","24318","2886","14198","5706","4227","5129","5951","12535","16705","","34035","10474","41185","3684","3823","7332","26348","6040","32904","6458","7619","5042","4195",""
"2021-04-29","24653","2918","14452","5812","4260","5295","6064","12685","16986","","34533","10535","42325","3751","3862","7481","26643","6155","33678","6621","7647","5214","4283",""
"2021-04-30","24998","2964","14665","5966","4303","5395","6162","12965","17192","","35017","10669","43352","3916","3901","7642","27033","6238","34359","6775","7702","5307","4438",""
"2021-05-01","25268","2989","14934","6101","4437","5539","6222","13110","17343","","35420","10832","43885","4096","4003","7777","27554","6308","35148","6794","7775","5430","4442",""
"2021-05-02","25728","3058","15411","6198","4437","5670","6379","13298","17623","","35868","10886","44241","4353","4071","7942","28024","6444","36123","6970","7816","5603","4508",""
"2021-05-03","26428","3147","15996","6314","4437","5829","6441","13456","17824","","36466","10988","44979","4544","4092","8122","28436","6517","37165","7196","7879","5807","4604",""
"2021-05-04","26807","3210","16656","6462","4497","6055","6584","13667","18087","","36466","11126","46299","4782","4182","8361","28959","6630","38051","7311","7938","5913","4739",""
"2021-05-05","27357","3231","17311","6617","4553","6205","6722","13816","18190","","37559","11267","47004","4979","4274","8438","29706","6709","39051","7463","7987","6212","4832",""
"2021-05-06","27748","3276","17949","6702","4617","6443","6783","13973","18466","","37559","11389","47998","5147","4298","8701","30203","6809","39778","7463","8019","6375","4913",""
"2021-05-07","28168","3309","18347","6915","4682","6627","6833","13973","18662","","37559","11534","49253","5368","4436","8911","30744","6809","39778","7837","8122","6584","5134",""
"2021-05-08","28668","3362","18796","7066","4719","6859","7046","14373","18825","","38284","11667","50301","5565","4481","9175","31222","7070","40559","8005","8181","6847","5161",""
"2021-05-09","29138","3397","19583","7232","4805","7003","7218","14528","19086","","38284","11764","51329","5799","4601","9372","32086","7248","40788","8171","8246","7173","5231",""
"2021-05-10","29638","3463","20033","7362","4892","7362","7333","14702","19326","","38764","11847","53622","5996","4638","9629","32610","7402","41091","8367","8299","7327","5273",""
"2021-05-11","29858","3503","20584","7547","4971","7714","7444","14799","19571","","41068","11960","54692","6211","4796","9841","33131","7546","41344","8584","8348","7468","5320",""
"2021-05-12","30188","3541","21209","7670","5015","8018","7526","15004","19784","","41707","12061","55081","6577","4845","10084","33503","7615","41643","8718","8409","7701","5372",""
"2021-05-13","30598","3579","21819","7751","5108","8240","7606","15322","20179","","42385","12211","56403","6866","4929","10456","34055","7803","43345","8985","8495","7966","5407",""
"2021-05-14","31233","3657","22507","7916","5245","8508","7966","15322","20294","","43032","12247","57384","7213","5004","10791","34776","7960","45285","9218","8585","8404","5407",""
"2021-05-15","32058","3704","23216","8034","5377","8868","8098","15685","20735","","43735","12454","58252","7284","5097","11168","35370","8076","46617","9468","8700","8676","5407",""
"2021-05-16","32518","3763","24102","8269","5483","9234","8239","15933","20939","","44393","12688","58789","7867","5813","11506","35753","8247","48538","9686","8819","8957","5602",""
"2021-05-17","33003","3825","24984","8476","5583","9747","8441","16105","21390","","45043","12881","60000","8360","5909","11832","36297","8536","49477","9865","8928","9406","5602",""
"2021-05-18","33488","3900","25813","8673","5690","10228","8574","16293","21599","","45710","13063","61436","8557","5945","12116","36992","8809","50469","10040","9005","9777","5687",""
"2021-05-19","34073","3940","26278","8895","5730","10486","8704","16420","22003","","46302","13224","63138","8967","6145","12404","37364","9084","51356","10180","9093","10063","5887",""
"2021-05-20","34618","3991","26991","9030","5766","11151","8787","16614","22456","","46878","13389","64582","9297","6257","12757","37862","9354","52792","10375","9139","10443","5943",""
"2021-05-21","35041","4037","27717","9273","5955","11857","9033","16843","22759","","47666","13582","65945","9614","6309","13079","38415","9563","53791","10610","9251","10759","6025",""
"2021-05-22","35511","4140","28559","9489","6034","12332","9246","17012","22814","","48223","13771","67143","9984","6329","13423","39061","9738","54522","10714","9331","11026","6085",""
"2021-05-23","36011","4211","29404","9708","6182","12731","9421","17154","23521","","48797","13977","68458","10317","6489","13741","39528","9910","55507","11069","9418","11323","6137",""
"2021-05-24","36409","4280","30174","9871","6274","13140","9661","17263","23725","","49310","14104","69763","10523","6545","14017","39881","10038","56193","11244","9482","11723","6197",""
"2021-05-25","36794","4370","30807","10041","6402","13575","9780","17422","24083","","49901","14290","70876","10793","6644","14302","40004","10174","56729","11465","9572","12036","6208",""
"2021-05-26","37164","4395","31455","10269","6484","13933","9951","17688","24252","","50412","14458","71798","11150","6801","14479","40376","10264","57287","11616","9658","12451","6324",""
"2021-05-27","37564","4456","31999","10375","6671","14294","10017","17899","24453","","50965","14539","72632","11346","6801","14723","40627","10373","57941","11883","9713","13044","6345",""
