"date","Chhattisgarh/Balod","Chhattisgarh/Baloda Bazar","Chhattisgarh/Balrampur","Chhattisgarh/Bametara","Chhattisgarh/Bastar","Chhattisgarh/Bijapur","Chhattisgarh/Bilaspur","Chhattisgarh/Buxar","Chhattisgarh/Dakshin Bastar Dantewada","Chhattisgarh/Dhamtari","Chhattisgarh/Durg","Chhattisgarh/Gariaband","Chhattisgarh/Gaurela Pendra Marwahi","Chhattisgarh/Janjgir Champa","Chhattisgarh/Jashpur","Chhattisgarh/Kabeerdham","Chhattisgarh/Kondagaon","Chhattisgarh/Korba","Chhattisgarh/Koriya","Chhattisgarh/Mahasamund","Chhattisgarh/Mungeli","Chhattisgarh/Narayanpur","Chhattisgarh/Other State","Chhattisgarh/Raigarh","Chhattisgarh/Raipur","Chhattisgarh/Rajnandgaon","Chhattisgarh/Sukma","Chhattisgarh/Surajpur","Chhattisgarh/Surguja","Chhattisgarh/Unknown","Chhattisgarh/Uttar Bastar Kanker"
"2020-10-22","   .00 %","  4.05 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","","   .00 %","   .00 %"," 11.37 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-10-23"," 16.67 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %"," 47.37 %"," 83.33 %"," 61.54 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .37 %","   .00 %","   .00 %","  5.56 %","  6.45 %","","   .00 %"
"2020-10-24","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  7.42 %"," 36.84 %","   .00 %","  5.06 %"," 42.86 %","   .00 %","   .00 %"," 21.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.28 %","   .56 %","   .00 %","   .00 %","   .00 %","  3.03 %","","  3.33 %"
"2020-10-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.96 %","  1.93 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","  8.82 %","   .00 %","  3.17 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .19 %","   .00 %","   .00 %"," 31.58 %","   .00 %","","  3.23 %"
"2020-10-26","   .00 %","   .00 %","   .00 %","  8.70 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.85 %","  2.98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 71.43 %","   .00 %","   .00 %","   .78 %","   .74 %"," 25.00 %","   .00 %","-24.00 %"," 17.65 %","","  3.12 %"
"2020-10-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.68 %","   .00 %","   .00 %","  2.38 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .77 %","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-10-28","   .00 %","  1.30 %","   .00 %","  8.00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","   .00 %","  2.28 %"," 15.38 %"," 66.67 %","  8.14 %","   .00 %"," 36.00 %","   .00 %"," 16.22 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","  3.05 %","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.03 %"
"2020-10-29"," 66.67 %","  1.28 %","   .00 %","  3.70 %","   .00 %"," 25.00 %","   .00 %","","   .00 %","   .00 %","  3.23 %","   .00 %"," 40.00 %","   .00 %"," 10.00 %"," 11.76 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.94 %"," 60.00 %","   .00 %","   .00 %","","  8.82 %"
"2020-10-30","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 22.22 %","  2.64 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","  8.33 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-10-31","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.52 %","   .47 %","   .00 %","   .00 %"," 17.20 %","   .00 %","   .00 %","   .00 %"," 27.91 %","   .00 %","  1.49 %"," 16.67 %","   .00 %","   .00 %","  6.67 %","  3.01 %","   .96 %","   .00 %","   .00 %","   .00 %","","  5.41 %"
"2020-11-01","  4.00 %","  2.53 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","  2.99 %","  1.63 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.39 %","  2.75 %","  1.90 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-02","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 60.00 %"," 11.43 %",""," 11.11 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  2.74 %","  2.35 %","   .93 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-03","   .00 %","  1.23 %","   .00 %","  3.57 %"," 86.36 %","   .00 %"," 13.68 %","","   .00 %","   .00 %","  2.89 %","   .00 %","   .00 %","  1.83 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-04","  3.85 %","   .00 %","   .00 %","  6.90 %"," 34.15 %","   .00 %"," 17.29 %","","   .00 %","  1.45 %","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","  1.85 %"," 12.50 %","  5.26 %","  5.00 %","","   .00 %"
"2020-11-05","   .00 %","   .00 %","   .00 %","   .00 %"," 25.45 %","   .00 %","   .00 %","","   .00 %","  2.86 %","  3.46 %","   .00 %","   .00 %","  3.57 %","   .00 %","  5.00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .65 %","   .16 %","   .00 %","   .00 %","   .00 %","  2.38 %","","   .00 %"
"2020-11-06"," 11.11 %","  1.22 %"," 16.67 %","  9.68 %","   .00 %","  4.17 %","   .00 %","","   .00 %","  2.78 %","   .21 %","  9.38 %","   .00 %","  9.48 %","  9.09 %","  2.38 %"," 14.29 %","   .00 %","   .00 %","  8.70 %","   .00 %","   .00 %","   .00 %","  2.60 %","   .98 %","  1.82 %","   .00 %","  5.00 %","  6.98 %","","   .00 %"
"2020-11-07","  3.33 %","  1.20 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .64 %",""," 10.00 %","   .00 %","   .21 %","   .00 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","  3.45 %","  4.35 %","  1.33 %","   .00 %","   .00 %","   .00 %","  3.80 %","   .16 %","   .89 %","   .00 %","  9.52 %","  2.17 %","","   .00 %"
"2020-11-08","  3.23 %","  1.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  9.09 %","   .00 %","   .42 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","  1.22 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-09","   .00 %","  4.71 %","   .00 %","  5.71 %","   .00 %","  4.00 %","   .00 %","","   .00 %","   .00 %","   .21 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.81 %","   .32 %","   .88 %","   .00 %","   .00 %","  2.13 %","","   .00 %"
"2020-11-10","  3.12 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .64 %","","  8.33 %","  2.70 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","  6.25 %","  1.64 %","  4.17 %","   .00 %","   .00 %","   .00 %","  2.94 %","  1.18 %","   .32 %","   .88 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-11","  6.06 %","  2.25 %","   .00 %","   .00 %","  1.43 %","  3.85 %","   .00 %","","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .77 %","  8.33 %","   .00 %"," 17.65 %","   .00 %","  4.00 %","  2.63 %","   .00 %","   .00 %","  2.86 %","  2.92 %","  -.16 %","   .87 %"," 11.11 %","   .00 %","   .00 %","","  5.13 %"
"2020-11-12","   .00 %","  2.20 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .63 %","","   .00 %","   .00 %","   .62 %","  2.86 %","   .00 %","  1.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.28 %","   .00 %","   .00 %","  2.78 %","  1.14 %","   .64 %","   .86 %","   .00 %","   .00 %","  2.08 %","","   .00 %"
"2020-11-13","  2.86 %"," -1.08 %","   .00 %","   .00 %","  2.82 %","   .00 %","   .00 %","","   .00 %","  1.28 %","   .20 %","  2.78 %","   .00 %","   .75 %","   .00 %","  2.22 %","   .00 %","  1.61 %","   .00 %","  2.53 %","   .00 %","   .00 %","   .00 %","  2.81 %","   .32 %","   .00 %","   .00 %","   .00 %","  2.04 %","","   .00 %"
"2020-11-14","  2.78 %","  1.09 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .41 %","   .00 %","","  1.49 %","  7.69 %","  2.17 %","   .00 %","  3.17 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .55 %","   .32 %","   .85 %","   .00 %","   .00 %","  2.00 %","","   .00 %"
"2020-11-15","  5.41 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","  2.53 %","   .20 %","   .00 %","","   .74 %","  7.14 %","   .00 %","   .00 %","  3.08 %","  3.85 %","   .00 %","   .00 %","   .00 %","  2.70 %","  2.17 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-16","  2.56 %","  2.15 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.26 %","","   .00 %","  1.23 %","   .41 %","   .00 %","   .00 %","   .73 %","   .00 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","  5.32 %","   .16 %","  1.69 %","   .00 %","   .00 %","  1.96 %","","  2.44 %"
"2020-11-17","   .00 %","   .00 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .00 %","","   .00 %","  1.22 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","  1.47 %","  7.41 %","  2.47 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .83 %","   .00 %","   .00 %","  1.92 %","","   .00 %"
"2020-11-18","  7.50 %","   .00 %"," 14.29 %","   .00 %","  1.33 %","   .00 %","  1.86 %","","   .00 %","  2.41 %","   .00 %","   .00 %","   .00 %","  1.45 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .16 %","   .83 %","   .00 %","   .00 %","   .00 %","","  2.38 %"
"2020-11-19","  2.33 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","  1.43 %","   .00 %","  8.33 %","   .00 %","  4.35 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","  1.64 %","   .00 %","  8.70 %","  9.43 %","","   .00 %"
"2020-11-20","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .70 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.89 %","  3.81 %","   .31 %","  2.42 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-21","  4.55 %","  3.09 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .61 %","","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %","  2.35 %","   .00 %","   .00 %","   .00 %","  1.38 %","   .47 %","  3.15 %","   .00 %","   .00 %","  1.72 %","","   .00 %"
"2020-11-22","  2.17 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.21 %","","   .00 %","   .00 %","   .40 %","   .00 %"," 12.50 %","  2.10 %","  6.25 %","  1.89 %","   .00 %","  1.37 %","  3.45 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .45 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.69 %","","  4.65 %"
"2020-11-23","  4.26 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  7.69 %","  1.18 %","   .20 %","  5.41 %","   .00 %","   .68 %","   .00 %","  1.85 %","   .00 %","  2.70 %","  3.33 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-24","  4.08 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %","   .68 %","   .00 %","  1.82 %","   .00 %","  1.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.25 %","   .47 %","   .76 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-25","  3.92 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","","   .00 %","   .00 %","   .59 %","  2.56 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","  1.67 %","","  4.44 %"
"2020-11-26","  1.89 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .59 %","","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","  4.05 %","   .00 %","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .15 %","   .00 %","   .00 %","   .00 %","  3.28 %","","   .00 %"
"2020-11-27","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","  2.38 %","   .43 %","   .46 %","  1.52 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-28","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","  1.28 %","   .00 %","   .00 %","  5.00 %","  1.28 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .86 %","   .15 %","  2.24 %","   .00 %","  4.00 %","   .00 %","","   .00 %"
"2020-11-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.27 %","   .00 %","   .00 %","","  2.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .43 %","   .15 %","   .73 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-11-30","   .00 %","   .93 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","  1.79 %","   .00 %","  1.27 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","  2.55 %","   .46 %","   .72 %","   .00 %","  3.85 %","   .00 %","","  2.13 %"
"2020-12-01","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %","","   .00 %","  1.11 %","   .78 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  1.11 %","  5.00 %","   .00 %","  2.22 %","  1.66 %","   .76 %","   .72 %","   .00 %","   .00 %","  3.17 %","","  4.17 %"
"2020-12-26","  1.79 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .00 %","  2.47 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .41 %","   .15 %","   .71 %","   .00 %","   .00 %","  1.54 %","","   .00 %"
"2020-12-27","   .00 %","   .92 %","   .00 %","  2.38 %","   .00 %","   .00 %","  1.15 %","","   .00 %","   .00 %","   .58 %","   .00 %","   .00 %","  2.35 %","   .00 %","   .00 %","   .00 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .30 %","  1.42 %","   .00 %","   .00 %","  1.52 %","","   .00 %"
"2020-12-28","  5.26 %","   .91 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.67 %","  2.20 %","   .96 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","  1.18 %","   .00 %","  1.10 %","   .00 %","","","  1.22 %","   .45 %","   .00 %","   .00 %","   .00 %","  2.99 %","","  2.00 %"
"2020-12-29","  1.67 %","   .90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .57 %","   .00 %","   .00 %","   .57 %","  5.56 %","   .00 %","   .00 %","  1.16 %","  3.23 %","   .00 %","   .00 %","","  2.17 %","   .00 %","   .75 %","   .00 %","   .00 %","  7.41 %","   .00 %","","   .00 %"
"2020-12-30","  1.64 %","   .89 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .00 %","  1.09 %","   .00 %","","","   .40 %","   .45 %","  1.40 %","   .00 %","  3.45 %","   .00 %","","  1.96 %"
"2020-12-31","  3.23 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","  2.27 %","","   .00 %","  1.08 %","   .75 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .80 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-01","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","","   .00 %","  1.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.33 %","   .00 %","","   .00 %"
"2021-01-02","  4.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .44 %","  2.07 %","   .00 %","   .00 %","  1.45 %","","   .00 %"
"2021-01-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .75 %","  2.33 %","   .00 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .15 %","  1.35 %","   .00 %","   .00 %","  1.43 %","","  1.92 %"
"2021-01-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.11 %","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","  1.14 %","  3.12 %","  1.06 %","  4.76 %","   .00 %","","   .79 %","   .15 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-05","  4.48 %","  1.77 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .55 %","","   .00 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","  4.35 %","  1.12 %","   .00 %","  4.21 %","   .00 %","   .00 %","  2.13 %","   .79 %","   .58 %","   .67 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-06","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","  2.22 %"," -3.03 %","   .00 %","   .00 %","","","   .78 %","   .29 %","   .00 %","   .00 %","   .00 %","  2.82 %","","   .00 %"
"2021-01-07","   .00 %","   .00 %","   .00 %","  2.22 %","  1.32 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .37 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .14 %","   .66 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-08","   .00 %","  2.61 %","   .00 %","   .00 %","   .00 %","","  1.65 %","","   .00 %","  2.06 %","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","  3.23 %","  1.37 %","","   .00 %"
"2021-01-09","  2.86 %","   .85 %","   .00 %","   .00 %","   .00 %","","   .54 %","","   .00 %","  2.02 %","   .37 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .39 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-10","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .39 %","   .00 %","   .66 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-11","   .00 %","   .84 %","   .00 %","  2.17 %","   .00 %","   .00 %","  1.07 %","","   .00 %","   .00 %","  1.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.09 %","   .00 %","  1.00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-12","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  1.98 %","   .90 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .38 %","   .14 %","   .00 %","   .00 %","   .00 %","  1.35 %","","   .00 %"
"2021-01-13","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","","   .00 %","  1.94 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","  4.55 %","","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-14","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .18 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .38 %","   .43 %","   .00 %","   .00 %","  6.25 %","  1.33 %","","  1.89 %"
"2021-01-15","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .18 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .38 %","   .28 %","   .00 %","   .00 %","  2.94 %","   .00 %","","   .00 %"
"2021-01-16","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .55 %","  3.85 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .14 %","   .65 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","   .14 %","   .65 %","   .00 %","   .00 %","  1.32 %","","   .00 %"
"2021-01-18","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .53 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-19","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.72 %","  3.85 %","  1.06 %","   .00 %","   .98 %","   .00 %","   .00 %","","   .75 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-20","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.04 %","","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .97 %","   .00 %","   .00 %","","   .37 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-21","  1.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.85 %"
"2021-01-22","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .93 %","   .18 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","  4.35 %","   .00 %","","   .00 %","   .28 %","   .00 %","   .00 %","  2.86 %","   .00 %","","   .00 %"
"2021-01-23","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","","   .00 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .14 %","   .65 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2021-01-24","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .51 %","","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .37 %","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
