"date","Jharkhand/Bokara","Jharkhand/Bokaro","Jharkhand/Chatra","Jharkhand/Deoghar","Jharkhand/Dhanbad","Jharkhand/Dumka","Jharkhand/East Singhbhum","Jharkhand/Garhwa","Jharkhand/Giridih","Jharkhand/Godda","Jharkhand/Gumla","Jharkhand/Hazaribagh","Jharkhand/Jamtara","Jharkhand/Khunti","Jharkhand/Koderma","Jharkhand/Latehar","Jharkhand/Lohardaga","Jharkhand/Pakur","Jharkhand/Palamu","Jharkhand/Ramgarh","Jharkhand/Ranchi","Jharkhand/Sahibganj","Jharkhand/Saraikela","Jharkhand/Saraikela-Kharsawan","Jharkhand/Simdega","Jharkhand/West Singhbhum"
"2020-08-19",""," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-20",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.38 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-21",""," 16.67 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  2.54 %"," 25.00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.98 %"," 16.67 %","","   .00 %","   .00 %","   .00 %"
"2020-08-22",""," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.79 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-23","","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  4.69 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %"," 11.11 %","-##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.08 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-24",""," 12.50 %","   .00 %","   .00 %","  3.85 %","   .00 %","  7.46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.26 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-25",""," 11.11 %","","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.04 %","   .00 %","","   .00 %","   .00 %"," 11.11 %"
"2020-08-26",""," 20.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  3.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %"," 10.00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-27","","  8.33 %"," ##.## %","   .00 %","  3.70 %","   .00 %","  4.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %"," 50.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-28","","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","  4.24 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-29","","   .00 %"," 50.00 %","   .00 %","  3.45 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  1.75 %","   .00 %","","   .00 %","   .00 %"," 10.00 %"
"2020-08-30","","   .00 %","   .00 %","   .00 %","  3.33 %"," 50.00 %","  3.98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.72 %","   .00 %","","   .00 %","   .00 %","  9.09 %"
"2020-08-31","","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  3.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-01","","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","  1.59 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  6.78 %"," 14.29 %","","   .00 %","   .00 %","   .00 %"
"2020-09-02","","  7.69 %"," 33.33 %","   .00 %","   .00 %","   .00 %","  3.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-03","","   .00 %","   .00 %","  9.09 %","  3.03 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-04","","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-05","","  7.14 %","   .00 %","   .00 %","  2.86 %"," 33.33 %","  3.43 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-06","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %"," 12.50 %","","   .00 %","   .00 %","   .00 %"
"2020-09-07","","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","  2.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %",""," 25.00 %","   .00 %","  8.33 %"
"2020-09-08","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.26 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  5.26 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","","   .00 %","   .00 %"," 15.38 %"
"2020-09-09","","   .00 %","   .00 %","   .00 %"," 13.89 %","   .00 %","  2.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","  3.95 %","   .00 %",""," 20.00 %","   .00 %","   .00 %"
"2020-09-10","","   .00 %"," 25.00 %","   .00 %","   .00 %"," 25.00 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-11","","  6.67 %","   .00 %","  7.69 %","  4.88 %","   .00 %","  1.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","  3.75 %","   .00 %","","   .00 %","   .00 %","  6.67 %"
"2020-09-12",""," 12.50 %","   .00 %","   .00 %","  2.33 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","  4.82 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-13","","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","  2.52 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %",""," 16.67 %","   .00 %"," 12.50 %"
"2020-09-14","","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  1.14 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-15","","  5.56 %","   .00 %","   .00 %","  4.35 %","   .00 %","  1.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  1.12 %","   .00 %","","   .00 %","   .00 %"," 11.11 %"
"2020-09-16","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," ##.## %","   .00 %","   .00 %","  2.22 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-17","","   .00 %","   .00 %","   .00 %","  4.17 %"," 16.67 %","  1.97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","","   .00 %","   .00 %","  5.00 %"
"2020-09-18","","   .00 %"," 20.00 %","   .00 %","  6.00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  1.06 %","   .00 %","","   .00 %","   .00 %","  4.76 %"
"2020-09-19","","   .00 %"," 16.67 %","   .00 %","  1.89 %","   .00 %","  1.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %"," ##.## %","   .00 %","   .00 %","   .00 %","  6.67 %","  3.16 %","   .00 %","","   .00 %","   .00 %","  9.09 %"
"2020-09-20","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-21","","   .00 %","   .00 %","  7.14 %","  5.56 %","   .00 %","  1.12 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-22","","  5.26 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 16.67 %"
"2020-09-23","","  5.00 %","   .00 %","   .00 %","  3.51 %","-12.50 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","  1.01 %","   .00 %","","   .00 %","   .00 %","  3.57 %"
"2020-09-24","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-25","","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","  1.06 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","","   .00 %","   .00 %","  6.90 %"
"2020-09-26","","  9.52 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %",""," 14.29 %","   .00 %","   .00 %"
"2020-09-27","","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .98 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-28","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.37 %"," 12.50 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.94 %","   .00 %","","   .00 %","   .00 %","  3.23 %"
"2020-09-29","","  8.00 %","   .00 %","   .00 %","  1.64 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  4.76 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-09-30","","  7.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.52 %","   .00 %"," 16.67 %",""," 11.11 %"," 19.05 %","   .91 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-01","","  3.45 %","   .00 %","  6.67 %","  1.61 %","   .00 %","   .33 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-16.00 %","  5.41 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-02","","   .00 %","   .00 %"," -6.25 %","  1.59 %"," 14.29 %","  1.33 %","   .00 %","   .00 %","-12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.56 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-03","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %",""," 12.50 %","   .00 %","  3.12 %"
"2020-10-04","","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","  2.46 %","   .00 %","","   .00 %","   .00 %","  3.03 %"
"2020-10-05","","   .00 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","","   .00 %","   .00 %","  2.94 %"
"2020-10-06","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .97 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.97 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-07","","  3.33 %","   .00 %","   .00 %","  3.08 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","  4.17 %"," 25.00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  1.53 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-08","","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","  4.76 %","  3.76 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-09","","  3.12 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-10","","   .00 %","   .00 %","   .00 %","  1.47 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-11","","   .00 %","   .00 %","   .00 %","  2.90 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-12","","  3.03 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .95 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","  4.55 %","  2.11 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-13","","   .00 %"," 11.11 %","   .00 %","  2.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-14","","   .00 %","   .00 %","   .00 %","  2.74 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","  1.34 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-15",""," 11.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-16","","  2.63 %","   .00 %","  6.67 %","  1.33 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.86 %"
"2020-10-17","","  2.56 %","   .00 %","   .00 %","  1.32 %","   .00 %","  1.25 %","   .00 %","  8.33 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %"
"2020-10-18","","   .00 %","","  6.25 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","  1.94 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-19","","  2.50 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-20","","  2.44 %","   .00 %","   .00 %","  1.28 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %",""," 11.11 %","   .00 %","   .00 %"
"2020-10-21","","   .00 %","","   .00 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-22","","  4.76 %","","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.48 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-23","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-24","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.21 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-25","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .30 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .60 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-26","","   .00 %","   .00 %","   .00 %","   .00 %","","   .91 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .60 %","   .00 %",""," 10.00 %","   .00 %","   .00 %"
"2020-10-27","","  2.27 %","","   .00 %","  1.25 %","   .00 %","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-28","","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-29","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  4.35 %","   .58 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-30","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-31","","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-01","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %"," 25.00 %","   .00 %"
"2020-11-02","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .58 %","   .00 %","","   .00 %","","   .00 %"
"2020-11-03","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.15 %","   .00 %","","   .00 %","   .00 %","  2.78 %"
"2020-11-04","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-05","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-06","","   .00 %","   .00 %","   .00 %","  1.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-07","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-08","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-09","","  2.22 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .89 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .56 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-10","","  2.17 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .29 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-11","","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .56 %","","","   .00 %","   .00 %","   .00 %"
"2020-11-12","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .56 %","   .00 %","","   .00 %","   .00 %","   .00 %"
