"date","South Carolina/Abbeville","South Carolina/Aiken","South Carolina/Allendale","South Carolina/Anderson","South Carolina/Bamberg","South Carolina/Barnwell","South Carolina/Beaufort","South Carolina/Berkeley","South Carolina/Calhoun","South Carolina/Charleston","South Carolina/Cherokee","South Carolina/Chester","South Carolina/Chesterfield","South Carolina/Clarendon","South Carolina/Colleton","South Carolina/Darlington","South Carolina/Dillon","South Carolina/Dorchester","South Carolina/Edgefield","South Carolina/Fairfield","South Carolina/Florence","South Carolina/Georgetown","South Carolina/Greenville","South Carolina/Greenwood","South Carolina/Hampton","South Carolina/Horry","South Carolina/Jasper","South Carolina/Kershaw","South Carolina/Lancaster","South Carolina/Laurens","South Carolina/Lee","South Carolina/Lexington","South Carolina/Marion","South Carolina/Marlboro","South Carolina/McCormick","South Carolina/Newberry","South Carolina/Oconee","South Carolina/Orangeburg","South Carolina/Pickens","South Carolina/Richland","South Carolina/Saluda","South Carolina/Spartanburg","South Carolina/Sumter","South Carolina/Unassigned","South Carolina/Union","South Carolina/Williamsburg","South Carolina/York"
"2020-07-25","4","23","3","35","6","2","34","53","3","132","19","7","19","49","29","26","21","32","6","23","79","16","155","14","6","105","7","21","20","28","25","85","12","4","2","6","3","47","16","126","6","74","40","0","1","18","23"
"2020-07-26","4","23","3","36","9","2","35","54","4","135","19","7","19","49","29","28","21","32","6","23","83","16","157","14","6","105","7","21","20","30","25","87","12","4","2","7","3","48","16","127","6","75","39","0","1","18","24"
"2020-07-27","4","23","3","38","9","2","35","54","4","135","19","8","19","49","30","31","21","33","6","23","86","16","157","14","6","106","8","21","20","30","25","88","12","4","2","7","3","48","17","127","6","75","39","0","1","18","24"
"2020-07-28","6","23","3","40","10","3","36","56","6","144","20","8","20","49","30","32","21","35","6","23","87","17","165","14","6","115","8","21","21","30","25","89","12","4","2","7","5","48","18","127","6","81","40","0","2","19","25"
"2020-07-29","6","24","3","41","11","3","39","56","6","154","22","10","19","49","30","33","21","36","6","23","88","17","169","14","7","121","10","22","21","31","25","93","12","4","2","7","5","50","19","128","7","81","42","0","2","20","26"
"2020-07-30","7","24","3","41","15","4","44","57","6","158","24","10","19","50","31","33","23","37","6","23","91","17","175","15","8","121","11","22","21","33","26","97","12","4","2","8","6","52","20","129","7","81","42","0","2","23","27"
"2020-07-31","7","24","3","43","16","4","47","57","7","162","25","11","19","50","31","33","23","39","6","23","93","18","184","15","8","126","11","22","21","34","26","97","12","4","2","8","6","57","22","131","7","82","43","0","2","24","27"
"2020-08-01","7","26","3","46","16","4","48","58","9","165","25","11","19","50","31","33","23","39","6","23","96","19","187","15","7","129","13","23","21","34","27","101","12","4","2","8","7","57","23","133","7","82","45","0","2","27","28"
"2020-08-02","7","26","3","47","16","4","50","59","10","168","25","11","19","50","31","33","23","39","6","23","98","19","188","15","7","130","13","23","21","34","27","104","12","4","2","8","7","57","23","140","8","85","45","0","2","27","28"
"2020-08-03","7","29","3","48","17","4","49","59","10","171","25","12","19","50","31","33","23","40","6","23","99","19","189","15","7","130","13","23","21","34","27","104","12","4","2","9","7","58","23","141","8","87","45","0","2","27","28"
"2020-08-04","8","31","3","48","17","5","50","61","10","178","28","13","19","50","31","33","23","40","6","23","100","19","196","16","7","140","13","23","22","37","27","105","12","4","2","9","7","60","23","143","8","92","45","0","3","29","28"
"2020-08-05","8","33","3","51","20","5","53","61","10","182","28","13","20","50","32","35","23","43","6","23","105","19","198","16","7","141","13","23","23","41","27","107","13","4","2","9","7","60","24","148","8","94","46","0","3","29","28"
"2020-08-06","8","33","3","55","20","5","54","64","10","190","28","13","21","51","33","35","24","47","6","23","108","19","201","17","7","145","14","23","23","42","27","108","13","4","2","9","8","61","26","148","8","98","47","0","3","29","29"
"2020-08-07","8","34","3","59","20","5","55","66","10","189","28","13","21","51","34","35","24","47","6","23","108","19","204","18","7","146","15","23","23","43","27","108","13","4","2","9","9","61","27","148","8","99","47","0","4","30","29"
"2020-08-08","8","37","3","62","22","5","55","66","10","194","28","14","21","51","34","35","24","47","7","23","112","20","206","18","9","151","15","24","23","44","27","110","13","4","2","9","9","64","27","151","8","101","50","0","4","31","29"
"2020-08-09","9","38","3","63","22","5","56","66","11","194","28","14","21","52","34","35","24","47","7","23","115","19","208","18","9","153","15","25","25","46","29","110","13","4","2","10","9","64","27","152","8","103","51","0","4","31","29"
"2020-08-10","9","38","3","63","22","5","56","67","11","196","28","14","21","52","34","36","25","47","7","23","116","19","208","18","11","156","16","25","26","46","29","111","13","4","2","10","10","65","27","153","8","103","51","0","4","31","29"
"2020-08-11","9","39","5","67","24","7","57","68","13","203","30","14","21","53","34","36","25","50","7","24","117","19","213","18","12","160","17","27","26","46","29","113","13","4","2","10","11","68","27","154","8","102","52","0","4","31","29"
"2020-08-12","9","42","5","67","25","7","58","69","13","206","31","14","21","54","34","36","25","51","7","24","119","24","218","20","13","162","17","27","26","46","30","115","13","4","2","10","11","70","27","158","9","108","53","0","4","31","29"
"2020-08-13","8","42","6","70","26","8","60","70","13","209","31","14","22","55","34","36","25","53","7","24","123","25","222","20","13","167","18","27","27","47","30","116","14","4","2","11","12","70","27","159","9","111","53","0","4","31","29"
"2020-08-14","8","44","6","71","27","8","60","70","14","210","31","14","22","56","34","37","25","53","7","24","124","25","222","20","13","168","18","27","27","48","30","118","14","4","2","11","12","72","27","163","9","111","53","0","4","31","30"
"2020-08-15","8","46","6","76","27","9","60","73","14","213","31","14","22","57","36","38","25","58","7","24","128","25","227","20","13","169","19","27","27","49","30","120","14","4","2","12","13","76","29","165","10","114","56","0","4","31","32"
"2020-08-16","8","46","6","76","27","9","60","73","14","214","31","14","22","57","36","38","26","58","7","24","130","25","227","20","13","169","19","27","27","49","30","120","14","5","2","12","13","77","29","168","10","114","56","0","4","31","32"
"2020-08-17","8","46","6","76","27","9","60","74","14","214","31","14","22","59","36","38","26","58","7","24","131","26","229","20","15","169","19","29","27","49","30","121","14","5","2","13","13","78","30","170","10","115","56","0","4","32","32"
"2020-08-18","8","49","6","81","27","9","60","76","15","217","31","15","23","59","36","41","26","59","7","25","136","27","235","20","15","172","19","29","27","51","30","121","14","5","3","13","15","80","30","178","10","118","56","0","4","33","32"
"2020-08-19","8","50","6","81","27","9","61","75","15","217","31","15","23","59","36","41","26","60","8","25","137","30","237","21","15","172","19","30","27","51","30","121","14","5","3","13","15","80","30","178","10","121","57","0","5","34","32"
"2020-08-20","8","51","6","83","27","10","62","75","16","217","31","15","23","60","36","42","27","62","8","25","139","31","240","23","16","176","19","29","27","51","30","127","16","5","3","13","15","84","30","179","11","123","59","0","5","34","32"
"2020-08-21","10","53","6","86","27","11","64","75","16","221","31","16","23","61","36","43","28","67","8","26","141","33","243","25","17","177","18","29","28","52","30","130","17","5","3","13","15","90","30","183","11","126","59","0","5","34","37"
"2020-08-22","10","56","6","90","27","11","64","76","16","226","32","16","23","61","36","43","28","68","8","26","142","35","243","28","17","177","18","29","30","53","30","131","17","5","3","13","15","94","30","185","11","127","59","0","5","34","39"
"2020-08-23","10","56","6","92","27","11","64","76","16","226","31","17","23","61","36","44","28","68","8","26","142","35","243","30","17","177","18","29","31","53","30","131","17","5","4","13","16","94","31","185","11","127","59","0","5","36","39"
"2020-08-24","10","56","6","96","27","11","64","76","16","226","31","17","23","61","36","44","28","68","8","26","143","35","244","30","17","177","18","29","31","54","30","131","17","5","4","13","16","94","31","185","11","127","59","0","5","36","39"
