"date","North Dakota/Adams","North Dakota/Barnes","North Dakota/Benson","North Dakota/Billings","North Dakota/Bottineau","North Dakota/Bowman","North Dakota/Burke","North Dakota/Burleigh","North Dakota/Cass","North Dakota/Cavalier","North Dakota/Dickey","North Dakota/Divide","North Dakota/Dunn","North Dakota/Eddy","North Dakota/Emmons","North Dakota/Foster","North Dakota/Golden Valley","North Dakota/Grand Forks","North Dakota/Grant","North Dakota/Griggs","North Dakota/Hettinger","North Dakota/Kidder","North Dakota/LaMoure","North Dakota/Logan","North Dakota/McHenry","North Dakota/McIntosh","North Dakota/McKenzie","North Dakota/McLean","North Dakota/Mercer","North Dakota/Morton","North Dakota/Mountrail","North Dakota/Nelson","North Dakota/Oliver","North Dakota/Pembina","North Dakota/Pierce","North Dakota/Ramsey","North Dakota/Ransom","North Dakota/Renville","North Dakota/Richland","North Dakota/Rolette","North Dakota/Sargent","North Dakota/Sheridan","North Dakota/Sioux","North Dakota/Slope","North Dakota/Stark","North Dakota/Steele","North Dakota/Stutsman","North Dakota/Towner","North Dakota/Traill","North Dakota/Unassigned","North Dakota/Walsh","North Dakota/Ward","North Dakota/Wells","North Dakota/Williams"
"2020-07-21","","0","1","0","0","0","0","1","74","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","0","0","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","1"
"2020-07-22","","0","1","0","0","0","0","2","75","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","0","0","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","1"
"2020-07-23","0","0","1","0","0","0","0","3","75","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","0","0","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","1"
"2020-07-24","0","0","1","0","0","0","0","3","75","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","1","0","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-07-25","0","0","1","0","0","0","0","3","75","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","1","0","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-07-26","0","0","1","0","0","0","0","3","75","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","1","0","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-07-27","0","0","1","0","0","0","0","3","75","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","1","0","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-07-28","0","0","1","0","0","0","0","3","75","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","1","1","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-07-29","0","0","1","0","0","0","0","4","76","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","1","1","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-07-30","0","0","1","0","0","0","0","4","76","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","1","1","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-07-31","0","0","1","0","0","0","0","4","76","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","1","1","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-08-01","0","0","1","0","0","0","0","4","76","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","1","1","1","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-08-02","0","0","1","0","0","0","0","5","76","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","1","1","1","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-08-03","0","0","1","0","0","0","0","5","76","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","1","1","1","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","1","0","2"
"2020-08-04","0","0","1","0","0","0","0","5","76","0","0","0","0","0","1","0","0","5","0","1","0","0","0","0","1","1","1","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","1","0","3","0","2","0","0","0","0","1","0","2"
"2020-08-05","0","0","1","0","0","0","0","5","76","0","0","0","0","0","1","0","0","6","0","1","0","0","0","0","1","1","1","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","1","0","3","0","2","0","0","0","0","1","0","2"
"2020-08-06","0","0","1","0","0","0","0","5","76","0","0","0","0","0","1","0","0","6","0","1","0","0","0","0","1","2","1","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","1","0","3","0","2","0","0","0","0","1","0","2"
"2020-08-07","0","0","2","0","0","0","0","5","76","0","0","0","0","0","1","0","0","6","0","1","0","0","0","0","1","2","1","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","1","0","3","0","2","0","0","0","0","1","0","2"
"2020-08-08","0","0","2","0","0","0","0","6","76","0","0","0","0","0","1","0","0","6","0","1","0","0","0","0","1","2","1","0","0","3","1","0","0","0","0","2","0","0","1","0","0","0","1","0","3","0","2","0","0","0","0","1","0","2"
"2020-08-09","0","0","2","0","0","0","0","6","76","0","0","0","0","0","1","0","0","6","0","1","0","0","0","0","1","2","1","0","0","3","1","0","0","0","0","2","0","0","1","0","0","0","1","0","3","0","2","0","0","0","0","1","0","2"
"2020-08-10","0","0","2","0","0","0","0","6","76","0","0","0","0","0","1","0","0","6","0","1","0","0","0","0","1","2","1","0","0","3","1","0","0","0","0","2","0","0","1","0","0","0","1","0","3","0","3","0","0","0","0","1","0","2"
"2020-08-11","0","0","2","0","0","0","0","8","76","0","0","0","0","0","1","0","0","6","0","1","0","0","0","0","1","2","2","0","0","3","1","0","0","0","0","2","0","0","1","0","0","0","1","0","5","0","3","0","0","0","0","1","0","2"
"2020-08-12","0","0","2","0","0","0","0","8","76","0","0","0","0","0","1","0","0","7","0","1","0","0","0","0","1","2","2","0","0","4","1","0","0","0","0","2","0","0","1","0","0","0","1","0","5","0","3","0","0","0","0","1","0","2"
"2020-08-13","0","0","2","0","0","0","0","8","76","0","0","0","0","0","1","0","0","7","0","1","0","0","0","0","1","2","2","0","0","4","1","0","0","0","0","2","0","0","1","0","0","0","1","0","5","0","3","0","0","0","0","1","0","2"
"2020-08-14","0","0","2","0","0","0","0","8","76","0","0","0","0","0","1","0","0","8","0","1","0","0","0","0","1","2","2","0","0","4","1","0","0","0","0","2","0","0","1","0","0","0","1","0","5","0","3","0","0","0","0","1","0","2"
"2020-08-15","0","0","2","0","0","0","0","8","76","0","0","0","0","0","1","0","0","8","0","1","0","0","0","0","1","2","2","0","0","4","1","0","0","0","0","2","0","0","1","0","0","0","1","0","5","0","3","0","0","0","0","1","0","2"
"2020-08-16","0","0","2","0","0","0","0","9","76","0","0","0","0","0","1","0","0","8","0","1","0","0","0","0","1","2","2","0","0","4","1","0","0","0","0","2","0","0","2","0","0","0","2","0","6","0","3","0","0","0","0","1","0","2"
"2020-08-17","0","0","2","0","0","0","0","11","76","0","0","0","0","0","1","0","0","8","0","1","0","0","0","0","1","2","2","0","0","4","1","0","0","0","0","2","0","0","1","0","0","0","2","0","6","0","3","0","0","0","0","1","0","2"
"2020-08-18","0","0","2","0","0","0","0","12","76","0","0","0","0","0","1","0","0","9","0","1","0","0","0","0","1","2","2","0","0","4","1","0","0","0","0","2","0","0","1","0","0","0","2","0","6","0","3","0","0","0","0","1","0","2"
"2020-08-19","0","0","2","0","0","0","0","12","76","0","0","0","0","0","1","0","0","10","0","1","0","0","0","0","1","2","2","1","0","4","1","0","0","0","0","2","0","0","1","0","0","0","2","0","6","0","3","0","0","0","0","1","0","2"
"2020-08-20","0","0","2","0","0","0","0","12","76","0","0","0","0","0","1","0","0","10","0","1","0","0","0","0","1","2","2","1","0","4","1","0","0","0","0","2","0","0","1","0","0","0","2","0","6","0","3","0","0","0","0","1","0","2"
"2020-08-21","0","0","3","0","0","0","1","12","76","0","0","0","0","0","1","0","0","10","0","1","0","0","0","0","1","2","2","1","0","4","1","0","0","0","0","2","0","0","1","0","0","0","2","0","6","0","3","0","0","0","0","1","0","2"
"2020-08-22","0","0","3","0","0","0","1","13","76","0","0","0","0","0","1","0","0","10","0","1","0","0","0","0","1","2","2","1","0","4","1","0","0","0","0","2","0","0","1","1","0","0","2","0","6","0","3","0","0","0","1","1","0","2"
"2020-08-23","0","0","3","0","0","0","1","13","76","0","0","0","0","0","1","0","0","10","0","1","0","0","0","0","1","2","2","1","0","4","1","0","0","0","0","2","0","0","1","2","0","0","2","0","6","0","3","0","0","0","1","1","0","2"
"2020-08-24","0","0","3","0","0","0","1","13","76","0","0","0","0","0","1","0","0","10","0","1","0","0","0","0","1","3","2","1","0","4","1","0","0","0","0","2","0","0","1","2","0","0","2","0","6","0","3","0","0","0","1","1","0","2"
