"date","West Virginia/Barbour","West Virginia/Berkeley","West Virginia/Boone","West Virginia/Braxton","West Virginia/Brooke","West Virginia/Cabell","West Virginia/Calhoun","West Virginia/Clay","West Virginia/Doddridge","West Virginia/Fayette","West Virginia/Gilmer","West Virginia/Grant","West Virginia/Greenbrier","West Virginia/Hampshire","West Virginia/Hancock","West Virginia/Hardy","West Virginia/Harrison","West Virginia/Jackson","West Virginia/Jefferson","West Virginia/Kanawha","West Virginia/Lewis","West Virginia/Lincoln","West Virginia/Logan","West Virginia/Marion","West Virginia/Marshall","West Virginia/Mason","West Virginia/McDowell","West Virginia/Mercer","West Virginia/Mineral","West Virginia/Mingo","West Virginia/Monongalia","West Virginia/Monroe","West Virginia/Morgan","West Virginia/Nicholas","West Virginia/Ohio","West Virginia/Pendleton","West Virginia/Pleasants","West Virginia/Pocahontas","West Virginia/Preston","West Virginia/Putnam","West Virginia/Raleigh","West Virginia/Randolph","West Virginia/Ritchie","West Virginia/Roane","West Virginia/Summers","West Virginia/Taylor","West Virginia/Tucker","West Virginia/Tyler","West Virginia/Unassigned","West Virginia/Upshur","West Virginia/Wayne","West Virginia/Webster","West Virginia/Wetzel","West Virginia/Wirt","West Virginia/Wood","West Virginia/Wyoming"
"2020-07-09","1","10","0","0","0","0","0","1","","4","0","0","3","1","0","0","1","18","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","1","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","2","0"
"2020-07-10","1","10","0","0","0","0","0","1","","4","0","0","3","1","0","0","1","18","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","1","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","2","0"
"2020-07-11","1","10","0","0","0","0","0","1","","4","0","0","3","1","0","0","1","18","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","2","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","2","0"
"2020-07-12","1","10","0","0","0","0","0","1","","4","0","0","3","1","0","0","1","18","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","2","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","2","0"
"2020-07-13","1","10","0","0","0","0","0","1","","4","0","0","3","1","0","0","1","18","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","2","0"
"2020-07-14","1","10","0","0","0","0","0","1","","4","0","0","3","1","0","0","1","18","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","2","0"
"2020-07-15","1","10","0","0","0","0","0","1","","4","0","0","3","1","0","0","1","18","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-16","1","10","0","0","0","0","0","1","","4","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-17","1","10","0","0","0","1","0","1","","4","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-18","1","10","0","0","0","1","0","1","","4","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-19","1","10","0","0","0","1","0","1","","4","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-20","1","10","0","0","0","1","0","1","","4","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-21","1","10","0","0","0","2","0","1","","4","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-22","1","10","0","0","0","2","0","1","","4","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-23","1","10","0","0","0","2","0","1","","5","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","0","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-24","1","10","0","0","0","2","0","1","","5","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","1","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-25","1","10","0","0","0","2","0","1","","5","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","1","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-26","1","10","0","0","0","2","0","1","0","5","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","1","0","0","3","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-27","1","10","0","0","0","2","0","1","0","5","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","1","0","0","4","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","3","0"
"2020-07-28","1","11","0","0","1","2","0","1","0","5","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","1","0","0","4","2","5","0","0","1","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","4","1"
"2020-07-29","1","11","0","0","1","2","0","1","0","5","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","1","0","2","4","2","5","0","0","1","3","1","0","0","3","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","4","1"
"2020-07-30","1","11","0","0","1","2","0","1","0","5","0","0","3","1","0","0","1","19","4","20","2","0","1","2","0","1","0","3","4","2","5","0","0","1","3","1","0","0","3","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","4","1"
"2020-07-31","1","11","0","0","1","2","0","1","0","5","0","0","3","1","0","0","1","19","4","20","2","0","3","2","0","1","0","3","4","2","5","0","0","1","4","1","0","0","3","0","1","0","0","1","0","0","0","0","0","0","9","0","0","0","4","1"
"2020-08-01","1","11","0","0","1","2","0","1","0","5","0","0","3","1","0","0","1","19","4","20","2","0","3","2","0","1","0","3","4","2","5","0","0","1","4","1","0","0","3","0","1","0","0","1","0","0","0","0","0","0","9","0","0","0","4","1"
"2020-08-02","1","11","0","0","1","2","0","1","0","5","0","0","3","1","0","0","1","19","4","21","2","0","3","2","0","1","0","3","4","2","5","0","0","1","4","1","0","0","3","0","1","0","0","1","0","0","0","0","0","0","9","0","0","0","4","1"
"2020-08-03","1","11","0","0","1","2","0","1","0","5","0","0","3","1","0","0","1","19","4","21","2","0","3","2","0","1","0","3","4","2","5","0","0","1","4","1","0","0","3","0","1","0","0","1","0","0","0","0","0","0","9","0","0","0","4","1"
"2020-08-04","1","11","0","0","1","2","0","1","0","5","0","1","3","1","0","0","1","19","4","22","2","0","3","2","1","1","0","3","4","3","5","0","0","1","4","1","0","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","1"
"2020-08-05","1","11","0","0","1","2","0","1","0","5","0","1","3","1","0","0","1","19","4","22","2","0","3","2","1","1","0","3","4","3","5","0","0","1","4","1","0","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","1"
"2020-08-06","1","11","0","0","1","2","0","1","0","5","0","1","3","1","0","0","1","19","4","22","2","0","3","2","1","1","0","3","4","3","5","0","0","1","4","1","0","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","1"
"2020-08-07","1","11","0","0","1","2","0","1","0","5","0","1","3","1","0","0","1","19","4","22","2","0","3","2","1","1","0","3","4","5","5","0","0","1","4","1","1","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","1"
"2020-08-08","1","11","0","0","1","3","0","1","0","7","0","1","3","1","0","0","1","19","4","23","2","0","3","2","1","1","0","3","4","5","5","0","0","1","4","1","1","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","1"
"2020-08-09","1","11","0","0","1","3","0","1","0","7","0","1","3","1","0","0","1","19","4","23","2","0","3","2","1","1","0","11","4","5","5","0","0","1","4","1","1","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","1"
"2020-08-10","1","11","0","0","1","3","0","1","0","7","0","1","3","1","0","0","1","19","4","24","2","0","4","2","1","1","0","11","4","5","5","0","0","1","4","1","1","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","1"
"2020-08-11","1","11","0","0","1","3","0","1","0","7","0","3","3","1","0","0","1","19","4","24","2","0","5","2","1","1","0","13","4","5","5","0","0","1","4","1","1","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-12","1","11","0","0","1","3","0","1","0","7","0","4","3","1","0","0","1","19","4","24","2","0","7","2","1","1","0","16","4","5","5","0","0","1","4","1","1","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-13","1","11","0","0","1","3","0","1","0","7","0","4","3","1","0","0","1","19","4","24","2","0","7","2","1","1","0","16","4","5","5","0","0","1","4","1","1","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-14","1","11","0","0","1","3","0","1","0","7","0","4","3","1","0","0","1","19","4","24","2","0","10","2","1","1","0","17","4","5","5","0","0","1","4","1","1","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-15","1","11","0","0","1","3","0","1","0","7","0","4","3","1","0","0","1","19","4","24","2","0","11","2","1","1","0","18","4","5","5","0","0","1","4","1","2","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-16","1","11","0","0","1","3","0","1","0","7","0","4","3","1","0","0","1","19","4","24","2","0","11","2","1","1","0","18","4","5","5","0","0","1","4","1","2","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-17","1","11","0","0","1","3","0","1","0","7","0","4","3","1","0","0","1","19","4","24","2","0","11","2","1","1","0","18","4","5","5","0","0","1","4","1","2","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-18","1","11","0","0","1","3","0","1","0","7","0","4","3","1","0","0","1","19","4","25","2","0","12","2","1","1","0","18","4","5","5","0","0","1","4","1","2","0","4","0","1","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-19","1","11","0","0","1","4","0","1","0","7","0","5","3","1","0","0","1","19","4","26","2","0","12","2","1","1","0","18","4","5","5","0","0","1","4","1","2","0","4","0","2","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-20","1","11","0","0","1","4","0","1","0","7","0","5","3","1","0","0","1","19","4","26","2","0","12","2","1","1","0","18","4","5","5","0","0","1","4","1","2","0","4","0","3","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-21","1","11","0","0","1","4","0","1","0","8","0","5","3","1","0","0","1","19","4","27","2","0","12","2","1","1","0","20","4","5","5","0","0","1","4","1","2","0","4","0","3","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-22","1","11","0","0","1","5","0","1","0","8","0","5","3","1","0","0","1","19","4","27","2","0","17","2","1","1","0","20","4","5","5","0","0","1","4","1","2","0","4","0","3","0","0","1","0","1","0","0","0","0","9","0","0","0","5","2"
"2020-08-23","1","11","0","0","1","5","0","1","0","8","0","5","3","1","0","0","1","19","4","27","2","0","17","2","1","1","0","21","4","5","5","0","0","1","4","1","2","0","4","0","3","0","0","1","0","2","0","0","0","0","9","0","0","0","5","2"
"2020-08-24","1","11","0","0","1","5","0","1","0","8","0","5","3","1","0","0","1","19","4","27","2","0","17","2","1","1","0","21","4","5","5","0","0","1","4","1","2","0","4","0","3","0","0","1","0","2","0","0","0","0","9","0","0","0","5","2"
