"date","Rajasthan/Ajmer","Rajasthan/Alwar","Rajasthan/BSF Camp","Rajasthan/Banswara","Rajasthan/Baran","Rajasthan/Barmer","Rajasthan/Bharatpur","Rajasthan/Bhilwara","Rajasthan/Bikaner","Rajasthan/Bundi","Rajasthan/Chittorgarh","Rajasthan/Churu","Rajasthan/Dausa","Rajasthan/Dholpur","Rajasthan/Dungarpur","Rajasthan/Evacuees","Rajasthan/Ganganagar","Rajasthan/Hanumangarh","Rajasthan/Jaipur","Rajasthan/Jaisalmer","Rajasthan/Jalore","Rajasthan/Jhalawar","Rajasthan/Jhunjhunu","Rajasthan/Jodhpur","Rajasthan/Karauli","Rajasthan/Kota","Rajasthan/Nagaur","Rajasthan/Other State","Rajasthan/Other state","Rajasthan/Pali","Rajasthan/Pratapgarh","Rajasthan/Rajsamand","Rajasthan/Sawai Madhopur","Rajasthan/Sikar","Rajasthan/Sirohi","Rajasthan/Tonk","Rajasthan/Udaipur"
"2020-07-17","","","","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","","","",""
"2020-07-18","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","   .00 %","   .00 %","","","","","",""
"2020-07-19","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 20.00 %","","","","","","","   .00 %","","","","","",""
"2020-07-20","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %",""," 50.00 %","","","","","","","","","","","","   .00 %",""
"2020-07-21","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","","","","","","","","","","   .00 %",""
"2020-07-22","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","","","   .00 %","   .00 %","","   .00 %",""
"2020-07-23","","   .00 %","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","","","   .00 %","   .00 %","","   .00 %",""
"2020-07-24","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","","","","","","   .00 %","   .00 %","   .00 %","","   .00 %",""
"2020-07-25","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","   .00 %","   .00 %","","","   .00 %",""
"2020-07-26","-16.67 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-07-27"," 23.33 %","","","   .00 %","",""," -6.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","","","","   .00 %","","","","","","","   .00 %","","   .00 %","","","   .00 %"
"2020-07-28","","","","   .00 %","",""," -6.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","","","   .00 %"
"2020-07-29","","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","",""," 20.00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","",""
"2020-07-30","","   .00 %","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","","","","","","","","   .00 %","","   .00 %","","",""
"2020-07-31","","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","","","-10.00 %","","","","","   .00 %","","   .00 %","","",""
"2020-08-01","","","","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","",""," 10.00 %","","","","","   .00 %","","   .00 %","","",""
"2020-08-02","","","","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","",""," 10.00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-08-03","","","   .00 %","   .00 %","","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %"," 73.29 %","   .00 %","","   .00 %","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %",""
"2020-08-04","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-05","","","","   .00 %","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","","","   .00 %","-10.00 %","   .00 %","   .00 %","   .00 %"
"2020-08-06","","","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","","","","","","","","","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-08-07","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","","","","   .00 %","   .00 %","","","","   .00 %","   .00 %",""
"2020-08-08","","","","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","","","","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"
"2020-08-09","","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","","","","   .00 %","","","   .00 %","","   .00 %","   .00 %",""
"2020-08-10","","","","   .00 %","","   .00 %","","   .00 %","","","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","","","","","","   .00 %","","","   .00 %","","   .00 %","   .00 %",""
"2020-08-11","   .00 %","","","   .00 %","","","","","","","   .00 %","","   .00 %",""," -6.67 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","   .00 %"," 26.67 %","","","","","","","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-08-12","   .00 %","","","   .00 %","","","","   .00 %","","","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %"," 16.67 %","","","","","","","","   .00 %","   .00 %","   .00 %",""
"2020-08-13","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %","","","   .00 %","","","","","","   .00 %","   .00 %","","","","   .00 %","","","   .00 %","","","","","","","","","   .00 %","","",""
"2020-08-14","   .00 %","   .00 %","","   .00 %","","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","","","","","","","","","   .00 %","   .00 %","",""
"2020-08-15","   .00 %","   .00 %","","   .00 %","",""," -6.67 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","","","","","","","   .00 %","   .00 %","",""
"2020-08-16"," 20.00 %","   .00 %","","   .00 %","","","","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","","   .00 %","   .00 %","",""
"2020-08-17"," 10.00 %","   .00 %","   .00 %","   .00 %","","","",""," 30.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","","","   .00 %","",""
"2020-08-18"," 10.00 %","   .00 %","","","","","",""," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","","   .00 %","","   .00 %","",""
"2020-08-19"," 10.00 %","   .00 %","","","","","",""," -3.33 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  6.67 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","","   .00 %",""
"2020-08-20"," 10.00 %","   .00 %","","","","","","","-13.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","  1.67 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","   .00 %","   .00 %",""
"2020-08-21","","   .00 %","","","","","   .00 %","","-13.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %",""
"2020-08-22","","   .00 %","","","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","   .00 %","  1.67 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","   .00 %","   .00 %"," 10.00 %",""
"2020-08-23","","   .00 %","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","  1.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","   .00 %"," 10.00 %",""
"2020-08-24","","   .00 %","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","",""," -5.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","   .00 %","",""
"2020-08-25","","   .00 %","","","   .00 %","","","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","   .00 %","","   .00 %","",""
"2020-08-26","","   .00 %","","   .00 %","   .00 %","","","","","-10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","","   .00 %","","   .00 %","",""
"2020-08-27","","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","","","","   .00 %","   .00 %","","   .00 %","",""
"2020-08-28","","   .00 %","","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","","","","   .00 %","   .00 %","","   .00 %","",""
"2020-08-29","","","","   .00 %","   .00 %","   .00 %","","","-10.00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %"," -6.67 %","","","","   .00 %","   .00 %","   .00 %","","","","","","","","   .00 %","","   .00 %","   .00 %",""
"2020-08-30","","","","   .00 %","   .00 %","","","","-10.00 %","","   .00 %","","","","","","   .00 %","   .00 %"," -6.67 %","","","","   .00 %","-10.00 %","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","","   .00 %",""
"2020-08-31","","","","   .00 %","   .00 %","","","","-10.00 %","","   .00 %","","","","","","   .00 %","   .00 %"," -6.67 %","","","","   .00 %","-10.00 %","   .00 %","   .00 %","","","","","","   .00 %","   .00 %","","","   .00 %",""
"2020-09-01"," 60.00 %","","","   .00 %","   .00 %","","",""," 20.00 %","","   .00 %","","","","","","","   .00 %"," 13.33 %","","","   .00 %","   .00 %"," 10.00 %","   .00 %"," 20.00 %","","","","","","","   .00 %","","","",""
"2020-09-02","","","","   .00 %","   .00 %","","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %"," -1.67 %","","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","","","","","","   .00 %","","","",""
"2020-09-03","","   .00 %","","","   .00 %","","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %","  5.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","","","","","   .00 %","","","",""
"2020-09-04","","","","","   .00 %","","",""," 10.00 %","   .00 %","   .00 %","   .00 %","","","","","","   .00 %"," 25.00 %","","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 10.00 %","","","","","","","","","","",""
"2020-09-05","","","","","   .00 %","","","","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %"," 35.00 %","","   .00 %","","   .00 %"," 50.00 %","   .00 %"," 10.00 %","","","","","","","","","","",""
"2020-09-06","","","","","   .00 %","","","","","   .00 %","","   .00 %","","","   .00 %","","","   .00 %","  8.33 %","","   .00 %","","   .00 %"," 30.00 %","   .00 %","-10.00 %","","","","","   .00 %","","","","","",""
"2020-09-07"," ##.## %","","","","   .00 %","","","","","   .00 %","","   .00 %","","   .00 %","   .00 %","","","   .00 %"," ##.## %","","   .00 %","","   .00 %"," ##.## %","   .00 %"," ##.## %","","   .00 %","","","   .00 %","","","","","",""
