"date","Chhattisgarh/Balod","Chhattisgarh/Baloda Bazar","Chhattisgarh/Balrampur","Chhattisgarh/Bametara","Chhattisgarh/Bastar","Chhattisgarh/Bijapur","Chhattisgarh/Bilaspur","Chhattisgarh/Buxar","Chhattisgarh/Dakshin Bastar Dantewada","Chhattisgarh/Dhamtari","Chhattisgarh/Durg","Chhattisgarh/Gariaband","Chhattisgarh/Gaurela Pendra Marwahi","Chhattisgarh/Janjgir Champa","Chhattisgarh/Jashpur","Chhattisgarh/Kabeerdham","Chhattisgarh/Kondagaon","Chhattisgarh/Korba","Chhattisgarh/Koriya","Chhattisgarh/Mahasamund","Chhattisgarh/Mungeli","Chhattisgarh/Narayanpur","Chhattisgarh/Other State","Chhattisgarh/Raigarh","Chhattisgarh/Raipur","Chhattisgarh/Rajnandgaon","Chhattisgarh/Sukma","Chhattisgarh/Surajpur","Chhattisgarh/Surguja","Chhattisgarh/Unknown","Chhattisgarh/Uttar Bastar Kanker"
"2020-12-31","64","113","9","44","76","27","180","","16","94","535","43","9","175","20","58","22","87","32","94","21","2","47","252","682","145","10","30","69","","52"
"2021-01-01","64","113","9","44","76","27","181","","16","95","535","43","9","175","21","58","22","87","32","94","21","2","47","252","682","145","","31","69","","52"
"2021-01-02","67","113","9","44","76","27","181","","16","95","535","43","9","175","21","58","22","88","32","94","21","2","","252","685","148","10","31","70","","52"
"2021-01-03","67","113","9","44","76","","181","","16","95","539","44","9","179","21","58","22","88","32","94","21","","47","252","686","150","10","31","71","","53"
"2021-01-04","67","113","9","44","76","27","181","","16","97","541","44","9","179","21","58","23","89","33","95","22","2","","254","687","150","10","31","71","","53"
"2021-01-05","70","115","9","45","76","27","182","","16","97","544","44","9","179","22","58","24","90","33","99","22","2","48","256","691","151","10","31","71","","53"
"2021-01-06","70","115","11","45","76","27","182","","16","97","544","44","9","179","23","58","24","92","32","99","22","","","258","693","151","10","31","73","","53"
"2021-01-07","70","115","11","46","77","27","182","","16","97","546","44","9","180","23","58","24","92","32","99","22","","","258","694","152","10","31","73","","53"
"2021-01-08","70","118","11","46","77","","185","","16","99","547","44","9","180","23","58","24","92","32","100","22","2","48","258","697","152","10","32","74","","53"
"2021-01-09","72","119","11","46","77","","186","","16","101","549","45","9","180","23","58","24","92","32","100","22","2","51","259","699","152","10","32","74","","53"
"2021-01-10","72","119","11","46","77","27","187","","16","101","549","46","9","180","25","58","24","92","32","100","22","2","","260","699","153","10","32","74","","53"
"2021-01-11","72","120","11","47","77","27","189","","16","101","555","46","9","180","25","58","24","93","32","101","22","2","52","260","701","153","10","32","74","","53"
"2021-01-12","72","120","11","47","77","","189","","16","103","560","46","9","180","26","58","24","93","32","102","22","2","52","261","702","153","10","32","75","","53"
"2021-01-13","72","121","11","47","77","27","190","","16","105","562","46","9","180","26","58","26","93","32","102","23","","52","261","703","153","10","32","75","","53"
"2021-01-14","72","121","11","47","77","27","190","","16","105","563","47","9","180","26","58","26","93","32","102","23","","52","262","706","153","10","34","76","","54"
"2021-01-15","72","121","12","47","77","27","190","","16","105","564","47","9","181","26","58","26","93","32","102","23","","","263","708","153","10","35","76","","54"
"2021-01-16","73","121","12","47","77","27","190","","16","106","564","47","9","182","27","58","26","94","32","102","23","2","52","263","709","154","10","35","76","","54"
"2021-01-17","73","121","12","47","77","27","192","","16","106","564","48","9","182","27","58","26","94","32","102","23","2","52","264","710","155","10","35","77","","54"
"2021-01-18","74","121","12","47","77","27","192","","16","106","567","48","10","182","27","58","26","94","32","102","23","2","52","265","711","155","10","35","77","","54"
"2021-01-19","74","121","12","47","77","","192","","16","107","567","48","10","182","27","59","27","95","32","103","23","2","","267","714","155","10","35","77","","54"
"2021-01-20","74","121","12","47","77","27","194","","16","108","567","48","10","182","27","59","27","95","32","104","23","2","","268","719","155","10","35","77","","54"
"2021-01-21","75","121","12","47","77","27","196","","16","108","569","48","10","183","27","59","27","96","32","104","23","2","","268","719","155","10","35","77","","55"
"2021-01-22","75","121","12","47","77","27","196","","16","109","570","48","10","183","28","59","27","96","32","105","24","2","","268","721","155","10","36","77","","55"
"2021-01-23","75","121","12","47","77","27","198","","16","109","574","48","10","183","28","59","27","96","32","105","24","","","268","722","156","10","36","77","","55"
"2021-01-24","75","122","12","47","77","27","199","","16","109","576","48","10","184","28","59","27","96","32","105","","2","","269","724","156","10","36","77","","55"
"2021-01-25","75","122","12","47","77","27","200","","16","111","576","49","10","184","28","59","27","96","32","110","25","2","","269","725","157","10","36","78","","55"
"2021-01-26","75","122","","47","77","","200","","16","112","578","49","10","184","28","60","27","96","32","115","","","53","272","726","157","","36","78","",""
"2021-01-27","75","123","12","47","77","","200","","16","112","578","49","10","185","28","60","27","96","32","116","25","2","","272","726","157","10","36","78","","55"
"2021-01-28","75","124","12","47","77","27","202","","18","112","585","49","10","192","28","62","27","98","32","117","25","2","","276","734","157","10","36","77","","55"
"2021-01-29","76","124","12","47","77","27","202","","17","113","584","51","","192","29","62","28","98","32","120","25","","","276","733","157","10","36","78","","55"
"2021-01-30","76","124","","47","78","","202","","17","113","584","51","10","192","29","62","30","99","32","121","25","2","","277","735","158","10","36","78","","55"
"2021-01-31","76","124","","","78","","202","","17","113","584","51","10","192","29","62","30","99","32","121","25","","","280","735","158","","36","78","","55"
"2021-02-01","76","125","12","47","78","27","202","","17","113","586","52","10","192","29","62","30","99","32","121","25","2","","281","735","158","","36","78","","55"
"2021-02-02","76","125","12","47","78","27","203","","17","114","585","52","10","193","29","62","30","99","32","122","25","","54","281","737","157","","36","78","","55"
"2021-02-03","77","126","12","47","78","","203","","17","114","587","52","10","194","29","62","30","100","32","122","25","","54","281","738","157","","36","78","","55"
"2021-02-04","77","126","12","47","78","27","203","","17","114","589","52","10","194","29","62","30","100","32","122","25","","","281","742","157","","36","78","","55"
"2021-02-05","77","127","","48","79","","204","","17","114","591","52","10","194","29","62","30","100","32","122","25","","54","282","743","157","","36","78","","55"
"2021-02-06","77","127","12","48","79","","204","","17","114","591","52","","194","29","62","","100","32","122","25","","","283","745","157","","36","78","","55"
"2021-02-07","77","127","12","48","79","","204","","","114","592","52","10","194","29","62","","101","32","122","","","","285","746","157","","36","78","","56"
"2021-02-08","77","127","12","48","79","","204","","","114","592","52","","195","29","62","30","101","32","122","25","2","","285","747","157","10","37","78","","56"
"2021-02-09","77","127","","48","79","27","204","","17","114","592","52","","195","29","62","30","101","32","123","25","2","","285","747","158","","37","78","","56"
"2021-02-10","77","131","12","48","79","","204","","17","115","592","52","","197","29","62","","101","32","123","25","","54","284","748","159","","38","78","","56"
"2021-02-11","77","131","12","48","79","27","204","","","115","592","52","10","197","29","62","30","101","32","123","25","2","54","284","751","159","10","38","78","","57"
"2021-02-12","78","132","12","49","79","27","204","","17","115","595","52","","197","29","62","30","101","32","123","25","","","284","752","159","","38","78","","57"
"2021-02-13","78","132","","49","79","27","204","","","115","598","52","","197","29","62","30","102","32","123","","","54","284","753","159","","38","78","","57"
"2021-02-14","78","132","","49","79","","204","","","115","598","52","","197","29","62","","102","32","123","","","54","284","753","160","","38","78","","57"
"2021-02-15","78","132","12","49","79","","204","","17","116","598","52","10","197","30","62","30","102","32","123","25","","","285","755","160","10","38","78","","57"
"2021-02-16","78","132","12","49","80","","204","","","116","598","52","10","197","30","62","30","103","32","123","25","2","55","285","756","160","","40","78","","57"
"2021-02-17","79","132","12","49","80","27","204","","17","117","598","52","","197","30","62","","103","32","123","25","2","","285","759","160","10","40","78","","57"
"2021-02-18","79","132","12","50","80","","204","","17","117","598","52","10","197","30","","","103","32","123","25","","","285","760","160","","40","78","","57"
"2021-02-19","79","132","","50","80","","204","","17","117","598","52","10","197","30","62","30","103","32","124","26","2","","285","760","161","","40","78","","57"
"2021-02-20","79","132","12","50","80","","204","","","117","598","52","10","197","30","62","30","103","32","124","","","","285","761","162","","40","78","","57"
"2021-02-21","79","132","12","51","80","","204","","17","117","599","52","10","197","30","","30","103","32","124","26","","","285","762","162","","40","80","","57"
"2021-02-22","79","132","12","51","82","","204","","17","117","600","52","10","198","30","62","30","103","32","124","26","","","285","764","162","","40","80","","57"
"2021-02-23","79","133","13","51","83","27","204","","17","117","600","52","","198","30","62","","103","32","124","26","2","55","285","764","162","","40","80","","57"
"2021-02-24","79","133","13","51","83","27","204","","","117","602","52","10","198","30","62","30","103","32","124","","2","","285","765","162","","40","80","","58"
"2021-02-25","79","133","14","51","83","27","204","","17","117","605","52","10","198","30","62","","104","32","124","26","","","285","767","162","","40","80","","59"
"2021-02-26","79","133","14","52","83","","204","","17","118","608","52","10","198","31","62","30","104","32","124","26","2","","286","767","162","10","40","80","","59"
"2021-02-27","79","134","14","52","83","","204","1","17","118","609","52","10","199","31","","30","104","32","124","26","2","","286","767","163","10","40","80","","59"
"2021-02-28","79","134","","52","84","","204","","17","118","609","52","10","199","31","62","","105","32","124","26","","","286","767","164","","40","80","","59"
"2021-03-01","79","134","14","52","84","","204","","17","119","610","52","","199","31","62","30","105","32","125","26","","56","286","767","165","","42","80","","59"
"2021-03-02","","134","","52","84","27","204","","17","119","610","52","10","199","31","62","","105","33","125","26","","","286","767","165","","42","80","","60"
"2021-03-03","79","134","14","52","84","","205","","17","119","610","52","","199","31","62","30","105","33","125","27","","57","286","767","165","","43","80","","60"
"2021-03-04","79","134","14","52","84","27","205","","17","119","611","52","10","199","31","62","","106","33","125","27","","","287","767","165","","43","80","","60"
"2021-03-05","79","134","14","52","84","27","205","","","119","612","52","10","199","31","62","","106","33","125","27","2","58","287","768","165","","43","80","","60"
"2021-03-06","79","134","14","52","84","27","205","","17","119","613","52","10","199","31","62","30","105","33","125","27","2","","287","769","165","","43","80","","60"
"2021-03-07","","134","","","84","","205","","","120","613","52","10","199","31","62","","105","33","125","27","","","287","770","166","","43","80","","60"
"2021-03-08","79","134","14","52","84","","205","","17","120","614","52","10","199","31","62","30","105","33","125","27","","58","287","770","166","","43","80","","60"
"2021-03-09","79","134","","52","84","27","206","","17","120","617","52","10","199","31","62","30","105","33","125","27","","58","287","770","166","","43","80","","61"
"2021-03-10","79","135","14","52","85","","206","","17","120","617","52","10","201","31","","30","105","33","125","","","58","288","772","166","","43","80","","62"
"2021-03-11","79","135","","52","85","","206","","17","","617","52","","201","31","62","","106","33","126","","","","288","773","166","10","43","80","","62"
"2021-03-12","79","135","14","52","85","27","206","","17","120","618","52","10","201","31","62","30","106","33","126","27","","59","289","774","166","","44","80","","62"
"2021-03-13","79","135","14","52","85","","208","","17","120","618","52","10","201","31","62","","106","33","126","27","","59","290","776","167","","44","80","","62"
"2021-03-14","79","135","14","52","85","27","208","","17","120","619","","","201","31","62","","106","33","126","27","","","291","777","167","","44","81","","62"
"2021-03-15","79","135","14","52","85","","208","","17","120","620","52","10","201","32","","31","107","33","127","27","2","59","291","778","167","","44","82","","62"
"2021-03-16","79","136","15","52","85","27","208","","17","120","624","54","10","201","32","62","","107","33","128","27","2","59","292","779","167","","44","83","","62"
"2021-03-17","79","136","15","52","85","27","208","","17","120","627","54","","202","32","62","31","107","33","128","27","2","59","292","781","167","","44","83","","62"
"2021-03-18","79","136","15","52","85","","208","","17","120","628","54","10","202","33","62","31","107","33","128","27","2","","292","784","167","","44","83","","62"
"2021-03-19","79","136","15","52","85","27","209","","","120","630","54","10","202","33","62","31","107","33","128","27","2","","293","788","168","","44","83","","62"
"2021-03-20","79","136","15","52","85","","209","","17","121","634","54","10","202","33","62","31","107","33","128","27","","","293","793","168","","44","84","","62"
"2021-03-21","79","136","15","52","85","27","209","","","121","636","54","10","202","33","62","32","108","33","128","27","2","","293","797","168","10","44","85","","63"
"2021-03-22","79","138","15","52","85","27","209","","17","120","645","54","10","202","33","62","32","108","33","128","27","2","59","293","798","168","10","44","85","","64"
"2021-03-23","80","138","15","52","85","27","209","","17","120","651","54","10","202","33","62","32","108","33","129","27","2","","293","807","169","10","45","86","","64"
"2021-03-24","80","140","15","54","85","27","210","","17","120","660","54","10","202","33","62","32","108","34","130","27","2","59","294","817","169","10","45","88","","64"
"2021-03-25","80","141","15","55","85","27","210","","17","120","664","55","10","202","33","62","32","109","34","130","27","2","","295","820","171","10","46","88","","64"
"2021-03-26","80","141","15","56","85","27","211","","17","120","671","56","10","202","33","62","32","109","34","130","27","2","59","295","830","174","10","48","85","","64"
"2021-03-27","80","143","15","56","86","","211","","17","121","674","56","10","202","34","63","32","110","34","130","28","2","59","295","830","174","10","48","87","","64"
"2021-03-28","80","143","15","57","86","27","212","","17","121","678","56","10","202","34","63","33","110","35","130","28","2","59","295","836","174","","49","87","","64"
"2021-03-29","80","143","15","57","86","","213","","17","123","684","56","10","","34","63","33","111","35","130","28","","","295","841","177","","49","88","","65"
