"date","Haryana/Ambala","Haryana/Bhiwani","Haryana/Charkhi Dadri","Haryana/Faridabad","Haryana/Fatehabad","Haryana/Foreign Evacuees","Haryana/Gurugram","Haryana/Hisar","Haryana/Italians","Haryana/Jhajjar","Haryana/Jind","Haryana/Kaithal","Haryana/Karnal","Haryana/Kurukshetra","Haryana/Mahendragarh","Haryana/Nuh","Haryana/Palwal","Haryana/Panchkula","Haryana/Panipat","Haryana/Rewari","Haryana/Rohtak","Haryana/Sirsa","Haryana/Sonipat","Haryana/Yamunanagar"
"2020-08-06","  6.25 %","   .00 %","   .00 %","  1.46 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-07","  5.88 %","   .00 %","   .00 %","   .00 %"," 33.33 %","","   .00 %","   .00 %","","   .00 %","","   .00 %","  9.09 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.53 %"," 37.50 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-08","   .00 %"," 33.33 %","","   .72 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","","","   .00 %",""
"2020-08-09","   .00 %","   .00 %","","   .71 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.03 %"," ##.## %"
"2020-08-10","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  9.52 %"," 27.27 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-11","  5.56 %","   .00 %","   .00 %","  1.41 %","","","   .80 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","","   .00 %","   .00 %"," 33.33 %"," 17.39 %","   .00 %","   .00 %","","  2.94 %","   .00 %"
"2020-08-12","   .00 %","   .00 %","","  1.39 %","   .00 %","","   .79 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-13","  5.26 %","   .00 %","","  1.37 %","   .00 %","","   .79 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","","","  2.86 %",""
"2020-08-14","   .00 %","   .00 %","   .00 %","   .68 %","   .00 %","","   .78 %","   .00 %","","  8.33 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %",""
"2020-08-15","   .00 %","   .00 %","","  1.34 %","   .00 %","","   .78 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 14.29 %","  5.26 %"," 25.00 %"
"2020-08-16","   .00 %","   .00 %","","  1.32 %","   .00 %","","   .00 %"," 10.00 %","","   .00 %","   .00 %","   .00 %","  8.33 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","  4.35 %","   .00 %","   .00 %"," 20.00 %"
"2020-08-17","  5.00 %","   .00 %","   .00 %","   .65 %","   .00 %","","   .00 %","   .00 %","","  7.69 %","   .00 %"," 50.00 %","   .00 %","  6.25 %","   .00 %","  8.33 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %"
"2020-08-18","   .00 %","   .00 %","","   .65 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 30.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %"
"2020-08-19","  9.52 %","   .00 %","","  1.29 %","   .00 %","","   .77 %","  9.09 %","","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %"," 12.50 %","   .00 %","   .00 %"
"2020-08-20","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","","   .00 %","   .00 %","","   .00 %"," 16.67 %"," 33.33 %"," 17.65 %","  5.56 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-21","   .00 %"," 12.50 %","","   .63 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.00 %"," 10.53 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-22","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","","  7.14 %"," 14.29 %","   .00 %","   .00 %","  9.52 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  2.70 %","   .00 %","  4.00 %"," 11.11 %","  2.50 %"," 21.43 %"
"2020-08-23","  8.70 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  8.33 %","","   .00 %","   .00 %"," 25.00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"
"2020-08-24","  4.00 %","   .00 %","","  1.25 %"," 25.00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.63 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %"
"2020-08-25","  3.85 %","   .00 %","","  1.23 %"," 20.00 %","","   .00 %","   .00 %","","   .00 %","   .00 %"," 80.00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-26","  3.70 %"," 11.11 %","","  1.22 %"," 33.33 %","","   .00 %","   .00 %","","  6.67 %","   .00 %","   .00 %","  4.55 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-27","   .00 %","   .00 %","","   .60 %","   .00 %","","   .76 %","   .00 %","","  6.25 %","   .00 %","   .00 %","  4.35 %","  7.41 %","   .00 %","  7.69 %","   .00 %"," 15.38 %","   .00 %"," 12.50 %","  3.70 %","   .00 %","   .00 %","   .00 %"
"2020-08-28","   .00 %","   .00 %","","   .60 %"," 12.50 %","","   .00 %","  7.69 %","","   .00 %","","   .00 %"," 12.50 %","  3.45 %","   .00 %","   .00 %","   .00 %"," 13.33 %","  4.88 %"," 11.11 %","  3.57 %","  9.09 %","   .00 %","   .00 %"
"2020-08-29","   .00 %"," 20.00 %","","   .00 %","   .00 %","","   .76 %","   .00 %","","   .00 %","","   .00 %","  7.41 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.76 %"
"2020-08-30"," 10.71 %","   .00 %","   .00 %","   .60 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.30 %","   .00 %","  3.45 %","  8.33 %","   .00 %","   .00 %"
"2020-08-31","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %"," 23.08 %","   .00 %","   .00 %"
"2020-09-01","  3.23 %","   .00 %","   .00 %","  1.18 %","   .00 %","","   .00 %","  7.14 %","","   .00 %","   .00 %","   .00 %","  6.90 %","  6.25 %","   .00 %","   .00 %","  9.09 %"," 15.00 %","  2.13 %","  5.00 %","   .00 %"," 12.50 %","   .00 %","  5.26 %"
"2020-09-02","  3.12 %","   .00 %","   .00 %","   .58 %"," 22.22 %","","   .00 %","  6.67 %","","   .00 %","","   .00 %","  6.45 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","  3.33 %","  5.56 %","   .00 %"," 10.00 %"
"2020-09-03","  6.06 %","   .00 %","   .00 %","   .58 %","   .00 %","","  1.50 %"," 12.50 %","","   .00 %"," 25.00 %","   .00 %","  9.09 %","  8.33 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","  9.09 %"
"2020-09-04","  2.86 %","   .00 %","   .00 %","  1.15 %"," 18.18 %","","   .00 %","  5.56 %","","  5.88 %","   .00 %"," 18.18 %","  5.56 %","  5.13 %","   .00 %","   .00 %","   .00 %","  4.17 %","  2.00 %","  9.52 %","  3.23 %","   .00 %","   .00 %","  4.17 %"
"2020-09-05","  5.56 %","  8.33 %","   .00 %","   .00 %","  7.69 %","","  1.48 %"," 10.53 %","","   .00 %","   .00 %","  7.69 %","  5.26 %","  7.32 %","   .00 %","   .00 %","  8.33 %"," 12.00 %","   .00 %","   .00 %","  3.12 %","  5.00 %","   .00 %","  8.00 %"
"2020-09-06","  5.26 %","  7.69 %","   .00 %","  1.14 %","  7.14 %","","   .00 %","  4.76 %","","   .00 %","   .00 %"," 14.29 %","  5.00 %","  6.82 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  3.92 %","  4.35 %","  6.06 %","  4.76 %","   .00 %","  3.70 %"
"2020-09-07","  5.00 %","  7.14 %","   .00 %","   .56 %","   .00 %","","  1.46 %","  4.55 %","","   .00 %"," 10.00 %"," 12.50 %","  4.76 %","  6.38 %"," ##.## %","   .00 %","   .00 %","  6.25 %","  1.89 %","   .00 %","  2.86 %","  4.55 %","   .00 %","  7.14 %"
"2020-09-08","  4.76 %","  6.67 %","   .00 %","   .56 %"," 13.33 %","","   .72 %","  4.35 %","","  5.56 %","   .00 %","  5.56 %","  6.82 %","  6.00 %","   .00 %","  7.14 %","   .00 %","  5.88 %","   .00 %","  4.17 %","  2.78 %","  8.70 %","   .00 %","  6.67 %"
"2020-09-09","  6.82 %","  6.25 %","   .00 %","  1.11 %","  5.88 %","","   .00 %"," 16.67 %","","   .00 %","   .00 %","  5.26 %","  8.51 %","  5.66 %"," 50.00 %","   .00 %","   .00 %","  5.56 %","  1.85 %","   .00 %","  2.70 %","  4.00 %","   .00 %","  9.38 %"
"2020-09-10","  6.38 %","  5.88 %","   .00 %","   .55 %"," 11.11 %","","   .00 %","   .00 %","","   .00 %","  9.09 %","   .00 %","  7.84 %","  5.36 %","   .00 %","  6.67 %","   .00 %","   .00 %","  5.45 %","  4.00 %","  5.26 %","  7.69 %","   .00 %","  2.86 %"
"2020-09-11","  6.00 %","  5.56 %","   .00 %","  1.09 %","   .00 %","","  2.14 %","   .00 %","","   .00 %","","   .00 %","  7.27 %","  1.69 %","   .00 %","   .00 %","  7.69 %","  5.26 %","  1.72 %","   .00 %","  5.00 %"," 10.71 %","   .00 %","  5.56 %"
"2020-09-12","  5.66 %","   .00 %","   .00 %","  1.62 %","  5.00 %","","  1.40 %","  7.14 %","","   .00 %","   .00 %","  5.00 %","  8.47 %","  1.67 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  2.38 %","  6.45 %","   .00 %","  5.26 %"
"2020-09-13","  5.36 %"," 10.53 %","   .00 %","  1.60 %","   .00 %","","  1.38 %","   .00 %","","   .00 %","   .00 %","   .00 %","  6.25 %","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.65 %","   .00 %","   .00 %","  5.00 %"
"2020-09-14","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","","  1.36 %","  3.33 %","","   .00 %","   .00 %"," 19.05 %","  5.88 %","  1.61 %","   .00 %"," 12.50 %","   .00 %"," 14.63 %","   .00 %","   .00 %","   .00 %","  6.06 %","  2.44 %","   .00 %"
"2020-09-15","  3.39 %","  4.76 %","   .00 %","  1.04 %","  9.52 %","","  1.34 %","  6.45 %","","   .00 %","   .00 %"," 12.00 %","  6.94 %","  3.17 %","   .00 %","   .00 %","   .00 %","  8.51 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %"
"2020-09-16","  1.64 %","  4.55 %","   .00 %","  1.03 %","   .00 %","","  1.32 %","   .00 %","","   .00 %","   .00 %","  3.57 %","  6.49 %","  3.08 %"," 33.33 %","   .00 %","   .00 %","  3.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %"
"2020-09-17","  3.23 %","   .00 %","   .00 %","  1.02 %","  8.70 %","","   .00 %"," 12.12 %","","  5.26 %","   .00 %","   .00 %","  3.66 %","  4.48 %","   .00 %","  5.56 %","   .00 %","  1.89 %","  1.69 %","   .00 %","   .00 %","  5.56 %","   .00 %","  4.55 %"
"2020-09-18","  3.12 %","  4.35 %","   .00 %","  1.01 %","  4.00 %","","  1.96 %","  5.41 %","","  5.00 %","   .00 %","   .00 %","  1.18 %","  2.86 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","  2.22 %","  5.26 %","   .00 %","  4.35 %"
"2020-09-19","  4.55 %","  4.17 %","   .00 %","  1.00 %","   .00 %","","  1.92 %","  2.56 %","","   .00 %"," 16.67 %","   .00 %","  2.33 %","  2.78 %","   .00 %","   .00 %","   .00 %","  8.77 %","  1.67 %","   .00 %","  4.35 %","  5.00 %","   .00 %","  4.17 %"
"2020-09-20","  4.35 %","  4.00 %","   .00 %","   .99 %","  3.85 %","","   .63 %","  5.00 %","","   .00 %","","  3.45 %","  3.41 %","  4.05 %"," 25.00 %","  5.26 %","   .00 %","  3.23 %","   .00 %","   .00 %","  2.08 %","  7.14 %","  4.76 %","  4.00 %"
"2020-09-21","   .00 %","   .00 %","   .00 %","   .49 %","   .00 %","","   .62 %","  4.76 %","","   .00 %"," 28.57 %","  6.67 %","  1.10 %","  3.90 %"," 20.00 %","  5.00 %","   .00 %","  4.69 %","  6.56 %","   .00 %","  2.04 %","  4.44 %","   .00 %","  3.85 %"
"2020-09-22","  4.17 %","  3.85 %","   .00 %","   .97 %","  3.70 %","","  2.48 %","  4.55 %","","   .00 %"," 11.11 %","  3.12 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.97 %","  1.54 %","   .00 %","  2.00 %","  6.38 %","   .00 %","  3.70 %"
"2020-09-23","  4.00 %","  7.41 %","   .00 %","   .48 %","  3.57 %","","  1.21 %","  2.17 %","","   .00 %"," 10.00 %","  3.03 %","  2.13 %","  2.50 %"," 16.67 %","   .00 %","   .00 %","  1.41 %","  1.52 %","   .00 %","  5.88 %","  4.00 %","   .00 %","  3.57 %"
"2020-09-24","  3.85 %","   .00 %","   .00 %","   .96 %","  3.45 %","","   .00 %","   .00 %","","   .00 %","   .00 %","  5.88 %","  1.04 %","  3.66 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .00 %","  3.70 %","  3.85 %","   .00 %","  3.45 %"
"2020-09-25","  2.47 %","  3.45 %","   .00 %","   .47 %","   .00 %","","   .60 %","  4.26 %","","   .00 %","  9.09 %","  5.56 %","  2.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.32 %","   .00 %","   .00 %","  1.79 %","  1.85 %","   .00 %","  3.33 %"
"2020-09-26","  2.41 %","  3.33 %"," ##.## %","   .47 %","   .00 %","","  1.19 %","  4.08 %","","   .00 %"," 12.50 %","   .00 %","  2.02 %","   .00 %","   .00 %","   .00 %","  7.14 %","  2.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.61 %"
"2020-09-27","  2.35 %","  3.23 %","   .00 %","   .94 %","  3.33 %","","   .00 %","  5.88 %","","   .00 %","","  2.63 %","   .00 %","  2.35 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  3.17 %"
"2020-09-28","  1.15 %","  3.12 %","   .00 %","   .47 %","  6.45 %","","   .00 %","  3.70 %","","   .00 %","   .00 %","  2.56 %","  1.98 %","  1.15 %","   .00 %","   .00 %","   .00 %","  6.25 %","  5.97 %","   .00 %","  1.75 %","  3.57 %","   .00 %","  1.54 %"
"2020-09-29","  1.14 %","  6.06 %","   .00 %","   .46 %","  3.03 %","","   .59 %","  5.36 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","  4.76 %","  6.67 %","  1.18 %","  2.82 %","  3.85 %","  5.17 %","  3.45 %","   .00 %","  4.55 %"
"2020-09-30","  1.12 %","  2.86 %","   .00 %","   .92 %","  5.88 %","","  1.17 %","  3.39 %",""," 14.29 %","","   .00 %","  1.94 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.48 %","   .00 %","  1.64 %","  3.33 %","   .00 %","  4.35 %"
"2020-10-01","  1.11 %","   .00 %","   .00 %","   .91 %","  5.56 %","","   .58 %","  4.92 %","","  4.17 %","","   .00 %","   .95 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","  5.19 %","  7.41 %","   .00 %","  1.61 %","   .00 %","  1.39 %"
"2020-10-02","  1.10 %","   .00 %"," ##.## %","   .90 %","  5.26 %","","  1.15 %","  4.69 %","","   .00 %","  7.41 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","  6.25 %","  1.16 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.74 %"
"2020-10-03","  2.17 %","   .00 %","   .00 %","   .00 %","","","   .57 %","  5.97 %","","   .00 %"," 13.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.60 %","  1.19 %","  3.45 %","  3.23 %","  4.76 %","   .00 %","  4.00 %"
"2020-10-04","   .00 %","   .00 %","   .00 %","   .90 %","  5.00 %","","   .56 %","   .00 %","","   .00 %"," 12.12 %","   .00 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %","  3.30 %","  4.71 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %"
"2020-10-05","  5.32 %","   .00 %","   .00 %","   .44 %","  4.76 %","","   .00 %","   .00 %","","  4.00 %"," 10.81 %","   .00 %","  1.85 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.25 %","   .00 %","   .00 %","   .00 %","  4.55 %","  2.56 %"
"2020-10-06","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","","  1.12 %","  5.63 %","","   .00 %","  2.44 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.20 %","   .00 %","   .00 %","  1.45 %","  4.35 %","  5.00 %"
"2020-10-07","   .00 %","  5.56 %","   .00 %","   .88 %","   .00 %","","   .56 %","  4.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","  4.35 %","  5.88 %","  5.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %"
"2020-10-08","  1.01 %","  2.63 %","   .00 %","   .88 %","   .00 %","","   .00 %","  5.13 %","","  7.69 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .00 %","   .00 %","  5.56 %","  1.01 %","   .00 %"," 10.00 %","  6.25 %","   .00 %","   .00 %","   .00 %"
"2020-10-09","  1.00 %","  2.56 %","   .00 %","   .00 %","   .00 %","","  1.10 %","  2.44 %","","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  1.47 %","   .00 %","   .00 %","  2.33 %"
"2020-10-10","  1.98 %","   .00 %","","   .43 %","  6.67 %","","   .55 %","  1.19 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %"
"2020-10-11","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %"
"2020-10-12","   .00 %","  4.88 %","   .00 %","   .00 %","   .00 %","","   .54 %","  3.53 %","","  6.67 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.08 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %"
"2020-10-13","   .00 %","   .00 %","   .00 %","   .43 %","  2.08 %","","  1.08 %","  3.41 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","  1.39 %","   .00 %","   .00 %"
"2020-10-14","   .00 %","  2.33 %","   .00 %","   .86 %","   .00 %","","   .53 %","  4.40 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.97 %","   .00 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %"
"2020-10-15","   .97 %","  2.27 %","   .00 %","   .85 %","   .00 %","","   .00 %","  1.05 %","","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.17 %"
"2020-10-16","   .00 %","   .00 %","   .00 %","   .85 %","   .00 %","","  1.06 %","  4.17 %","","   .00 %","  2.27 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %"
"2020-10-17","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","  2.22 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-10-18","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-10-19","   .00 %","  2.17 %"," 25.00 %","   .00 %","  2.04 %","","   .53 %","  1.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %","  1.02 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %"
"2020-10-20","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.00 %","","  1.05 %","  1.98 %","","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","  1.35 %","   .00 %","  2.11 %"
"2020-10-21","   .00 %","  2.13 %"," 16.67 %","   .00 %","  1.96 %","","  1.04 %","  2.91 %","","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.87 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.06 %"
"2020-10-22","   .96 %","  2.08 %","   .00 %","   .00 %","  1.92 %","","   .51 %","  2.83 %","","  3.03 %","  2.17 %","   .00 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","  2.02 %"
"2020-10-23","   .00 %","  4.08 %","   .00 %","  1.26 %","  1.89 %","","  1.02 %","  2.75 %","","  2.94 %","  2.13 %","  2.38 %","   .88 %","  1.02 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-10-24","   .00 %","  1.96 %","   .00 %","   .00 %","  1.85 %","","   .51 %","  5.36 %","","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.67 %","   .00 %","  1.98 %"
"2020-10-25","   .00 %","   .00 %"," 14.29 %","   .83 %","   .00 %","","  1.01 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %"
"2020-10-26","   .00 %","   .00 %","   .00 %","   .41 %","  3.64 %","","  1.49 %","  1.69 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .92 %","   .00 %","   .00 %","   .00 %","  1.28 %","   .00 %","   .00 %"
"2020-10-27","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .98 %","  3.33 %","","   .00 %","  2.00 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","  5.00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-10-28","   .93 %","  1.92 %","   .00 %","   .41 %","   .00 %","","   .00 %","  2.42 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .97 %"
"2020-10-29","   .00 %","   .00 %","   .00 %","   .00 %","  3.51 %","","   .49 %","   .79 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.88 %"
"2020-10-30","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.45 %","  3.12 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %","   .00 %","  1.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %"
"2020-10-31","   .92 %","  5.66 %","   .00 %","   .41 %","   .00 %","","   .95 %","  2.27 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %"
"2020-11-01","   .00 %","  1.79 %","   .00 %","   .81 %","   .00 %","","   .94 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-11-02","   .00 %","   .00 %","   .00 %","  1.21 %","  1.69 %","","   .47 %","  2.22 %","","  2.86 %","  1.96 %","   .00 %","   .00 %","   .97 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-11-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .47 %","   .00 %","","  2.78 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.63 %","   .00 %","   .00 %","   .00 %"
"2020-11-04","   .00 %","  3.51 %","   .00 %","  1.59 %","   .00 %","","  1.39 %","  2.17 %","","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","  4.00 %","   .00 %","   .00 %","   .00 %"
"2020-11-05","  1.82 %","  5.08 %","","   .78 %","  6.67 %","","  1.37 %","   .71 %","","   .00 %","  5.56 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %","   .00 %","   .86 %","   .00 %","   .00 %","  2.56 %","  1.25 %","   .00 %","   .00 %"
