"date","Indiana/Adams","Indiana/Allen","Indiana/Bartholomew","Indiana/Benton","Indiana/Blackford","Indiana/Boone","Indiana/Brown","Indiana/Carroll","Indiana/Cass","Indiana/Clark","Indiana/Clay","Indiana/Clinton","Indiana/Crawford","Indiana/Daviess","Indiana/DeKalb","Indiana/Dearborn","Indiana/Decatur","Indiana/Delaware","Indiana/Dubois","Indiana/Elkhart","Indiana/Fayette","Indiana/Floyd","Indiana/Fountain","Indiana/Franklin","Indiana/Fulton","Indiana/Gibson","Indiana/Grant","Indiana/Greene","Indiana/Hamilton","Indiana/Hancock","Indiana/Harrison","Indiana/Hendricks","Indiana/Henry","Indiana/Howard","Indiana/Huntington","Indiana/Jackson","Indiana/Jasper","Indiana/Jay","Indiana/Jefferson","Indiana/Jennings","Indiana/Johnson","Indiana/Knox","Indiana/Kosciusko","Indiana/LaGrange","Indiana/LaPorte","Indiana/Lake","Indiana/Lawrence","Indiana/Madison","Indiana/Marion","Indiana/Marshall","Indiana/Martin","Indiana/Miami","Indiana/Monroe","Indiana/Montgomery","Indiana/Morgan","Indiana/Newton","Indiana/Noble","Indiana/Ohio","Indiana/Orange","Indiana/Owen","Indiana/Parke","Indiana/Perry","Indiana/Pike","Indiana/Porter","Indiana/Posey","Indiana/Pulaski","Indiana/Putnam","Indiana/Randolph","Indiana/Ripley","Indiana/Rush","Indiana/Scott","Indiana/Shelby","Indiana/Spencer","Indiana/St. Joseph","Indiana/Starke","Indiana/Steuben","Indiana/Sullivan","Indiana/Switzerland","Indiana/Tippecanoe","Indiana/Tipton","Indiana/Unassigned","Indiana/Union","Indiana/Vanderburgh","Indiana/Vermillion","Indiana/Vigo","Indiana/Wabash","Indiana/Warren","Indiana/Warrick","Indiana/Washington","Indiana/Wayne","Indiana/Wells","Indiana/White","Indiana/Whitley"
"2020-05-06","   .00 %","  1.90 %","  9.97 %","   .00 %","   .00 %","  2.54 %","   .00 %","   .00 %","   .00 %","  8.15 %","   .00 %","   .00 %","   .00 %","  2.97 %","   .00 %"," 17.03 %","   .00 %","   .00 %","   .00 %"," 12.95 %","   .00 %"," 12.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.67 %","  6.19 %","  2.83 %","  9.37 %","  6.94 %","  2.87 %"," 20.00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  2.83 %","   .00 %","   .00 %","   .00 %","  8.69 %","  2.89 %","  1.54 %","  2.73 %","  2.86 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %"," 10.19 %","  6.67 %","  3.33 %","   .00 %","  9.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  4.00 %"," 20.00 %","   .00 %","  3.21 %","   .00 %","  4.91 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-20.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  3.83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-07","   .00 %","  2.22 %","  8.74 %","   .00 %","   .00 %","  3.31 %","   .00 %","   .00 %","   .00 %","  8.15 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %"," 10.36 %","   .00 %","   .00 %","   .00 %"," 12.95 %","   .00 %"," 11.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","  8.69 %","  2.79 %"," 10.01 %","  6.94 %","  3.68 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.24 %","   .00 %","   .00 %","   .00 %","  7.58 %","  3.18 %","  2.97 %","  1.50 %","  2.21 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %"," 10.19 %","   .00 %","   .00 %","   .00 %","  7.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.63 %","   .00 %","  3.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  3.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-05-08","   .00 %","  1.45 %","  9.70 %","   .00 %","   .00 %","  3.31 %","   .00 %"," 20.00 %","   .00 %","  8.15 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","  7.86 %","   .00 %","   .00 %","   .00 %","  6.28 %","   .00 %"," 11.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","  8.69 %","  2.50 %","  9.26 %","  6.94 %","  4.90 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.93 %","   .00 %","   .00 %","   .00 %","  6.72 %","  4.45 %","  2.97 %","  1.50 %","  2.29 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %"," 11.49 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.63 %","   .00 %","  4.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"
"2020-05-09","   .00 %","  1.45 %"," 10.61 %","   .00 %","   .00 %","  4.66 %","   .00 %"," 20.00 %","   .00 %","  9.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.64 %","   .00 %","   .00 %","   .00 %","  7.12 %","   .00 %"," 10.74 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.63 %","  8.69 %","  2.14 %"," 10.44 %","  6.94 %","  5.29 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.41 %","   .00 %","   .00 %","   .00 %","  6.72 %","  4.70 %","  1.43 %","  1.12 %","  2.57 %","   .00 %","   .00 %","   .00 %","  2.50 %"," 10.00 %","  2.86 %","   .00 %","   .00 %","   .00 %","  8.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.30 %","   .00 %","  4.69 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.57 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.66 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"
"2020-05-10","   .00 %","  1.08 %","  8.93 %","   .00 %","   .00 %","  3.66 %","   .00 %"," 20.00 %"," 10.00 %","  3.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .00 %","  7.12 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.63 %","  7.58 %","  1.58 %","  8.62 %","  4.44 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.57 %","   .00 %","   .00 %","   .00 %","  6.72 %","  3.79 %","  2.76 %","   .72 %","  2.16 %","   .00 %","   .00 %","   .00 %","  2.50 %"," 23.33 %","  2.86 %","   .00 %","  1.43 %","   .00 %","  7.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","  3.69 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"
"2020-05-11","   .00 %","  1.06 %","  6.58 %","   .00 %","   .00 %","  3.66 %","   .00 %"," 20.00 %"," 10.00 %","  1.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","  5.33 %","   .00 %","  2.50 %","   .00 %","  1.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.30 %"," 12.72 %","  1.27 %","  6.39 %","  1.82 %","  3.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.22 %","   .00 %","   .00 %","   .00 %","  6.04 %","  3.37 %","  2.76 %","   .36 %","  1.64 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","   .00 %","   .00 %","  1.43 %","   .00 %","  5.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","  1.63 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"
"2020-05-12","   .00 %","   .34 %","  5.24 %","   .00 %","   .00 %","  2.89 %","   .00 %"," 20.00 %"," 16.67 %","  2.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.15 %","   .71 %","  5.33 %","   .00 %","  5.83 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.30 %"," 13.08 %","  1.50 %","  3.54 %","  3.48 %","  2.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.44 %","   .00 %","   .00 %","   .00 %","  3.82 %","  2.91 %","  1.33 %","   .36 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %"," 27.33 %","  2.50 %","   .00 %","  2.76 %","   .00 %","  5.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","  2.40 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %"
"2020-05-13","   .00 %","   .68 %","  4.29 %","   .00 %","   .00 %","  2.89 %","   .00 %","   .00 %"," 16.67 %","  3.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.15 %","  1.40 %","  5.33 %"," 20.00 %","  5.83 %","   .00 %","  2.07 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.01 %"," 14.33 %","  1.50 %","  3.34 %","  3.48 %","  1.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  1.88 %","   .00 %","   .00 %","   .00 %","  1.82 %","  2.27 %","  1.33 %","   .36 %","  1.77 %","   .00 %","   .00 %","   .00 %","  2.22 %"," 37.33 %","  9.17 %","  2.50 %","  4.01 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.76 %","   .00 %","  2.31 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"
"2020-05-14","   .00 %","  1.02 %","  4.86 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %"," 16.67 %","  1.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.15 %","  2.07 %","  5.33 %"," 20.00 %","  4.29 %","   .00 %","  2.72 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %"," 14.33 %","   .99 %","  2.16 %","  5.02 %","  1.47 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  1.40 %","   .00 %","   .00 %","   .00 %","  3.48 %","  1.90 %","  1.33 %","   .36 %","  1.83 %","   .00 %","   .00 %","   .00 %","  2.22 %"," 27.33 %","  9.17 %","  2.50 %","  4.01 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.43 %","   .00 %","  2.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"
"2020-05-15","   .00 %","   .69 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","  3.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","  2.07 %","  6.39 %"," 20.00 %","  4.29 %","   .00 %","  2.72 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %"," 12.11 %","  1.70 %","  4.16 %","  6.45 %","  1.47 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  1.84 %","   .00 %","   .00 %","   .00 %","  5.02 %","  1.87 %","  2.50 %","   .00 %","  2.25 %","   .00 %","   .00 %","   .00 %","   .22 %"," 14.00 %"," 12.50 %","  2.50 %","  4.94 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.54 %","   .00 %","  2.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %"," 30.00 %"," 20.00 %"
"2020-05-16","   .00 %","   .68 %","  2.94 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %"," 11.67 %","  3.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","  1.36 %","  1.05 %"," 20.00 %","  5.19 %","   .00 %","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","  7.64 %","  1.89 %","  3.96 %","  4.63 %","  2.14 %"," 10.00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .88 %","   .00 %","   .00 %","   .00 %","  3.21 %","  2.29 %","  5.83 %","   .00 %","  2.30 %","   .00 %","   .00 %","   .00 %","   .22 %"," 16.22 %"," 16.79 %","  2.50 %","  5.99 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  4.59 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %"," 36.67 %"," 20.00 %"
"2020-05-17","   .00 %","   .68 %","  2.17 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","  5.00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","  1.36 %","  3.05 %"," 20.00 %","  1.86 %","   .00 %","  4.44 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.43 %","  5.78 %","  1.40 %","  3.96 %","  2.97 %","  2.11 %"," 10.00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .65 %","   .00 %","   .00 %","   .00 %","  3.21 %","  1.81 %","  5.83 %","   .00 %","  2.15 %","   .00 %","   .00 %","   .00 %","   .22 %"," 14.22 %"," 16.64 %","  2.50 %","  4.66 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.34 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %"," 36.67 %"," 20.00 %"
"2020-05-18","   .00 %","   .34 %","  2.17 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","  5.00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .67 %","  3.96 %","   .00 %","  1.86 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","  4.53 %","  1.40 %","  2.91 %","  4.30 %","  1.74 %"," 10.00 %","  6.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","  6.06 %","  1.19 %","  5.83 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .00 %"," -2.00 %","  7.86 %","  9.97 %","   .00 %","  3.41 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %"," 21.67 %"," 20.00 %"
"2020-05-19","   .00 %","  1.32 %","  1.36 %","   .00 %","   .00 %","  1.88 %","   .00 %","   .00 %","  9.00 %","  6.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","  3.96 %","   .00 %","  1.78 %","   .00 %","  3.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.29 %","  4.53 %","  1.85 %","  3.78 %","  5.26 %","  1.39 %"," 16.67 %","  7.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .00 %","  4.40 %","  1.46 %","  6.79 %","   .00 %","  1.97 %","   .00 %","   .00 %","   .00 %"," -2.00 %","  7.86 %"," 12.08 %","   .00 %","  3.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.89 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","   .00 %","   .00 %","   .00 %"," 21.67 %"," 20.00 %"
"2020-05-20","   .00 %","  1.64 %","   .67 %","   .00 %","   .00 %","  1.88 %","   .00 %","   .00 %","  4.00 %","  5.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.22 %","   .00 %","  3.78 %","   .00 %","  3.45 %","   .00 %","  3.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.34 %","  4.53 %","   .92 %","  3.45 %","  4.94 %","  1.39 %"," 16.67 %","  9.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","  2.86 %","  1.85 %","  3.38 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","  2.22 %","  9.40 %","  8.74 %","   .00 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.74 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.05 %","   .00 %","  2.10 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .98 %","   .00 %","  3.33 %","   .00 %","  3.33 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %"," 19.67 %","   .00 %"
"2020-05-21","   .00 %","  1.31 %","  1.96 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  4.00 %","  4.56 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  3.22 %","   .00 %","  4.61 %","   .00 %","  3.31 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","  1.00 %","   .23 %","  3.31 %","  6.00 %","   .99 %","  6.67 %","  9.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .00 %","   .00 %","   .00 %","  4.11 %","  3.01 %","   .04 %","   .00 %","  1.80 %","   .00 %","   .00 %","   .00 %","  2.22 %","  7.17 %","  5.41 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.08 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.74 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .55 %","   .00 %","  3.33 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .00 %"," 13.00 %","   .00 %"
"2020-05-22","   .00 %","  1.31 %","  1.96 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","  4.00 %","  5.10 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  2.11 %","   .00 %","  3.41 %","   .00 %","  3.31 %","   .00 %","   .54 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.16 %","   .95 %","   .23 %","  3.31 %","  6.00 %","   .66 %"," 11.67 %","  9.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .00 %","   .00 %","   .00 %","  7.64 %","  3.50 %","   .04 %","   .00 %","  2.06 %","   .00 %","   .00 %","   .00 %","  2.22 %","  5.17 %","  3.06 %","  2.22 %","   .00 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.08 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.00 %","   .00 %","  3.37 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .82 %","   .00 %","  3.33 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .00 %"," 15.86 %","   .00 %"
"2020-05-23","   .00 %","  1.31 %","  1.96 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %","  4.00 %","  5.10 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  2.11 %","   .00 %","  3.27 %","   .00 %","  3.31 %","   .00 %","   .54 %","   .00 %","  2.86 %","   .00 %"," 20.00 %","  2.16 %","  1.86 %","   .23 %","  3.31 %","  5.66 %","  1.29 %"," 15.67 %","  7.62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.66 %","   .00 %","   .00 %","   .00 %","  5.78 %","  3.63 %","  1.00 %","   .35 %","  2.04 %","   .00 %","   .00 %","   .00 %","  2.22 %","  1.54 %","  4.88 %","  2.22 %","   .00 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.18 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.00 %","   .00 %","  3.97 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  1.09 %","   .00 %","  3.33 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .00 %"," 10.86 %","   .00 %"
"2020-05-24","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  2.11 %","   .00 %","  7.72 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %"," 20.00 %","  1.05 %","  1.86 %","  -.22 %","  2.44 %","  3.16 %","  1.29 %","  9.00 %","  4.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .00 %","  5.78 %","  3.05 %","   .04 %","   .35 %","  1.41 %","   .00 %","   .00 %","   .00 %","  2.22 %","  4.40 %","  2.77 %","  2.22 %","   .00 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.52 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  1.00 %","   .00 %","  2.54 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .81 %","   .00 %"," -6.67 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %"," 10.86 %","   .00 %"
"2020-05-25","   .00 %","   .31 %","  1.29 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","   .00 %","  7.45 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %"," 20.00 %","   .00 %","  1.86 %","   .22 %","   .77 %","  2.05 %","  1.91 %"," 12.33 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","  5.78 %","  2.36 %","   .95 %","   .35 %","  1.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.11 %","  2.77 %","  2.22 %","   .00 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.44 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %","  1.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %"
"2020-05-26","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.21 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %"," 20.00 %","  1.00 %","  2.73 %","   .22 %","   .00 %","  1.00 %","  1.25 %"," 18.05 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","   .00 %","   .00 %","   .00 %","  5.48 %","   .73 %","  1.86 %","   .35 %","   .80 %","   .00 %","   .00 %","   .00 %","  2.00 %","  4.11 %","  1.82 %","   .00 %","  1.00 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.11 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %"
